structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4683144827869776	-21.77031361298155	C6H7NO	[M + H]+	IWTFOFMTUOBLHG	InChI=1S/C6H7NO/c1-8-6-4-2-3-5-7-6/h2-5H,1H3	2-Methoxy pyridine	COC1=CC=CC=N1	1.29099941	74201;11137119;21820074;135014473	NORMAN:(NS00045312);COCONUT:(CNP0086328);database;PubChem class - food;PubChem:(74201 11137119 21820074 135014473);additional;PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	77513637954
2	1	N/A	-32.752517635873225	C6H7NO	[M + H]+	DHLUJPLHLZJUBW	InChI=1S/C6H7NO/c1-5-2-3-6(8)4-7-5/h2-4,8H,1H3	5-Hydroxy-2-picoline	CC1=NC=C(C=C1)O	1.06488323	14275;45785280;131708671	NORMAN:(NS00023606);COCONUT:(CNP0164492);Natural Products:(UNPD53451);database;PubChem:(14275 45785280 131708671);YMDB Mine;additional;PubChem class - safety and toxic;PubMed;KEGG Mine	111739174978
3	1	N/A	-36.520162711537644	C6H7NO	[M + H]+	AQSRRZGQRFFFGS	InChI=1S/C6H7NO/c1-5-6(8)3-2-4-7-5/h2-4,8H,1H3	2-Methyl-3-pyridinol	CC1=C(C=CC=N1)O	0.899999976	70719;45785265;57620015;102251559	SuperNatural:(SN00155753);ZINC bio:(ZINC00153239);additional;PubMed;NORMAN:(NS00015314);COCONUT:(CNP0418507);Natural Products:(UNPD61677);database;PubChem:(70719 45785265 57620015 102251559);YMDB Mine;PubChem class - safety and toxic;Training Set;KEGG Mine	111740248130
4	1	N/A	-53.28363570212834	C6H7NO	[M + H]+	UMJSCPRVCHMLSP	InChI=1S/C6H7NO/c1-8-6-3-2-4-7-5-6/h2-5H,1H3	3-Methoxy pyridine	COC1=CN=CC=C1	0.898800969	23719;20224714;44514901	NORMAN:(NS00037448);COCONUT:(CNP0181639);KNApSAcK:(50701);Natural Products:(UNPD83272);database;PubChem:(23719 20224714 44514901);SuperNatural:(SN00155827);ZINC bio:(ZINC00403175);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed	68806811730
5	1	N/A	-72.76646265209742	C6H7NO	[M + H]+	CFZKDDTWZYUZKS	InChI=1S/C6H7NO/c1-6-4-2-3-5-7(6)8/h2-5H,1H3	picoline 1-oxide	CC1=CC=CC=[N+]1[O-]	0.300000012	13602;12214013	NORMAN:(NS00039524);Natural Products:(UNPD103983);database;PubChem:(13602 12214013);SuperNatural:(SN00383852);CHEBI:(35578);ZINC bio:(ZINC00331655);PubChem class - safety and toxic;PubMed;Biocyc:(CPD0-2012 CPD0-1964)	68787939426
6	1	N/A	-88.58581214096927	C6H7NO	[M + H]+	XQABVLBGNWBWIV	InChI=1S/C6H7NO/c1-8-6-2-4-7-5-3-6/h2-5H,1H3	4-methoxypyridin	COC1=CC=NC=C1	0.898800969	69278;21765997	NORMAN:(NS00022519);MeSH:(69278);database;PubChem class - safety and toxic;PubChem:(69278 21765997);PubMed	68786847814
7	1	N/A	-89.40518369891711	C6H7NO	[M + H]+	RYJNCIGFPWGVPA	InChI=1S/C6H7NO/c1-5-2-6(8)4-7-3-5/h2-4,8H,1H3	5-Methyl-3-pyridol	CC1=CC(=CN=C1)O	0.899999976	224753	COCONUT:(CNP0135310);Natural Products:(UNPD197267);database;PubChem class - safety and toxic;PubChem:(224753)	68788715522
8	1	N/A	-123.19183509475539	C6H7NO	[M + H]+	DVVGIUUJYPYENY	InChI=1S/C6H7NO/c1-7-5-3-2-4-6(7)8/h2-5H,1H3	N-Methylpyridone	CN1C=CC=CC1=O	0.516572177	12755;12212131;12600274;59383536;102379240	NORMAN:(NS00036863);database;PubChem:(12755 12212131 12600274 59383536 102379240);MeSH:(12755);PubChem class - safety and toxic;PubMed;KEGG Mine	77376782406
9	1	N/A	-125.12844624177376	C6H7NO	[M + H]+	PLIKAWJENQZMHA	InChI=1S/C6H7NO/c7-5-1-3-6(8)4-2-5/h1-4,8H,7H2	Certinal	C1=CC(=CC=C1N)O	0.806378663	403;12205923;14541564;10351665;16213515;23558125;59890324;71313329;90840274;89417922;138396061	HMDB:(1169);SuperNatural:(SN00131008);ZINC bio:(ZINC04623758);additional;HSDB:(123-30-8);MeSH:(403);PubMed;NORMAN:(NS00006730);COCONUT:(CNP0149529);Natural Products:(UNPD182132);database;PubChem:(403 12205923 14541564 10351665 16213515 23558125 59890324 71313329 90840274 89417922 138396061);YMDB Mine;CHEBI:(17602);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C02372);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-259)	120380500846
10	1	N/A	-125.28047683257427	C6H7NO	[M + H]+	SHNUBALDGXWUJI	InChI=1S/C6H7NO/c8-5-6-3-1-2-4-7-6/h1-4,8H,5H2	Piconol	C1=CC=NC(=C1)CO	0.60107255	11474;12210719;21719547	NORMAN:(NS00034000);database;PubChem:(11474 12210719 21719547);YMDB Mine;ZINC bio:(ZINC00158585);EcoCyc Mine;PubChem class - safety and toxic;PubMed;KEGG Mine	128916398146
11	1	N/A	-129.1485248183025	C6H7NO	[M + H]+	CDAWCLOXVUBKRW	InChI=1S/C6H7NO/c7-5-3-1-2-4-6(5)8/h1-4,8H,7H2	bmse000310	C1=CC=C(C(=C1)N)O	0.806378663	5801;3560802;11170946;14541562;57849084;135031080;138396190	SuperNatural:(SN00117493);ZINC bio:(ZINC00157526);additional;HSDB:(95-55-6);MeSH:(5801);PubMed;NORMAN:(NS00001117);COCONUT:(CNP0115137);KNApSAcK:(7533);Natural Products:(UNPD112881);database;PubChem:(5801 3560802 11170946 14541562 57849084 135031080 138396190);YMDB Mine;CHEBI:(18112);PubChem class - bio and metabolites;EcoCyc Mine;KEGG:(C01987);PubChem class - safety and toxic;Training Set;Biocyc:(2-AMINOPHENOL)	120346962806
12	1	N/A	-131.89997808032675	C6H7NO	[M + H]+	CWLKGDAVCFYWJK	InChI=1S/C6H7NO/c7-5-2-1-3-6(8)4-5/h1-4,8H,7H2	Furro EG	C1=CC(=CC(=C1)O)N	0.806378663	11568;4015645;14541563	SuperNatural:(SN00143841);ZINC bio:(ZINC00157527);additional;HSDB:(591-27-5);MeSH:(11568);PubMed;NORMAN:(NS00005675);COCONUT:(CNP0172517);Natural Products:(UNPD174900);database;PubChem:(11568 4015645 14541563);CHEBI:(28924);PubChem class - bio and metabolites;KEGG:(C05058);PubChem class - safety and toxic	68807336806
13	1	N/A	-148.05381109783522	C6H7NO	[M + H]+	PTMBWNZJOQBTBK	InChI=1S/C6H7NO/c8-5-6-1-3-7-4-2-6/h1-4,8H,5H2	zlchem 211	C1=CN=CC=C1CO	0.453813106	11472;12228436;23365997	NORMAN:(NS00042613);COCONUT:(CNP0397488);Natural Products:(UNPD187553);database;PubChem:(11472 12228436 23365997);ZINC bio:(ZINC00158595);PubChem class - bio and metabolites;MeSH:(11472);PubChem class - safety and toxic;PubMed;KEGG Mine	77395697734
14	1	N/A	-148.6100247455418	C6H7NO	[M + H]+	MVQVNTPHUGQQHK	InChI=1S/C6H7NO/c8-5-6-2-1-3-7-4-6/h1-4,8H,5H2	Roniacol	C1=CC(=CN=C1)CO	0.453813106	7510;10654195;21677648;46782827	ZINC bio:(ZINC00001799);additional;MeSH:(7510);PubMed;NORMAN:(NS00003052);COCONUT:(CNP0208151);Natural Products:(UNPD101954);database;PubChem:(7510 10654195 21677648 46782827);CHEBI:(45213);PubChem class - bio and metabolites;PubChem class - safety and toxic;KEGG Mine	77396222054
15	1	N/A	-150.01423287120178	C6H7NO	[M + H]+	KZDSIZCJICMHJW	InChI=1S/C6H7NO/c1-5-4-6(8)2-3-7-5/h2-4H,1H3,(H,7,8)	2-Methylpyridin-4-ol	CC1=CC(=O)C=CN1	0.5	140400;60094094	COCONUT:(CNP0308761);KNApSAcK:(36576);Natural Products:(UNPD6639);database;PubChem:(140400 60094094);YMDB Mine;ZINC bio:(ZINC14491610);PubChem class - safety and toxic;PubMed;KEGG Mine	111738396754
16	1	N/A	-178.36776535240105	C6H7NO	[M + H]+	OUKQTRFCDKSEPL	InChI=1S/C6H7NO/c1-7-4-2-3-6(7)5-8/h2-5H,1H3	2-Formyl-1-methylpyrrole	CN1C=CC=C1C=O	0.5	14504;135044634	NORMAN:(NS00021555);COCONUT:(CNP0330162);HMDB:(40582);Natural Products:(UNPD94513);database;PubChem class - food;PubChem:(14504 135044634);ZINC bio:(ZINC00130187);PubChem class - bio and metabolites;MeSH:(14504);PubChem class - safety and toxic;PubMed	68939980878
17	1	N/A	-178.57893948763115	C6H7NO	[M + H]+	CKRZKMFTZCFYGB	InChI=1S/C6H7NO/c8-7-6-4-2-1-3-5-6/h1-5,7-8H	N-Hydroxyaniline	C1=CC=C(C=C1)NO	1.3323158	7518;139246193	NORMAN:(NS00004199);database;PubChem:(7518 139246193);CHEBI:(28902);ZINC bio:(ZINC00901466);PubChem class - bio and metabolites;HSDB:(100-65-2);MeSH:(7518);KEGG:(C02720);PubChem class - safety and toxic;PubMed;Biocyc:(SMA-0000283 HYDROXYAMINOBENZENE)	68803636070
18	1	N/A	-181.88972389796174	C6H7NO	[M + H]+	UOKZUTXLHRTLFH	InChI=1S/C6H7NO/c7-8-6-4-2-1-3-5-6/h1-5H,7H2	O-phenylhydroxylamine	C1=CC=C(C=C1)ON	0.939439714	2794249	NORMAN:(NS00045526);COCONUT:(CNP0086444);database;PubChem:(2794249);PubMed	68721836098
19	1	N/A	-204.22388090389128	C6H7NO	[M + H]+	LFWLUDLUCDRDAF	InChI=1S/C6H7NO/c1-5-2-3-6(4-8)7-5/h2-4,7H,1H3	5-Methyl-2-formylpyrrole;	CC1=CC=C(N1)C=O	0.899999976	14508	COCONUT:(CNP0263778);Natural Products:(UNPD149241);database;PubChem class - safety and toxic;PubChem:(14508);PubMed	68788715586
20	1	N/A	-205.26078298568243	C6H7NO	[M + H]+	IGJQUJNPMOYEJY	InChI=1S/C6H7NO/c1-5(8)6-3-2-4-7-6/h2-4,7H,1H3	2-acetyl pyrrole	CC(=O)C1=CC=CN1	0.660652936	14079;21794760;21794761;21794762	HMDB:(35882);PubChem class - food;ZINC bio:(ZINC00153027);additional;MeSH:(14079);PubMed;NORMAN:(NS00020922);COCONUT:(CNP0200282);KNApSAcK:(29449);Natural Products:(UNPD169543);database;PubChem:(14079 21794760 21794761 21794762);CHEBI:(59981);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	68940521598
21	1	N/A	-248.21243247448854	C6H7NO	[M + H]+	OMYOJDLCFAUIHN	InChI=1S/C6H7NO/c1-6(8)7-4-2-3-5-7/h2-5H,1H3	N-Acetylpyrrole	CC(=O)N1C=CC=C1	0.5	521947;21794789;21794790	COCONUT:(CNP0238192);Natural Products:(UNPD153188);database;PubChem:(521947 21794789 21794790);SuperNatural:(SN00280072);ZINC bio:(ZINC00400012);PubMed	68722663490
22	1	N/A	-261.9590787556536	C6H7NO	[M + H]+	RJDDBRGASHENKL	InChI=1S/C6H7NO/c7-4-5-1-2-6(8)3-5/h5H,1-3H2	3-cyanocyclopentanone	C1CC(=O)CC1C#N	-0.200000003	21941690;96968892;96968893	PubChem:(21941690 96968892 96968893);CHEBI:(71188);database	68719476770
23	1	N/A	-339.7896778570403	C6H7NO	[M + H]+	DDUFYKNOXPZZIW	InChI=1S/C6H7NO/c8-6-4-1-2-5(3-4)7-6/h1-2,4-5H,3H2,(H,7,8)	vince lactam	C1C2C=CC1NC2=O	0.100000001	548678;2725037;6931994;6931995;12026707;11789150;22213828;21308715;121486329	NORMAN:(NS00010138);database;PubChem:(548678 2725037 6931994 6931995 12026707 11789150 22213828 21308715 121486329);PubChem class - bio and metabolites;MeSH:(548678);PubChem class - safety and toxic;PubMed	68803625030
24	1	N/A	-384.7018962308831	C6H7NO	[M + H]+	YZBQHRLRFGPBSL	InChI=1S/C6H7NO/c8-6-4-5-2-1-3-7(5)6/h1,3,5H,2,4H2	2,3-didehydro-1-carbapenam	C1C=CN2C1CC2=O	0.0	13293130;13293131;18641418;138680339	database;PubChem:(13293130 13293131 18641418 138680339);PubMed;PubChem class - drug;CHEBI:(46765);Biocyc:(CPD-15520)	68753033314
