structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.39815315744471774	-18.43773781534567	C14H12O3	[M + H]+	LUKBXSAWLPMMSZ	InChI=1S/C14H12O3/c15-12-5-3-10(4-6-12)1-2-11-7-13(16)9-14(17)8-11/h1-9,15-17H	Resvida	C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O	3.0999999	5056;1548910;445154;46782864;57369398;53394129;71684637;101188468	HMDB:(3747 34118);PubChem class - food;SuperNatural:(SN00386435 SN00000245);ZINC bio:(ZINC00006787 ZINC12353732);additional;HSDB:(501-36-0);MeSH:(445154 1548910);Plantcyc:(CPD-83);PubMed;NORMAN:(NS00010180);COCONUT:(CNP0247661);KNApSAcK:(44435);Natural Products:(UNPD216081 UNPD63618 UNPD162428);database;PubChem:(5056 1548910 445154 46782864 57369398 53394129 71684637 101188468);CHEBI:(45713 36002 27881);PubChem class - bio and metabolites;KEGG:(C03582);PubChem class - safety and toxic;YMDB:(1780);Training Set;PubChem class - drug;Biocyc:(CPD-83)	68975324030
2	1	N/A	-43.71903582259078	C14H12O3	[M + H]+	IXJPPNJJWDTLQX	InChI=1S/C14H12O3/c15-12-6-2-10(3-7-12)1-4-11-5-8-13(16)9-14(11)17/h1-9,15-17H	1,3-Benzenediol, 4-[(1E)-2-(4-hydroxyphenyl)ethenyl]-	C1=CC(=CC=C1C=CC2=C(C=C(C=C2)O)O)O	3.0999999	10130775;53940394;58711180	COCONUT:(CNP0117125);Natural Products:(UNPD35349);database;PubChem:(10130775 53940394 58711180);SuperNatural:(SN00240912);PubMed;KEGG Mine	77312589890
3	1	N/A	-86.35681518852914	C14H12O3	[M + H]+	QNVSXXGDAPORNA	InChI=1S/C14H12O3/c15-12-3-1-2-10(8-12)4-5-11-6-7-13(16)14(17)9-11/h1-9,15-17H	3,3'',4-Trihydroxystilbene	C1=CC(=CC(=C1)O)C=CC2=CC(=C(C=C2)O)O	3.0999999	10466312;53424824	COCONUT:(CNP0116205);KNApSAcK:(15301);Natural Products:(UNPD230589);database;PubChem:(10466312 53424824);MeSH:(10466312 53424824);PubMed	68721606742
4	1	N/A	-93.13254885672437	C14H12O3	[M + H]+	YNQWLVZLQOKLSQ	InChI=1S/C14H12O3/c15-9-11-3-6-14(17)12(8-11)7-10-1-4-13(16)5-2-10/h1-6,8-9,16-17H,7H2	Benzaldehyde, 4-hydroxy-3-[(4-hydroxyphenyl)methyl]-	C1=CC(=CC=C1CC2=C(C=CC(=C2)C=O)O)O	2.5999999	11276243	COCONUT:(CNP0355359);KNApSAcK:(31856);Natural Products:(UNPD8004);database;PubChem:(11276243)	68721606674
5	1	N/A	-96.86134986752634	C14H12O3	[M + H]+	FGCATPMSNCVLQK	InChI=1S/C14H12O3/c1-9-2-4-10(5-3-9)14(17)12-7-6-11(15)8-13(12)16/h2-8,15-16H,1H3	Oprea1_697119	CC1=CC=C(C=C1)C(=O)C2=C(C=C(C=C2)O)O	2.90112519	520995	NORMAN:(NS00030789);COCONUT:(CNP0039631);database;PubChem:(520995);SuperNatural:(SN00143900);ZINC bio:(ZINC00345841);KEGG Mine	77312827394
6	1	N/A	-97.35728589888656	C14H12O3	[M + H]+	OOIJRRBPTUCNMW	InChI=1S/C14H12O3/c15-9-12-8-11(3-6-14(12)17)7-10-1-4-13(16)5-2-10/h1-6,8-9,16-17H,7H2	forkienin	C1=CC(=CC=C1CC2=CC(=C(C=C2)O)C=O)O	3.0999999	16109788	COCONUT:(CNP0318475);KNApSAcK:(39220);Natural Products:(UNPD78695);database;PubChem:(16109788);SuperNatural:(SN00296505);PubMed	68722655314
7	1	N/A	-103.6304373902966	C14H12O3	[M + H]+	IPLPMLYQQDEHHD	InChI=1S/C14H12O3/c1-17-11-8-6-10(7-9-11)12-4-2-3-5-13(12)14(15)16/h2-9H,1H3,(H,15,16)	2-(4-methoxyphenyl)benzoate	COC1=CC=C(C=C1)C2=CC=CC=C2C(=O)O	2.95702863	266830;6994210	COCONUT:(CNP0229297);Natural Products:(UNPD69151);database;PubChem:(266830 6994210);SuperNatural:(SN00255521);ZINC bio:(ZINC01686633);PubChem class - safety and toxic	68789772290
8	1	N/A	-106.29918800659561	C14H12O3	[M + H]+	KITKATPLNVHGFC	InChI=1S/C14H12O3/c1-10-6-2-5-9-13(10)17-14(16)11-7-3-4-8-12(11)15/h2-9,15H,1H3	o-Tolyl salicylate	CC1=CC=CC=C1OC(=O)C2=CC=CC=C2O	3.42332697	61159	NORMAN:(NS00022513);COCONUT:(CNP0308486);HMDB:(37667);database;PubChem class - food;PubChem:(61159);ZINC bio:(ZINC01692348);PubChem class - bio and metabolites;KEGG Mine	77462773770
9	1	N/A	-112.02913604949171	C14H12O3	[M + H]+	IYWFOPPYQUEKHN	InChI=1S/C14H12O3/c15-12-8-11(9-13(16)14(12)17)7-6-10-4-2-1-3-5-10/h1-9,15-17H	3,4,5-trihydroxy-transstilbene	C1=CC=C(C=C1)C=CC2=CC(=C(C(=C2)O)O)O	3.0999999	9964599;53942584	COCONUT:(CNP0224313);database;PubChem:(9964599 53942584);PubMed;KEGG Mine	77311508546
10	1	N/A	-122.06124146103524	C14H12O3	[M + H]+	DXGLGDHPHMLXJC	InChI=1S/C14H12O3/c1-17-11-7-8-12(13(15)9-11)14(16)10-5-3-2-4-6-10/h2-9,15H,1H3	Uvinul 9	COC1=CC(=C(C=C1)C(=O)C2=CC=CC=C2)O	2.82747674	4632;124202764;138396057	HMDB:(15497);PubChem class - food;SuperNatural:(SN00001118);ZINC bio:(ZINC00136138);additional;HSDB:(131-57-7);MeSH:(4632);PubMed;NORMAN:(NS00000222);COCONUT:(CNP0310344);database;PubChem:(4632 124202764 138396057);CHEBI:(34283);PubChem class - bio and metabolites;KEGG:(C14285);PubChem class - safety and toxic;Training Set;PubChem class - drug	68975092590
