structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4559985814588841	-46.65520094178996	C15H10N2O2	[M + H]+	OWCRARVHWCCRAG	InChI=1S/C15H10N2O2/c1-19-9-2-3-10-11-6-7-16-12-4-5-14(18)17(15(11)12)13(10)8-9/h2-8H,1H3	8-Methoxycanthin-6-one	COC1=CC2=C(C=C1)C3=C4N2C(=O)C=CC4=NC=C3	2.4000001	9881423	COCONUT:(CNP0191969);KNApSAcK:(35985);Natural Products:(UNPD11553);database;PubChem:(9881423);SuperNatural:(SN00020591);CHEBI:(66699);ZINC bio:(ZINC14445203);additional;MeSH:(9881423);Training Set;PubMed	68723204214
2	1	N/A	-59.00294323789862	C15H10N2O2	[M + H]+	FDBMONUDUKGKGY	InChI=1S/C15H10N2O2/c1-19-9-2-4-13-11(8-9)10-6-7-16-12-3-5-14(18)17(13)15(10)12/h2-8H,1H3	6H-Indolo(3,2,1-de)(1,5)naphthyridin-6-one, 10-methoxy-	COC1=CC2=C(C=C1)N3C(=O)C=CC4=NC=CC2=C43	2.4000001	158928	COCONUT:(CNP0279718);KNApSAcK:(44413);Natural Products:(UNPD150067);database;PubChem:(158928);SuperNatural:(SN00301274);PubMed	68722655314
3	1	N/A	-73.7329680407214	C15H10N2O2	[M + H]+	CJMWTIHSXJKZRH	InChI=1S/C15H10N2O2/c1-19-12-4-2-3-11-14(12)9-7-8-16-10-5-6-13(18)17(11)15(9)10/h2-8H,1H3	6H-Indolo[3,2,1-de][1,5]naphthyridin-6-one, 11-methoxy-	COC1=CC=CC2=C1C3=C4N2C(=O)C=CC4=NC=C3	2.4000001	14463028	COCONUT:(CNP0089576 CNP0419788);KNApSAcK:(49602);Natural Products:(UNPD63695);database;PubChem:(14463028);SuperNatural:(SN00360982);PubMed;KEGG Mine	77312589906
4	1	N/A	-80.43968716853459	C15H10N2O2	[M + H]+	LEPXKGXTXIACRO	InChI=1S/C15H10N2O2/c1-19-12-8-16-10-6-7-13(18)17-11-5-3-2-4-9(11)14(12)15(10)17/h2-8H,1H3	1-Methoxycanthinone	COC1=CN=C2C=CC(=O)N3C2=C1C4=CC=CC=C43	2.4000001	483522	COCONUT:(CNP0118300);KNApSAcK:(50646);Natural Products:(UNPD27166);database;PubChem:(483522);SuperNatural:(SN00362417);CHEBI:(66700);PubMed	68722655346
5	1	N/A	-82.4183630485447	C15H10N2O2	[M + H]+	CDWAXMGQLZGHDU	InChI=1S/C15H10N2O2/c1-19-13-8-10-9-4-2-3-5-12(9)17-14(18)7-6-11(16-13)15(10)17/h2-8H,1H3	null	COC1=NC2=C3C(=C1)C4=CC=CC=C4N3C(=O)C=C2	2.70000005	10106139	COCONUT:(CNP0173021);HMDB:(41064);Natural Products:(UNPD82605);database;PubChem:(10106139);SuperNatural:(SN00260445);PubChem class - bio and metabolites;MeSH:(10106139);PubMed	68739432526
6	1	N/A	-94.34208910101711	C15H10N2O2	[M + H]+	OSQVNYBFJBIHGZ	InChI=1S/C15H10N2O2/c1-16-12-6-7-13(18)17-11-5-3-2-4-9(11)10(15(12)17)8-14(16)19/h2-8H,1H3	3-Methyl-6H-indolo[3,2,1-de][1,5]naphthyridin-2,6-dione	CN1C2=C3C(=CC1=O)C4=CC=CC=C4N3C(=O)C=C2	0.5	606442	COCONUT:(CNP0199286);Natural Products:(UNPD15593);database;PubChem:(606442);SuperNatural:(SN00158734);PubMed	68722655298
7	1	N/A	-97.10579583912609	C15H10N2O2	[M + H]+	TXEFUSAHPIYZHD	InChI=1S/C15H10N2O2/c1-19-13-8-11-14-10(6-7-16-11)9-4-2-3-5-12(9)17(14)15(13)18/h2-8H,1H3	5-Methoxycanthinone	COC1=CC2=NC=CC3=C2N(C1=O)C4=CC=CC=C34	2.5999999	259218	COCONUT:(CNP0150848 CNP0423282);HMDB:(30227);KNApSAcK:(42154);Natural Products:(UNPD180823);database;PubChem:(259218);SuperNatural:(SN00368836);PubChem class - bio and metabolites;MeSH:(259218);PubMed	68739432542
8	1	N/A	-106.09154918697246	C15H10N2O2	[M + H]+	IBXRRNLSWGROLA	InChI=1S/C15H10N2O2/c18-15(19)12-9-14(10-5-7-16-8-6-10)17-13-4-2-1-3-11(12)13/h1-9H,(H,18,19)	Oprea1_338008	C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=NC=C3)C(=O)O	2.29999995	26587;5171842	database;PubChem class - safety and toxic;PubChem:(26587 5171842);PubMed	68786585666
9	1	N/A	-106.3370073712605	C15H10N2O2	[M + H]+	DRUBOMIDMLWOQH	InChI=1S/C15H10N2O2/c1-19-12-8-13(18)17-11-5-3-2-4-9(11)10-6-7-16-14(12)15(10)17/h2-8H,1H3	4-methoxycanthin-6-one	COC1=CC(=O)N2C3=CC=CC=C3C4=C2C1=NC=C4	2.0999999	11687449	COCONUT:(CNP0279750);KNApSAcK:(43472);Natural Products:(UNPD151236);database;PubChem:(11687449);CHEBI:(65813);MeSH:(11687449);PubMed	68721606774
10	1	N/A	-108.9797194021466	C15H10N2O2	[M + H]+	ARKHSSXCCQCKAF	InChI=1S/C15H10N2O2/c1-19-12-8-17-11-5-3-2-4-9(11)10-6-7-16-13(14(10)17)15(12)18/h2-8H,1H3	Drymaritin	COC1=CN2C3=CC=CC=C3C4=C2C(=NC=C4)C1=O	2.5	3012902	COCONUT:(CNP0243228);Natural Products:(UNPD57633);database;PubChem:(3012902);SuperNatural:(SN00329761);PubMed	68722655298
11	1	N/A	-119.32455720989456	C15H10N2O2	[M + H]+	WSYCFYURDIXHNT	InChI=1S/C15H10N2O2/c18-15(19)11-9-14(13-7-3-4-8-16-13)17-12-6-2-1-5-10(11)12/h1-9H,(H,18,19)	Oprea1_635357	C1=CC=C2C(=C1)C(=CC(=N2)C3=CC=CC=N3)C(=O)O	2.29999995	24103;3721124	database;PubChem class - safety and toxic;PubChem:(24103 3721124);PubMed	68786585666
12	1	N/A	-151.06921253038115	C15H10N2O2	[M + H]+	NCKCFKKDTKRSBR	InChI=1S/C15H10N2O2/c18-17(19)13-7-5-12(6-8-13)15-14-4-2-1-3-11(14)9-10-16-15/h1-10H	null	C1=CC=C2C(=C1)C=CN=C2C3=CC=C(C=C3)[N+](=O)[O-]	3.5999999	13057590	database;Training Set;PubChem:(13057590);additional	68720017410
13	1	N/A	-172.2090389850991	C15H10N2O2	[M + H]+	NGLFCPGASUBUBB	InChI=1S/C15H10N2O2/c18-8-9-7-12-14-11(5-6-16-12)10-3-1-2-4-13(10)17(14)15(9)19/h1-7,18H,8H2	null	C1=CC=C2C(=C1)C3=C4N2C(=O)C(=CC4=NC=C3)CO	2.0999999	86249531	COCONUT:(CNP0203033);KNApSAcK:(44463);Natural Products:(UNPD138356);database;PubChem:(86249531);SuperNatural:(SN00244835);PubMed	68722655314
14	1	N/A	-186.50840874255198	C15H10N2O2	[M + H]+	XAADHDTVMSCWEE	InChI=1S/C15H10N2O2/c18-14(11-6-2-1-3-7-11)12-10-16-13-8-4-5-9-17(13)15(12)19/h1-10H	Oprea1_552107	C1=CC=C(C=C1)C(=O)C2=CN=C3C=CC=CN3C2=O	2.02960277	2819120	NORMAN:(NS00017842);COCONUT:(CNP0283838);database;PubChem:(2819120);SuperNatural:(SN00117180);ZINC bio:(ZINC00094748);PubMed	68722892866
