structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15080294517271084	-67.50692066880154	C20H22O9	[M + Cl]-	KEEVEMYXIXMZSC	InChI=1S/C20H22O9/c21-9-11-6-7-14(13(22)8-11)28-20-18(25)17(24)16(23)15(29-20)10-27-19(26)12-4-2-1-3-5-12/h1-8,15-18,20-25H,9-10H2	Lacticolorin	C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OC3=C(C=C(C=C3)CO)O)O)O)O	0.200000003	191076;21672232	COCONUT:(CNP0239218);Natural Products:(UNPD87152 UNPD158418);database;PubChem:(191076 21672232);SuperNatural:(SN00387100 SN00028933);ZINC bio:(ZINC31159282);MeSH:(191076 21672232);PubMed	68722663494
2	1	N/A	-69.3274678719206	C20H22O9	[M + Cl]-	YHBIHSCTXBGAIK	InChI=1S/C20H22O9/c21-9-15-16(23)17(24)18(25)20(29-15)28-14-8-4-1-5-11(14)10-27-19(26)12-6-2-3-7-13(12)22/h1-8,15-18,20-25H,9-10H2	null	C1=CC=C(C(=C1)COC(=O)C2=CC=CC=C2O)OC3C(C(C(C(O3)CO)O)O)O	0.697766304	131751169;137333795	COCONUT:(CNP0214468);HMDB:(31423);Natural Products:(UNPD196739);database;PubChem:(131751169 137333795);SuperNatural:(SN00403276);CHEBI:(137977);PubChem class - bio and metabolites	68739432490
3	1	N/A	-70.36833048943156	C20H22O9	[M + Cl]-	RITLCMGVBDXMFC	InChI=1S/C20H22O9/c21-9-11-5-1-4-8-14(11)28-20-18(25)17(24)16(23)15(29-20)10-27-19(26)12-6-2-3-7-13(12)22/h1-8,15-18,20-25H,9-10H2	null	C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)COC(=O)C3=CC=CC=C3O)O)O)O	0.697766304	""	COCONUT:(CNP0164336);Natural Products:(UNPD168652);database;SuperNatural:(SN00395837);KEGG Mine	77312589824
4	1	N/A	-70.49460104978317	C20H22O9	[M + Cl]-	YUNCBDYJPOGCSA	InChI=1S/C20H22O9/c21-9-15-16(23)17(24)18(25)20(29-15)28-14-7-6-11(8-13(14)22)10-27-19(26)12-4-2-1-3-5-12/h1-8,15-18,20-25H,9-10H2	null	C1=CC=C(C=C1)C(=O)OCC2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)O	0.697766304	45273489	COCONUT:(CNP0300405);Natural Products:(UNPD56440);database;PubChem:(45273489);SuperNatural:(SN00273860);PubMed	68722655298
5	1	N/A	-88.24481888070557	C20H22O9	[M + Cl]-	YUHCIIZKQMLHKK	InChI=1S/C20H22O9/c21-9-12-6-7-13(8-14(12)22)28-20-18(25)17(24)16(23)15(29-20)10-27-19(26)11-4-2-1-3-5-11/h1-8,15-18,20-25H,9-10H2	null	C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OC3=CC(=C(C=C3)CO)O)O)O)O	0.800000012	13889568	COCONUT:(CNP0317238);HMDB:(39172);Natural Products:(UNPD77132);database;PubChem:(13889568);SuperNatural:(SN00308497);PubChem class - bio and metabolites	68739432458
6	1	N/A	-89.61365104442821	C20H22O9	[M + Cl]-	VUIFKSAQRHGZDL	InChI=1S/C20H22O9/c21-9-15-16(23)17(24)18(25)20(29-15)28-14-8-11(6-7-13(14)22)10-27-19(26)12-4-2-1-3-5-12/h1-8,15-18,20-25H,9-10H2	[4-hydroxy-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyphenyl]methyl benzoate	C1=CC=C(C=C1)C(=O)OCC2=CC(=C(C=C2)O)OC3C(C(C(C(O3)CO)O)O)O	0.697766304	16083169	COCONUT:(CNP0268174);KNApSAcK:(41865);Natural Products:(UNPD141673);database;PubChem:(16083169);SuperNatural:(SN00363296);MeSH:(16083169);PubMed	68722655318
7	1	N/A	-90.55928136235677	C20H22O9	[M + Cl]-	GUQJOXTVQLISQW	InChI=1S/C20H22O9/c21-9-12-8-13(6-7-14(12)22)28-20-18(25)17(24)16(23)15(29-20)10-27-19(26)11-4-2-1-3-5-11/h1-8,15-18,20-25H,9-10H2	Xylosmacin	C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OC3=CC(=C(C=C3)O)CO)O)O)O	0.800000012	191742	COCONUT:(CNP0180005);Natural Products:(UNPD56092 UNPD86709);database;PubChem:(191742);SuperNatural:(SN00399482 SN00355614);MeSH:(191742);PubMed	68722655302
8	1	N/A	-91.95438088721102	C20H22O9	[M + Cl]-	UQCOPGRRWQCCFR	InChI=1S/C20H22O9/c21-9-15-16(23)17(24)18(25)20(29-15)28-14-7-6-13(22)8-12(14)10-27-19(26)11-4-2-1-3-5-11/h1-8,15-18,20-25H,9-10H2	salireposide	C1=CC=C(C=C1)C(=O)OCC2=C(C=CC(=C2)O)OC3C(C(C(C(O3)CO)O)O)O	0.697766304	117440;101244598	COCONUT:(CNP0128108);Natural Products:(UNPD30041 UNPD40535 UNPD67522 UNPD48592);database;PubChem:(117440 101244598);SuperNatural:(SN00385838 SN00334108 SN00334533 SN00157818);CHEBI:(137508);PubMed	68722655330
9	1	N/A	-92.06564882049871	C20H22O9	[M + Cl]-	NCJVOLQTCUCMMR	InChI=1S/C20H22O9/c21-9-11-5-1-4-8-14(11)27-20-18(17(25)16(24)15(10-22)28-20)29-19(26)12-6-2-3-7-13(12)23/h1-8,15-18,20-25H,9-10H2	null	C1=CC=C(C(=C1)CO)OC2C(C(C(C(O2)CO)O)O)OC(=O)C3=CC=CC=C3O	0.697766304	66897235	COCONUT:(CNP0186742);Natural Products:(UNPD45860);database;PubChem:(66897235);SuperNatural:(SN00344500)	68722655234
10	1	N/A	-92.99524350472186	C20H22O9	[M + Cl]-	FLROYCKIIJCTDY	InChI=1S/C20H22O9/c21-9-12-8-13(22)6-7-14(12)28-20-18(25)17(24)16(23)15(29-20)10-27-19(26)11-4-2-1-3-5-11/h1-8,15-18,20-25H,9-10H2	Nigracin	C1=CC=C(C=C1)C(=O)OCC2C(C(C(C(O2)OC3=C(C=C(C=C3)O)CO)O)O)O	0.697766304	3084295;12313364	COCONUT:(CNP0118367);KNApSAcK:(40042);Natural Products:(UNPD69963 UNPD156599);database;PubChem:(3084295 12313364);SuperNatural:(SN00332335 SN00038953);ZINC bio:(ZINC40879757);additional;MeSH:(3084295);Training Set;PubMed;KEGG Mine	77313138774
