structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.09786628552510823	-18.558834097194577	C20H30O2	[M + H]+	MHVJRKBZMUDEEV	InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,13,15-16H,1,6-12H2,2-4H3,(H,21,22)	Usic acid	CC1(CCC2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)C=C	5.5	10116;220338;221580;1245596;3010318;4342853;7067421;7067422;7067423;7067424;7067425;7067426;5316148;5320592;6553337;10662152;9861220;12309236;10086296;20055000;23616873;23844089;24127896;24721193;25907869;25907872;35755664;38347297;38359326;40458948;45783058;51653278;60142722;58005049;58223746;66641653;68152394;68152828;67968402;70497144;90179864;92259612;93971772;101601321;101232096;102227574;101937505;129818640;133554320;133556458;135336123	PubChem class - food;SuperNatural:(SN00160567 SN00251763 SN00380815 SN00307190 SN00002503 SN00156846 SN00363239 SN00006139 SN00293399 SN00286659 SN00006138 SN00286421 SN00038007 SN00003393 SN00027343 SN00036777 SN00028510 SN00395331 SN00257510 SN00247711 SN00001936 SN00027344);ZINC bio:(ZINC00968436 ZINC01693501 ZINC03197743 ZINC03947547 ZINC03947549 ZINC03947550 ZINC13977943 ZINC28537309 ZINC28537315 ZINC31155947 ZINC31165823);additional;MeSH:(220338 221580 23616873 133556458);PubMed;COCONUT:(CNP0070095 CNP0178418);KNApSAcK:(3468);Natural Products:(UNPD44967 UNPD89319 UNPD89563 UNPD51544 UNPD57383 UNPD10746 UNPD62976 UNPD197059 UNPD96704 UNPD123567);database;PubChem:(10116 220338 221580 1245596 3010318 4342853 7067421 7067422 7067423 7067424 7067425 7067426 5316148 5320592 6553337 10662152 9861220 12309236 10086296 20055000 23616873 23844089 24127896 24721193 25907869 25907872 35755664 38347297 38359326 40458948 45783058 51653278 60142722 58005049 58223746 66641653 68152394 68152828 67968402 70497144 90179864 92259612 93971772 101601321 101232096 102227574 101937505 129818640 133554320 133556458 135336123);CHEBI:(39 69240);KEGG:(C09159);PubChem class - safety and toxic;Training Set	68924531062
2	1	N/A	-18.96610848720707	C20H30O2	[M + H]+	MXYATHGRPJZBNA	InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,7,15-16H,1,6,8-13H2,2-4H3,(H,21,22)	isopimarate	CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1)C=C	5.30000019	22092;267302;442048;3010319;12311180;12311181;14166412;10357584;24105328;25201251;25201252;25886827;25886829;40500708;40473203;44592590;56927945;58223747;73349191;90179866;90179867;92243864;101222829;101324732;125039345;124604838;124391469;133556232	HMDB:(36811);SuperNatural:(SN00006943 SN00389965 SN00011433 SN00020555 SN00332765 SN00020556 SN00161079 SN00259523 SN00308474 SN00258446);ZINC bio:(ZINC04097908 ZINC04962948 ZINC13831583 ZINC13831584 ZINC14656556 ZINC14656562);additional;MeSH:(442048);Plantcyc:(CPD-13923 CPD-8729);PubMed;NORMAN:(NS00022421);COCONUT:(CNP0195275 CNP0274395);KNApSAcK:(3444);Natural Products:(UNPD94512 UNPD96524 UNPD107442 UNPD154155 UNPD212852 UNPD74981 UNPD166870 UNPD146433);database;PubChem:(22092 267302 442048 3010319 12311180 12311181 14166412 10357584 24105328 25201251 25201252 25886827 25886829 40500708 40473203 44592590 56927945 58223747 73349191 90179866 90179867 92243864 101222829 101324732 125039345 124604838 124391469 133556232);CHEBI:(63659 6039 63731 58924);PubChem class - bio and metabolites;KEGG:(C09118 C20149);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-8729 CPD-13923)	68807485822
3	1	N/A	-33.46972771345561	C20H30O2	[M + H]+	SNPQJNDRKOIUIF	InChI=1S/C20H30O2/c1-5-20-12-9-15-18(3,16(20)8-7-14(2)13-20)10-6-11-19(15,4)17(21)22/h5,13,15-16H,1,6-12H2,2-4H3,(H,21,22)	null	CC1=CC2(CCC3C(C2CC1)(CCCC3(C)C(=O)O)C)C=C	5.06763935	""	COCONUT:(CNP0411069);Natural Products:(UNPD45945);database;SuperNatural:(SN00241964)	68722655232
4	1	N/A	-35.050581539535386	C20H30O2	[M + H]+	RRYPRCLLARNSER	InChI=1S/C20H30O2/c1-5-18(2)12-9-14-7-8-16-19(3,15(14)13-18)10-6-11-20(16,4)17(21)22/h5,13-14,16H,1,6-12H2,2-4H3,(H,21,22)	null	CC1(CCC2CCC3C(C2=C1)(CCCC3(C)C(=O)O)C)C=C	5.80000019	10425033	COCONUT:(CNP0287392);Natural Products:(UNPD156643);database;PubChem:(10425033)	68721606658
5	1	N/A	-38.265181294291864	C20H30O2	[M + H]+	TVHDZSRRHQKNEZ	InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,9,14,16H,1,6-8,10-13H2,2-4H3,(H,21,22)	(-)-Acanthoic acid	CC12CCCC(C1CCC3C2=CCC(C3)(C)C=C)(C)C(=O)O	5.5	510092;9817887;9861219;14239484;44566222;57409144;58715592;59678405;66641761;67071184;68267916;92849508;92859216;92859217;92859218;92978863;92978865;124604900;124827733;124355668	COCONUT:(CNP0208395 CNP0359888);Natural Products:(UNPD118770 UNPD230101 UNPD36139 UNPD143760 UNPD55845 UNPD5042 UNPD69074);database;PubChem:(510092 9817887 9861219 14239484 44566222 57409144 58715592 59678405 66641761 67071184 68267916 92849508 92859216 92859217 92859218 92978863 92978865 124604900 124827733 124355668);SuperNatural:(SN00231924 SN00342487 SN00366234 SN00038394 SN00303922 SN00038305 SN00322974 SN00038392 SN00038393);ZINC bio:(ZINC32090364 ZINC34256163 ZINC34256165 ZINC34256167);additional;MeSH:(9817887 9861219);Training Set;PubMed	68723204166
6	1	N/A	-38.74896178024289	C20H30O2	[M + H]+	KGMSWPSAVZAMKR	InChI=1S/C20H30O2/c1-13(2)14-6-8-16-15(12-14)7-9-17-19(16,3)10-5-11-20(17,4)18(21)22/h12,16-17H,5-11H2,1-4H3,(H,21,22)	neo-abietic acid	CC(=C1CCC2C(=C1)CCC3C2(CCCC3(C)C(=O)O)C)C	5.0999999	10117;221118;5320046;16218440;25202082;53993525;92219584;92219585;92219586;90472509	SuperNatural:(SN00403413 SN00157266 SN00252135 SN00302216);ZINC bio:(ZINC04102265 ZINC04404486 ZINC08580148);additional;Plantcyc:(CPD-8712);PubMed;COCONUT:(CNP0133171 CNP0285558);Natural Products:(UNPD21623 UNPD64987 UNPD158130 UNPD45972);database;PubChem:(10117 221118 5320046 16218440 25202082 53993525 92219584 92219585 92219586 90472509);CHEBI:(29653);PubChem class - bio and metabolites;KEGG:(C11889);PubChem class - safety and toxic;Biocyc:(CPD-8712)	68807207266
7	1	N/A	-39.00781654166102	C20H30O2	[M + H]+	RMUAUSHZJJJLAG	InChI=1S/C20H30O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h11,14-16H,4-10,12H2,1-3H3,(H,21,22)	null	CC1=CC23CCC4C(C2CCC1C3)(CCCC4(C)C(=O)O)C	5.4000001	67250895;67250896;101282657;101289550;137631945	COCONUT:(CNP0387186);Natural Products:(UNPD146965 UNPD177540);database;PubChem:(67250895 67250896 101282657 101289550 137631945);SuperNatural:(SN00338233 SN00324088)	68722655234
8	1	N/A	-44.79039811860915	C20H30O2	[M + H]+	NIKHGUQULKYIGE	InChI=1S/C20H30O2/c1-13-11-20-10-7-15-18(2,16(20)6-5-14(13)12-20)8-4-9-19(15,3)17(21)22/h14-16H,1,4-12H2,2-3H3,(H,21,22)	Cunabic acid	CC12CCCC(C1CCC34C2CCC(C3)C(=C)C4)(C)C(=O)O	5.4000001	73062;159887;433869;3034087;469655;5318787;5458765;5460424;11722476;13858129;16065659;22524332;21115207;21115208;25199817;25200785;23983724;49775756;51693055;51416176;56619393;59284318;59883491;59997735;68662761;89094105;92274861;89450244;92529179;91747926;98050098;124560215;134752405;137705706	SuperNatural:(SN00157265 SN00306257 SN00281746 SN00354269 SN00342921 SN00336604 SN00013608 SN00037567 SN00331839 SN00358281 SN00362306 SN00344691 SN00032855 SN00036369);ZINC bio:(ZINC01578373 ZINC05707329 ZINC05750883 ZINC31157702 ZINC35455651);additional;MeSH:(73062 159887 433869 469655 3034087 5458765 11722476 49775756 59997735 68662761 92529179 137705706);Plantcyc:(B-XXYL-PEN-1:5 CPD1F-132);PubMed;COCONUT:(CNP0058540 CNP0189521);KNApSAcK:(881);Natural Products:(UNPD73526 UNPD89210 UNPD170333 UNPD125067 UNPD225144 UNPD183606 UNPD29896 UNPD167186 UNPD181618 UNPD162963 UNPD22550);database;PubChem:(73062 159887 433869 3034087 469655 5318787 5458765 5460424 11722476 13858129 16065659 22524332 21115207 21115208 25199817 25200785 23983724 49775756 51693055 51416176 56619393 59284318 59883491 59997735 68662761 89094105 92274861 89450244 92529179 91747926 98050098 124560215 134752405 137705706);CHEBI:(15417 57297);PubChem class - bio and metabolites;KEGG:(C11874);PubChem class - safety and toxic;Training Set;Biocyc:(CPD1F-132)	68807223670
9	1	N/A	-45.403082230809	C20H30O2	[M + H]+	BFPAVSSBPLQXJZ	InChI=1S/C20H30O2/c1-5-18(2)12-9-15-14(13-18)7-8-16-19(15,3)10-6-11-20(16,4)17(21)22/h5,16H,1,6-13H2,2-4H3,(H,21,22)	(1R,4aS,7R,10aR)-7-ethenyl-1,4a,7-trimethyl-3,4,5,6,8,9,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid	CC1(CCC2=C(C1)CCC3C2(CCCC3(C)C(=O)O)C)C=C	5.0	15627707;15627708;15627709;57329149;90179861;90179863	COCONUT:(CNP0251247);HMDB:(35692);Natural Products:(UNPD132838 UNPD140492 UNPD5967);database;PubChem:(15627707 15627708 15627709 57329149 90179861 90179863);SuperNatural:(SN00355463 SN00333942 SN00232763);PubChem class - bio and metabolites	68739432458
10	1	N/A	-46.44038112174118	C20H30O2	[M + H]+	JEGUVXRNDRXUDN	InChI=1S/C20H30O2/c1-6-14(2)8-10-16-15(3)9-11-17-19(16,4)12-7-13-20(17,5)18(21)22/h6,16-17H,1-3,7-13H2,4-5H3,(H,21,22)	(1S,4aR,5S,8aR)-1,4a-dimethyl-6-methylidene-5-(3-methylidenepent-4-enyl)-3,4,5,7,8,8a-hexahydro-2H-naphthalene-1-carboxylic acid	CC12CCCC(C1CCC(=C)C2CCC(=C)C=C)(C)C(=O)O	6.0	11278066;72780956;101603195;100983062	COCONUT:(CNP0175659);HMDB:(39486);KNApSAcK:(23275);Natural Products:(UNPD11170 UNPD153416 UNPD166139 UNPD172053 UNPD17202 UNPD184169);database;PubChem:(11278066 72780956 101603195 100983062);SuperNatural:(SN00334351 SN00312367 SN00332866 SN00303714 SN00360951 SN00261994);PubChem class - bio and metabolites	68739432474
