structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.25876971464732834	-60.48328506311723	C47H76O18	[M + Cl]-	TYZMLYSDIVGHLP	InChI=1S/C47H76O18/c1-21-30(52)33(55)35(57)38(61-21)64-37-31(53)24(50)19-60-40(37)63-29-11-12-43(4)26(44(29,5)20-49)10-13-45(6)27(43)9-8-22-23-16-42(2,3)14-15-47(23,28(51)17-46(22,45)7)41(59)65-39-36(58)34(56)32(54)25(18-48)62-39/h8,21,23-40,48-58H,9-20H2,1-7H3	Medicago-saponin P2	CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C(C3(C)CO)CCC5(C4CC=C6C5(CC(C7(C6CC(CC7)(C)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)O)C)C)C)O)O)O)O)O	1.20000005	190921;10486001	COCONUT:(CNP0389417);Natural Products:(UNPD73225);database;PubChem:(190921 10486001);SuperNatural:(SN00318200);MeSH:(190921);PubMed	68722655302
2	1	N/A	-62.39983676905122	C47H76O18	[M + Cl]-	KOQPPOSSMNKJPO	InChI=1S/C47H76O18/c1-42(2)13-15-47(41(59)65-39-36(58)34(56)32(54)26(19-49)62-39)16-14-45(5)22(23(47)17-42)7-8-28-43(3)11-10-29(44(4,21-50)27(43)9-12-46(28,45)6)63-40-37(30(52)24(51)20-60-40)64-38-35(57)33(55)31(53)25(18-48)61-38/h7,23-40,48-58H,8-21H2,1-6H3	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C	1.29999995	101623722;131752993	COCONUT:(CNP0247272);HMDB:(40951);Natural Products:(UNPD101509 UNPD2453);database;PubChem:(101623722 131752993);SuperNatural:(SN00280086 SN00319613);PubChem class - bio and metabolites	68739432458
3	1	N/A	-63.694695525344116	C47H76O18	[M + Cl]-	DYJBTUINEBYYQT	InChI=1S/C47H76O18/c1-42(2)14-15-47(41(59)65-40-35(57)33(55)31(53)25(19-49)62-40)22(16-42)21-8-9-27-44(5)12-11-29(43(3,4)26(44)10-13-45(27,6)46(21,7)17-28(47)51)63-38-36(58)37(23(50)20-60-38)64-39-34(56)32(54)30(52)24(18-48)61-39/h8,22-40,48-58H,9-20H2,1-7H3	null	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(CO6)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C	2.0	10772156;85263199;101028180	COCONUT:(CNP0318506);HMDB:(36476);KNApSAcK:(32713);Natural Products:(UNPD7874);database;PubChem:(10772156 85263199 101028180);SuperNatural:(SN00336525);PubChem class - bio and metabolites	68739432474
4	1	N/A	-72.72591955711188	C47H76O18	[M + Cl]-	OEFVOSBEQLVVEZ	InChI=1S/C47H76O18/c1-42(2)13-15-47(41(59)65-40-35(57)33(55)31(53)26(19-49)62-40)16-14-45(5)22(23(47)17-42)7-8-28-43(3)11-10-29(44(4,21-50)27(43)9-12-46(28,45)6)63-38-36(58)37(24(51)20-60-38)64-39-34(56)32(54)30(52)25(18-48)61-39/h7,23-40,48-58H,8-21H2,1-6H3	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (4aS,6aR,6aS,6bR,8aR,9R,10S,12aR,14bS)-10-[(2S,3R,4S,5S)-3,5-dihydroxy-4-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylat	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C	1.29999995	14101174;14101176;21630096;101114833	COCONUT:(CNP0208034);HMDB:(40952);Natural Products:(UNPD112987 UNPD115937 UNPD151333 UNPD174757 UNPD121282);database;PubChem:(14101174 14101176 21630096 101114833);SuperNatural:(SN00318851 SN00234676 SN00305457);PubChem class - bio and metabolites	68739432458
5	1	N/A	-81.89559545226761	C47H76O18	[M + Cl]-	YTQAPMVQQALREL	InChI=1S/C47H76O18/c1-42(2)13-15-47(41(58)59)16-14-45(5)22(23(47)17-42)7-8-28-43(3)11-10-29(44(4,21-50)27(43)9-12-46(28,45)6)63-40-37(30(52)24(51)20-60-40)65-39-35(57)36(32(54)26(19-49)62-39)64-38-34(56)33(55)31(53)25(18-48)61-38/h7,23-40,48-57H,8-21H2,1-6H3,(H,58,59)	null	CC1(C)CCC2(C(=O)O)CCC3(C)C(=CCC4C5(C)CCC(OC6OCC(O)C(O)C6OC6OC(CO)C(O)C(OC7OC(CO)C(O)C(O)C7O)C6O)C(C)(CO)C5CCC43C)C2C1	1.256150190550275	""	""	0
6	1	N/A	-84.46273695249468	C47H76O18	[M + Cl]-	VBLLFNXBZCUOKG	InChI=1S/C47H76O18/c1-42(2)13-15-47(41(58)59)16-14-45(5)22(23(47)17-42)7-8-28-43(3)11-10-29(44(4,21-50)27(43)9-12-46(28,45)6)63-40-37(30(52)24(51)20-60-40)65-39-35(57)33(55)36(26(19-49)62-39)64-38-34(56)32(54)31(53)25(18-48)61-38/h7,23-40,48-57H,8-21H2,1-6H3,(H,58,59)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)O)O)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)O)C)C)C2C1)C)C(=O)O)C	1.25461376	""	COCONUT:(CNP0105848);Natural Products:(UNPD43793);database;SuperNatural:(SN00297163)	68722655232
7	1	N/A	-84.68059692029252	C47H76O18	[M + Cl]-	KAHNDBHLDRMFKM	InChI=1S/C47H76O18/c1-42(2)13-15-47(41(59)65-39-35(57)33(55)31(53)25(18-48)61-39)16-14-45(5)22(23(47)17-42)7-8-28-43(3)11-10-29(44(4,21-50)27(43)9-12-46(28,45)6)63-40-36(58)37(32(54)26(19-49)62-40)64-38-34(56)30(52)24(51)20-60-38/h7,23-40,48-58H,8-21H2,1-6H3	[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl] (4aS,6aR,6aS,6bR,8aR,9R,10S,12aR,14bS)-10-[(2R,3R,4S,5R,6R)-3,5-dihydroxy-6-(hydroxymethyl)-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-9-(hydroxymethyl)-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylat	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)CO)O)OC7C(C(C(CO7)O)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C	1.29999995	16091955	COCONUT:(CNP0199533);KNApSAcK:(34186);Natural Products:(UNPD133384 UNPD61039);database;PubChem:(16091955);SuperNatural:(SN00341952 SN00327995)	68722655250
8	1	N/A	-86.10164291129556	C47H76O18	[M + Cl]-	XDBPYWDBIKBHLY	InChI=1S/C47H76O18/c1-42(2)14-15-47(41(58)59)22(16-42)21-8-9-27-44(5)12-11-29(43(3,4)26(44)10-13-45(27,6)46(21,7)17-28(47)51)63-40-37(65-39-35(57)33(55)31(53)25(19-49)62-39)36(23(50)20-60-40)64-38-34(56)32(54)30(52)24(18-48)61-38/h8,22-40,48-57H,9-20H2,1-7H3,(H,58,59)	null	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(CO6)O)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C(=O)O)C	2.20000005	101366634	COCONUT:(CNP0278374);Natural Products:(UNPD82096 UNPD105160);database;PubChem:(101366634);SuperNatural:(SN00275089 SN00237491)	68722655234
9	1	N/A	-86.12621757286728	C47H76O18	[M + Cl]-	RADJMOTZTBOWET	InChI=1S/C47H76O18/c1-42(2)13-15-47(41(58)59)16-14-45(5)22(23(47)17-42)7-8-28-43(3)11-10-29(44(4,21-50)27(43)9-12-46(28,45)6)64-40-37(65-39-36(57)34(55)31(52)25(19-49)62-39)32(53)26(20-60-40)63-38-35(56)33(54)30(51)24(18-48)61-38/h7,23-40,48-57H,8-21H2,1-6H3,(H,58,59)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(CO6)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C)C2C1)C)C(=O)O)C	1.25461376	""	COCONUT:(CNP0151581);Natural Products:(UNPD196760);database;SuperNatural:(SN00244999)	68722655232
10	1	N/A	-86.31506020911046	C47H76O18	[M + Cl]-	QHYMCFJYHZUJGX	InChI=1S/C47H76O18/c1-42(2)14-22-21-8-9-27-44(5)12-11-30(43(3,4)26(44)10-13-45(27,6)46(21,7)16-29(52)47(22,20-50)28(51)15-42)64-41-38(65-40-37(59)35(57)32(54)24(18-49)62-40)33(55)25(19-60-41)63-39-36(58)34(56)31(53)23(17-48)61-39/h8,20,22-41,48-49,51-59H,9-19H2,1-7H3	null	CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CC(C2(C(C1)O)C=O)O)C)C)(C)C)OC6C(C(C(CO6)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C	0.575643659	""	COCONUT:(CNP0159501);Natural Products:(UNPD22909 UNPD68433);database;SuperNatural:(SN00304270 SN00402944)	68722655232
