structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.28911420456568565	-63.19886590729394	C19H34O8	[M + H3N + H]+	LOPCUWKTPFYQJH	InChI=1S/C19H34O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h10-11,13-17,20,22-25H,5-9H2,1-4H3	null	CC1CC(=O)CC(C1(CCC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C	-0.300000012	10992795	COCONUT:(CNP0208805);KNApSAcK:(33240);Natural Products:(UNPD101280);database;PubChem:(10992795)	68721606674
2	1	N/A	-68.12232910844179	C19H34O8	[M + H3N + H]+	PKDTXFWHZWYNAH	InChI=1S/C19H34O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h7,11-17,20-25H,5-6,8-9H2,1-4H3	null	CC1=CC(CC(C1(CCC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C)O	-0.699999988	10500603;85161713;101993228	COCONUT:(CNP0317526);HMDB:(41578);Natural Products:(UNPD77495);database;PubChem:(10500603 85161713 101993228);SuperNatural:(SN00241820);PubChem class - bio and metabolites	68739432458
3	1	N/A	-68.34016698356989	C19H34O8	[M + H3N + H]+	MRPDHXXPDCVBPQ	InChI=1S/C19H34O8/c1-10-7-12(21)8-18(3,4)19(10,25)6-5-11(2)26-17-16(24)15(23)14(22)13(9-20)27-17/h5-6,10-17,20-25H,7-9H2,1-4H3	alangionoside A	CC1CC(CC(C1(C=CC(C)OC2C(C(C(C(O2)CO)O)O)O)O)(C)C)O	-0.300000012	16745401;21630900;44715617;51692839;51692840;51692841;51692842;73319510;101106752;101165165;124899900;124899901;124899902;124899903;132530690	COCONUT:(CNP0412836);HMDB:(41176);KNApSAcK:(29658);Natural Products:(UNPD156048 UNPD192652 UNPD141517);database;PubChem:(16745401 21630900 44715617 51692839 51692840 51692841 51692842 73319510 101106752 101165165 124899900 124899901 124899902 124899903 132530690);SuperNatural:(SN00036733 SN00367364 SN00163272 SN00032619 SN00032618 SN00254467 SN00036732 SN00032620 SN00296172 SN00036734 SN00032621 SN00036735);CHEBI:(125143);ZINC bio:(ZINC13660035 ZINC13660037 ZINC13660040 ZINC13660042 ZINC35454662 ZINC35454665 ZINC35454669 ZINC35454673);PubChem class - bio and metabolites;PubMed	68739440762
4	1	N/A	-70.32712466085286	C19H34O8	[M + H3N + H]+	RYPMRKMSQNEVKY	InChI=1S/C19H34O8/c1-9(26-18-17(25)16(24)15(23)13(8-20)27-18)5-6-11-10(2)14(22)12(21)7-19(11,3)4/h5-6,9-18,20-25H,7-8H2,1-4H3	null	CC1C(C(CC(C1O)O)(C)C)C=CC(C)OC2C(C(C(C(O2)CO)O)O)O	-0.200000003	46217785;102170530;102338784;132573133	COCONUT:(CNP0232206);Natural Products:(UNPD81769);database;PubChem:(46217785 102170530 102338784 132573133);SuperNatural:(SN00278495);MeSH:(102170530);PubMed	68722655302
5	1	N/A	-83.55901913016477	C19H34O8	[M + H3N + H]+	RPDXOMXIKAVACD	InChI=1S/C19H34O8/c1-10-6-12(22)7-19(2,3)13(10)5-4-11(21)9-26-18-17(25)16(24)15(23)14(8-20)27-18/h10-11,13-18,20-21,23-25H,4-9H2,1-3H3	null	CC1CC(=O)CC(C1CCC(COC2C(C(C(C(O2)CO)O)O)O)O)(C)C	-0.300000012	16216767;25114992	COCONUT:(CNP0238861);KNApSAcK:(31353);Natural Products:(UNPD111793);database;PubChem:(16216767 25114992);SuperNatural:(SN00397326 SN00163258)	68722655250
6	1	N/A	-83.67323615520722	C19H34O8	[M + H3N + H]+	KAZMSBSNWWWNPL	InChI=1S/C19H34O8/c1-10-7-12(8-18(3,4)19(10,25)6-5-11(2)21)26-17-16(24)15(23)14(22)13(9-20)27-17/h5-6,10-17,20-25H,7-9H2,1-4H3	(2R,3R,4S,5S,6R)-2-[(1S,4S,5R)-4-hydroxy-4-[(E,3S)-3-hydroxybut-1-enyl]-3,3,5-trimethylcyclohexyl]oxy-6-(hydroxymethyl)oxane-3,4,5-triol	CC1CC(CC(C1(C=CC(C)O)O)(C)C)OC2C(C(C(C(O2)CO)O)O)O	-0.300000012	11760952;21630913	COCONUT:(CNP0214457);KNApSAcK:(33459);Natural Products:(UNPD74446 UNPD111362 UNPD88377);database;PubChem:(11760952 21630913);SuperNatural:(SN00355340 SN00321012)	68722655250
7	1	N/A	-84.45079015012034	C19H34O8	[M + H3N + H]+	FPWYMVMNRFRHQC	InChI=1S/C19H34O8/c1-9(21)5-6-11-10(2)17(12(22)7-19(11,3)4)27-18-16(25)15(24)14(23)13(8-20)26-18/h5-6,9-18,20-25H,7-8H2,1-4H3	null	CC1C(C(CC(C1OC2C(C(C(C(O2)CO)O)O)O)O)(C)C)C=CC(C)O	-0.200000003	46217787;71694455	COCONUT:(CNP0144179);database;PubChem:(46217787 71694455);SuperNatural:(SN00041960 SN00041961 SN00041959 SN00041958);ZINC bio:(ZINC72320401 ZINC72320402 ZINC72320403 ZINC72320404);additional;Training Set	68723171330
8	1	N/A	-91.15376710970648	C19H34O8	[M + H3N + H]+	QYRQYBHQCMVSQX	InChI=1S/C19H34O8/c1-9(21)5-6-11-10(2)14(22)12(7-19(11,3)4)26-18-17(25)16(24)15(23)13(8-20)27-18/h9,12-18,20-25H,5-8H2,1-4H3	null	CC1=C(C(CC(C1O)OC2C(C(C(C(O2)CO)O)O)O)(C)C)CCC(C)O	-0.899999976	11143633	COCONUT:(CNP0268670);KNApSAcK:(33461);Natural Products:(UNPD142057 UNPD52010);database;PubChem:(11143633);SuperNatural:(SN00380320 SN00279752)	68722655250
9	1	N/A	-100.54975197765782	C19H34O8	[M + H3N + H]+	VXNHNTAJNWXQNW	InChI=1S/C19H34O8/c1-10-6-12(22)7-19(2,3)13(10)5-4-11(21)9-26-18-17(25)16(24)15(23)14(8-20)27-18/h10,12-18,20,22-25H,4-9H2,1-3H3	null	CC1CC(CC(C1CCC(=O)COC2C(C(C(C(O2)CO)O)O)O)(C)C)O	0.100000001	16216661;25114993	COCONUT:(CNP0275097);KNApSAcK:(31354);Natural Products:(UNPD57302);database;PubChem:(16216661 25114993);SuperNatural:(SN00163257 SN00353801)	68722655250
10	1	N/A	-115.51841006909368	C19H34O8	[M + H3N + H]+	UTNHBQHELZUVMJ	InChI=1S/C19H34O8/c1-10-6-12(7-19(2,3)13(10)5-4-11(22)8-20)26-18-17(25)16(24)15(23)14(9-21)27-18/h4-5,10-18,20-25H,6-9H2,1-3H3	null	CC1CC(CC(C1C=CC(CO)O)(C)C)OC2C(C(C(C(O2)CO)O)O)O	-0.300000012	53494101;101955863;132573136	PubChem:(53494101 101955863 132573136);COCONUT:(CNP0407702);database	68721573890
