structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5181238271436431	-57.10981650219533	C20H26O4	[M + H]+	XUSYGBPHQBWGAD	InChI=1S/C20H26O4/c1-10(2)11-8-12-13-9-14-19(3,4)6-5-7-20(14,18(23)24-13)15(12)17(22)16(11)21/h8,10,13-14,21-22H,5-7,9H2,1-4H3	carnosol	CC(C)C1=C(C(=C2C(=C1)C3CC4C2(CCCC4(C)C)C(=O)O3)O)O	4.4000001	2579;65158;442009;455264;5281355;5315707;6324890;29010901;38988598;51377211;88936289;98043909;98043910;98044272	HMDB:(2121);SuperNatural:(SN00005816 SN00001814 SN00036099 SN00036152);ZINC bio:(ZINC00898031 ZINC00968421 ZINC02020185 ZINC03871891);additional;HSDB:(5957-80-2);MeSH:(442009);PubMed;COCONUT:(CNP0240895);KNApSAcK:(3410);Natural Products:(UNPD6844 UNPD121589 UNPD155918);database;PubChem:(2579 65158 442009 455264 5281355 5315707 6324890 29010901 38988598 51377211 88936289 98043909 98043910 98044272);CHEBI:(3429);PubChem class - bio and metabolites;KEGG:(C09069);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840645502
2	1	N/A	-91.78245993135903	C20H26O4	[M + H]+	MCMQSPNBTJWIEO	InChI=1S/C20H26O4/c1-10(2)11-8-12(21)16-15(17(11)22)13-9-14-19(3,4)6-5-7-20(14,16)18(23)24-13/h8,10,13-14,21-22H,5-7,9H2,1-4H3	Isocarnosol	CC(C)C1=CC(=C2C(=C1O)C3CC4C2(CCCC4(C)C)C(=O)O3)O	4.4000001	625393;353492;5459004;92276635;92276636;98512997;98512998	COCONUT:(CNP0162008);Natural Products:(UNPD17569 UNPD170669);database;PubChem:(625393 353492 5459004 92276635 92276636 98512997 98512998);SuperNatural:(SN00312221 SN00379168);ZINC bio:(ZINC05733675)	68722663426
3	1	N/A	-95.4959454187744	C20H26O4	[M + H]+	VYFFPVYOQFBGNO	InChI=1S/C20H26O4/c1-10(2)12-8-11-9-13-17-19(3,4)6-5-7-20(17,18(23)24-13)14(11)16(22)15(12)21/h8,10,13,17,21-22H,5-7,9H2,1-4H3	null	CC(C)C1=C(C(=C2C(=C1)CC3C4C2(CCCC4(C)C)C(=O)O3)O)O	4.5	9927504	COCONUT:(CNP0271707);Natural Products:(UNPD85979);database;PubChem:(9927504);SuperNatural:(SN00384777)	68722655234
4	1	N/A	-109.88678695122147	C20H26O4	[M + H]+	WDKBIUNFLNEEEH	InChI=1S/C20H26O4/c1-10(2)11-8-12-13(21)9-14-19(3,4)15(22)6-7-20(14,5)16(12)18(24)17(11)23/h8,10,14,23-24H,6-7,9H2,1-5H3	null	CC(C)C1=C(C(=C2C(=C1)C(=O)CC3C2(CCC(=O)C3(C)C)C)O)O	3.4000001	11045771	COCONUT:(CNP0248727);KNApSAcK:(45113);Natural Products:(UNPD130681);database;PubChem:(11045771);SuperNatural:(SN00344413)	68722655250
5	1	N/A	-118.16808244601584	C20H26O4	[M + H]+	GHBDGQQTWLVNLP	InChI=1S/C20H26O4/c1-11(2)12-8-13-14(9-15(12)21)19(3)6-5-7-20(4,18(23)24)17(19)10-16(13)22/h8-9,11,17,21H,5-7,10H2,1-4H3,(H,23,24)	null	CC(C)C1=C(C=C2C(=C1)C(=O)CC3C2(CCCC3(C)C(=O)O)C)O	4.11573124	""	COCONUT:(CNP0118640);Natural Products:(UNPD226126);database	68721606656
6	1	N/A	-124.55878553082034	C20H26O4	[M + H]+	WTPQRFSKUFBXKY	InChI=1S/C20H26O4/c1-10(2)11-8-12-13(9-14(11)21)20-7-5-6-19(3,4)17(20)16(15(12)22)24-18(20)23/h8-10,15-17,21-22H,5-7H2,1-4H3	null	CC(C)C1=C(C=C2C(=C1)C(C3C4C2(CCCC4(C)C)C(=O)O3)O)O	3.79999995	50900505;50900506;50908744	COCONUT:(CNP0247841);Natural Products:(UNPD160355 UNPD150104);database;PubChem:(50900505 50900506 50908744);SuperNatural:(SN00299437 SN00308640);CHEBI:(70556 70557);PubMed	68722655330
7	1	N/A	-138.84853357491482	C20H26O4	[M + H]+	BUKCOURGDZTOBF	InChI=1S/C20H26O4/c1-9(2)13-7-15(11(5)17(21)19(13)23)16-8-14(10(3)4)20(24)18(22)12(16)6/h7-10,21-24H,1-6H3	5,5''-diisopropyl-2,2''-dimethylbiphenyl-3,3'',4,4''-tetrol	CC1=C(C(=C(C=C1C2=CC(=C(C(=C2C)O)O)C(C)C)C(C)C)O)O	5.0999999	642531	COCONUT:(CNP0245655);HMDB:(39613);KNApSAcK:(29475);Natural Products:(UNPD112597);database;PubChem:(642531);SuperNatural:(SN00269382);PubChem class - bio and metabolites;PubMed	68739432538
8	1	N/A	-139.60421078274155	C20H26O4	[M + H]+	FLIWYLVYBBWQTL	InChI=1S/C20H26O4/c1-11(2)13-10-12-6-7-14-19(3,4)8-5-9-20(14,18(23)24)15(12)17(22)16(13)21/h6-7,10-11,14,21-22H,5,8-9H2,1-4H3,(H,23,24)	null	CC(C)C1=C(C(=C2C(=C1)C=CC3C2(CCCC3(C)C)C(=O)O)O)O	4.69999981	101257727;101432384	COCONUT:(CNP0103627);Natural Products:(UNPD4884);database;PubChem:(101257727 101432384);SuperNatural:(SN00265351)	68722655234
9	1	N/A	-144.7103749911429	C20H26O4	[M + H]+	YNDIFOCLBVZRHQ	InChI=1S/C20H26O4/c1-11(2)12-8-14-13(9-15(12)21)16(22)10-17-19(14,3)6-5-7-20(17,4)18(23)24/h8-9,11,17,21H,5-7,10H2,1-4H3,(H,23,24)	null	CC(C)C1=C(C=C2C(=O)CC3C(C2=C1)(CCCC3(C)C(=O)O)C)O	4.0999999	102078197	COCONUT:(CNP0224558);Natural Products:(UNPD228212);database;PubChem:(102078197)	68721606658
10	1	N/A	-147.00894500436334	C20H26O4	[M + H]+	QYNCIWOOLDANTG	InChI=1S/C20H26O4/c1-9(2)13-7-15(21)11(5)17(19(13)23)18-12(6)16(22)8-14(10(3)4)20(18)24/h7-10,21-24H,1-6H3	null	CC1=C(C=C(C(=C1C2=C(C(=CC(=C2C)O)C(C)C)O)O)C(C)C)O	5.0999999	24041583	COCONUT:(CNP0202357);database;PubChem:(24041583);SuperNatural:(SN00028913);ZINC bio:(ZINC31159182);additional;Training Set	68723171330
