structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12625793412406883	-22.10644114764531	C18H16O7	[M + H]+	KLAOKWJLUQKWIF	InChI=1S/C18H16O7/c1-22-12-5-4-9(6-10(12)19)13-7-11(20)16-14(25-13)8-15(23-2)18(24-3)17(16)21/h4-8,19,21H,1-3H3	Eupatorin	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O	2.9000001	97214	SuperNatural:(SN00000118);ZINC bio:(ZINC00001412);additional;MeSH:(97214);PubMed;COCONUT:(CNP0405816);KNApSAcK:(3894);Natural Products:(UNPD193749);database;PubChem:(97214);CHEBI:(136666);PubChem class - safety and toxic;Training Set;KEGG Mine	77380247670
2	1	N/A	-24.856063928759045	C18H16O7	[M + H]+	DWZAJFZEYZIHPO	InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)16-18(24-3)15(21)13-12(25-16)8-11(19)17(23-2)14(13)20/h4-8,19-20H,1-3H3	Santin	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC	3.0999999	5281695	SuperNatural:(SN00036407);ZINC bio:(ZINC06018466);additional;MeSH:(5281695);PubMed;COCONUT:(CNP0224273);KNApSAcK:(1096);Natural Products:(UNPD117892);database;PubChem:(5281695);CHEBI:(9024);KEGG:(C10180);Training Set	68723204470
3	1	N/A	-26.028270540228537	C18H16O7	[M + H]+	DRRWBCNQOKKKOL	InChI=1S/C18H16O7/c1-22-12-5-4-9(6-14(12)23-2)13-7-10(19)16-15(25-13)8-11(20)18(24-3)17(16)21/h4-8,20-21H,1-3H3	Eupatilin	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C=C(C(=C3O)OC)O)OC	2.9000001	5273755	HMDB:(29469);SuperNatural:(SN00157707);ZINC bio:(ZINC06018691);MeSH:(5273755);PubMed;COCONUT:(CNP0156199 CNP0378256);KNApSAcK:(3845);Natural Products:(UNPD175909);database;PubChem:(5273755);CHEBI:(4932);PubChem class - bio and metabolites;KEGG:(C10040)	68739441022
4	1	N/A	-27.761647314528933	C18H16O7	[M + H]+	YSXFFLGRZJWNFM	InChI=1S/C18H16O7/c1-22-12-8-11-13(14(20)17(12)23-2)15(21)18(24-3)16(25-11)9-4-6-10(19)7-5-9/h4-8,19-20H,1-3H3	Penduletin	COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC=C(C=C3)O)O)OC	3.0999999	5320462	COCONUT:(CNP0293853);KNApSAcK:(4603);Natural Products:(UNPD16360);database;PubChem:(5320462);SuperNatural:(SN00158912);MeSH:(5320462);PubMed	68722655318
5	1	N/A	-32.49789121451536	C18H16O7	[M + H]+	ZNLSNAZJVYNXLN	InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)12-8-11(19)13-14(20)17(23-2)18(24-3)15(21)16(13)25-12/h4-8,20-21H,1-3H3	Pedunculin	COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)O)OC)OC)O	2.9000001	3083783	COCONUT:(CNP0385184);KNApSAcK:(3880);Natural Products:(UNPD191718);database;PubChem:(3083783);PubChem class - bio and metabolites;Plantcyc:(CPD-15476);PubMed;Biocyc:(CPD-15476);KEGG Mine	77328451666
6	1	N/A	-34.91009224508695	C18H16O7	[M + H]+	RXQVMRRNRHSOTC	InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)15-18(24-3)14(21)13-11(19)8-12(20)16(23-2)17(13)25-15/h4-8,19-20H,1-3H3	3,8,4''-Trimethylherbacetin	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(O2)C(=C(C=C3O)O)OC)OC	3.0999999	13916278	COCONUT:(CNP0261644);KNApSAcK:(4621);Natural Products:(UNPD135779);database;PubChem:(13916278);SuperNatural:(SN00322073);ZINC bio:(ZINC15117976);PubMed	68722663506
7	1	N/A	-36.650130874839995	C18H16O7	[M + H]+	VPLTZBCCUJNRIE	InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)12-8-11(19)13-14(20)15(21)17(23-2)18(24-3)16(13)25-12/h4-8,20-21H,1-3H3	5,6-Dihydroxy-7,8,4''-trimethoxyflavone	COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)OC)O)O	2.9000001	44258635	COCONUT:(CNP0111365);KNApSAcK:(3881);Natural Products:(UNPD103859);database;PubChem:(44258635);SuperNatural:(SN00381707);PubMed;KEGG Mine	77312589906
8	1	N/A	-36.74642458730677	C18H16O7	[M + H]+	KRFBMPVGAYGGJE	InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)12-8-11(19)13-14(20)17(23-2)15(21)18(24-3)16(13)25-12/h4-8,20-21H,1-3H3	Lysionotin	COC1=CC=C(C=C1)C2=CC(=O)C3=C(C(=C(C(=C3O2)OC)O)OC)O	2.9000001	160921	SuperNatural:(SN00036096);ZINC bio:(ZINC00898952);additional;MeSH:(160921);Plantcyc:(CPD-15468);PubMed;COCONUT:(CNP0162074);KNApSAcK:(1075);Natural Products:(UNPD170623);database;PubChem:(160921);CHEBI:(7545);PubChem class - bio and metabolites;KEGG:(C10111);Training Set;Biocyc:(CPD-15468)	68740114806
9	1	N/A	-39.478473486819965	C18H16O7	[M + H]+	SGCYGSKAUSOJND	InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)17-16(21)14(19)13-11(25-17)8-12(23-2)18(24-3)15(13)20/h4-8,20-21H,1-3H3	3,5-Dihydroxy-4'',6,7-trimethoxyflavone	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O	3.0999999	15560536	COCONUT:(CNP0093042 CNP0273881);KNApSAcK:(4606);Natural Products:(UNPD14560);database;PubChem:(15560536);SuperNatural:(SN00158913);PubMed	68722655314
10	1	N/A	-39.50373709517574	C18H16O7	[M + H]+	SAMBWAJRKKEEOR	InChI=1S/C18H16O7/c1-22-16-14(21)13-11(20)8-12(9-4-6-10(19)7-5-9)25-15(13)17(23-2)18(16)24-3/h4-8,19,21H,1-3H3	Xanthomicrol	COC1=C(C(=C2C(=C1O)C(=O)C=C(O2)C3=CC=C(C=C3)O)OC)OC	2.9000001	73207	HMDB:(37600);SuperNatural:(SN00156480);ZINC bio:(ZINC01724067);MeSH:(73207);PubMed;COCONUT:(CNP0149550);KNApSAcK:(3879);Natural Products:(UNPD182108);database;PubChem:(73207);CHEBI:(35047);PubChem class - bio and metabolites;KEGG:(C14476)	68739441022
11	1	N/A	-40.438463046018406	C18H16O7	[M + H]+	IUKBSFKDMZKGMT	InChI=1S/C18H16O7/c1-22-12-8-11(20)13-14(21)18(24-3)15(25-17(13)16(12)23-2)9-4-6-10(19)7-5-9/h4-8,19-20H,1-3H3	Herbacetin 3,7,8-trimethyl ether	COC1=C(C2=C(C(=C1)O)C(=O)C(=C(O2)C3=CC=C(C=C3)O)OC)OC	3.0999999	5748562	COCONUT:(CNP0148306);KNApSAcK:(4619);Natural Products:(UNPD118191);database;PubChem:(5748562);SuperNatural:(SN00363831);PubMed	68722655314
12	1	N/A	-41.374315269683066	C18H16O7	[M + H]+	YSSFBMRXSHCURK	InChI=1S/C18H16O7/c1-22-13-5-4-9(6-15(13)23-2)14-8-11(20)16-10(19)7-12(21)17(24-3)18(16)25-14/h4-8,19,21H,1-3H3	3'',4''-Dimethoxywogonin	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C=C3O)O)OC)OC	2.9000001	5316844	COCONUT:(CNP0215726);KNApSAcK:(3910);Natural Products:(UNPD122280);database;PubChem:(5316844);SuperNatural:(SN00158916)	68722655250
13	1	N/A	-42.75510810716113	C18H16O7	[M + H]+	WLYCTTJGVRMXFW	InChI=1S/C18H16O7/c1-22-12-8-11-13(17(23-2)14(12)20)15(21)18(24-3)16(25-11)9-4-6-10(19)7-5-9/h4-8,19-20H,1-3H3	6-Hydroxykaempferol 3,5,7-trimethyl ether	COC1=C(C(=C2C(=C1)OC(=C(C2=O)OC)C3=CC=C(C=C3)O)OC)O	2.5999999	14376219	COCONUT:(CNP0105322);KNApSAcK:(4602);Natural Products:(UNPD44881);database;PubChem:(14376219);SuperNatural:(SN00263041);PubMed	68722655314
14	1	N/A	-44.164811483954495	C18H16O7	[M + H]+	MZERYTHMEZCPQG	InChI=1S/C18H16O7/c1-22-12-5-4-9(6-13(12)23-2)10-8-25-14-7-11(19)18(24-3)17(21)15(14)16(10)20/h4-8,19,21H,1-3H3	Dalspinosin	COC1=C(C=C(C=C1)C2=COC3=C(C2=O)C(=C(C(=C3)O)OC)O)OC	2.9000001	14185735	COCONUT:(CNP0352864);KNApSAcK:(9480);Natural Products:(UNPD173846);database;PubChem:(14185735);SuperNatural:(SN00248266);MeSH:(14185735);PubMed	68722655318
15	1	N/A	-46.638427753847616	C18H16O7	[M + H]+	QIEMGQKOGFTYLN	InChI=1S/C18H16O7/c1-22-11-5-4-9(6-13(11)23-2)12-7-10(19)16-14(25-12)8-15(24-3)17(20)18(16)21/h4-8,20-21H,1-3H3	5,6-Dihydroxy-7,3'',4''-Trimethoxyflavone	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)O)O)OC	2.9000001	10020367	COCONUT:(CNP0270093);KNApSAcK:(3895);Natural Products:(UNPD143030);database;PubChem:(10020367);SuperNatural:(SN00369397);PubMed	68722655314
16	1	N/A	-47.51113111650691	C18H16O7	[M + H]+	OIQSGZWRLLAFNQ	InChI=1S/C18H16O7/c1-22-10-6-4-9(5-7-10)17-18(24-3)16(21)13-11(25-17)8-12(23-2)14(19)15(13)20/h4-8,19-20H,1-3H3	Tanetin	COC1=CC=C(C=C1)C2=C(C(=O)C3=C(C(=C(C=C3O2)OC)O)O)OC	3.0999999	10043097	COCONUT:(CNP0165635);KNApSAcK:(13354);Natural Products:(UNPD167629);database;PubChem:(10043097);MeSH:(10043097);PubMed	68721606742
17	1	N/A	-47.53908312552778	C18H16O7	[M + H]+	VKOSQMWSWLZQPA	InChI=1S/C18H16O7/c1-22-13-6-9(4-5-10(13)19)12-7-11(20)16-14(25-12)8-15(23-2)18(24-3)17(16)21/h4-8,19,21H,1-3H3	Eupatrin	COC1=C(C=CC(=C1)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)O)O	2.9000001	162464	COCONUT:(CNP0101316 CNP0129787);KNApSAcK:(13595);Natural Products:(UNPD170414);database;PubChem:(162464);SuperNatural:(SN00001348);CHEBI:(3718);ZINC bio:(ZINC00338331);MeSH:(162464);KEGG:(C10032);PubMed;Biocyc:(CPD-15483)	68722665846
