structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15206532583416027	-143.63853817676357	C32H50O5	[M + H]+	FTZWCRDSFZIWFD	InChI=1S/C32H50O5/c1-19(33)37-23-12-13-29(6)21(28(23,4)5)11-14-31(8)22(29)10-9-20-24-25(34)27(2,3)15-17-32(24,26(35)36)18-16-30(20,31)7/h9,21-25,34H,10-18H2,1-8H3,(H,35,36)	(1S,4aR,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-acetyloxy-1-hydroxy-2,2,6a,6b,9,9,12a-heptamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC(=O)OC1CCC2(C(C1(C)C)CCC3(C2CC=C4C3(CCC5(C4C(C(CC5)(C)C)O)C(=O)O)C)C)C	6.69999981	21594149	COCONUT:(CNP0151271);Natural Products:(UNPD63785 UNPD180385);database;PubChem:(21594149);SuperNatural:(SN00338295 SN00273730)	68722655234
2	1	N/A	-155.1643529729495	C32H50O5	[M + H]+	UTGRZYZMRODBMC	InChI=1S/C32H50O5/c1-19(2)21-10-15-31(27(35)36)16-17-32(18-37-20(3)33)22(26(21)31)8-9-24-29(6)13-12-25(34)28(4,5)23(29)11-14-30(24,32)7/h21-26,34H,1,8-18H2,2-7H3,(H,35,36)	null	CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2)COC(=O)C)C)(C)C)O)C)C(=O)O	7.4000001	102571639;124906391;124906392;124906393;124906394	COCONUT:(CNP0087093);database;Training Set;PubChem:(102571639 124906391 124906392 124906393 124906394)	68721590274
3	1	N/A	-157.14057182722837	C32H50O5	[M + H]+	SFIVNCSFGSWUOR	InChI=1S/C32H50O5/c1-19(33)37-25-22(34)18-29(6)23(28(25,4)5)11-12-31(8)24(29)10-9-20-21-17-27(2,3)13-15-32(21,26(35)36)16-14-30(20,31)7/h9,21-25,34H,10-18H2,1-8H3,(H,35,36)	null	CC(=O)OC1C(CC2(C(C1(C)C)CCC3(C2CC=C4C3(CCC5(C4CC(CC5)(C)C)C(=O)O)C)C)C)O	7.0999999	75368733;86577530;133562246	COCONUT:(CNP0245892);Natural Products:(UNPD103968);database;PubChem:(75368733 86577530 133562246);SuperNatural:(SN00334735);PubMed	68722655298
4	1	N/A	-157.52429212885514	C32H50O5	[M + H]+	PQZVKSPZLJBBQC	InChI=1S/C32H50O5/c1-20(33)37-19-29(5)23-10-13-31(7)24(28(23,4)12-11-25(29)34)9-8-21-22-18-27(2,3)14-16-32(22,26(35)36)17-15-30(21,31)6/h8,22-25,34H,9-19H2,1-7H3,(H,35,36)	(4aS,6aR,6aS,6bR,9S,10S,12aR,14bR)-9-(acetyloxymethyl)-10-hydroxy-2,2,6a,6b,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-4a-carboxylic acid	CC(=O)OCC1(C2CCC3(C(C2(CCC1O)C)CC=C4C3(CCC5(C4CC(CC5)(C)C)C(=O)O)C)C)C	6.80000019	21308437	PubChem:(21308437);database	68719476738
5	1	N/A	-158.69684641293944	C32H50O5	[M + H]+	YFCJVNPEQIVRMM	InChI=1S/C32H50O5/c1-18(2)20-11-16-32(27(35)36)24(34)17-31(8)21(26(20)32)9-10-23-29(6)14-13-25(37-19(3)33)28(4,5)22(29)12-15-30(23,31)7/h20-26,34H,1,9-17H2,2-8H3,(H,35,36)	null	CC(=C)C1CCC2(C1C3CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC(=O)C)C)C(=O)O	8.19999981	16112763	COCONUT:(CNP0357980);KNApSAcK:(34389);database;PubChem:(16112763)	68721573906
6	1	N/A	-159.31696474474217	C32H50O5	[M + H]+	NLOAQXKIIGTTRE	InChI=1S/C32H50O5/c1-18(16-23(36-19(2)33)27-29(5,6)37-27)20-10-14-31(8)21(20)17-22(34)26-30(7)13-12-25(35)28(3,4)24(30)11-15-32(26,31)9/h18,22-24,26-27,34H,10-17H2,1-9H3	Ambap19865-76-0	CC(CC(C1C(O1)(C)C)OC(=O)C)C2=C3CC(C4C5(CCC(=O)C(C5CCC4(C3(CC2)C)C)(C)C)C)O	5.4000001	3084460;5317281;14036809;14036810;14036811;11756228;45479861;44335378;122173156;124933260;124933261;124933262;124933263;131705738;137322742;139066237;138107285;138756747;137794965;137947081	COCONUT:(CNP0392493);KNApSAcK:(33624);Natural Products:(UNPD175414 UNPD30339 UNPD136078 UNPD8792);database;PubChem:(3084460 5317281 14036809 14036810 14036811 11756228 45479861 44335378 122173156 124933260 124933261 124933262 124933263 131705738 137322742 139066237 138107285 138756747 137794965 137947081);SuperNatural:(SN00364368 SN00321518 SN00177987 SN00342548 SN00160219);additional;MeSH:(3084460 14036809 14036811 122173156 137794965 138756747);PubChem class - safety and toxic;Training Set;PubMed	68790304854
7	1	N/A	-160.83027251549322	C32H50O5	[M + H]+	ZWRMEASRJNFYBK	InChI=1S/C32H50O5/c1-18(2)27(36)24(37-20(4)33)16-19(3)21-10-14-31(8)22(21)17-23(34)28-30(7)13-12-26(35)29(5,6)25(30)11-15-32(28,31)9/h18-19,23-25,28,34H,10-17H2,1-9H3	null	CC(C)C(=O)C(CC(C)C1=C2CC(C3C4(CCC(=O)C(C4CCC3(C2(CC1)C)C)(C)C)C)O)OC(=O)C	5.9000001	101699608;127264573;129316885;132586999;131632370	COCONUT:(CNP0274702);Natural Products:(UNPD21452);database;PubChem:(101699608 127264573 129316885 132586999 131632370);SuperNatural:(SN00301847)	68722655234
8	1	N/A	-161.85826754695975	C32H50O5	[M + H]+	OIAYHNBCCCYHLL	InChI=1S/C32H50O5/c1-27(2)22-11-14-31(6)23(29(22,4)13-12-24(27)33)10-9-20-21-19-28(3,25(34)36-7)15-17-32(21,26(35)37-8)18-16-30(20,31)5/h9,21-24,33H,10-19H2,1-8H3	dimethyl (2R,4aR,6aR,6aS,6bR,8aR,10S,12aR,14bS)-10-hydroxy-2,6a,6b,9,9,12a-hexamethyl-1,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydropicene-2,4a-dicarboxylate	CC1(C2CCC3(C(C2(CCC1O)C)CC=C4C3(CCC5(C4CC(CC5)(C)C(=O)OC)C(=O)OC)C)C)C	6.5	21594177;21594182	COCONUT:(CNP0324290);Natural Products:(UNPD134984 UNPD137100);database;PubChem:(21594177 21594182);SuperNatural:(SN00289468 SN00338664)	68722655234
9	1	N/A	-164.960542991162	C32H50O5	[M + H]+	QKYWZUJCMOEHOL	InChI=1S/C32H50O5/c1-19(33)37-25-18-28(4,26(35)36)17-21-20-9-10-23-30(6)13-12-24(34)27(2,3)22(30)11-14-32(23,8)31(20,7)16-15-29(21,25)5/h9,21-25,34H,10-18H2,1-8H3,(H,35,36)	null	CC(=O)OC1CC(CC2C1(CCC3(C2=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C)C)(C)C(=O)O	6.46259165	""	COCONUT:(CNP0260312);Natural Products:(UNPD95437);database;SuperNatural:(SN00266504)	68722655232
10	1	N/A	-165.7773567613969	C32H50O5	[M + H]+	PCEBPJUHBOJBAJ	InChI=1S/C32H50O5/c1-18-11-14-32(27(35)36)16-15-30(7)21(25(32)19(18)2)9-10-24-29(6)17-22(34)26(37-20(3)33)28(4,5)23(29)12-13-31(24,30)8/h9,18-19,22-26,34H,10-17H2,1-8H3,(H,35,36)	(1S,2R,4aS,6aR,6aS,6bR,8aR,10R,11R,12aR,14bS)-10-acetyloxy-11-hydroxy-1,2,6a,6b,9,9,12a-heptamethyl-2,3,4,5,6,6a,7,8,8a,10,11,12,13,14b-tetradecahydro-1H-picene-4a-carboxylic acid	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)OC(=O)C)O)C)C)C2C1C)C)C(=O)O	6.9000001	10481605;21578960;68661290	COCONUT:(CNP0412316);Natural Products:(UNPD15733);database;PubChem:(10481605 21578960 68661290);SuperNatural:(SN00270869);PubMed	68722655298
