structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2526447623441843	-126.89452254917175	C24H36O6	[M + H]+	NGWAHQUSLVTZPB	InChI=1S/C24H36O6/c1-14(25)29-13-23(5)17-12-19(30-15(2)26)24-11-10-21(3,20(24)28)8-6-16(24)22(17,4)9-7-18(23)27/h10-11,16-20,27-28H,6-9,12-13H2,1-5H3	null	CC(=O)OCC1(C(CCC2(C1CC(C34C2CCC(C3O)(C=C4)C)OC(=O)C)C)O)C	2.77793765	""	COCONUT:(CNP0158164);Natural Products:(UNPD174088);database;SuperNatural:(SN00324127)	68722655232
2	1	N/A	-139.58378051270105	C24H36O6	[M + H]+	VPIUMLVOOPBMDL	InChI=1S/C24H36O6/c1-13(2)17-11-21(29-16(5)26)24(7)19(27)10-14(3)8-9-20-23(6,30-20)12-18(22(17)24)28-15(4)25/h10,17-22,27H,1,8-9,11-12H2,2-7H3	null	CC1=CC(C2(C(CC(C2C(CC3(C(O3)CC1)C)OC(=O)C)C(=C)C)OC(=O)C)C)O	3.29999995	101463954	COCONUT:(CNP0327489);Natural Products:(UNPD195161);database;PubChem:(101463954);SuperNatural:(SN00356162)	68722655234
3	1	N/A	-142.30222998523598	C24H36O6	[M + H]+	KWCBIWIJIRPENS	InChI=1S/C24H36O6/c1-14(25)29-13-23(5)17-12-19(28)24-11-10-21(3,20(24)30-15(2)26)8-6-16(24)22(17,4)9-7-18(23)27/h10-11,16-20,27-28H,6-9,12-13H2,1-5H3	null	CC(=O)OCC1(C(CCC2(C1CC(C34C2CCC(C3OC(=O)C)(C=C4)C)O)C)O)C	2.77793765	""	COCONUT:(CNP0249280);Natural Products:(UNPD130954);database;SuperNatural:(SN00383858)	68722655232
4	1	N/A	-147.28245019729746	C24H36O6	[M + H]+	FDAKRKVGKKAZEK	InChI=1S/C24H36O6/c1-14(26)29-18-7-9-22(4)16-6-8-21(3)10-11-24(16,20(21)28)19(30-15(2)27)12-17(22)23(18,5)13-25/h10-11,16-20,25,28H,6-9,12-13H2,1-5H3	null	CC(=O)OC1CCC2(C3CCC4(C=CC3(C4O)C(CC2C1(C)CO)OC(=O)C)C)C	2.77793765	""	COCONUT:(CNP0343938);Natural Products:(UNPD86901);database	68721606656
5	1	N/A	-154.12905991473528	C24H36O6	[M + H]+	BKCYJXFNFNVGFG	InChI=1S/C24H36O6/c1-16-7-6-8-21-23(16,4)13-10-20(22(27)28)24(21,5)12-9-19(15-30-18(3)26)11-14-29-17(2)25/h7,11,20-21H,6,8-10,12-15H2,1-5H3,(H,27,28)	null	CC1=CCCC2C1(CCC(C2(C)CCC(=CCOC(=O)C)COC(=O)C)C(=O)O)C	4.17964458	""	COCONUT:(CNP0245957);Natural Products:(UNPD120990);database;SuperNatural:(SN00249937)	68722655232
6	1	N/A	-165.0723122607892	C24H36O6	[M + H]+	VLPXRVWNHKOBDU	InChI=1S/C24H36O6/c1-12(25)27-20-15-16(21(30-20)28-13(2)26)24(6)11-8-14-22(3,4)9-7-10-23(14,5)19(24)18-17(15)29-18/h14-21H,7-11H2,1-6H3	null	CC(=O)OC1C2C(C(O1)OC(=O)C)C3(CCC4C(CCCC4(C3C5C2O5)C)(C)C)C	5.30000019	10645802;10025147	COCONUT:(CNP0320363);Natural Products:(UNPD8129);database;PubChem:(10645802 10025147);SuperNatural:(SN00342868)	68722655234
7	1	N/A	-169.3847035209067	C24H36O6	[M + H]+	CGAMRRDIOTZYSI	InChI=1S/C24H36O6/c1-14(25)29-13-24-17-12-28-21(27)16(17)7-8-18(24)23(5)10-6-9-22(3,4)19(23)11-20(24)30-15(2)26/h16-20H,6-13H2,1-5H3	[(3aR,3bR,4R,5aS,9aS,9bR,11aR)-4-acetyloxy-6,6,9a-trimethyl-1-oxo-3,3a,4,5,5a,7,8,9,9b,10,11,11a-dodecahydronaphtho[2,1-e][2]benzofuran-3b-yl]methyl acetate	CC(=O)OCC12C(CCC3C1COC3=O)C4(CCCC(C4CC2OC(=O)C)(C)C)C	4.5999999	23247768;23425727	COCONUT:(CNP0267811);Natural Products:(UNPD141444 UNPD5787);database;PubChem:(23247768 23425727);SuperNatural:(SN00364062 SN00246089)	68722655234
8	1	N/A	-169.5220794862953	C24H36O6	[M + H]+	FWLYMJIZCBOQPY	InChI=1S/C24H36O6/c1-13(12-29-14(2)25)24(28)8-7-21(4)11-18(30-15(3)26)23(6)10-17(27)22(5)9-16(22)19(23)20(21)24/h13,16,18-20,28H,7-12H2,1-6H3	null	CC(COC(=O)C)C1(CCC2(C1C3C4CC4(C(=O)CC3(C(C2)OC(=O)C)C)C)C)O	2.70000005	102066443	COCONUT:(CNP0330196);Natural Products:(UNPD94581);database;PubChem:(102066443);SuperNatural:(SN00402968)	68722655234
9	1	N/A	-172.87034554528017	C24H36O6	[M + H]+	PZPSBQQUTMPFKA	InChI=1S/C24H36O6/c1-16(9-12-29-17(2)25)13-19-7-8-21-23(4,15-30-18(3)26)10-6-11-24(21,5)20(19)14-22(27)28/h9,21H,6-8,10-15H2,1-5H3,(H,27,28)	null	CC(=O)OCC=C(C)CC1=C(CC(=O)O)[C@]2(C)CCC[C@@](C)(COC(C)=O)[C@H]2CC1	4.154556401327048	""	""	0
10	1	N/A	-175.38631269059655	C24H36O6	[M + H]+	BMNBLKHUKKBBIQ	InChI=1S/C24H36O6/c1-13-16-6-7-17-22(4)9-8-19(27)23(5,12-29-14(2)25)18(22)10-20(30-15(3)26)24(17,11-16)21(13)28/h16-21,27-28H,1,6-12H2,2-5H3	null	CC(=O)OCC1(C(CCC2(C1CC(C34C2CCC(C3)C(=C)C4O)OC(=O)C)C)O)C	2.9161005	""	COCONUT:(CNP0179362);Natural Products:(UNPD106165);database;SuperNatural:(SN00326165)	68722655232
11	1	N/A	-178.3548998296283	C24H36O6	[M + H]+	UCYVBJBGLQZGCI	InChI=1S/C24H36O6/c1-9-22(6)12-16(27)19-23(7,30-22)13-17(28-14(2)25)20-21(4,5)11-10-18(24(19,20)8)29-15(3)26/h9,17-20H,1,10-13H2,2-8H3	null	CC(=O)OC1CCC(C2C1(C3C(=O)CC(OC3(CC2OC(=O)C)C)(C)C=C)C)(C)C	3.29999995	10319973	COCONUT:(CNP0407020);Natural Products:(UNPD77449);database;PubChem:(10319973);SuperNatural:(SN00269206);PubMed	68722655298
12	1	N/A	-184.79872251147393	C24H36O6	[M + H]+	CCKRIICYFGYUQF	InChI=1S/C24H36O6/c1-7-14(2)8-10-23(6)15(3)9-11-24-19(12-18(27)13-20(23)24)21(28-16(4)25)30-22(24)29-17(5)26/h7,15,18-22,27H,1-2,8-13H2,3-6H3	null	CC1CCC23C(CC(CC2C1(C)CCC(=C)C=C)O)C(OC3OC(=O)C)OC(=O)C	5.30000019	14705633	COCONUT:(CNP0175454);Natural Products:(UNPD123736);database;PubChem:(14705633);PubMed	68721606722
13	1	N/A	-186.52403812606218	C24H36O6	[M + H]+	NTWNEDDMBHPYAY	InChI=1S/C24H36O6/c1-9-22(6)12-10-16-23(7)13-11-17(28-14(2)25)21(4,5)19(23)18(29-15(3)26)20(27)24(16,8)30-22/h9,16-19H,1,10-13H2,2-8H3	null	CC(=O)OC1CCC2(C3CCC(OC3(C(=O)C(C2C1(C)C)OC(=O)C)C)(C)C=C)C	3.65918827	""	COCONUT:(CNP0248044);KNApSAcK:(22351);Natural Products:(UNPD15967);database;SuperNatural:(SN00366506)	68722655248
14	1	N/A	-186.78361708089759	C24H36O6	[M + H]+	DORGIYVIWZRBKW	InChI=1S/C24H36O6/c1-13(2)20-17(29-15(4)25)10-22(6)12-24(28)14(3)8-9-19(27)23(24,7)11-18(21(20)22)30-16(5)26/h13,17-19,27-28H,3,8-12H2,1-2,4-7H3	Amijiol-7,10-Diacetate	CC(C)C1=C2C(CC3(C(CCC(=C)C3(CC2(CC1OC(=O)C)C)O)O)C)OC(=O)C	1.79999995	23424866	COCONUT:(CNP0210539);Natural Products:(UNPD156471);database;PubChem:(23424866);SuperNatural:(SN00245762);PubMed	68722655298
15	1	N/A	-187.79339328419394	C24H36O6	[M + H]+	VSKPHEXLWDZWKU	InChI=1S/C24H36O6/c1-14-8-7-9-18-22(14,5)11-10-15(2)23(18,6)12-19-24(30-19)13-20(27-16(3)25)29-21(24)28-17(4)26/h8,15,18-21H,7,9-13H2,1-6H3	null	CC1CCC2(C(C1(C)CC3C4(O3)CC(OC4OC(=O)C)OC(=O)C)CCC=C2C)C	4.29073858	""	COCONUT:(CNP0307236);Natural Products:(UNPD64585 UNPD67583);database;SuperNatural:(SN00224275 SN00365415)	68722655232
16	1	N/A	-191.38074624617937	C24H36O6	[M + H]+	DUKWBKXNUBUWDR	InChI=1S/C24H36O6/c1-12-7-8-18(29-15(4)25)13(2)17-9-10-24(6)21(17)14(3)20(22(27)23(24)28)19(11-12)30-16(5)26/h12,17-19,21-23,27-28H,2,7-11H2,1,3-6H3	null	CC1CCC(C(=C)C2CCC3(C2C(=C(C(C1)OC(=O)C)C(C3O)O)C)C)OC(=O)C	1.79999995	11327620	COCONUT:(CNP0286573);KNApSAcK:(42183);Natural Products:(UNPD35664);database;PubChem:(11327620);SuperNatural:(SN00330656)	68722655250
