structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.23573864799519306	-49.825199334180006	C26H34O11	[M + CH2O2 - H]-	SEOZHEFAHJQWFY	InChI=1S/C26H34O11/c1-34-19-10-15(5-6-18(19)29)8-16(13-36-26-25(33)24(32)23(31)21(12-28)37-26)17-9-14(4-3-7-27)11-20(35-2)22(17)30/h3-6,9-11,16,21,23-33H,7-8,12-13H2,1-2H3	null	COC1=CC(=CC(=C1O)C(CC2=CC(=C(C=C2)O)OC)COC3C(C(C(C(O3)CO)O)O)O)C=CCO	0.600000024	45360204	COCONUT:(CNP0068472);database;PubChem:(45360204);SuperNatural:(SN00038138 SN00034033 SN00034034 SN00038140 SN00034035 SN00038141 SN00038139 SN00034036);ZINC bio:(ZINC31167913 ZINC31167917 ZINC31167921 ZINC31167925 ZINC35464802 ZINC35464806 ZINC35464809 ZINC35464812);additional;Training Set	68723171330
2	1	N/A	-62.44681684622753	C26H34O11	[M + CH2O2 - H]-	UFFRBCKYXMEITK	InChI=1S/C26H34O11/c1-34-19-10-15(5-6-18(19)30)8-16(12-28)17-9-14(4-3-7-27)11-20(35-2)25(17)37-26-24(33)23(32)22(31)21(13-29)36-26/h3-6,9-11,16,21-24,26-33H,7-8,12-13H2,1-2H3	null	COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)CO)C=CCO	0.400000006	14539960;91884923;124222263;132587013	COCONUT:(CNP0269403);HMDB:(34749);Natural Products:(UNPD176618 UNPD14909 UNPD142561 UNPD209837);database;PubChem:(14539960 91884923 124222263 132587013);SuperNatural:(SN00395451 SN00361529 SN00162325);PubChem class - bio and metabolites;PubMed	68739432522
3	1	N/A	-74.00097914016249	C26H34O11	[M + CH2O2 - H]-	UVZIXSIBAXMLGS	InChI=1S/C26H34O11/c1-34-19-10-15(5-6-18(19)36-26-25(33)24(32)23(31)21(13-29)37-26)8-16(12-28)17-9-14(4-3-7-27)11-20(35-2)22(17)30/h3-6,9-11,16,21,23-33H,7-8,12-13H2,1-2H3	null	COC1=CC(=CC(=C1O)C(CC2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)CO)C=CCO	1.07048297	""	COCONUT:(CNP0271923);Natural Products:(UNPD214522);database	68721606656
4	1	N/A	-82.12587249522802	C26H34O11	[M + CH2O2 - H]-	PVTQSROCPUXIGT	InChI=1S/C26H34O11/c1-33-19-8-13(3-5-17(19)28)7-15-11-35-25(14-4-6-18(29)20(9-14)34-2)16(15)12-36-26-24(32)23(31)22(30)21(10-27)37-26/h3-6,8-9,15-16,21-32H,7,10-12H2,1-2H3	null	COC1=C(C=CC(=C1)CC2COC(C2COC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)OC)O	0.800000012	24150655	COCONUT:(CNP0226329);Natural Products:(UNPD90616 UNPD103276 UNPD143054);database;PubChem:(24150655);SuperNatural:(SN00227032 SN00033081 SN00033082 SN00033080 SN00333803 SN00236716 SN00033079);CHEBI:(139470);ZINC bio:(ZINC35456835 ZINC35456839 ZINC35456844 ZINC35456850)	68722663458
5	1	N/A	-85.85066159918343	C26H34O11	[M + CH2O2 - H]-	KNFOHFRALRKTOJ	InChI=1S/C26H34O11/c1-33-19-8-13(3-5-17(19)29)7-15-12-35-25(16(15)10-27)14-4-6-18(20(9-14)34-2)36-26-24(32)23(31)22(30)21(11-28)37-26/h3-6,8-9,15-16,21-32H,7,10-12H2,1-2H3	lariciresinol 4-O-glucoside	COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)O	0.600000024	10029715;11972395;45027869;44429872;60171479;90766684;96355491;96355492;96355493;96355494;124905342;124905343;124905344	COCONUT:(CNP0373329);Natural Products:(UNPD175713 UNPD5356 UNPD15214);database;PubChem:(10029715 11972395 45027869 44429872 60171479 90766684 96355491 96355492 96355493 96355494 124905342 124905343 124905344);SuperNatural:(SN00226318 SN00042462 SN00042463 SN00392397 SN00042460 SN00038844 SN00042461);ZINC bio:(ZINC38143804 ZINC77257580 ZINC77257583 ZINC77257585 ZINC77257586);Training Set;PubMed	68722679874
6	1	N/A	-91.726300733268	C26H34O11	[M + CH2O2 - H]-	GAYKAIAESJROGN	InChI=1S/C26H34O11/c1-33-19-9-14(4-5-17(19)29)25-16(10-27)15(12-35-25)7-13-3-6-18(20(8-13)34-2)36-26-24(32)23(31)22(30)21(11-28)37-26/h3-6,8-9,15-16,21-32H,7,10-12H2,1-2H3	(2S,3R,4S,5S,6R)-2-[4-[[(3R,4R,5S)-5-(4-hydroxy-3-methoxyphenyl)-4-(hydroxymethyl)oxolan-3-yl]methyl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	COC1=C(C=CC(=C1)CC2COC(C2CO)C3=CC(=C(C=C3)O)OC)OC4C(C(C(C(O4)CO)O)O)O	0.600000024	11972394;44429873;101888309;102322385	COCONUT:(CNP0153409);Natural Products:(UNPD97995 UNPD222797 UNPD125344);database;PubChem:(11972394 44429873 101888309 102322385);SuperNatural:(SN00163275 SN00326723 SN00279691);PubMed	68722655298
7	1	N/A	-98.45234774401933	C26H34O11	[M + CH2O2 - H]-	KXKFCPSSLODMDG	InChI=1S/C26H34O11/c1-33-19-8-13(3-5-17(19)29)7-16-9-15(11-27)25(35-16)14-4-6-18(20(10-14)34-2)36-26-24(32)23(31)22(30)21(12-28)37-26/h3-6,8,10,15-16,21-32H,7,9,11-12H2,1-2H3	null	COC1=C(C=CC(=C1)CC2CC(C(O2)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)CO)O	1.11708283	""	COCONUT:(CNP0219849);Natural Products:(UNPD109460);database;SuperNatural:(SN00224131)	68722655232
8	1	N/A	-98.7540554254364	C26H34O11	[M + CH2O2 - H]-	DVWKMCPPEMUHBE	InChI=1S/C26H34O11/c1-33-18-10-14(5-6-17(18)29)24-16(11-27)15-8-13(9-19(34-2)25(15)37-24)4-3-7-35-26-23(32)22(31)21(30)20(12-28)36-26/h5-6,8-10,16,20-24,26-32H,3-4,7,11-12H2,1-2H3	null	COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)CCCOC4C(C(C(C(O4)CO)O)O)O	0.5	25225302;24982202;73355667;72947872;77846388;94841684	COCONUT:(CNP0196115);Natural Products:(UNPD13659 UNPD223820 UNPD212274 UNPD22205 UNPD69649);database;PubChem:(25225302 24982202 73355667 72947872 77846388 94841684);SuperNatural:(SN00039541 SN00038879 SN00039543 SN00039542);ZINC bio:(ZINC38154258 ZINC59149218 ZINC59149219 ZINC59149220);additional;MeSH:(24982202);Training Set;PubMed	68723204166
9	1	N/A	-104.88324939462177	C26H34O11	[M + CH2O2 - H]-	VTKHRLZMWODHJA	InChI=1S/C26H34O11/c1-33-18-10-14(5-6-17(18)29)24-16(12-35-26-23(32)22(31)21(30)20(11-28)36-26)15-8-13(4-3-7-27)9-19(34-2)25(15)37-24/h5-6,8-10,16,20-24,26-32H,3-4,7,11-12H2,1-2H3	Dihydrodehydroconiferyl alcohol 9-O-glucoside	COC1=CC(=CC2=C1OC(C2COC3C(C(C(C(O3)CO)O)O)O)C4=CC(=C(C=C4)O)OC)CCCO	0.5	10098244;14558383;21636143;44577121;45359595;72945100;95223221	COCONUT:(CNP0232629);HMDB:(38711);KNApSAcK:(631);Natural Products:(UNPD6153 UNPD131675 UNPD165371 UNPD225952 UNPD118591 UNPD145650);database;PubChem:(10098244 14558383 21636143 44577121 45359595 72945100 95223221);SuperNatural:(SN00270292 SN00039920 SN00369848 SN00038989);ZINC bio:(ZINC44405100 ZINC67903448);additional;PubChem class - bio and metabolites;Training Set;PubMed	68739981402
10	1	N/A	-105.69839361948064	C26H34O11	[M + CH2O2 - H]-	NYAPVWGUAUDHRY	InChI=1S/C26H34O11/c1-33-18-10-14(5-6-17(18)35-26-23(32)22(31)21(30)20(12-29)36-26)24-16(11-28)15-8-13(4-3-7-27)9-19(34-2)25(15)37-24/h5-6,8-10,16,20-24,26-32H,3-4,7,11-12H2,1-2H3	(7S,8R)-Urolignoside	COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)CCCO	0.300000012	10602086;10625848;14681438;14681439;53494957;100951837;126962577	COCONUT:(CNP0208777);KNApSAcK:(48242);Natural Products:(UNPD2370 UNPD22707 UNPD155761 UNPD87262 UNPD147062 UNPD210092);database;PubChem:(10602086 10625848 14681438 14681439 53494957 100951837 126962577);SuperNatural:(SN00324841 SN00311692 SN00383587 SN00336712 SN00382749);PubMed	68722655314
