structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.13806970400195892	-163.95605785960487	C20H24O7	[M + H]+	TZJGMUQMUOOHID	InChI=1S/C20H24O7/c1-6-8(2)18(22)24-11-7-9(3)13(21)15-16(25-15)20(5)17(27-20)14-12(11)10(4)19(23)26-14/h6,11-17,21H,3-4,7H2,1-2,5H3	null	CC=C(C)C(=O)OC1CC(=C)C(C2C(O2)C3(C(O3)C4C1C(=C)C(=O)O4)C)O	1.10000002	15975261;11360879;25156084	COCONUT:(CNP0164399);KNApSAcK:(42503);database;PubChem:(15975261 11360879 25156084);PubMed	68721573970
2	1	N/A	-172.66272489126206	C20H24O7	[M + H]+	RKAXEWSQYMGBAP	InChI=1S/C20H24O7/c1-6-8(2)18(22)24-11-7-20(5)17(27-20)16-14(25-16)10(4)13(21)15-12(11)9(3)19(23)26-15/h6,11-17,21H,3-4,7H2,1-2,5H3	Cordifene	CC=C(C)C(=O)OC1CC2(C(O2)C3C(O3)C(=C)C(C4C1C(=C)C(=O)O4)O)C	1.0	100172;5458808;5477773;23786430;38352121;45783070;101316721	COCONUT:(CNP0038366);KNApSAcK:(11744);database;PubChem:(100172 5458808 5477773 23786430 38352121 45783070 101316721);SuperNatural:(SN00028979);ZINC bio:(ZINC31159681);additional;MeSH:(5458808 5477773 101316721);Training Set	68723171350
3	1	N/A	-206.12022222283153	C20H24O7	[M + H]+	ONMIIVSKCOOGNN	InChI=1S/C20H24O7/c1-6-8(2)18(23)26-16-13-10(4)19(24)27-17(13)20(25)9(3)7-12(21)14(20)11(5)15(16)22/h6-7,12-17,21-22,25H,4-5H2,1-3H3	null	CC=C(C)C(=O)OC1C2C(C3(C(C(C=C3C)O)C(=C)C1O)O)OC(=O)C2=C	1.03902686	""	COCONUT:(CNP0201516);Natural Products:(UNPD150965);database;SuperNatural:(SN00320964)	68722655232
4	1	N/A	-206.18389083432396	C20H24O7	[M + H]+	UIXYMAJVRZFHBB	InChI=1S/C20H24O7/c1-6-7(2)18(23)25-15-8(3)10-12(20(5)17(27-20)14(10)22)16-11(13(15)21)9(4)19(24)26-16/h6,11-17,21-22H,4H2,1-3,5H3	null	CC=C(C)C(=O)OC1C(C2C(C3C(=C1C)C(C4C3(O4)C)O)OC(=O)C2=C)O	1.03313768	""	COCONUT:(CNP0123954);KNApSAcK:(20696);Natural Products:(UNPD180158);database;SuperNatural:(SN00348927)	68722655248
5	1	N/A	-207.5013539722294	C20H24O7	[M + H]+	ALNXYHGZNMCPAL	InChI=1S/C20H24O7/c1-6-9(2)18(23)25-13-8-20(5)17(27-20)12(21)7-10(3)15(22)16-14(13)11(4)19(24)26-16/h6-7,13-17,22H,4,8H2,1-3,5H3	null	CC=C(C)C(=O)OC1CC2(C(O2)C(=O)C=C(C(C3C1C(=C)C(=O)O3)O)C)C	1.20000005	101633896	COCONUT:(CNP0345622);Natural Products:(UNPD45805);database;PubChem:(101633896);SuperNatural:(SN00343045);KEGG Mine	77312589826
6	1	N/A	-210.01820364366907	C20H24O7	[M + H]+	IHBNNBDZGJYLKN	InChI=1S/C20H24O7/c1-5-9(2)18(22)25-13-7-20(4)17(27-20)16-15(26-16)11(8-21)6-12-14(13)10(3)19(23)24-12/h5-6,12-17,21H,3,7-8H2,1-2,4H3	null	CC=C(C)C(=O)OC1CC2(C(O2)C3C(O3)C(=CC4C1C(=C)C(=O)O4)CO)C	0.699999988	101277369	COCONUT:(CNP0157626);KNApSAcK:(11750);Natural Products:(UNPD175018);database;PubChem:(101277369);SuperNatural:(SN00357411)	68722655250
7	1	N/A	-212.34837350044322	C20H24O7	[M + H]+	NFHWFFQENCGSQZ	InChI=1S/C20H24O7/c1-6-8(2)17(22)25-11-7-9(3)13-14(21)16-19(5,27-16)20(13,24)15-12(11)10(4)18(23)26-15/h6,11-16,21,24H,3-4,7H2,1-2,5H3	7,8b-dihydroxy-8a-methyl-3,6-dimethylidene-2-oxododecahydrooxireno[2,3]azuleno[4,5-b]furan-4-yl 2-methylbut-2-enoate	CC=C(C)C(=O)OC1CC(=C)C2C(C3C(C2(C4C1C(=C)C(=O)O4)O)(O3)C)O	0.600000024	271149;3384949;5810646;5281464;53298488;98375714;98375715;98375717;98375719;118701553	COCONUT:(CNP0260642);KNApSAcK:(3281);Natural Products:(UNPD226554 UNPD16799 UNPD198926);database;PubChem:(271149 3384949 5810646 5281464 53298488 98375714 98375715 98375717 98375719 118701553);SuperNatural:(SN00157063);CHEBI:(4939);KEGG:(C09448);PubMed	68722655602
8	1	N/A	-215.4529406896878	C20H24O7	[M + H]+	XRKMMPREXILBRY	InChI=1S/C20H24O7/c1-9(2)19(22)26-17-8-15-14(25-15)7-13(24-12(5)21)10(3)6-16-18(17)11(4)20(23)27-16/h6,13-18H,1,4,7-8H2,2-3,5H3	null	CC1=CC2C(C(CC3C(O3)CC1OC(=O)C)OC(=O)C(=C)C)C(=C)C(=O)O2	2.29139113	""	COCONUT:(CNP0144517);Natural Products:(UNPD187018);database;SuperNatural:(SN00340432)	68722655232
9	1	N/A	-217.858722768139	C20H24O7	[M + H]+	HWMRAVUGIAMNQB	InChI=1S/C20H24O7/c1-5-11(7-21)20(25)27-18-15-10(4)19(24)26-17(15)13-8(2)6-12(22)14(13)9(3)16(18)23/h5-6,12-18,21-23H,3-4,7H2,1-2H3	null	CC=C(CO)C(=O)OC1C2C(C3C(C(C=C3C)O)C(=C)C1O)OC(=O)C2=C	1.02449524	""	COCONUT:(CNP0223297);Natural Products:(UNPD110421);database;SuperNatural:(SN00337319)	68722655232
10	1	N/A	-218.07124786211799	C20H24O7	[M + H]+	ZDNNJCOUNKNSGH	InChI=1S/C20H24O7/c1-5-8(2)18(23)27-16-13-10(4)19(24)26-15(13)12-9(3)6-11(21)14(12)20(7-25-20)17(16)22/h5-6,11-17,21-22H,4,7H2,1-3H3	null	CC=C(C)C(=O)OC1C2C(C3C(C(C=C3C)O)C4(C1O)CO4)OC(=O)C2=C	0.400000006	102239748	COCONUT:(CNP0193086);KNApSAcK:(20698);Natural Products:(UNPD9058 UNPD119306);database;PubChem:(102239748);SuperNatural:(SN00264221)	68722655250
