structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.6379179721689469	-121.24354458981763	C14H25NO3	[M + H]+	ZRAPVLSWOKTYNU	InChI=1S/C14H25NO3/c1-2-12(16)13(17)10-8-6-4-3-5-7-9-11-14(15)18/h3,5-6,8,12-13,16-17H,2,4,7,9-11H2,1H3,(H2,15,18)	null	CCC(C(CC=CCC=CCCCC(=O)N)O)O	1.29999995	139589460	PubChem:(139589460);database	68719476738
2	1	N/A	-181.44817133564473	C14H25NO3	[M + H]+	FEUMKDRLSICPNR	InChI=1S/C14H25NO3/c1-11(2)10-15-14(18)7-5-4-6-13(17)9-8-12(3)16/h5,7-9,11-13,16-17H,4,6,10H2,1-3H3,(H,15,18)	null	CC(C)CNC(=O)C=CCCC(C=CC(C)O)O	2.05181217	""	COCONUT:(CNP0202499);Natural Products:(UNPD206758);database	68721606656
3	1	N/A	-206.89291834174165	C14H25NO3	[M + H]+	UKLDSBSUFFVCNI	InChI=1S/C14H25NO3/c1-11(2)10-15-14(18)9-7-5-4-6-8-13(17)12(3)16/h6-9,11-13,16-17H,4-5,10H2,1-3H3,(H,15,18)	null	CC(C)CNC(=O)C=CCCC=CC(C(C)O)O	2.05181217	""	COCONUT:(CNP0170974);Natural Products:(UNPD206759);database	68721606656
4	1	N/A	-207.57702335405781	C14H25NO3	[M + H]+	FYJSGDZVYSZEGA	InChI=1S/C14H25NO3/c1-2-3-4-5-6-7-8-9-10-11-13(16)15-12-14(17)18/h2H,1,3-12H2,(H,15,16)(H,17,18)	null	C=CCCCCCCCCCC(=O)NCC(=O)O	3.3250215714971465	""	""	0
5	1	N/A	-209.7561794294464	C14H25NO3	[M + H]+	ZSXVKQYNXXVYFL	InChI=1S/C14H25NO3/c1-2-3-4-5-6-7-8-10-13(16)15-12-9-11-14(17)18/h8,10H,2-7,9,11-12H2,1H3,(H,15,16)(H,17,18)	null	CCCCCCCC=CC(=O)NCCCC(=O)O	3.2475990298777977	""	""	0
6	1	N/A	-266.84799818663635	C14H25NO3	[M + H]+	SWGXIJOBHFOVOL	InChI=1S/C14H25NO3/c1-3-4-5-6-7-8-9-10-11-13(16)15-12(2)14(17)18/h3,12H,1,4-11H2,2H3,(H,15,16)(H,17,18)	2-(undec-10-enoylamino)propanoic acid	CC(C(=O)O)NC(=O)CCCCCCCCC=C	3.5999999	10729718;17933851;21634085	PubChem:(10729718 17933851 21634085);database	68719476738
7	1	N/A	-361.6636186209206	C14H25NO3	[M + H]+	ZJYUFDTTZVGZAW	InChI=1S/C14H25NO3/c1-4-5-6-7-12(16)14(18)9-8-13(17)15(14)10-11(2)3/h11,18H,4-10H2,1-3H3	2-Pyrrolidinone, 5-hydroxy-1-(2-methylpropyl)-5-(1-oxohexyl)-	CCCCCC(=O)C1(CCC(=O)N1CC(C)C)O	2.0999999	11230587	COCONUT:(CNP0139858);Natural Products:(UNPD192066);database;PubChem:(11230587);SuperNatural:(SN00301952)	68722655234
8	1	N/A	-371.4460804939118	C14H25NO3	[M + H]+	TZWZKDULKILUPV	InChI=1S/C14H25NO3/c1-2-3-4-5-6-7-8-9-13(16)15-12-10-11-18-14(12)17/h12H,2-11H2,1H3,(H,15,16)	n-Decanoyl L-homoserine lactone	CCCCCCCCCC(=O)NC1CCOC1=O	3.70000005	10131281;11644562;59127510;72191889	COCONUT:(CNP0226176);Natural Products:(UNPD11800);database;PubChem:(10131281 11644562 59127510 72191889);SuperNatural:(SN00288346);additional;PubChem class - bio and metabolites;Training Set;PubMed	68739973186
9	1	N/A	-376.35532509956784	C14H25NO3	[M + H]+	GDLVNWBONOJNFR	InChI=1S/C14H25NO3/c1-4-15(5-2)7-10-13-11(8-16)9(3)6-12(13)18-14(10)17/h9-13,16H,4-8H2,1-3H3	gelsebamine	CCN(CC)CC1C2C(CC(C2CO)C)OC1=O	1.5	16086588	COCONUT:(CNP0297619);Natural Products:(UNPD53326);database;PubChem:(16086588);SuperNatural:(SN00286399);PubMed	68722655298
10	1	N/A	-384.3124934861966	C14H25NO3	[M + H]+	AVBKRVFZNFJQBK	InChI=1S/C14H25NO3/c1-3-10(2)13(16)14(17)18-9-11-6-8-15-7-4-5-12(11)15/h10-13,16H,3-9H2,1-2H3	cremastrine	CCC(C)C(C(=O)OCC1CCN2C1CCC2)O	2.20000005	656392	COCONUT:(CNP0176766 CNP0199880);Natural Products:(UNPD163898);database;PubChem:(656392);SuperNatural:(SN00159985 SN00338728);MeSH:(656392);PubMed	68722655302
