structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.12408370830623945	-127.53694082321194	C8H7NO3	[M + H]+	FVUKYCZRWSQGAS	InChI=1S/C8H7NO3/c9-7(10)5-2-1-3-6(4-5)8(11)12/h1-4H,(H2,9,10)(H,11,12)	Isophthalamic acid	C1=CC(=CC(=C1)C(=O)O)C(=O)N	0.315636218	3014284	database;PubChem:(3014284);CHEBI:(50737);ZINC bio:(ZINC02529286);EcoCyc Mine;PubChem class - safety and toxic;PubMed	85966463074
2	1	N/A	-132.3434834605719	C8H7NO3	[M + H]+	CYMRPDYINXWJFU	InChI=1S/C8H7NO3/c9-7(10)5-3-1-2-4-6(5)8(11)12/h1-4H,(H2,9,10)(H,11,12)	a phtalamide	C1=CC=C(C(=C1)C(=O)N)C(=O)O	0.315636218	6957;3373391;76974611;138402710	NORMAN:(NS00014427);database;PubChem:(6957 3373391 76974611 138402710);CHEBI:(50736);ZINC bio:(ZINC00404206);additional;PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	94573977698
3	1	N/A	-133.04919785175017	C8H7NO3	[M + H]+	JMHSCWJIDIKGNZ	InChI=1S/C8H7NO3/c9-7(10)5-1-3-6(4-2-5)8(11)12/h1-4H,(H2,9,10)(H,11,12)	4-Carboxybenzamide	C1=CC(=CC=C1C(=O)N)C(=O)O	0.315636218	506057;6989256	database;PubChem:(506057 6989256);CHEBI:(50738);ZINC bio:(ZINC01494945);EcoCyc Mine;PubChem class - safety and toxic;PubMed;KEGG Mine	94556397666
4	1	N/A	-150.61627235754517	C8H7NO3	[M + H]+	LLLPDUXGHXIXIW	InChI=1S/C8H7NO3/c10-5-9-7-4-2-1-3-6(7)8(11)12/h1-5H,(H,9,10)(H,11,12)	Formylanthranilate	C1=CC=C(C(=C1)C(=O)O)NC=O	0.753258526	101399;5459905	HMDB:(4089);ZINC bio:(ZINC00396530);additional;MeSH:(101399);PubMed;COCONUT:(CNP0082904 CNP0131461);Natural Products:(UNPD20458);database;PubChem:(101399 5459905);CHEBI:(36575 18410);PubChem class - bio and metabolites;KEGG:(C05653);PubChem class - safety and toxic;YMDB:(811);Training Set;Biocyc:(N-FORMYLANTHRANILATE)	68806109550
5	1	N/A	-155.4462473793644	C8H7NO3	[M + H]+	YFJMDGACSCLRLN	InChI=1S/C8H7NO3/c10-5-9-8(12)6-1-3-7(11)4-2-6/h1-5,11H,(H,9,10,12)	Benzamide, N-formyl-4-hydroxy-	C1=CC(=CC=C1C(=O)NC=O)O	0.600000024	71370414	COCONUT:(CNP0113478);Natural Products:(UNPD27704);database;PubChem:(71370414);SuperNatural:(SN00324655)	68722655234
6	1	N/A	-169.2832976055052	C8H7NO3	[M + H]+	PEXQCRHMVUGFFA	InChI=1S/C8H7NO3/c10-4-1-5-6(7(11)2-4)3-9-8(5)12/h1-2,10-11H,3H2,(H,9,12)	null	C1C2=C(C=C(C=C2O)O)C(=O)N1	0.100000001	71551884	COCONUT:(CNP0249972);Natural Products:(UNPD223235);database;PubChem:(71551884)	68721606658
7	1	N/A	-184.95445995669735	C8H7NO3	[M + H]+	CTJKRKMPTRJAIT	InChI=1S/C8H7NO3/c10-8-3-1-7(2-4-8)5-6-9(11)12/h1-6,10H	Oprea1_766408	C1=CC(=CC=C1C=C[N+](=O)[O-])O	1.7670722	638437;232608;15311368	database;PubChem class - safety and toxic;PubChem:(638437 232608 15311368);PubMed;PubChem class - bio and metabolites	68803362882
8	1	N/A	-185.33161211699618	C8H7NO3	[M + H]+	XTVUXNLJQRWUBD	InChI=1S/C8H7NO3/c1-2-12-8-5-3-7(4-6-8)9(10)11/h2-6H,1H2	1-ethenoxy-4-nitrobenzene	C=COC1=CC=C(C=C1)[N+](=O)[O-]	2.29653406	119042	MeSH:(119042);database;PubChem:(119042);PubMed	68719476806
9	1	N/A	-195.65235060523767	C8H7NO3	[M + H]+	MQMWPBBDMIYYMI	InChI=1S/C8H7NO3/c9-6-4-2-1-3-5(6)7(10)8(11)12/h1-4H,9H2,(H,11,12)	isatinate	C1=CC=C(C(=C1)C(=O)C(=O)O)N	0.469882905	3782987;3782988	COCONUT:(CNP0082491);database;PubChem:(3782987 3782988);CHEBI:(83716 82904);ZINC bio:(ZINC02026646);PubChem class - bio and metabolites;KEGG:(C21155);PubMed;Biocyc:(ALPHA-AMINOPHENYL-GLYOXYLATE);KEGG Mine	77328296290
10	1	N/A	-200.56125264862786	C8H7NO3	[M + H]+	HUSYTLMIRXITQS	InChI=1S/C8H7NO3/c9-8(10)5-1-2-6-7(3-5)12-4-11-6/h1-3H,4H2,(H2,9,10)	Oprea1_159738	C1OC2=C(O1)C=C(C=C2)C(=O)N	0.666358888	230365	COCONUT:(CNP0322148);Natural Products:(UNPD83730);database;PubChem:(230365);SuperNatural:(SN00348132);ZINC bio:(ZINC00158465);PubMed	68722663490
