Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C37H58O12/c1-17-13-20(28(42)32(5,6)44)49-37(45)27(17)34(8)24(47-18(2)38)14-36-16-35(36)12-11-23(48-29-26(41)25(40)19(39)15-46-29)31(3,4)21(35)9-10-22(36)33(34,7)30(37)43/h17,19-29,39-42,44-45H,9-16H2,1-8H3",1256.0,2,694.3928273,393816,C37H58O12,N,CC(=O)OC1CC23CC24CCC(OC2OCC(O)C(O)C2O)C(C)(C)C4CCC3C2(C)C(=O)C3(O)OC(C(O)C(C)(C)O)CC(C)C3C12C,585.3396606:[C34H51O8-2H]+,UHFFFAOYSA,GWTUYPLSGSULMT,8.726613156414782,585.3396606_15.0,GWTUYPLSGSULMT-UHFFFAOYSA-N,1,20
1.0,"InChI=1S/C37H58O12/c1-17(2)18-13-23(40)37(32(45)48-31-29(44)28(43)27(42)21(16-38)47-31)12-11-34(5)19(26(18)37)14-20(39)30-35(34,6)10-9-22-33(3,4)49-24(36(22,30)7)15-25(41)46-8/h18-24,26-31,38-40,42-44H,1,9-16H2,2-8H3",1256.0,2,694.3928273,433881,C37H58O12,N,C=C(C)C1CC(O)C2(C(=O)OC3OC(CO)C(O)C(O)C3O)CCC3(C)C(CC(O)C4C5(C)C(CC(=O)OC)OC(C)(C)C5CCC43C)C12,585.3396606:[C34H51O8-2H]+,UHFFFAOYSA,PJRCJHUXBYLHNU,8.726613156414782,585.3396606_15.0,PJRCJHUXBYLHNU-UHFFFAOYSA-N,1,20
1.0,"InChI=1S/C37H58O12/c1-19-11-14-37(31(45)49-29-27(43)26(42)25(41)21(18-38)48-29)16-15-34(5)20(28(37)36(19,7)46)9-10-23-33(4,17-24(39)40)22(12-13-35(23,34)6)32(2,3)30(44)47-8/h9,19,21-23,25-29,38,41-43,46H,10-18H2,1-8H3,(H,39,40)",1256.0,2,694.3928273,444376,C37H58O12,N,COC(=O)C(C)(C)C1CCC2(C)C(CC=C3C4C(C(=O)OC5OC(CO)C(O)C(O)C5O)(CCC(C)C4(C)O)CCC32C)C1(C)CC(=O)O,585.3396606:[C34H51O8-2H]+,UHFFFAOYSA,NKCBQTWVCHNQPJ,8.726613156414782,585.3396606_15.0,NKCBQTWVCHNQPJ-UHFFFAOYSA-N,1,20
1.0,"InChI=1S/C37H58O12/c1-18-10-13-37(31(45)49-29-26(42)25(41)24(40)21(17-38)48-29)15-14-33(3)19(27(37)36(18,6)46)8-9-22-32(2)16-20(39)28(43)35(5,30(44)47-7)23(32)11-12-34(22,33)4/h8,18,20-29,38-43,46H,9-17H2,1-7H3",1256.0,2,694.3928273,450008,C37H58O12,N,COC(=O)C1(C)C(O)C(O)CC2(C)C1CCC1(C)C2CC=C2C3C(C(=O)OC4OC(CO)C(O)C(O)C4O)(CCC(C)C3(C)O)CCC21C,585.3396606:[C34H51O8-2H]+,UHFFFAOYSA,JVIMGJNXHLZBTF,8.726613156414782,585.3396606_15.0,JVIMGJNXHLZBTF-UHFFFAOYSA-N,1,20
1.0,"InChI=1S/C37H58O12/c1-18-10-13-37(31(45)49-29-26(41)25(40)24(39)21(48-29)17-47-7)15-14-33(3)19(27(37)36(18,6)46)8-9-22-32(2)16-20(38)28(42)35(5,30(43)44)23(32)11-12-34(22,33)4/h8,18,20-29,38-42,46H,9-17H2,1-7H3,(H,43,44)",1256.0,2,694.3928273,485989,C37H58O12,N,COCC1OC(OC(=O)C23CCC(C)C(C)(O)C2C2=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC4(C)C2(C)CC3)C(O)C(O)C1O,585.3396606:[C34H51O8-2H]+,UHFFFAOYSA,XEUKDBBIRQPYCL,8.726613156414782,585.3396606_15.0,XEUKDBBIRQPYCL-UHFFFAOYSA-N,1,20
1.0,"InChI=1S/C37H58O12/c1-17-7-10-37(46-14-17)18(2)28-26(49-37)13-23-21-6-5-19-11-20(38)12-27(36(19,4)22(21)8-9-35(23,28)3)47-34-31(43)32(25(40)16-45-34)48-33-30(42)29(41)24(39)15-44-33/h5,17-18,20-34,38-43H,6-16H2,1-4H3",1256.0,2,694.3928273,490082,C37H58O12,N,CC1CCC2(OC1)OC1CC3C4CC=C5CC(O)CC(OC6OCC(O)C(OC7OCC(O)C(O)C7O)C6O)C5(C)C4CCC3(C)C1C2C,585.3396606:[C34H51O8-2H]+,UHFFFAOYSA,PDBKQWDSKXVQCM,8.726613156414782,585.3396606_15.0,PDBKQWDSKXVQCM-UHFFFAOYSA-N,1,20
1.0,"InChI=1S/C37H58O12/c1-18-15-21(28(33(5,6)45)47-19(2)38)48-29(42)25(18)34(7)13-14-37-17-36(37)12-11-24(49-30-27(41)26(40)20(39)16-46-30)32(3,4)22(36)9-10-23(37)35(34,8)31(43)44/h18,20-28,30,39-41,45H,9-17H2,1-8H3,(H,43,44)/t18-,20-,21-,22?,23+,24+,25+,26+,27-,28-,30+,34-,35-,36-,37+/m1/s1",1256.0,2,694.3928273,542135,C37H58O12,N,CC(=O)O[C@H]([C@H]1C[C@@H](C)[C@H]([C@@]2(C)CC[C@@]34C[C@@]35CC[C@H](O[C@@H]3OC[C@@H](O)[C@H](O)[C@H]3O)C(C)(C)C5CC[C@H]4[C@]2(C)C(=O)O)C(=O)O1)C(C)(C)O,585.3396606:[C34H51O8-2H]+,GFCVVAEASA,CNWZWVFEXLYSBT,8.726613156414782,585.3396606_15.0,CNWZWVFEXLYSBT-GFCVVAEASA-N,1,20
1.0,"InChI=1S/C37H58O12/c1-32(31(46)47-6)11-13-37(30(44)45)14-12-35(4)19(20(37)15-32)7-8-24-33(2)16-21(40)28(34(3,18-39)23(33)9-10-36(24,35)5)49-29-27(43)26(42)25(41)22(17-38)48-29/h7,20-29,38-43H,8-18H2,1-6H3,(H,44,45)/t20-,21+,22+,23+,24+,25+,26-,27+,28-,29-,32-,33+,34+,35-,36+,37-/m0/s1",1256.0,2,694.3928273,546672,C37H58O12,N,COC(=O)[C@@]1(C)CC[C@]2(C(=O)O)CC[C@@]3(C)C(=CC[C@@H]4[C@]5(C)C[C@@H](O)[C@H](O[C@@H]6O[C@H](CO)[C@@H](O)[C@H](O)[C@H]6O)[C@](C)(CO)[C@@H]5CC[C@]43C)[C@@H]2C1,585.3396606:[C34H51O8-2H]+,DTNUTVMFSA,OHDFISPWADYJIW,8.726613156414782,585.3396606_15.0,OHDFISPWADYJIW-DTNUTVMFSA-N,1,20
0.9955408413571025,"InChI=1S/C37H58O12/c1-18-10-13-37(31(45)49-29-25(41)26(47-7)24(40)21(17-38)48-29)15-14-33(3)19(27(37)36(18,6)46)8-9-22-32(2)16-20(39)28(42)35(5,30(43)44)23(32)11-12-34(22,33)4/h8,18,20-29,38-42,46H,9-17H2,1-7H3,(H,43,44)",1268.0,2,694.3928273,395271,C37H58O12,N,COC1C(O)C(CO)OC(OC(=O)C23CCC(C)C(C)(O)C2C2=CCC4C5(C)CC(O)C(O)C(C)(C(=O)O)C5CCC4(C)C2(C)CC3)C1O,585.3396606:[C34H51O8-2H]+,UHFFFAOYSA,ZLQJSQHBPRDGHQ,8.687699803935132,585.3396606_15.0,ZLQJSQHBPRDGHQ-UHFFFAOYSA-N,1,20
0.0,"InChI=1S/C37H58O12/c1-19-32(40)27(43-7)17-31(45-19)49-33-20(2)46-30(18-28(33)44-8)48-24-11-12-34(5)23(15-24)9-10-25-26(34)16-29(47-22(4)39)35(6)36(41,21(3)38)13-14-37(25,35)42/h9,19-20,24-33,40-42H,10-18H2,1-8H3",NA,2,694.3928273,369096,C37H58O12,N,COC1CC(OC2C(C)OC(OC3CCC4(C)C(=CCC5C4CC(OC(C)=O)C4(C)C(O)(C(C)=O)CCC54O)C3)CC2OC)OC(C)C1O,NA,UHFFFAOYSA,JKWWXFVBXKLEJJ,0.0,NA,JKWWXFVBXKLEJJ-UHFFFAOYSA-N,0,20
