Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C18H16O9/c19-11-3-1-8(6-13(11)21)5-10(17(24)25)15(16(23)18(26)27)9-2-4-12(20)14(22)7-9/h1-7,15-16,19-23H,(H,24,25)(H,26,27)",1836.0;1572.0;796.0;1572.0;972.0;348.0;896.0;712.0;612.0;612.0;696.0;1672.0;1572.0;1572.0;1672.0;896.0;796.0;1572.0;1672.0;1672.0;1672.0;1572.0;1572.0;896.0;796.0;1672.0,2,376.0794321,442857,C18H16O9,N,O=C(O)C(=Cc1ccc(O)c(O)c1)C(c1ccc(O)c(O)c1)C(O)C(=O)O,65.03824615:[C5H4]+H+;67.01747131:[C4H3O]+;68.99681854:[C3H2O2-H]+;81.03317261:[C5H4O]+H+;105.0331345:[C7H5O]+;109.0280685:[C6H5O2]+;120.0198975:[C7H6O2-2H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H6O2]+H+;136.0153656:[C7H5O3-H]+;137.0230713:[C7H5O3]+;138.0309296:[C7H5O3]+H+;149.0230408:[C8H6O3-H]+;150.0309448:[C8H8O3-2H]+;151.0387878:[C8H8O3-H]+;153.0177307:[C7H5O4]+;182.0209503:[C8H7O5-H]+;195.0290527:[C9H8O5-H]+;229.0491486:[C13H10O4-H]+;243.0654144:[C14H11O4]+;244.0736389:[C14H11O4]+H+;254.057251:[C15H12O4-2H]+;255.0658875:[C15H12O4-H]+;271.0610657:[C15H12O5-H]+,UHFFFAOYSA,GRVCQHNOZLCUEA,144.85000322021003,65.03824615_4.6;67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;105.0331345_73.5;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;229.0491486_3.1;243.0654144_12.8;244.0736389_94.5;254.057251_3.9;255.0658875_36.9;271.0610657_2.3,GRVCQHNOZLCUEA-UHFFFAOYSA-N,26,55
0.9444613707216097,"InChI=1S/C18H16O9/c1-6-4-9(19)13(21)16-10(6)18(24)27-15-8(5-25-3)12(20)11(17(22)23)7(2)14(15)26-16/h4,19-21H,5H2,1-3H3,(H,22,23)",820.0;720.0;720.0;1168.0;1168.0;1584.0;1572.0;720.0;1068.0;1572.0;1068.0;1156.0;1168.0;2132.0;808.0;708.0;708.0;1772.0;1180.0;1068.0;2144.0;808.0;708.0,2,376.0794321,543733,C18H16O9,N,COCc1c(O)c(C(=O)O)c(C)c2c1OC(=O)c1c(C)cc(O)c(O)c1O2,67.01747131:[C4H3O]+;68.99681854:[C3HO2]+;81.03317261:[C5H5O]+;105.0331345:[C7H5O]+;109.0280685:[C6H3O2+H]+H+;120.0198975:[C7H5O2-H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H5O2+H]+H+;136.0153656:[C7H3O3]+H+;136.9854736:[C6H3O4-2H]+;137.0230713:[C7H6O3-H]+;138.0309296:[C7H6O3]+;149.0230408:[C8H6O3-H]+;150.0309448:[C8H6O3]+;151.0387878:[C8H6O3]+H+;151.0758209:[C9H9O2+H]+H+;153.0177307:[C7H3O4+H]+H+;182.0209503:[C8H6O5]+;195.0290527:[C9H7O5]+;244.0736389:[C14H14O4-2H]+;271.0610657:[C15H13O5-2H]+,UHFFFAOYSA,FXGOBECSEIQDAS,136.80523259038915,67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;105.0331345_73.5;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;136.9854736_2.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;151.0758209_2.8;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;244.0736389_94.5;271.0610657_2.3,FXGOBECSEIQDAS-UHFFFAOYSA-N,23,55
0.9088227682383765,"InChI=1S/C18H16O9/c1-7-3-12(21)10(5-19)16(23)13(7)18(26)27-6-9-4-11(20)8(2)15(22)14(9)17(24)25/h3-5,20-23H,6H2,1-2H3,(H,24,25)",808.0;448.0;348.0;696.0;1584.0;1324.0;708.0;360.0;1572.0;1324.0;896.0;796.0;696.0;696.0;1784.0;708.0;696.0;1784.0;696.0;796.0,2,376.0794321,393400,C18H16O9,N,Cc1cc(O)c(C=O)c(O)c1C(=O)OCc1cc(O)c(C)c(O)c1C(=O)O,67.01747131:[C4H2O]+H+;68.99681854:[C3H2O2-H]+;81.03317261:[C5H5O]+;109.0280685:[C6H6O2-H]+;120.0198975:[C7H6O2-2H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H6O2]+H+;136.0153656:[C7H4O3]+;136.9854736:[C6H3O4-2H]+;137.0230713:[C7H4O3]+H+;138.0309296:[C7H4O3+H]+H+;149.0230408:[C8H6O3-H]+;150.0309448:[C8H7O3-H]+;151.0387878:[C8H7O3]+;153.0177307:[C7H4O4]+H+;182.0209503:[C8H6O5]+;195.0290527:[C9H7O5]+;271.0610657:[C15H13O5-2H]+,UHFFFAOYSA,AUHQGXIVPHNDEE,131.64298090592902,67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;136.9854736_2.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;271.0610657_2.3,AUHQGXIVPHNDEE-UHFFFAOYSA-N,20,55
0.9080073171792881,"InChI=1S/C18H16O9/c1-7-5-11(26-3)13(17(23)24)15(22)12(7)18(25)27-16-8(2)4-10(20)9(6-19)14(16)21/h4-6,20-22H,1-3H3,(H,23,24)",808.0;460.0;360.0;1584.0;708.0;1324.0;796.0;348.0;1572.0;1324.0;1684.0;908.0;808.0;708.0;708.0;1784.0;720.0;708.0;708.0;708.0,2,376.0794321,80288,C18H16O9,N,COc1cc(C)c(C(=O)Oc2c(C)cc(O)c(C=O)c2O)c(O)c1C(=O)O,67.01747131:[C4H2O]+H+;68.99681854:[C3H2O2-H]+;81.03317261:[C5H5O]+;109.0280685:[C6H6O2-H]+;120.0198975:[C7H6O2-2H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H6O2]+H+;136.0153656:[C7H4O3]+;137.0230713:[C7H4O3]+H+;138.0309296:[C7H6O3]+;149.0230408:[C8H6O3-H]+;150.0309448:[C8H7O3-H]+;151.0387878:[C8H7O3]+;153.0177307:[C7H4O4]+H+;182.0209503:[C8H4O5+H]+H+;195.0290527:[C9H7O5]+;229.0491486:[C13H10O4-H]+;271.0610657:[C15H13O5-2H]+,UHFFFAOYSA,JQHGZAGUFPJYDL,131.52486281739414,67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;229.0491486_3.1;271.0610657_2.3,JQHGZAGUFPJYDL-UHFFFAOYSA-N,20,55
0.9036903328165397,"InChI=1S/C18H16O9/c1-6-4-9(19)13(17(24)25)15(21)12(6)18(26)27-10-5-7(2)11(16(22)23)14(20)8(10)3/h4-5,19-21H,1-3H3,(H,22,23)(H,24,25)",808.0;708.0;708.0;920.0;696.0;1584.0;1572.0;808.0;1584.0;360.0;1572.0;1584.0;1784.0;1684.0;896.0;1584.0;796.0;696.0;696.0;1784.0;808.0;1772.0;1672.0;1572.0,2,376.0794321,558915,C18H16O9,N,Cc1cc(OC(=O)c2c(C)cc(O)c(C(=O)O)c2O)c(C)c(O)c1C(=O)O,67.01747131:[C4H3O]+;68.99681854:[C3HO2]+;79.05393982:[C6H7]+;81.03317261:[C5H5O]+;109.0280685:[C6H5O2]+;120.0198975:[C7H6O2-2H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H8O2-H]+;136.0153656:[C7H6O3-2H]+;137.0230713:[C7H6O3-H]+;138.0309296:[C7H6O3]+;149.0230408:[C8H6O3-H]+;150.0309448:[C8H6O3]+;151.0387878:[C8H6O3]+H+;151.0758209:[C9H8O2+2H]+H+;153.0177307:[C7H4O4]+H+;182.0209503:[C8H4O5+H]+H+;195.0290527:[C9H7O5]+;229.0491486:[C13H11O4-2H]+;243.0654144:[C14H12O4-H]+;244.0736389:[C14H12O4]+;271.0610657:[C15H13O5-2H]+,UHFFFAOYSA,KDUKABLBZLBFLU,130.89954761854844,67.01747131_4.0;68.99681854_23.8;79.05393982_57.0;81.03317261_47.6;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;151.0758209_2.8;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;229.0491486_3.1;243.0654144_12.8;244.0736389_94.5;271.0610657_2.3,KDUKABLBZLBFLU-UHFFFAOYSA-N,24,55
0.8978395114101483,"InChI=1S/C18H16O9/c1-7-3-12(21)10(6-19)16(24)17(7)27-13(22)5-9-4-11(20)8(2)15(23)14(9)18(25)26/h3-4,6,20-21,23-24H,5H2,1-2H3,(H,25,26)",808.0;460.0;360.0;696.0;1584.0;1324.0;796.0;348.0;1572.0;1324.0;896.0;796.0;696.0;696.0;1784.0;720.0;708.0;708.0;708.0,2,376.0794321,476039,C18H16O9,N,Cc1cc(O)c(C=O)c(O)c1OC(=O)Cc1cc(O)c(C)c(O)c1C(=O)O,67.01747131:[C4H2O]+H+;68.99681854:[C3H2O2-H]+;81.03317261:[C5H5O]+;109.0280685:[C6H6O2-H]+;120.0198975:[C7H6O2-2H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H6O2]+H+;136.0153656:[C7H4O3]+;137.0230713:[C7H4O3]+H+;138.0309296:[C7H6O3]+;149.0230408:[C8H6O3-H]+;150.0309448:[C8H7O3-H]+;151.0387878:[C8H7O3]+;153.0177307:[C7H4O4]+H+;182.0209503:[C8H4O5+H]+H+;195.0290527:[C9H7O5]+;271.0610657:[C15H13O5-2H]+,UHFFFAOYSA,RYMHZMIFZXVTFR,130.05205611899177,67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;271.0610657_2.3,RYMHZMIFZXVTFR-UHFFFAOYSA-N,19,55
0.8726130808413433,"InChI=1S/C18H16O9/c1-23-9-4-7(3-8(19)5-9)14-13(22)11(20)10-12(21)16-18(26-6-25-16)17(24-2)15(10)27-14/h3-5,13-14,19,21-22H,6H2,1-2H3",1068.0;1068.0;808.0;1168.0;1168.0;1572.0;1256.0;708.0;708.0;1572.0;808.0;708.0;1168.0;1068.0;448.0;348.0;1516.0;808.0;1068.0;2132.0;1068.0;1068.0,2,376.0794321,367593,C18H16O9,N,COc1cc(O)cc(C2Oc3c(OC)c4c(c(O)c3C(=O)C2O)OCO4)c1,67.01747131:[C4H3O]+;68.99681854:[C3H3O2-2H]+;81.03317261:[C5H5O]+;105.0331345:[C7H6O-H]+;109.0280685:[C6H4O2]+H+;120.0198975:[C7H5O2-H]+;121.0283432:[C7H5O2]+;122.0358353:[C7H7O2-H]+;123.0437241:[C7H7O2]+;135.0435944:[C8H8O2-H]+;136.0153656:[C7H3O3]+H+;136.9854736:[C6H3O4-2H]+;137.0230713:[C7H5O3]+;138.0309296:[C7H5O3]+H+;149.0230408:[C8H5O3]+;150.0309448:[C8H5O3]+H+;151.0387878:[C8H8O3-H]+;151.0758209:[C9H9O2+H]+H+;153.0177307:[C7H3O4+H]+H+;182.0209503:[C8H6O5]+;195.0290527:[C9H6O5]+H+;271.0610657:[C15H12O5-H]+,UHFFFAOYSA,DTCTYTPPIRCNQQ,126.39800756986597,67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;105.0331345_73.5;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;136.9854736_2.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;151.0758209_2.8;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;271.0610657_2.3,DTCTYTPPIRCNQQ-UHFFFAOYSA-N,22,55
0.8500463564908851,"InChI=1S/C18H16O9/c1-6-3-10(21)8(4-19)15-11(6)18(25)27-16-9(5-20)13(22)12(17(23)24)7(2)14(16)26-15/h3,19-22H,4-5H2,1-2H3,(H,23,24)",1068.0;1068.0;1932.0;808.0;1663.0;1584.0;1944.0;1572.0;1068.0;820.0;1572.0;1056.0;1584.0;1684.0;1156.0;2132.0;1056.0;1056.0;1156.0;1784.0;808.0;1156.0;1056.0;1056.0,2,376.0794321,558817,C18H16O9,N,Cc1cc(O)c(CO)c2c1C(=O)Oc1c(CO)c(O)c(C(=O)O)c(C)c1O2,65.03824615:[C5H4]+H+;67.01747131:[C4H3O]+;68.99681854:[C3HO2]+;81.03317261:[C5H5O]+;105.0331345:[C7H5O]+;109.0280685:[C6H5O2]+;120.0198975:[C7H5O2-H]+;121.0283432:[C7H5O2]+;122.0358353:[C7H5O2]+H+;123.0437241:[C7H5O2+H]+H+;135.0435944:[C8H8O2-H]+;136.0153656:[C7H5O3-H]+;137.0230713:[C7H5O3]+;138.0309296:[C7H5O3]+H+;149.0230408:[C8H5O3]+;150.0309448:[C8H5O3]+H+;151.0387878:[C8H8O3-H]+;151.0758209:[C9H8O2+2H]+H+;153.0177307:[C7H5O4]+;182.0209503:[C8H5O5]+H+;195.0290527:[C9H8O5-H]+;229.0491486:[C13H10O4-H]+;244.0736389:[C14H14O4-2H]+;271.0610657:[C15H13O5-2H]+,UHFFFAOYSA,YEKBEKHJTFUTFO,123.1292174750325,65.03824615_4.6;67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;105.0331345_73.5;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;151.0758209_2.8;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;229.0491486_3.1;244.0736389_94.5;271.0610657_2.3,YEKBEKHJTFUTFO-UHFFFAOYSA-N,24,55
0.8479841506316912,"InChI=1S/C18H16O9/c1-7(19)26-18-15(24)13-12(6-11(22)17(25-2)14(13)23)27-16(18)8-3-4-9(20)10(21)5-8/h3-6,16,18,20-23H,1-2H3",1068.0;1068.0;1932.0;1068.0;808.0;1572.0;1572.0;708.0;1044.0;1572.0;1068.0;348.0;1168.0;808.0;708.0;708.0;1068.0;1068.0;1268.0;808.0;708.0,2,376.0794321,482939,C18H16O9,N,COc1c(O)cc2c(c1O)C(=O)C(OC(C)=O)C(c1ccc(O)c(O)c1)O2,65.03824615:[C5H4]+H+;67.01747131:[C4H3O]+;68.99681854:[C3HO2]+;81.03317261:[C5H4O]+H+;105.0331345:[C7H5O]+;109.0280685:[C6H5O2]+;120.0198975:[C7H5O2-H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H7O2]+;136.0153656:[C7H3O3]+H+;136.9854736:[C6H3O4-2H]+;137.0230713:[C7H6O3-H]+;138.0309296:[C7H6O3]+;149.0230408:[C8H5O3]+;150.0309448:[C8H5O3]+H+;151.0387878:[C8H7O3]+;153.0177307:[C7H6O4-H]+;182.0209503:[C8H6O5]+;195.0290527:[C9H7O5]+,UHFFFAOYSA,BZLUYDYXYGZUHE,122.83050694968753,65.03824615_4.6;67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;105.0331345_73.5;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;136.9854736_2.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8,BZLUYDYXYGZUHE-UHFFFAOYSA-N,21,55
0.8442612701428284,"InChI=1S/C18H16O9/c1-7-4-11(20)10(6-19)16(13(7)18(24)25)27-15-8(2)12(26-3)5-9(14(15)21)17(22)23/h4-6,20-21H,1-3H3,(H,22,23)(H,24,25)",808.0;708.0;708.0;1572.0;1584.0;1324.0;708.0;360.0;1572.0;1324.0;1772.0;1672.0;1772.0;1672.0;1572.0;1572.0;1784.0;708.0;1684.0;1784.0;1584.0;1572.0,2,376.0794321,543557,C18H16O9,N,COc1cc(C(=O)O)c(O)c(Oc2c(C=O)c(O)cc(C)c2C(=O)O)c1C,67.01747131:[C4H2O]+H+;68.99681854:[C3H2O2-H]+;81.03317261:[C5H5O]+;109.0280685:[C6H6O2-H]+;120.0198975:[C7H6O2-2H]+;121.0283432:[C7H6O2-H]+;122.0358353:[C7H6O2]+;123.0437241:[C7H6O2]+H+;135.0435944:[C8H6O2]+H+;136.0153656:[C7H5O3-H]+;136.9854736:[C6H3O4-2H]+;137.0230713:[C7H5O3]+;138.0309296:[C7H6O3]+;149.0230408:[C8H6O3-H]+;150.0309448:[C8H6O3]+;151.0387878:[C8H6O3]+H+;153.0177307:[C7H4O4]+H+;182.0209503:[C8H6O5]+;195.0290527:[C9H7O5]+;243.0654144:[C14H13O4-2H]+;244.0736389:[C14H13O4-H]+;271.0610657:[C15H13O5-2H]+,UHFFFAOYSA,WBPAMTGAAPNFPT,122.29124769888729,67.01747131_4.0;68.99681854_23.8;81.03317261_47.6;109.0280685_203.6;120.0198975_4.7;121.0283432_3.7;122.0358353_44.9;123.0437241_434.0;135.0435944_7.6;136.0153656_7.6;136.9854736_2.6;137.0230713_999.0;138.0309296_198.0;149.0230408_97.9;150.0309448_2.4;151.0387878_340.2;153.0177307_8.6;182.0209503_192.3;195.0290527_2.8;243.0654144_12.8;244.0736389_94.5;271.0610657_2.3,WBPAMTGAAPNFPT-UHFFFAOYSA-N,22,55
