Score,InChI,FragmenterScore_Values,MaximumTreeDepth,MonoisotopicMass,Identifier,MolecularFormula,InChIKey3,SMILES,FormulasOfExplPeaks,InChIKey2,InChIKey1,FragmenterScore,ExplPeaks,InChIKey,NoExplPeaks,NumberPeaksUsed
1.0,"InChI=1S/C46H74O18/c1-7-24(49)26-16-21(2)46(64-26)15-14-44(5)23-8-9-29-42(3,22(23)10-13-45(44,46)6)12-11-30(43(29,4)20-48)62-39-36(56)35(55)33(53)28(61-39)19-59-41-38(31(51)25(50)18-58-41)63-40-37(57)34(54)32(52)27(17-47)60-40/h21,25-41,47-48,50-57H,7-20H2,1-6H3",1056.0;808.0;808.0;796.0;1244.0;808.0;808.0;796.0;360.0;808.0;808.0;348.0;820.0;360.0,2,914.4875155,437637,C46H74O18,N,CCC(=O)C1CC(C)C2(CCC3(C)C4=C(CCC32C)C2(C)CCC(OC3OC(COC5OCC(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)C(O)C(O)C3O)C(C)(CO)C2CC4)O1,71.01252747:[C3H3O2]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H6O2-H]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H7O3-2H]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;221.0661163:[C8H14O7-H]+;457.331543:[C29H45O4]+;485.3275757:[C30H46O5-H]+;571.3665161:[C34H52O7-H]+;589.3713379:[C34H53O8]+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,GSZLUEQWCUVBFT,375.58934265169876,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;457.331543_286.8;485.3275757_72.6;571.3665161_46.1;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,GSZLUEQWCUVBFT-UHFFFAOYSA-N,14,22
0.8996835533151984,"InChI=1S/C46H74O18/c1-19-9-14-46(64-40(19)56-6)20(2)30-27(63-46)16-26-24-8-7-22-15-23(10-12-44(22,4)25(24)11-13-45(26,30)5)59-43-39(62-42-38(55)34(51)31(48)21(3)58-42)36(53)33(50)29(61-43)18-57-41-37(54)35(52)32(49)28(17-47)60-41/h7,19-21,23-43,47-55H,8-18H2,1-6H3",1256.0;808.0;1256.0;796.0;1244.0;808.0;796.0;808.0;708.0;1044.0;820.0;720.0;820.0;360.0,2,914.4875155,374816,C46H74O18,N,COC1OC2(CCC1C)OC1CC3C4CC=C5CC(OC6OC(COC7OC(CO)C(O)C(O)C7O)C(O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,71.01252747:[C3H5O2-2H]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H7O2-2H]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H7O3-2H]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;221.0661163:[C8H14O7-H]+;457.331543:[C29H44O4]+H+;485.3275757:[C30H45O5]+;571.3665161:[C34H52O7-H]+;589.3713379:[C34H52O8]+H+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,XHFVYNXQHCBWGA,337.9115543842,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;457.331543_286.8;485.3275757_72.6;571.3665161_46.1;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,XHFVYNXQHCBWGA-UHFFFAOYSA-N,14,22
0.8996101340134871,"InChI=1S/C46H74O18/c1-19-9-14-46(64-40(19)56-6)20(2)30-27(63-46)16-26-24-8-7-22-15-23(10-12-44(22,4)25(24)11-13-45(26,30)5)58-43-39(62-41-35(53)33(51)31(49)21(3)57-41)37(55)38(29(18-48)60-43)61-42-36(54)34(52)32(50)28(17-47)59-42/h7,19-21,23-43,47-55H,8-18H2,1-6H3",1256.0;808.0;1256.0;796.0;1256.0;808.0;820.0;796.0;708.0;1044.0;820.0;720.0;820.0;360.0,2,914.4875155,362723,C46H74O18,N,COC1OC2(CCC1C)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1C2C,71.01252747:[C3H5O2-2H]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H7O2-2H]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H7O3-2H]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;221.0661163:[C8H14O7-H]+;457.331543:[C29H44O4]+H+;485.3275757:[C30H45O5]+;571.3665161:[C34H52O7-H]+;589.3713379:[C34H52O8]+H+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,NVUZRGZISKJWEE,337.88397887693225,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;457.331543_286.8;485.3275757_72.6;571.3665161_46.1;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,NVUZRGZISKJWEE-UHFFFAOYSA-N,14,22
0.8918673901835192,"InChI=1S/C46H74O18/c1-21-29(50)32(53)34(55)38(61-21)64-36-35(63-37-33(54)30(51)24(48)19-59-37)31(52)25(18-47)62-39(36)60-20-43(4)26-9-12-45(6)27(42(26,3)11-10-28(43)49)8-7-22-23-17-41(2,58)13-15-46(23,40(56)57)16-14-44(22,45)5/h7,21,23-39,47-55,58H,8-20H2,1-6H3,(H,56,57)",1044.0;808.0;1044.0;796.0;1244.0;808.0;796.0;1056.0;360.0;808.0;1504.0;1056.0;808.0;360.0,2,914.4875155,366086,C46H74O18,N,CC1OC(OC2C(OCC3(C)C(O)CCC4(C)C3CCC3(C)C4CC=C4C5CC(C)(O)CCC5(C(=O)O)CCC43C)OC(CO)C(O)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O,71.01252747:[C3H3O2]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H5O2]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H7O3-2H]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;221.0661163:[C8H13O7]+;457.331543:[C29H45O4]+;485.3275757:[C30H46O5-H]+;571.3665161:[C34H52O7-H]+;589.3713379:[C34H53O8]+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,LUXWHJFRMMPTNB,334.9758868115141,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;457.331543_286.8;485.3275757_72.6;571.3665161_46.1;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,LUXWHJFRMMPTNB-UHFFFAOYSA-N,14,22
0.8641701416635331,"InChI=1S/C46H74O18/c1-21(17-47)15-23-16-46(57,41(56)61-23)25-9-12-43(5)24(25)7-8-29-44(43,6)13-10-28-42(3,4)30(11-14-45(28,29)20-48)62-40-37(64-39-35(55)33(53)31(51)22(2)60-39)36(27(50)19-59-40)63-38-34(54)32(52)26(49)18-58-38/h15,20,22-41,47,49-57H,7-14,16-19H2,1-6H3",1244.0;808.0;1056.0;796.0;796.0;1160.0;808.0;796.0;808.0;1256.0;708.0;820.0;1056.0;808.0;360.0,2,914.4875155,420630,C46H74O18,N,CC(=CC1CC(O)(C2CCC3(C)C2CCC2C4(C=O)CCC(OC5OCC(O)C(OC6OCC(O)C(O)C6O)C5OC5OC(C)C(O)C(O)C5O)C(C)(C)C4CCC23C)C(O)O1)CO,71.01252747:[C3H5O2-2H]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H5O2]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H6O3-H]+;113.0228729:[C5H7O3-2H]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;221.0661163:[C8H14O7-H]+;275.0784912:[C11H17O8-2H]+;457.331543:[C29H44O4]+H+;485.3275757:[C30H46O5-H]+;589.3713379:[C34H53O8]+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,HJZANVITQIWUMZ,324.5730954466318,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;113.0228729_332.9;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;275.0784912_190.9;457.331543_286.8;485.3275757_72.6;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,HJZANVITQIWUMZ-UHFFFAOYSA-N,15,22
0.8519744254478206,"InChI=1S/C46H74O18/c1-18-10-13-46(64-40(18)56-7)19(2)30-27(63-46)15-26-24-9-8-22-14-23(11-12-44(22,5)25(24)16-29(48)45(26,30)6)59-43-39(62-42-36(54)34(52)32(50)21(4)58-42)37(55)38(28(17-47)60-43)61-41-35(53)33(51)31(49)20(3)57-41/h8,18-21,23-43,47-55H,9-17H2,1-7H3",1256.0;808.0;1256.0;796.0;1256.0;1056.0;1044.0;1056.0;1168.0;1068.0;720.0;820.0;360.0,2,914.4875155,421061,C46H74O18,N,COC1OC2(CCC1C)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CC(O)C3(C)C1C2C,71.01252747:[C3H5O2-2H]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H7O2-2H]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H7O3-2H]+;119.0332718:[C4H7O4]+;161.0446472:[C6H9O5]+;221.0661163:[C8H13O7]+;457.331543:[C29H43O4+H]+H+;485.3275757:[C30H45O5]+;589.3713379:[C34H52O8]+H+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,WLVZTRYJBHPIOC,319.9925144100057,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;457.331543_286.8;485.3275757_72.6;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,WLVZTRYJBHPIOC-UHFFFAOYSA-N,13,22
0.8519744254478206,"InChI=1S/C46H74O18/c1-19-10-15-45(64-39(19)56-7)22(4)46(55)29(63-45)17-27-25-9-8-23-16-24(11-13-43(23,5)26(25)12-14-44(27,46)6)59-42-38(62-41-35(53)33(51)31(49)21(3)58-41)36(54)37(28(18-47)60-42)61-40-34(52)32(50)30(48)20(2)57-40/h8,19-22,24-42,47-55H,9-18H2,1-7H3",1256.0;808.0;1256.0;796.0;1256.0;1056.0;1044.0;1056.0;1168.0;1068.0;720.0;820.0;360.0,2,914.4875155,477317,C46H74O18,N,COC1OC2(CCC1C)OC1CC3C4CC=C5CC(OC6OC(CO)C(OC7OC(C)C(O)C(O)C7O)C(O)C6OC6OC(C)C(O)C(O)C6O)CCC5(C)C4CCC3(C)C1(O)C2C,71.01252747:[C3H5O2-2H]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H7O2-2H]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H7O3-2H]+;119.0332718:[C4H7O4]+;161.0446472:[C6H9O5]+;221.0661163:[C8H13O7]+;457.331543:[C29H43O4+H]+H+;485.3275757:[C30H45O5]+;589.3713379:[C34H52O8]+H+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,KNFFNNXVQUAVOB,319.9925144100057,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;457.331543_286.8;485.3275757_72.6;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,KNFFNNXVQUAVOB-UHFFFAOYSA-N,13,22
0.8209536039129305,"InChI=1S/C46H74O18/c1-41(2)14-15-46(40(56)57)22(16-41)21-8-9-27-43(5)12-11-29(42(3,4)26(43)10-13-44(27,6)45(21,7)17-28(46)50)61-39-34(55)36(31(52)25(18-47)60-39)62-37-33(54)35(24(49)20-58-37)63-64-38-32(53)30(51)23(48)19-59-38/h8,22-39,47-55H,9-20H2,1-7H3,(H,56,57)",1044.0;808.0;1044.0;796.0;1044.0;1492.0;808.0;820.0;808.0;708.0;1056.0;1244.0;1044.0;594.0;494.0,2,914.4875155,464191,C46H74O18,N,CC1(C)CCC2(C(=O)O)C(O)CC3(C)C(=CCC4C5(C)CCC(OC6OC(CO)C(O)C(OC7OCC(O)C(OOC8OCC(O)C(O)C8O)C7O)C6O)C(C)(C)C5CCC43C)C2C1,71.01252747:[C3H3O2]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H5O2]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H5O3]+;113.0228729:[C5H6O3-H]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;221.0661163:[C8H14O7-H]+;457.331543:[C29H44O4]+H+;485.3275757:[C30H45O5]+;571.3665161:[C34H53O7-2H]+;589.3713379:[C34H53O8]+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H62O13]+H+,UHFFFAOYSA,YNYCMZUNOUODED,308.3414244412006,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;113.0228729_332.9;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;457.331543_286.8;485.3275757_72.6;571.3665161_46.1;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,YNYCMZUNOUODED-UHFFFAOYSA-N,15,22
0.6948745377214742,"InChI=1S/C46H74O18/c1-39(2)14-15-44(38(59)60)21(16-39)20-8-9-26-41(5)12-11-27(40(3,4)25(41)10-13-42(26,6)43(20,7)35(57)36(44)58)64-46(34(56)31(53)30(52)24(18-48)63-46)45(33(55)28(50)22(49)19-61-45)37-32(54)29(51)23(17-47)62-37/h8,21-37,47-58H,9-19H2,1-7H3,(H,59,60)",1044.0;808.0;1044.0;796.0;796.0;1492.0;808.0;808.0;1056.0;1268.0;708.0;1044.0;1056.0;696.0,2,914.4875155,443074,C46H74O18,N,CC1(C)CCC2(C(=O)O)C(C1)C1=CCC3C4(C)CCC(OC5(C6(C7OC(CO)C(O)C7O)OCC(O)C(O)C6O)OC(CO)C(O)C(O)C5O)C(C)(C)C4CCC3(C)C1(C)C(O)C2O,71.01252747:[C3H3O2]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H5O2]+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H6O3-H]+;113.0228729:[C5H6O3-H]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;221.0661163:[C8H13O7]+;275.0784912:[C11H17O8-2H]+;457.331543:[C29H44O4]+H+;589.3713379:[C34H53O8]+;733.4205322:[C40H61O12]+;751.4283447:[C40H62O13]+H+,UHFFFAOYSA,FRCTVUNACXOQJO,260.98747084821156,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;113.0228729_332.9;119.0332718_113.2;161.0446472_169.6;221.0661163_37.9;275.0784912_190.9;457.331543_286.8;589.3713379_678.7;733.4205322_145.8;751.4283447_999.0,FRCTVUNACXOQJO-UHFFFAOYSA-N,14,22
0.5957013181978934,"InChI=1S/C46H74O18/c1-10-21(2)40(53)63-38-24(5)60-42(36(52)39(38)57-9)64-37-23(4)58-31(17-29(37)56-8)61-25-11-14-44(7)27-12-15-43(6)26(13-16-45(43,54)32(27)28(19-47)46(44,55)18-25)22(3)59-41-35(51)34(50)33(49)30(20-48)62-41/h10,19,22-39,41-42,48-52,54-55H,11-18,20H2,1-9H3",972.0;796.0;708.0;796.0;820.0;360.0;1044.0;808.0;820.0,2,914.4875155,450935,C46H74O18,N,CC=C(C)C(=O)OC1C(C)OC(OC2C(C)OC(OC3CCC4(C)C5CCC6(C)C(C(C)OC7OC(CO)C(O)C(O)C7O)CCC6(O)C5C(C=O)C4(O)C3)CC2OC)C(O)C1OC,71.01252747:[C3H3O2]+;73.02812958:[C3H6O2-H]+;85.0280304:[C4H4O2]+H+;89.02291107:[C3H6O3-H]+;101.0229797:[C4H5O3]+;119.0332718:[C4H8O4-H]+;161.0446472:[C6H10O5-H]+;733.4205322:[C40H62O12-H]+;751.4283447:[C40H63O13]+,UHFFFAOYSA,DKFHSGBKZJIVMD,223.73906651869723,71.01252747_363.7;73.02812958_72.8;85.0280304_247.9;89.02291107_207.0;101.0229797_306.6;119.0332718_113.2;161.0446472_169.6;733.4205322_145.8;751.4283447_999.0,DKFHSGBKZJIVMD-UHFFFAOYSA-N,9,22
