structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.21036980359568652	-132.87271733795592	C20H20O7	[M - H]-	COJRBNIKTUZKMH	InChI=1S/C20H20O7/c1-9-6-15(26-5)12(4)19(10(9)2)27-20(25)16-11(3)13(7-21)17(23)14(8-22)18(16)24/h6-8,23-24H,1-5H3	(3-methoxy-2,5,6-trimethylphenyl) 3,5-diformyl-2,4-dihydroxy-6-methylbenzoate	CC1=CC(=C(C(=C1C)OC(=O)C2=C(C(=C(C(=C2C)C=O)O)C=O)O)C)OC	4.0999999	597224	COCONUT:(CNP0225029);Natural Products:(UNPD136862);database;PubChem:(597224);SuperNatural:(SN00395863);CHEBI:(144177);Training Set	68722671650
2	1	N/A	-141.69384172821853	C20H20O7	[M - H]-	GBAQJUAXTCJTDK	InChI=1S/C20H20O7/c1-8-7-12(24-5)9(2)16-13(8)20(23)27-18-11(4)15(21)14(19(22)25-6)10(3)17(18)26-16/h7,21H,1-6H3	methyl 3-hydroxy-9-methoxy-1,4,7,10-tetramethyl-6-oxobenzo[b][1,4]benzodioxepine-2-carboxylate	CC1=CC(=C(C2=C1C(=O)OC3=C(O2)C(=C(C(=C3C)O)C(=O)OC)C)C)OC	4.4000001	632953	COCONUT:(CNP0258911);Natural Products:(UNPD136138);database;PubChem:(632953)	68721606658
3	1	N/A	-151.54305899426535	C20H20O7	[M - H]-	ADVSBKKAOLGTQF	InChI=1S/C20H20O7/c1-22-14-8-18(25-4)16(23-2)6-11(14)13-10-27-15-9-19(26-5)17(24-3)7-12(15)20(13)21/h6-10H,1-5H3	iso-sinensetin	COC1=CC(=C(C=C1C2=COC3=CC(=C(C=C3C2=O)OC)OC)OC)OC	3.0	632958	COCONUT:(CNP0254537);KNApSAcK:(9428);Natural Products:(UNPD133639);database;PubChem:(632958);SuperNatural:(SN00309988);PubMed	68722655314
4	1	N/A	-160.68917116656152	C20H20O7	[M - H]-	FVJRXHCWZJCSIH	InChI=1S/C20H20O7/c1-9-7-10-13(19(26-5)17(9)24-3)16(22)14-11(15(10)21)8-12(23-2)18(25-4)20(14)27-6/h7-8H,1-6H3	9,10-Anthracenedione, 1,2,3,7,8-pentamethoxy-6-methyl-	CC1=CC2=C(C(=C1OC)OC)C(=O)C3=C(C(=C(C=C3C2=O)OC)OC)OC	3.0999999	71407384	COCONUT:(CNP0263741);Natural Products:(UNPD128685);database;PubChem:(71407384);SuperNatural:(SN00229179);KEGG Mine	77312589826
5	1	N/A	-161.94042761856977	C20H20O7	[M - H]-	AFYSMUXXADHNOD	InChI=1S/C20H20O7/c1-22-14-7-6-12-17(21)13(10-27-18(12)20(14)26-5)11-8-15(23-2)19(25-4)16(9-11)24-3/h6-10H,1-5H3	null	COC1=C(C2=C(C=C1)C(=O)C(=CO2)C3=CC(=C(C(=C3)OC)OC)OC)OC	3.0	11595871	COCONUT:(CNP0300800);KNApSAcK:(19492);Natural Products:(UNPD5686);database;PubChem:(11595871);SuperNatural:(SN00255927)	68722655250
6	1	N/A	-166.4350192679623	C20H20O7	[M - H]-	HFVMJNIERAKWKQ	InChI=1S/C20H20O7/c1-22-11-6-17(26-5)19-18(7-11)27-10-13(20(19)21)12-8-15(24-3)16(25-4)9-14(12)23-2/h6-10H,1-5H3	Robustigenin methyl ether	COC1=CC2=C(C(=C1)OC)C(=O)C(=CO2)C3=CC(=C(C=C3OC)OC)OC	3.0	44257326	COCONUT:(CNP0320049);KNApSAcK:(9486);Natural Products:(UNPD80881);database;PubChem:(44257326);SuperNatural:(SN00357100)	68722655250
7	1	N/A	-166.69989163647455	C20H20O7	[M - H]-	MNQMRHVEXBTNRO	InChI=1S/C20H20O7/c1-22-14-7-6-11(8-16(14)23-2)15-10-13(21)12-9-17(24-3)19(25-4)20(26-5)18(12)27-15/h6-10H,1-5H3	3'',4'',6,7,8-Pentamethoxyflavone	COC1=C(C=C(C=C1)C2=CC(=O)C3=CC(=C(C(=C3O2)OC)OC)OC)OC	3.0	44584772	COCONUT:(CNP0388881);Natural Products:(UNPD80636);database;PubChem:(44584772);SuperNatural:(SN00393133);PubMed	68722655298
8	1	N/A	-167.42242958209977	C20H20O7	[M - H]-	PQBJXCFVHIZLIF	InChI=1S/C20H20O7/c1-22-14-7-6-11(19(25-4)20(14)26-5)13-10-27-15-9-17(24-3)16(23-2)8-12(15)18(13)21/h6-10H,1-5H3	6,7,2'',3'',4''-Pentamethoxyisoflavone	COC1=C(C(=C(C=C1)C2=COC3=CC(=C(C=C3C2=O)OC)OC)OC)OC	3.0	44257251	COCONUT:(CNP0199315);KNApSAcK:(9427);Natural Products:(UNPD96436);database;PubChem:(44257251);SuperNatural:(SN00243983)	68722655250
9	1	N/A	-173.20103388569183	C20H20O7	[M - H]-	FHYQIQMSODIFCP	InChI=1S/C20H20O7/c1-25-16-9-12(4-5-15(16)22)19-14(10-21)13-7-11(3-6-18(23)24)8-17(26-2)20(13)27-19/h3-9,14,19,21-22H,10H2,1-2H3,(H,23,24)	Glycosmisic Acid	COC1=CC(=CC2=C1OC(C2CO)C3=CC(=C(C=C3)O)OC)C=CC(=O)O	2.0999999	14274765;38356803;38356808;38356809;38356814;38356815;38356822;72729358	COCONUT:(CNP0063945 CNP0102605);KNApSAcK:(39281);Natural Products:(UNPD43402 UNPD216129 UNPD204453 UNPD222976);database;PubChem:(14274765 38356803 38356808 38356809 38356814 38356815 38356822 72729358);SuperNatural:(SN00029450 SN00268861 SN00029447 SN00029449 SN00029448);CHEBI:(91209 132257 131932 132245 131937);ZINC bio:(ZINC31163554 ZINC31163558 ZINC31163562 ZINC31163567);PubChem class - bio and metabolites;MeSH:(38356815);PubMed;Biocyc:(CPD-18963 CPD-17077)	68739442806
10	1	N/A	-173.27039030414247	C20H20O7	[M - H]-	ZXWIEOLDGKAQFT	InChI=1S/C20H20O7/c1-22-11-6-7-14-12(8-11)18(21)20(26-5)19(27-14)13-9-16(24-3)17(25-4)10-15(13)23-2/h6-10H,1-5H3	null	COC1=CC2=C(C=C1)OC(=C(C2=O)OC)C3=CC(=C(C=C3OC)OC)OC	3.20000005	45933945	COCONUT:(CNP0117298);database;PubChem:(45933945);SuperNatural:(SN00035015);ZINC bio:(ZINC48057094);additional	68723154946
