structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.830506329242572	-25.576426376931607	C9H9NO	[M + H]+	APEJMQOBVMLION	InChI=1S/C9H9NO/c10-9(11)7-6-8-4-2-1-3-5-8/h1-7H,(H2,10,11)	Cinnamic amide	C1=CC=C(C=C1)C=CC(=O)N	1.33730483	12135;5273472;15554919;102327281;138396103	ZINC bio:(ZINC01665286 ZINC13533964);additional;MeSH:(5273472);PubMed;NORMAN:(NS00014396);COCONUT:(CNP0277735);Natural Products:(UNPD226399 UNPD195599);database;PubChem:(12135 5273472 15554919 102327281 138396103);YMDB Mine;CHEBI:(76320 23246 76321);PubChem class - bio and metabolites;EcoCyc Mine;PubChem class - safety and toxic;KEGG Mine	128935829606
2	1	N/A	-117.18846227650396	C9H9NO	[M + H]+	BPCNEKWROYSOLT	InChI=1S/C9H9NO/c1-2-9(11)10-8-6-4-3-5-7-8/h2-7H,1H2,(H,10,11)	Asylanilide	C=CC(=O)NC1=CC=CC=C1	1.88138473	221792;12300925	NORMAN:(NS00008054);database;PubChem:(221792 12300925);ZINC bio:(ZINC00337839);MeSH:(221792);PubChem class - safety and toxic;PubMed	68786856006
3	1	N/A	-147.2890106412757	C9H9NO	[M + H]+	YWPMKTWUFVOFPL	InChI=1S/C9H9NO/c11-9-8-4-2-1-3-7(8)5-6-10-9/h1-4H,5-6H2,(H,10,11)	Oprea1_511002	C1CNC(=O)C2=CC=CC=C21	1.20000005	150896;10630665	database;PubChem:(150896 10630665);ZINC bio:(ZINC05603571);PubChem class - bio and metabolites;MeSH:(150896);PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	77393322054
4	1	N/A	-151.533529762873	C9H9NO	[M + H]+	BBZCPUCZKLTAJQ	InChI=1S/C9H9NO/c1-6-7-4-2-3-5-8(7)10-9(6)11/h2-6H,1H3,(H,10,11)	3-Methyloxindole	CC1C2=CC=CC=C2NC1=O	1.29999995	640571;150923;819570	SuperNatural:(SN00277806);ZINC bio:(ZINC03127695);additional;MeSH:(150923);PubMed;COCONUT:(CNP0235439);Natural Products:(UNPD194623);database;PubChem:(640571 150923 819570);CHEBI:(17397);KEGG:(C02366);Training Set;Biocyc:(3-METHYLOXINDOLE)	68723206502
5	1	N/A	-154.83947335473914	C9H9NO	[M + H]+	RUQDOYIAKHIMAN	InChI=1S/C9H9NO/c11-10-8-4-7-9-5-2-1-3-6-9/h1-8,11H	Cinnamaldehyde oxime	C1=CC=C(C=C1)C=CC=NO	2.01392221	89369;5355942;5371765;6436538;9561350;24884261;42555782;92017956	NORMAN:(NS00050726);COCONUT:(CNP0222067);Natural Products:(UNPD68577 UNPD112252);database;PubChem:(89369 5355942 5371765 6436538 9561350 24884261 42555782 92017956);SuperNatural:(SN00321224 SN00282956);PubChem class - safety and toxic;PubMed;KEGG Mine	77379960898
6	1	N/A	-155.21137963817714	C9H9NO	[M + H]+	WRQMMHOSCLBIKA	InChI=1S/C9H9NO/c10-7-3-5-8-4-1-2-6-9(8)11/h1-2,4,6,11H,3,5H2	3-(2-hydroxyphenyl)propanenitrile	C1=CC=C(C(=C1)CCC#N)O	2.08892179	10820695	COCONUT:(CNP0332973);Natural Products:(UNPD98456);database;PubChem:(10820695);ZINC bio:(ZINC14504747)	68721614850
7	1	N/A	-155.66157369450397	C9H9NO	[M + H]+	HYXJXCNHNYUWAZ	InChI=1S/C9H9NO/c1-11-9(7-10)8-5-3-2-4-6-8/h2-6,9H,1H3	Alpha-methoxybenzyl cyanide	COC(C#N)C1=CC=CC=C1	1.60000002	320056;66619435;92170537	COCONUT:(CNP0186304);Natural Products:(UNPD2994);database;PubChem:(320056 66619435 92170537);YMDB Mine;ZINC bio:(ZINC01559233 ZINC02030713);KEGG Mine	111671287810
8	1	N/A	-159.0190052677763	C9H9NO	[M + H]+	WFYGXOWFEIOHCZ	InChI=1S/C9H9NO/c1-6-3-8(5-10)4-7(2)9(6)11/h3-4,11H,1-2H3	2,6-Dimethyl-4-cyanophenol	CC1=CC(=CC(=C1O)C)C#N	2.1572504	20176;53496781;57661757;71777170	database;PubChem class - safety and toxic;PubChem:(20176 53496781 57661757 71777170);PubMed;ZINC bio:(ZINC00162656)	68786593858
9	1	N/A	-159.42053074737422	C9H9NO	[M + H]+	WJPUSBXHRMJFCB	InChI=1S/C9H9NO/c11-6-8-5-7-3-1-2-4-9(7)10-8/h1-4,6,8,10H,5H2	2,3-dihydro-1H-indole-2-carbaldehyde	C1C(NC2=CC=CC=C21)C=O	1.5	21918474;88159468;89300436	PubChem:(21918474 88159468 89300436);PubMed;database	68719476802
10	1	N/A	-159.79723643532145	C9H9NO	[M + H]+	NBKQRVSGHYZUOR	InChI=1S/C9H9NO/c11-6-7-5-10-9-4-2-1-3-8(7)9/h1-4,6-7,10H,5H2	2,3-dihydro-1H-indole-3-carbaldehyde	C1C(C2=CC=CC=C2N1)C=O	1.10000002	19352193;92797433;92797434	COCONUT:(CNP0195265);Natural Products:(UNPD81784);database;PubChem:(19352193 92797433 92797434);SuperNatural:(SN00248312);KEGG Mine	77312589826
