structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.14653105031411365	-118.08642916263871	C14H22O4	[M - H]-	SLVSUVFUFJKMCV	InChI=1S/C14H22O4/c1-9(2)13-4-3-10(7-15)5-11(13)6-12(8-16)14(17)18/h5-6,9,11,13,15-16H,3-4,7-8H2,1-2H3,(H,17,18)	Gliocladic acid	CC(C)C1CCC(=CC1C=C(CO)C(=O)O)CO	1.10000002	6439616;26495245;26495249;26495254;45359304	COCONUT:(CNP0068126 CNP0118892);KNApSAcK:(18425);Natural Products:(UNPD23295);database;PubChem:(6439616 26495245 26495249 26495254 45359304);SuperNatural:(SN00021269 SN00305273 SN00021270 SN00021268 SN00021267);ZINC bio:(ZINC15257885 ZINC15257890 ZINC15257893 ZINC15257896);additional;MeSH:(6439616);Training Set;PubMed	68723204182
2	1	N/A	-122.3565807835735	C14H22O4	[M - H]-	QWURLWZAOBRLES	InChI=1S/C14H22O4/c15-13(16)11-9-7-5-3-1-2-4-6-8-10-12-14(17)18/h5,7,9,11H,1-4,6,8,10,12H2,(H,15,16)(H,17,18)	null	C(CCCCC(=O)O)CCCC=CC=CC(=O)O	3.44728565	86018718;87405003	PubChem:(86018718 87405003);database	68719476738
3	1	N/A	-129.82633646835296	C14H22O4	[M - H]-	VCWLZDVWHQVAJU	InChI=1S/C14H22O4/c1-3-4-5-6-7-8-9-11-12(13(15)16)10(2)14(17)18-11/h11-12H,2-9H2,1H3,(H,15,16)	trans-C 75	CCCCCCCCC1C(C(=C)C(=O)O1)C(=O)O	4.0	4248455;6482234;9881506;25191718;24728613;44390830;76961793;121367036	NORMAN:(NS00018693);COCONUT:(CNP0230813);database;PubChem:(4248455 6482234 9881506 25191718 24728613 44390830 76961793 121367036);CHEBI:(95108);additional;MeSH:(9881506);Training Set;PubMed	68722376806
4	1	N/A	-148.620238517202	C14H22O4	[M - H]-	ILVKUYSWZXKIAJ	InChI=1S/C14H22O4/c1-11(8-9-13(15)17-3)6-5-7-12(2)10-14(16)18-4/h6,10H,5,7-9H2,1-4H3	2,6-Decadienedioic acid, 3,7-dimethyl-, dimethyl ester, (E,E)-	CC(=CCCC(=CC(=O)OC)C)CCC(=O)OC	3.0999999	71446987	COCONUT:(CNP0232257);Natural Products:(UNPD20817);database;PubChem:(71446987);SuperNatural:(SN00334461)	68722655234
5	1	N/A	-151.94081624326057	C14H22O4	[M - H]-	QPFWOYDHBWPHSS	InChI=1S/C14H22O4/c1-3-4-5-6-7-9-12(14(16)17)10-8-11-13(15)18-2/h5-7,9,12H,3-4,8,10-11H2,1-2H3,(H,16,17)	null	CCCC=CC=CC(CCCC(=O)OC)C(=O)O	3.0	100617797;100617817;102571617	COCONUT:(CNP0162269);database;Training Set;PubChem:(100617797 100617817 102571617);additional	68722114562
6	1	N/A	-165.71158159492936	C14H22O4	[M - H]-	PJAHPEXZNWUNLF	InChI=1S/C14H22O4/c1-11(8-9-17-13(3)15)6-5-7-12(2)10-18-14(4)16/h7-8H,5-6,9-10H2,1-4H3	Octa-2,6-diene, 1,8-diacetoxy-2,6-dimethyl-	CC(=CCOC(=O)C)CCC=C(C)COC(=O)C	2.79999995	539531;5871745;5363800;92475861;96843860	COCONUT:(CNP0303896);Natural Products:(UNPD60486);database;PubChem:(539531 5871745 5363800 92475861 96843860);SuperNatural:(SN00385965);ZINC bio:(ZINC15120299)	68722663426
7	1	N/A	-167.71448530744053	C14H22O4	[M - H]-	OEZQQSZLPKFDKK	InChI=1S/C14H22O4/c1-12(15)8-4-2-3-5-9-13(16)10-6-7-11-14(17)18/h3,5-7,10-13,15-16H,2,4,8-9H2,1H3,(H,17,18)	null	CC(CCCC=CCC(C=CC=CC(=O)O)O)O	1.70000005	10377612;54146889;139586476	COCONUT:(CNP0140989);Natural Products:(UNPD19083 UNPD205327);database;PubChem:(10377612 54146889 139586476);SuperNatural:(SN00288943);PubMed	68722655298
8	1	N/A	-170.56605050801164	C14H22O4	[M - H]-	SRIAUFRKRAJBGZ	InChI=1S/C14H22O4/c1-8-4-6-12(10(3)14(17)18)13(16)11(8)7-5-9(2)15/h8,10-12H,4-7H2,1-3H3,(H,17,18)	(2R)-2-[(1S,3S,4R)-4-methyl-2-oxo-3-(3-oxobutyl)cyclohexyl]propanoic acid	CC1CCC(C(=O)C1CCC(=O)C)C(C)C(=O)O	1.5	21575634;73802314	COCONUT:(CNP0223635);Natural Products:(UNPD4476);database;PubChem:(21575634 73802314);SuperNatural:(SN00287427)	68722655234
9	1	N/A	-188.42620661554818	C14H22O4	[M - H]-	UDABLQYHMGMQPG	InChI=1S/C14H22O4/c1-2-17-13(15)9-7-5-3-4-6-8-12-10-11-14(16)18-12/h10-12H,2-9H2,1H3	null	CCOC(=O)CCCCCCCC1C=CC(=O)O1	3.0999999	12092513;85868992;101758503	COCONUT:(CNP0263864);KNApSAcK:(41053);Natural Products:(UNPD135888);database;PubChem:(12092513 85868992 101758503);SuperNatural:(SN00228329)	68722655250
10	1	N/A	-188.75859015132076	C14H22O4	[M - H]-	JDGJBTMARDZISJ	InChI=1S/C14H22O4/c1-8(13(17)18)9-3-4-14(2)7-10(15)6-12(16)11(14)5-9/h9-12,15-16H,1,3-7H2,2H3,(H,17,18)	null	CC12CCC(CC1C(CC(C2)O)O)C(=C)C(=O)O	1.90889776	""	COCONUT:(CNP0074996);database	68721573888
