structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.20540281164610608	-29.9308387672174	C21H22O5	[M + H]+	YKGCBLWILMDSAV	InChI=1S/C21H22O5/c1-12(2)4-9-15-16(23)10-19(25-3)20-17(24)11-18(26-21(15)20)13-5-7-14(22)8-6-13/h4-8,10,18,22-23H,9,11H2,1-3H3	Isoxanthohumol	CC(=CCC1=C2C(=C(C=C1O)OC)C(=O)CC(O2)C3=CC=C(C=C3)O)C	4.0999999	513197;9928523;25200491;92178680	SuperNatural:(SN00156744 SN00156698);ZINC bio:(ZINC02561287 ZINC03637160);additional;MeSH:(513197);PubMed;COCONUT:(CNP0229713 CNP0308615);KNApSAcK:(8246);Natural Products:(UNPD102991);database;PubChem:(513197 9928523 25200491 92178680);Training Set;Biocyc:(CPD-7134);KEGG Mine	77313140822
2	1	N/A	-31.296629622325526	C21H22O5	[M + H]+	ORXQGKIUCDPEAJ	InChI=1S/C21H22O5/c1-13(2)4-10-16-18(24)12-19(26-3)20(21(16)25)17(23)11-7-14-5-8-15(22)9-6-14/h4-9,11-12,22,24-25H,10H2,1-3H3	Xanthohumol	CC(=CCC1=C(C(=C(C=C1O)OC)C(=O)C=CC2=CC=C(C=C2)O)O)C	5.0999999	639665;160869;25245735;92852038	HMDB:(37479);SuperNatural:(SN00159743 SN00011535);ZINC bio:(ZINC05158937);additional;MeSH:(639665);Plantcyc:(CPD-7119);PubMed;NORMAN:(NS00018015);COCONUT:(CNP0085917 CNP0228690);KNApSAcK:(7099);Natural Products:(UNPD127738 UNPD105572 UNPD212113);database;PubChem:(639665 160869 25245735 92852038);CHEBI:(94745 66331 134289);PubChem class - bio and metabolites;KEGG:(C16417);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-7119)	68841023870
3	1	N/A	-36.67207086381233	C21H22O5	[M + H]+	OWTSKJPRWFIYHU	InChI=1S/C21H22O5/c1-12(2)4-9-15-19(25-3)11-17(24)20-16(23)10-18(26-21(15)20)13-5-7-14(22)8-6-13/h4-8,11,18,22,24H,9-10H2,1-3H3	munduleaflavanone B	CC(=CCC1=C(C=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)OC)C	4.5999999	11688951;42608071	COCONUT:(CNP0400345);KNApSAcK:(14161);Natural Products:(UNPD141171);database;PubChem:(11688951 42608071);SuperNatural:(SN00228557);PubMed;KEGG Mine	77312589906
4	1	N/A	-43.08919526848279	C21H22O5	[M + H]+	PMQBKFKEJGCJIK	InChI=1S/C21H22O5/c1-12(2)4-9-15-18(25-3)11-19-20(21(15)24)16(23)10-17(26-19)13-5-7-14(22)8-6-13/h4-8,11,17,22,24H,9-10H2,1-3H3	5,4''-Dihydroxy-7-methoxy-6-C-prenylflavanone	CC(=CCC1=C(C=C2C(=C1O)C(=O)CC(O2)C3=CC=C(C=C3)O)OC)C	4.5999999	15485967;24175341	COCONUT:(CNP0262863);KNApSAcK:(8263);Natural Products:(UNPD162555);database;PubChem:(15485967 24175341);SuperNatural:(SN00226240);KEGG Mine	77312589842
5	1	N/A	-44.65299014065124	C21H22O5	[M + H]+	ALGFNVZQNNGHPA	InChI=1S/C21H22O5/c1-13(2)4-10-16-19(26-3)12-18(24)20(21(16)25)17(23)11-7-14-5-8-15(22)9-6-14/h4-9,11-12,22,24-25H,10H2,1-3H3	xanthogalenol	CC(=CCC1=C(C=C(C(=C1O)C(=O)C=CC2=CC=C(C=C2)O)O)OC)C	5.0999999	14309735;25201784;124079407	COCONUT:(CNP0331740);HMDB:(35002);KNApSAcK:(14475);Natural Products:(UNPD96789);database;PubChem:(14309735 25201784 124079407);SuperNatural:(SN00382688);CHEBI:(136826 134308);PubChem class - bio and metabolites;PubMed;Biocyc:(CPD-7121);KEGG Mine	77329369210
6	1	N/A	-46.38177254139384	C21H22O5	[M + H]+	CTFJUDTWKJHYNX	InChI=1S/C21H22O5/c1-12(2)4-9-15-16(22)10-17(23)20-18(24)11-19(26-21(15)20)13-5-7-14(25-3)8-6-13/h4-8,10,19,22-23H,9,11H2,1-3H3	5,7-Dihydroxy-4''-methoxy-8-C-prenylflavanone	CC(=CCC1=C2C(=C(C=C1O)O)C(=O)CC(O2)C3=CC=C(C=C3)OC)C	4.5999999	14259002;45272659	COCONUT:(CNP0226242);KNApSAcK:(8453);Natural Products:(UNPD18508);database;PubChem:(14259002 45272659);SuperNatural:(SN00286468);CHEBI:(70021);PubMed;KEGG Mine	77312589938
7	1	N/A	-57.44875594542587	C21H22O5	[M + H]+	ZTDRTMVBTLHQII	InChI=1S/C21H22O5/c1-12(2)4-9-15-16(22)10-19-20(21(15)24)17(23)11-18(26-19)13-5-7-14(25-3)8-6-13/h4-8,10,18,22,24H,9,11H2,1-3H3	null	CC(=CCC1=C(C2=C(C=C1O)OC(CC2=O)C3=CC=C(C=C3)OC)O)C	4.5999999	23786454;35756082;35756083	COCONUT:(CNP0279348);database;PubChem:(23786454 35756082 35756083);SuperNatural:(SN00027362 SN00027363);CHEBI:(143750);ZINC bio:(ZINC28540272 ZINC28540277);additional;Training Set;KEGG Mine	77313105954
8	1	N/A	-68.4928478872278	C21H22O5	[M + H]+	MWEMUFLDDBSWRI	InChI=1S/C21H22O5/c1-11(2)4-9-15-19(24)12(3)20(25)18-16(23)10-17(26-21(15)18)13-5-7-14(22)8-6-13/h4-8,17,22,24-25H,9-10H2,1-3H3	5,7,4''-Trihydroxy-6-methyl-8-prenylflavanone	CC1=C(C(=C2C(=C1O)C(=O)CC(O2)C3=CC=C(C=C3)O)CC=C(C)C)O	4.69999981	491719;23286086	COCONUT:(CNP0325154);KNApSAcK:(14157);Natural Products:(UNPD87752);database;PubChem:(491719 23286086);SuperNatural:(SN00299415);PubMed;KEGG Mine	77312589906
9	1	N/A	-68.4928478872278	C21H22O5	[M + H]+	DBAAXPIMQWCLHT	InChI=1S/C21H22O5/c1-11(2)4-9-15-19(24)12(3)21-18(20(15)25)16(23)10-17(26-21)13-5-7-14(22)8-6-13/h4-8,17,22,24-25H,9-10H2,1-3H3	5,7,4''-Trihydroxy-8-methyl-6-prenylflavanone	CC1=C(C(=C(C2=C1OC(CC2=O)C3=CC=C(C=C3)O)O)CC=C(C)C)O	4.69999981	491718;23286087	COCONUT:(CNP0409918);KNApSAcK:(14158);Natural Products:(UNPD98623);database;PubChem:(491718 23286087);SuperNatural:(SN00333808);PubMed;KEGG Mine	77312589906
10	1	N/A	-74.8548449119167	C21H22O5	[M + H]+	OUGUXKCRQNJDIN	InChI=1S/C21H22O5/c1-21(2)11-10-15-17(24)12-18(25-3)19(20(15)26-21)16(23)9-6-13-4-7-14(22)8-5-13/h4-9,12,22,24H,10-11H2,1-3H3	(E)-1-(5-hydroxy-7-methoxy-2,2-dimethyl-3,4-dihydrochromen-8-yl)-3-(4-hydroxyphenyl)prop-2-en-1-one	CC1(CCC2=C(O1)C(=C(C=C2O)OC)C(=O)C=CC3=CC=C(C=C3)O)C	3.9000001	23251203	COCONUT:(CNP0075774);database;Training Set;PubChem:(23251203)	68721590274
