structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2832882806025322	-147.86741079329792	C46H74O18	[M + CH2O2 - H]-	NVUZRGZISKJWEE	InChI=1S/C46H74O18/c1-19-9-14-46(64-40(19)56-6)20(2)30-27(63-46)16-26-24-8-7-22-15-23(10-12-44(22,4)25(24)11-13-45(26,30)5)58-43-39(62-41-35(53)33(51)31(49)21(3)57-41)37(55)38(29(18-48)60-43)61-42-36(54)34(52)32(50)28(17-47)59-42/h7,19-21,23-43,47-55H,8-18H2,1-6H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1OC	0.899999976	11766297;72722169	COCONUT:(CNP0233784);Natural Products:(UNPD30135 UNPD227625 UNPD107880);database;PubChem:(11766297 72722169);SuperNatural:(SN00311992 SN00316110)	68722655234
2	1	N/A	-152.76882811533565	C46H74O18	[M + CH2O2 - H]-	XHFVYNXQHCBWGA	InChI=1S/C46H74O18/c1-19-9-14-46(64-40(19)56-6)20(2)30-27(63-46)16-26-24-8-7-22-15-23(10-12-44(22,4)25(24)11-13-45(26,30)5)59-43-39(62-42-38(55)34(51)31(48)21(3)58-42)36(53)33(50)29(61-43)18-57-41-37(54)35(52)32(49)28(17-47)60-41/h7,19-21,23-43,47-55H,8-18H2,1-6H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1OC	0.899999976	10581620	COCONUT:(CNP0205708);Natural Products:(UNPD122799 UNPD191263);database;PubChem:(10581620);SuperNatural:(SN00369033)	68722655234
3	1	N/A	-181.04385668280105	C46H74O18	[M + CH2O2 - H]-	LUXWHJFRMMPTNB	InChI=1S/C46H74O18/c1-21-29(50)32(53)34(55)38(61-21)64-36-35(63-37-33(54)30(51)24(48)19-59-37)31(52)25(18-47)62-39(36)60-20-43(4)26-9-12-45(6)27(42(26,3)11-10-28(43)49)8-7-22-23-17-41(2,58)13-15-46(23,40(56)57)16-14-44(22,45)5/h7,21,23-39,47-55,58H,8-20H2,1-6H3,(H,56,57)	null	CC1C(C(C(C(O1)OC2C(C(C(OC2OCC3(C4CCC5(C(C4(CCC3O)C)CC=C6C5(CCC7(C6CC(CC7)(C)O)C(=O)O)C)C)C)CO)O)OC8C(C(C(CO8)O)O)O)O)O)O	0.100000001	11094181;101109454	COCONUT:(CNP0244178);KNApSAcK:(32971);Natural Products:(UNPD111944 UNPD55734);database;PubChem:(11094181 101109454);SuperNatural:(SN00292025)	68722655250
4	1	N/A	-187.12031681891355	C46H74O18	[M + CH2O2 - H]-	KNFFNNXVQUAVOB	InChI=1S/C46H74O18/c1-19-10-15-45(64-39(19)56-7)22(4)46(55)29(63-45)17-27-25-9-8-23-16-24(11-13-43(23,5)26(25)12-14-44(27,46)6)59-42-38(62-41-35(53)33(51)31(49)21(3)58-41)36(54)37(28(18-47)60-42)61-40-34(52)32(50)30(48)20(2)57-40/h8,19-22,24-42,47-55H,9-18H2,1-7H3	null	CC1CCC2(C(C3(C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)O)C)OC1OC	0.100000001	10795845;101000599	COCONUT:(CNP0164825);Natural Products:(UNPD7416);database;PubChem:(10795845 101000599);SuperNatural:(SN00265270)	68722655234
5	1	N/A	-217.60542026105924	C46H74O18	[M + CH2O2 - H]-	YNYCMZUNOUODED	InChI=1S/C46H74O18/c1-41(2)14-15-46(40(56)57)22(16-41)21-8-9-27-43(5)12-11-29(42(3,4)26(43)10-13-44(27,6)45(21,7)17-28(46)50)61-39-34(55)36(31(52)25(18-47)60-39)62-37-33(54)35(24(49)20-58-37)63-64-38-32(53)30(51)23(48)19-59-38/h8,22-39,47-55H,9-20H2,1-7H3,(H,56,57)	null	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(C(O6)CO)O)OC7C(C(C(CO7)O)OOC8C(C(C(CO8)O)O)O)O)O)C)C(=O)O)C	1.91200364	""	COCONUT:(CNP0160650);Natural Products:(UNPD51681);database;SuperNatural:(SN00317281)	68722655232
6	1	N/A	-217.91968175315913	C46H74O18	[M + CH2O2 - H]-	WLVZTRYJBHPIOC	InChI=1S/C46H74O18/c1-18-10-13-46(64-40(18)56-7)19(2)30-27(63-46)15-26-24-9-8-22-14-23(11-12-44(22,5)25(24)16-29(48)45(26,30)6)59-43-39(62-42-36(54)34(52)32(50)21(4)58-42)37(55)38(28(17-47)60-43)61-41-35(53)33(51)31(49)20(3)57-41/h8,18-21,23-43,47-55H,9-17H2,1-7H3	null	CC1CCC2(C(C3C(O2)CC4C3(C(CC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)O)C)C)OC1OC	0.0	101447946	COCONUT:(CNP0145186);KNApSAcK:(34038);Natural Products:(UNPD186356);database;PubChem:(101447946);SuperNatural:(SN00373094)	68722655250
7	1	N/A	-252.68539843429258	C46H74O18	[M + CH2O2 - H]-	HJZANVITQIWUMZ	InChI=1S/C46H74O18/c1-21(17-47)15-23-16-46(57,41(56)61-23)25-9-12-43(5)24(25)7-8-29-44(43,6)13-10-28-42(3,4)30(11-14-45(28,29)20-48)62-40-37(64-39-35(55)33(53)31(51)22(2)60-39)36(27(50)19-59-40)63-38-34(54)32(52)26(49)18-58-38/h15,20,22-41,47,49-57H,7-14,16-19H2,1-6H3	null	CC1C(C(C(C(O1)OC2C(C(COC2OC3CCC4(C5CCC6C(CCC6(C5(CCC4C3(C)C)C)C)C7(CC(OC7O)C=C(C)CO)O)C=O)O)OC8C(C(C(CO8)O)O)O)O)O)O	0.100000001	102052091;102052093	COCONUT:(CNP0156461);Natural Products:(UNPD185715);database;PubChem:(102052091 102052093);SuperNatural:(SN00404052)	68722655234
8	1	N/A	-345.5041964010966	C46H74O18	[M + CH2O2 - H]-	CEEUGGYEUTZUEH	InChI=1S/C46H74O18/c1-22-36(49)40(56-11)37(50)41(59-22)64-39-24(3)58-35(20-31(39)55-10)63-38-23(2)57-34(19-30(38)54-9)62-29-13-14-42(7)28(18-29)12-15-45(52)32(42)21-33(61-27(6)48)43(8)44(51,16-17-46(43,45)53)25(4)60-26(5)47/h12,22-25,29-41,49-53H,13-21H2,1-11H3	null	CC1C(C(C(C(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4CCC5(C6CC(C7(C(CCC7(C6(CC=C5C4)O)O)(C(C)OC(=O)C)O)C)OC(=O)C)C)C)C)O)OC)O	1.10000002	101923693	COCONUT:(CNP0235008);Natural Products:(UNPD27281);database;PubChem:(101923693);SuperNatural:(SN00299026)	68722655234
9	1	N/A	-352.66476127135945	C46H74O18	[M + CH2O2 - H]-	FORLSKLHKCAOBW	InChI=1S/C46H74O18/c1-21-38(52)31(56-8)19-37(57-21)64-41-24(4)60-36(18-30(41)50)63-40-23(3)59-35(17-29(40)49)62-39-22(2)58-34(16-28(39)48)61-27-10-11-42(6)26(15-27)9-12-45(54)32(42)20-33(51)43(7)44(53,25(5)47)13-14-46(43,45)55/h9,21-24,27-41,48-55H,10-20H2,1-8H3	null	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4C(OC(CC4O)OC5CCC6(C7CC(C8(C(CCC8(C7(CC=C6C5)O)O)(C(=O)C)O)C)O)C)C)C)C)OC)O	-0.300000012	101024571	COCONUT:(CNP0395573);Natural Products:(UNPD109843 UNPD59634);database;PubChem:(101024571);SuperNatural:(SN00402655 SN00349920)	68722655234
10	1	N/A	-366.9750670918248	C46H74O18	[M + CH2O2 - H]-	YCBRHLKSYIBRIR	InChI=1S/C46H74O18/c1-20(47)27-14-34(52)46(55)44(27,7)33(51)19-32-43(6)11-10-26(13-25(43)9-12-45(32,46)54)61-35-15-28(48)40(22(3)58-35)62-36-16-29(49)41(23(4)59-36)63-37-17-30(50)42(24(5)60-37)64-38-18-31(56-8)39(53)21(2)57-38/h9,21-24,26-42,48-55H,10-19H2,1-8H3	null	CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4C(OC(CC4O)OC5CCC6(C7CC(C8(C(CC(C8(C7(CC=C6C5)O)O)O)C(=O)C)C)O)C)C)C)C)OC)O	-0.5	101024573	COCONUT:(CNP0209961);Natural Products:(UNPD119380 UNPD100833);database;PubChem:(101024573);SuperNatural:(SN00377964 SN00357239)	68722655234
