structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.32918546604018417	-91.38944625313485	C14H14O4	[M + H]+	UEPYGMLWWBFEIC	InChI=1S/C14H14O4/c1-3-4-11(15)10-7-9-5-6-14(16)18-12(9)8-13(10)17-2/h5-8H,3-4H2,1-2H3	6-butanoyl-7-methoxychromen-2-one	CCCC(=O)C1=C(C=C2C(=C1)C=CC(=O)O2)OC	2.4000001	15229789	COCONUT:(CNP0135878);Natural Products:(UNPD181959);database;PubChem:(15229789);SuperNatural:(SN00298910)	68722655234
2	1	N/A	-102.4076156233996	C14H14O4	[M + H]+	ASQKHPPHNCALAN	InChI=1S/C14H14O4/c1-9(15)3-6-11-12(17-2)7-4-10-5-8-13(16)18-14(10)11/h4-5,7-8H,3,6H2,1-2H3	null	CC(=O)CCC1=C(C=CC2=C1OC(=O)C=C2)OC	2.42829037	""	COCONUT:(CNP0234459);KNApSAcK:(19886);Natural Products:(UNPD123091);database;SuperNatural:(SN00357583)	68722655248
3	1	N/A	-118.27529798715408	C14H14O4	[M + H]+	WKPUJZVCZXWKCK	InChI=1S/C14H14O4/c1-3-4-13(15)17-10-5-6-11-9(2)7-14(16)18-12(11)8-10/h5-8H,3-4H2,1-2H3	Oprea1_700096	CCCC(=O)OC1=CC2=C(C=C1)C(=CC(=O)O2)C	3.32046795	87247	NORMAN:(NS00025826);COCONUT:(CNP0274893);database;PubChem:(87247);CHEBI:(91120);ZINC bio:(ZINC00041419);MeSH:(87247);Training Set;PubMed	68721860710
4	1	N/A	-119.09342249380859	C14H14O4	[M + H]+	LDNUPHBBVMDOTA	InChI=1S/C14H14O4/c1-9(2)8-17-13-7-11-10(6-12(13)16-3)4-5-14(15)18-11/h4-8H,1-3H3	null	CC(=COC1=C(C=C2C=CC(=O)OC2=C1)OC)C	3.22459316	""	COCONUT:(CNP0248659);Natural Products:(UNPD171744);database;SuperNatural:(SN00301906)	68722655232
5	1	N/A	-123.32629499139568	C14H14O4	[M + H]+	TTXCOFJJERKKFX	InChI=1S/C14H14O4/c1-8(2)12(16)7-10-11(15)5-3-9-4-6-13(17)18-14(9)10/h3-6,12,15-16H,1,7H2,2H3	null	CC(=C)C(CC1=C(C=CC2=C1OC(=O)C=C2)O)O	2.4000001	131836751	COCONUT:(CNP0389299 CNP0415526);HMDB:(132701);Natural Products:(UNPD168299 UNPD100306);database;PubChem:(131836751);SuperNatural:(SN00286035 SN00158670);PubChem class - bio and metabolites	68739432458
6	1	N/A	-125.00571543499959	C14H14O4	[M + H]+	JJTJFVSZYDSLOT	InChI=1S/C14H14O4/c1-17-13-7-9(3-5-11(13)15)10-4-6-12(16)14(8-10)18-2/h3-8,15-16H,1-2H3	4,4''-Biphenyldiol, 3,3''-dimethoxy-	COC1=C(C=CC(=C1)C2=CC(=C(C=C2)O)OC)O	2.79999995	618831	COCONUT:(CNP0234862);Natural Products:(UNPD207532);database;PubChem:(618831)	68721606658
7	1	N/A	-131.0524575191747	C14H14O4	[M + H]+	ZOTPRNGZOCVFQN	InChI=1S/C14H14O4/c1-17-9-3-5-13(15)11(7-9)12-8-10(18-2)4-6-14(12)16/h3-8,15-16H,1-2H3	5,5''-dimethoxy[1,1''-biphenyl]-2,2''-diol	COC1=CC(=C(C=C1)O)C2=C(C=CC(=C2)OC)O	2.79999995	10014791	PubChem:(10014791);database	68719476738
8	1	N/A	-135.23749081947378	C14H14O4	[M + H]+	XCYOSEWDYYJJIX	InChI=1S/C14H14O4/c1-9(2)12(15)8-17-11-5-3-10-4-6-14(16)18-13(10)7-11/h3-7,12,15H,1,8H2,2H3	null	CC(=C)C(COC1=CC2=C(C=C1)C=CC(=O)O2)O	2.42444491	""	COCONUT:(CNP0321084);Natural Products:(UNPD82233);database;SuperNatural:(SN00373418)	68722655232
9	1	N/A	-135.82673862868103	C14H14O4	[M + H]+	UCFZSSYIWRLUFS	InChI=1S/C14H14O4/c1-8(2)7-11(16)13-10(15)5-3-9-4-6-12(17)18-14(9)13/h3-6,11,15-16H,1,7H2,2H3	null	CC(=C)CC(C1=C(C=CC2=C1OC(=O)C=C2)O)O	2.5162673	""	COCONUT:(CNP0319788);database	68721573888
10	1	N/A	-137.30904669950672	C14H14O4	[M + H]+	JEWBSPSVQWSESZ	InChI=1S/C14H14O4/c1-8(2)11(15)6-10-5-9-3-4-14(17)18-13(9)7-12(10)16/h3-5,7,11,15-16H,1,6H2,2H3	null	CC(=C)C(CC1=C(C=C2C(=C1)C=CC(=O)O2)O)O	2.4000001	12050842;101110453	COCONUT:(CNP0209773);KNApSAcK:(19915);Natural Products:(UNPD123288 UNPD110025);database;PubChem:(12050842 101110453);SuperNatural:(SN00279075 SN00293785);PubMed	68722655314
