structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.14784147566367334	-54.341666909518246	C10H18O3	[M - H]-	QHBZHVUGQROELI	InChI=1S/C10H18O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h6,8,11H,1-5,7,9H2,(H,12,13)	Queen Bee Acid	C(CCCC=CC(=O)O)CCCO	2.20000005	92837;5312738;5312740;18552249;86306487	SuperNatural:(SN00159890 SN00384025 SN00156228 SN00251474);ZINC bio:(ZINC01562127 ZINC31333796);additional;MeSH:(92837 5312738);PubMed;COCONUT:(CNP0181289 CNP0201497);Natural Products:(UNPD6136 UNPD17743 UNPD218165);database;PubChem:(92837 5312738 5312740 18552249 86306487);CHEBI:(78668);PubChem class - safety and toxic;Training Set;KEGG Mine	77380247654
2	1	N/A	-54.77876109274026	C10H18O3	[M - H]-	QJXGZJIBSSFJPK	InChI=1S/C10H18O3/c1-7(2)9(6-11)5-4-8(3)10(12)13/h8-9,11H,1,4-6H2,2-3H3,(H,12,13)	5-(hydroxymethyl)-2,6-dimethylhept-6-enoate	CC(CCC(CO)C(=C)C)C(=O)O	1.79999995	443174;443175;443190;443191;4488714;4488715	COCONUT:(CNP0219872);KEGG:(C11420 C11406);database;PubChem:(443174 443175 443190 443191 4488714 4488715);SuperNatural:(SN00213831);CHEBI:(242 241)	68722622754
3	1	N/A	-66.80413178185164	C10H18O3	[M - H]-	RDOGOMPUCIUOGB	InChI=1S/C10H18O3/c1-8(2)10(13)4-3-9(7-12)5-6-11/h5,10-13H,1,3-4,6-7H2,2H3	(2Z)-3-(hydroxymethyl)-7-methylocta-2,7-diene-1,6-diol	CC(=C)C(CCC(=CCO)CO)O	0.699999988	14486217	COCONUT:(CNP0296871);Natural Products:(UNPD5249);database;PubChem:(14486217);SuperNatural:(SN00307233)	68722655234
4	1	N/A	-71.89880790107846	C10H18O3	[M - H]-	DZBLNYYGAKHAOJ	InChI=1S/C10H18O3/c1-9(11)7-5-3-2-4-6-8-10(12)13/h6,8-9,11H,2-5,7H2,1H3,(H,12,13)	9-hydroxy-2E-decenoic acid	CC(CCCCCC=CC(=O)O)O	2.0999999	5312739;5312802;5312803;53786790;53786791;57283060	COCONUT:(CNP0140668);Natural Products:(UNPD191165);database;PubChem:(5312739 5312802 5312803 53786790 53786791 57283060);SuperNatural:(SN00228035);CHEBI:(78853);PubMed	68722655330
5	1	N/A	-79.0950534869557	C10H18O3	[M - H]-	RCXJFGCVOBRFEH	InChI=1S/C10H18O3/c11-9-7-5-3-1-2-4-6-8-10(12)13/h5,7,11H,1-4,6,8-9H2,(H,12,13)	10-Hydroxy-8-decenoic acid	C(CCCC(=O)O)CCC=CCO	2.12167096	133267;5312741	COCONUT:(CNP0316414);HMDB:(39533);Natural Products:(UNPD75900);database;PubChem:(133267 5312741);CHEBI:(138752);PubChem class - bio and metabolites;MeSH:(5312741);PubMed	68738383982
6	1	N/A	-80.95467690367583	C10H18O3	[M - H]-	RJRARMGNKNPLOJ	InChI=1S/C10H18O3/c1-8(7-12)3-4-10(13)9(2)5-6-11/h3,5,10-13H,4,6-7H2,1-2H3	(2E,4R,6E)-3,7-dimethylocta-2,6-diene-1,4,8-triol	CC(=CCC(C(=CCO)C)O)CO	0.5	16082073;101863423	COCONUT:(CNP0109703);KNApSAcK:(31153);database;PubChem:(16082073 101863423);KEGG Mine	77311508498
7	1	N/A	-82.99657063596918	C10H18O3	[M - H]-	KQEQOQFRAQMUKP	InChI=1S/C10H18O3/c1-8(6-11)4-3-5-9(2)10(13)7-12/h4,10-13H,2-3,5-7H2,1H3	null	CC(=CCCC(=C)C(CO)O)CO	0.800000012	102219757	COCONUT:(CNP0137936);Natural Products:(UNPD217002);database;PubChem:(102219757)	68721606658
8	1	N/A	-83.28856825101813	C10H18O3	[M - H]-	KSMRZTSAPKWVGY	InChI=1S/C10H18O3/c1-8(5-6-11)3-4-10(13)9(2)7-12/h5,10-13H,2-4,6-7H2,1H3	null	CC(=CCO)CCC(C(=C)CO)O	0.699999988	101412556;131752432	COCONUT:(CNP0306291);HMDB:(38692);Natural Products:(UNPD78821);database;PubChem:(101412556 131752432);PubChem class - bio and metabolites	68738383882
9	1	N/A	-85.79297041759455	C10H18O3	[M - H]-	CDAJACJYYZHNJA	InChI=1S/C10H18O3/c1-8(6-7-11)4-3-5-9(2)10(12)13/h5,8,11H,3-4,6-7H2,1-2H3,(H,12,13)	(E)-8-hydroxy-2,6-dimethyloct-2-enoic acid	CC(CCC=C(C)C(=O)O)CCO	1.89999998	10352414;21630831;53714840;53714841;71405828;92033494	COCONUT:(CNP0271457);Natural Products:(UNPD43816 UNPD183080);database;PubChem:(10352414 21630831 53714840 53714841 71405828 92033494);SuperNatural:(SN00289024 SN00343707);CHEBI:(66026);MeSH:(21630831);PubMed	68722655334
10	1	N/A	-89.03433483610392	C10H18O3	[M - H]-	FXJVPEWBULIKRY	InChI=1S/C10H18O3/c1-8(6-10(12)13)4-3-5-9(2)7-11/h5,8,11H,3-4,6-7H2,1-2H3,(H,12,13)	null	CC(CCC=C(C)CO)CC(=O)O	1.79999995	10535551;101935483;101935485	COCONUT:(CNP0126398);Natural Products:(UNPD213974);database;PubChem:(10535551 101935483 101935485);KEGG Mine	77311541250
