structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.9706150741122389	-5.916343492997275	C18H20N2O6	[M - H]-	PVHUJELLJLJGLN	InChI=1S/C18H20N2O6/c1-5-26-18(22)15-11(3)19-10(2)14(17(21)25-4)16(15)12-7-6-8-13(9-12)20(23)24/h6-9,16,19H,5H2,1-4H3	Baypress	CCOC(=O)C1=C(NC(=C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	3.31929302	4507;157702;157704;451027;10893799;119057538;138402754	HMDB:(15187);SuperNatural:(SN00024360 SN00024361);ZINC bio:(ZINC19227923 ZINC19227925);additional;MeSH:(4507);PubMed;NORMAN:(NS00007571);COCONUT:(CNP0243342);database;PubChem:(4507 157702 157704 451027 10893799 119057538 138402754);CHEBI:(135522 7582);PubChem class - bio and metabolites;KEGG:(C07713);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874350
2	1	N/A	-220.38902289317582	C18H20N2O6	[M - H]-	VVTJQHCRBOHFTD	InChI=1S/C18H20N2O6/c1-5-26-18(22)15-11(3)19-10(2)14(17(21)25-4)16(15)12-7-6-8-13(9-12)20(23)24/h6-9,14,16H,5H2,1-4H3	null	CCOC(=O)C1=C(N=C(C(C1C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OC)C)C	2.20000005	54413478;54413479	PubChem:(54413478 54413479);PubMed;database	68719476802
3	1	N/A	-465.2607808257303	C18H20N2O6	[M - H]-	YARKTHNUMGKMGS	InChI=1S/C18H20N2O6/c1-23-13-5-11(6-14(24-2)17(13)21)9-19-20-10-12-7-15(25-3)18(22)16(8-12)26-4/h5-10,21-22H,1-4H3	null	COC1=CC(=CC(=C1O)OC)C=NN=CC2=CC(=C(C(=C2)OC)O)OC	2.5	84422;135742423;136670287;135401234	NORMAN:(NS00053683);database;PubChem:(84422 135742423 136670287 135401234);ZINC bio:(ZINC02166843 ZINC06661298 ZINC32186865 ZINC39315125);MeSH:(84422 135401234 135742423);PubChem class - safety and toxic;PubMed;Biocyc:(CPD-17573)	68786858054
4	1	N/A	-496.7295132356039	C18H20N2O6	[M - H]-	PZZHMLOHNYWKIK	InChI=1S/C18H20N2O6/c21-13-7-3-1-5-11(13)15(17(23)24)19-9-10-20-16(18(25)26)12-6-2-4-8-14(12)22/h1-8,15-16,19-22H,9-10H2,(H,23,24)(H,25,26)	Edbpha	C1=CC=C(C(=C1)C(C(=O)O)NCCNC(C2=CC=CC=C2O)C(=O)O)O	-2.20000005	14432;25203724;51590046;51590048;51590050	NORMAN:(NS00005353);database;PubChem:(14432 25203724 51590046 51590048 51590050);PubChem class - bio and metabolites;MeSH:(14432);PubChem class - safety and toxic;PubMed;Biocyc:(EDDHA)	68803627078
5	1	N/A	-502.1164896061308	C18H20N2O6	[M - H]-	SBHOSQZNRDXQAX	InChI=1S/C18H20N2O6/c1-26-16-10-11(2-3-15(16)21)4-6-19-7-5-12-8-13(17(22)23)20-14(9-12)18(24)25/h2-3,5,7-8,10,14,20-21H,4,6,9H2,1H3,(H,22,23)(H,24,25)	null	COC1=C(C=CC(=C1)CCN=CC=C2CC(NC(=C2)C(=O)O)C(=O)O)O	1.39999998	135871118;135926572;136728071	COCONUT:(CNP0034275 CNP0086081 CNP0189149 CNP0407401);KNApSAcK:(36555);Natural Products:(UNPD183779);database;PubChem:(135871118 135926572 136728071);SuperNatural:(SN00161342 SN00255477);CHEBI:(81319);MeSH:(135926572);KEGG:(C17754);Plantcyc:(CPD-8757);PubMed;Biocyc:(CPD-8757)	68722788726
6	1	N/A	-518.1908519510948	C18H20N2O6	[M - H]-	FBRVRHJYPWFVCL	InChI=1S/C18H20N2O6/c21-13-7-3-5-11(15(13)23)17(25)19-9-1-2-10-20-18(26)12-6-4-8-14(22)16(12)24/h3-8,21-24H,1-2,9-10H2,(H,19,25)(H,20,26)	N,N''-Butane-1,4-Diylbis(2,3-Dihydroxybenzamide)	C1=CC(=C(C(=C1)O)O)C(=O)NCCCCNC(=O)C2=C(C(=CC=C2)O)O	2.5999999	10338559	database;PubChem:(10338559);PubMed;PubChem class - bio and metabolites	68736254018
7	1	N/A	-584.0854442566433	C18H20N2O6	[M - H]-	FWZXNPNHUWFOCM	InChI=1S/C18H20N2O6/c19-13(17(22)23)7-10-1-4-12(5-2-10)26-16-9-11(3-6-15(16)21)8-14(20)18(24)25/h1-6,9,13-14,21H,7-8,19-20H2,(H,22,23)(H,24,25)	Isodityrosine	C1=CC(=CC=C1CC(C(=O)O)N)OC2=C(C=CC(=C2)CC(C(=O)O)N)O	-3.5999999	134162;10948384;14309606;68668860	COCONUT:(CNP0217265);Natural Products:(UNPD75670);database;PubChem:(134162 10948384 14309606 68668860);SuperNatural:(SN00317836);MeSH:(134162 10948384);Training Set;PubMed	68722671686
8	1	N/A	-597.2990374493901	C18H20N2O6	[M - H]-	OATISRNHOQFGBN	InChI=1S/C18H20N2O6/c19-15(17(23)24)5-9-1-3-11(21)7-13(9)14-8-12(22)4-2-10(14)6-16(20)18(25)26/h1-4,7-8,15-16,21-22H,5-6,19-20H2,(H,23,24)(H,25,26)	null	C1=CC(=C(C=C1O)C2=C(C=CC(=C2)O)CC(C(=O)O)N)CC(C(=O)O)N	-3.79999995	57048873;76479645	PubChem:(57048873 76479645);PubMed;database	68719476802
9	1	N/A	-608.3322272213148	C18H20N2O6	[M - H]-	MLDNOXBFWYMRHZ	InChI=1S/C18H20N2O6/c1-26-16-10-11(2-3-15(16)21)4-6-19-7-5-12-8-13(17(22)23)20-14(9-12)18(24)25/h2-3,5,7-8,10,14,19,21H,4,6,9H2,1H3,(H,22,23)(H,24,25)	null	COc1cc(CCN/C=C/C2=CC(C(=O)O)=N[C@H](C(=O)O)C2)ccc1O	1.4787020476572512	""	""	0
10	1	N/A	-612.7750098258182	C18H20N2O6	[M - H]-	OQALFHMKVSJFRR	InChI=1S/C18H20N2O6/c19-13(17(23)24)7-9-1-3-15(21)11(5-9)12-6-10(2-4-16(12)22)8-14(20)18(25)26/h1-6,13-14,21-22H,7-8,19-20H2,(H,23,24)(H,25,26)	Bityrosine	C1=CC(=C(C=C1CC(C(=O)O)N)C2=C(C=CC(=C2)CC(C(=O)O)N)O)O	-3.79999995	107904;477840;14554235;101226975;124307661	COCONUT:(CNP0289251);Natural Products:(UNPD110843);database;PubChem:(107904 477840 14554235 101226975 124307661);SuperNatural:(SN00226057);CHEBI:(50610 50607 50609);MeSH:(107904 14554235);PubMed	68722655334
