structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.11517278080372252	-107.84421136412104	C30H34O8	[M + Na]+	DMGPHVNMUKHTQE	InChI=1S/C30H34O8/c1-16-17(2)30(38-29(16)20-6-9-22(31)25(13-20)33-4)21-8-11-24(26(14-21)34-5)37-18(3)28(32)19-7-10-23-27(12-19)36-15-35-23/h6-14,16-18,28-32H,15H2,1-5H3	null	CC1C(C(OC1C2=CC(=C(C=C2)O)OC)C3=CC(=C(C=C3)OC(C)C(C4=CC5=C(C=C4)OCO5)O)OC)C	5.0999999	49774775	COCONUT:(CNP0280415);Natural Products:(UNPD150639);database;PubChem:(49774775);SuperNatural:(SN00313083);PubMed	68722655298
2	1	N/A	-108.01342765671424	C30H34O8	[M + Na]+	UDWINLZYCCTMBM	InChI=1S/C30H34O8/c1-16-17(2)30(21-7-10-24-27(14-21)36-15-35-24)38-29(16)20-8-11-25(26(13-20)34-5)37-18(3)28(32)19-6-9-23(33-4)22(31)12-19/h6-14,16-18,28-32H,15H2,1-5H3	null	CC1C(C(OC1C2=CC3=C(C=C2)OCO3)C4=CC(=C(C=C4)OC(C)C(C5=CC(=C(C=C5)OC)O)O)OC)C	5.0999999	10459397	COCONUT:(CNP0161906);KNApSAcK:(36210);Natural Products:(UNPD170771 UNPD181176);database;PubChem:(10459397);SuperNatural:(SN00285522)	68722655250
3	1	N/A	-189.90176551773692	C30H34O8	[M + Na]+	VQIUJKPVZMSRSS	InChI=1S/C30H34O8/c1-16-13-19-14-21(33-3)26(35-5)28(37-7)23(19)24-20(25(31)17(16)2)15-22(34-4)27(36-6)29(24)38-30(32)18-11-9-8-10-12-18/h8-12,14-17,25,31H,13H2,1-7H3	null	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3C(C1C)O)OC)OC)OC(=O)C4=CC=CC=C4)OC)OC)OC	5.5999999	44179188	COCONUT:(CNP0272032);KNApSAcK:(47587);Natural Products:(UNPD144133);database;PubChem:(44179188);SuperNatural:(SN00248630);PubMed	68722655314
4	1	N/A	-191.237769697788	C30H34O8	[M + Na]+	FUKVDEHHVMKHNI	InChI=1S/C30H34O8/c1-7-17(3)29(31)37-23-11-9-19(13-25(23)33-5)27-21-15-36-28(22(21)16-35-27)20-10-12-24(26(14-20)34-6)38-30(32)18(4)8-2/h7-14,21-22,27-28H,15-16H2,1-6H3	null	CC=C(C)C(=O)OC1=C(C=C(C=C1)C2C3COC(C3CO2)C4=CC(=C(C=C4)OC(=O)C(=CC)C)OC)OC	5.60333395	""	COCONUT:(CNP0121791);Natural Products:(UNPD221130);database	68721606656
5	1	N/A	-218.78069965453324	C30H34O8	[M + Na]+	CACMFJKILRRVQN	InChI=1S/C30H34O8/c1-17-13-19-14-22(38-29(31)18-11-9-8-10-12-18)26(35-5)27(36-6)23(19)24-20(16-30(17,2)32)15-21(33-3)25(34-4)28(24)37-7/h8-12,14-15,17,32H,13,16H2,1-7H3	null	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1(C)O)OC)OC)OC)OC)OC)OC(=O)C4=CC=CC=C4	6.07947826	""	COCONUT:(CNP0234913);database	68721573888
6	1	N/A	-219.97944107018316	C30H34O8	[M + Na]+	AZQOQICAWOAGEN	InChI=1S/C30H34O8/c1-17-13-19-14-21(33-3)26(36-6)28(38-29(31)18-11-9-8-10-12-18)23(19)24-20(16-30(17,2)32)15-22(34-4)25(35-5)27(24)37-7/h8-12,14-15,17,32H,13,16H2,1-7H3	Benzoylgomisin H	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3CC1(C)O)OC)OC)OC)OC(=O)C4=CC=CC=C4)OC)OC	5.5	14992069;44575227;134715070;137706403	COCONUT:(CNP0166551);KNApSAcK:(41374);Natural Products:(UNPD110804 UNPD179597);database;PubChem:(14992069 44575227 134715070 137706403);SuperNatural:(SN00381192 SN00359325 SN00159043);PubMed	68722655314
7	1	N/A	-229.1236377697888	C30H34O8	[M + Na]+	WXANZVVNRUXETF	InChI=1S/C30H34O8/c1-16-13-19-14-21(31)26(34-4)28(36-6)23(19)24-20(15-22(33-3)27(35-5)29(24)37-7)25(17(16)2)38-30(32)18-11-9-8-10-12-18/h8-12,14-17,25,31H,13H2,1-7H3	null	CC1CC2=CC(=C(C(=C2C3=C(C(=C(C=C3C(C1C)OC(=O)C4=CC=CC=C4)OC)OC)OC)OC)OC)O	6.0999999	14890558	COCONUT:(CNP0312042);Natural Products:(UNPD70272);database;PubChem:(14890558);SuperNatural:(SN00283534)	68722655234
8	1	N/A	-320.54962622627676	C30H34O8	[M + Na]+	PEGJPEODHNOBPN	InChI=1S/C30H34O8/c1-17-14-30(15-22(34-4)25(31)23(16-30)35-5)24-20(13-21(33-3)27(36-6)28(24)37-7)26(18(17)2)38-29(32)19-11-9-8-10-12-19/h8-13,15-18,26H,14H2,1-7H3	null	CC1CC2(C=C(C(=O)C(=C2)OC)OC)C3=C(C(=C(C=C3C(C1C)OC(=O)C4=CC=CC=C4)OC)OC)OC	5.36307621	""	COCONUT:(CNP0201356);Natural Products:(UNPD57553);database;SuperNatural:(SN00358893)	68722655232
9	1	N/A	-368.7794100919616	C30H34O8	[M + Na]+	BVSLLGGUGCRTFA	InChI=1S/C30H34O8/c1-17(2)7-10-20-15-19(9-13-23(20)31)16-30(29(35)37-6)25(27(36-5)28(34)38-30)21-12-14-24(32)26(33)22(21)11-8-18(3)4/h7-9,12-15,31-33H,10-11,16H2,1-6H3	null	CC(=CCC1=C(C=CC(=C1)CC2(C(=C(C(=O)O2)OC)C3=C(C(=C(C=C3)O)O)CC=C(C)C)C(=O)OC)O)C	6.30000019	38355848;38355852;45359230	COCONUT:(CNP0348335);database;PubChem:(38355848 38355852 45359230);SuperNatural:(SN00029355 SN00029356);ZINC bio:(ZINC31162751 ZINC31162755);additional;Training Set	68723171330
10	1	N/A	-382.2868752325805	C30H34O8	[M + Na]+	LARSXHUKWMVHRB	InChI=1S/C30H34O8/c1-17(2)7-10-20-13-19(9-12-23(20)31)16-30(29(35)37-6)25(27(36-5)28(34)38-30)22-14-21(11-8-18(3)4)26(33)24(32)15-22/h7-9,12-15,31-33H,10-11,16H2,1-6H3	null	CC(=CCC1=C(C=CC(=C1)CC2(C(=C(C(=O)O2)OC)C3=CC(=C(C(=C3)O)O)CC=C(C)C)C(=O)OC)O)C	6.30000019	38355866;38355870;45359232	COCONUT:(CNP0107769);database;PubChem:(38355866 38355870 45359232);SuperNatural:(SN00029359 SN00029360);ZINC bio:(ZINC31162766 ZINC31162770);additional;Training Set	68723171330
