,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,"4-(3-Hydroxybutyl)benzene-1,2-diol",C10H14O3,CC(O)CCc1ccc(O)c(O)c1,BCSAQTFHGURJII-UHFFFAOYSA-N,PMHub:MS000108521,1.0,0.9999999985768842,0.9999999990038189
1,"(5E,7E)-9-oxodeca-5,7-dienoic acid",C10H14O3,CC(=O)C=CC=CCCCC(=O)O,QEAPKOAAAVUVTE-UHFFFAOYSA-N,PMHub:MS000130444,1.0,0.9617915176516071,0.973254062356125
2,5-(3-Hydroxypropyl)-2-methoxyphenol,C10H14O3,COc1ccc(CCCO)cc1O,NFWDLPLJWSIDTA-UHFFFAOYSA-N,PMHub:MS000092369,1.0,0.9464451572615592,0.9625116100830915
3,dihydroconiferyl alcohol,C10H14O3,COc1cc(CCCO)ccc1O,MWOMNLDJNQWJMK-UHFFFAOYSA-N,PMN:CPD-94;;CHEBI:4559;;FDB020694;;HMDB0303757;;C10448;;PMHub:MS000021644,1.0,0.9421407691350614,0.9594985383945429
4,1-(4-Hydroxy-3-methoxyphenyl)-2-propanol,C10H14O3,COc1cc(CC(C)O)ccc1O,CWJQMDKBQUQLEV-UHFFFAOYSA-N,PMHub:MS000187798,1.0,0.9398589710819893,0.9579012797573925
5,"3,4-Dimethoxyphenethyl alcohol",C10H14O3,COc1ccc(CCO)cc1OC,SRQAJMUHZROVHW-UHFFFAOYSA-N,PMHub:MS000052472,1.0,0.9354505850189963,0.9548154095132972
6,"1-(4-hydroxyphenyl)butane-2,3-diol",C10H14O3,CC(O)C(O)Cc1ccc(O)cc1,IVLIIEDCXYKJLC-UHFFFAOYSA-N,PMHub:MS000135199,1.0,0.921545392028812,0.9450817744201683
7,GSIR-1,C10H14O3,C=C1C(=O)OC2CC(C)C(CO)C12,QKOZXKRVOCCFCG-UHFFFAOYSA-N,PMHub:MS000064809,1.0,0.9119914083288876,0.9383939858302213
8,4-(Ethoxymethyl)-2-methoxyphenol,C10H14O3,CCOCc1ccc(O)c(OC)c1,KOCVACNWDMSLBM-UHFFFAOYSA-N,FDB016757;;HMDB0037641;;PMHub:MS000093246,1.0,0.9106559610195388,0.9374591727136772
9,"4-Ethyl-2,6-dimethoxyphenol",C10H14O3,CCc1cc(OC)c(O)c(OC)c1,PJWDIHUFLXQRFF-UHFFFAOYSA-N,FDB011427;;HMDB0033394;;PMHub:MS000059718,1.0,0.9064682697413646,0.9345277888189552
