,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,"1,8-Epoxy-p-menthan-4-ol glucoside",C16H28O7,CC12CCC(OC3OC(CO)C(O)C(O)C3O)(CC1)C(C)(C)O2,XFTUHHQPFOUYRF-UHFFFAOYSA-N,FDB011229;;HMDB0033215;;PMHub:MS000097938,0.9999969896157072,0.9999999987975768,0.999999096043016
1,Rosiridin,C16H28O7,CC(C)=CCC(O)C(C)=CCOC1OC(CO)C(O)C(O)C1O,PBPYEEMQIFDGSQ-UHFFFAOYSA-N,PMHub:MS000011606,0.9999969896157072,0.9951213909611445,0.9965840705575133
2,8-Hydroxygeraniol 8-O-glucoside,C16H28O7,C/C(=C/CC/C(C)=C/COC1OC(CO)C(O)C(O)C1O)CO,XZHWSTJFHFQEOY-NYHKZRGGSA-N,FDB013630;;FDB013631;;HMDB0035025,0.9999969896157072,0.9938794742734822,0.9957147288761496
3,alpha-(E)-acaridiol 9-O-beta-D-glucopyranoside,C16H28O7,CC(C)=CCCC(=CCO)COC1OC(CO)C(O)C(O)C1O,BWDNUPYHNRPALP-UHFFFAOYSA-N,PMHub:MS000132236,0.9999969896157072,0.9929936353617141,0.9950946416379121
4,alpha-(E)-acaridiol 8-O-beta-D-glucopyranoside,C16H28O7,CC(C)=CCCC(=CCOC1OC(CO)C(O)C(O)C1O)CO,SFENAQUWRVRAGF-UHFFFAOYSA-N,PMHub:MS000132237,0.9999969896157072,0.9897097785211623,0.9927959418495257
5,hydroxycineole-10-O-beta-D-glucopyranoside,C16H28O7,CC12CCC(CC1)C(C)(COC1OC(CO)C(O)C(O)C1O)O2,BGHMHTHMLDKWCL-UHFFFAOYSA-N,PMHub:MS000202866,0.9999969896157072,0.9880462481535537,0.9916314705921997
6,"(1R,2R,4S,6R)-2,6-Fenchanediol 2-O-b-D-glucoside",C16H28O7,CC1(C)C2CC(O)C(C)(C2)C1OC1OC(CO)C(O)C(O)C1O,ZXTOJNKDXKFQAG-UHFFFAOYSA-N,FDB011234;;HMDB0033220;;PMHub:MS000221550,0.9999969896157072,0.9874653428830038,0.9912248369028148
7,"(1R,2S,4R,5S)-2,5-Fenchanediol 2-O-b-D-glucoside",C16H28O7,CC12CC(O)C(C1)C(C)(C)C2OC1OC(CO)C(O)C(O)C1O,LDPSEQUXUZQNEM-UHFFFAOYSA-N,FDB011235;;HMDB0033221;;PMHub:MS000120942,0.9999969896157072,0.9859199380551061,0.9901430535232865
8,8-hydroxygeraniol 8-O-beta-D-glucopyranoside|8-Hydroxygeraniol-8-O-beta-D-glucoside,C16H28O7,CC(=CCO)CCC=C(C)COC1OC(CO)C(O)C(O)C1O,KWOQENQYJLETML-UHFFFAOYSA-N,PMHub:MS000127856,0.9999969896157072,0.9843518562344288,0.9890453962488123
9,"(1S,2S,4S,5S)-2,4-Thujanediol 4-O-beta-D-Glucopyranoside",C16H28O7,CC(C)C12CC1C(C)(OC1OC(CO)C(O)C(O)C1O)CC2O,HVTLBEUPVKSBIB-UHFFFAOYSA-N,FDB011744;;HMDB0033644;;PMHub:MS000093964,0.9999969896157072,0.9818300467968601,0.9872801296425142
