,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,"Benzenenonanoic acid, 4-hydroxy-",C15H22O3,O=C(O)CCCCCCCCc1ccc(O)cc1,PARHSTXNJNHQHQ-UHFFFAOYSA-N,PMHub:MS000057716,0.9999999999998864,0.9999999986919472,0.9999999990843289
1,2-Ethylhexyl-4-hydroxybenzoate,C15H22O3,CCCCC(CC)COC(=O)c1ccc(O)cc1,VTIMKVIDORQQFA-UHFFFAOYSA-N,C14716,0.9999999999998864,0.8410224746424808,0.8887157322497024
2,2-Ethylhexyl salicylate,C15H22O3,CCCCC(CC)COC(=O)c1ccccc1O,FMRHJJZUHUTGKE-UHFFFAOYSA-N,BloodExp:CID8364;;DB11062;;HMDB0061839;;DTXSID7040734,0.9999999999998864,0.8322246513801876,0.8825572559660972
3,3-[p-(Hexyloxy)phenyl]propionic acid,C15H22O3,CCCCCCOc1ccc(CCC(=O)O)cc1,XSLSHDVWFGILIQ-UHFFFAOYSA-N,BloodExp:CID91287,0.9999999999998864,0.8285062954129725,0.8799544067890466
4,5-Nonanoylresorcinol,C15H22O3,CCCCCCCCC(=O)c1cc(O)cc(O)c1,JMZDDMHWIVWMCV-UHFFFAOYSA-N,PMHub:MS000078432,0.9999999999998864,0.822600501166187,0.8758203508162967
5,2-(2-Ethylhexoxy)benzoic acid,C15H22O3,CCCCC(CC)COc1ccccc1C(=O)O,BSWRKKZXYUISNO-UHFFFAOYSA-N,BloodExp:CID22074737,0.9999999999998864,0.8128218684620409,0.8689753079233944
6,2-(Octyloxy)benzoic acid,C15H22O3,CCCCCCCCOc1ccccc1C(=O)O,VSDNNWKISVRDNT-UHFFFAOYSA-N,BloodExp:CID20082775;;DTXSID00602245,0.9999999999998864,0.7831247621563854,0.8481873335094356
7,Octylparaben,C15H22O3,CCCCCCCCOC(=O)c1ccc(O)cc1,RIKCMEDSBFQFAL-UHFFFAOYSA-N,NPA005282;;PMHub:MS000135395,0.9999999999998864,0.7669414766358863,0.8368590336450863
8,Mumiamicin,C15H22O3,CCCCCCCc1cc(C)c(/C=C/C(=O)O)o1,MYRXTTUJWHOMGE-MDZDMXLPSA-N,NPA030753,0.9999999999998864,0.7631708314860564,0.8342195820402054
9,Octyl salicylate,C15H22O3,CCCCCCCCOC(=O)c1ccccc1O,WCJLCOAEJIHPCW-UHFFFAOYSA-N,BloodExp:CID62624,0.9999999999998864,0.7591444451787808,0.8314011116251123
