,Title,MolecularFormula,CanonicalSMILES,InChIKey,Database IDs,Formula Score,Structure Score,Consensus Score
0,N-Acetyl-5-aminosalicylic acid,C9H9NO4,CC(=O)Nc1ccc(O)c(C(=O)O)c1,GEFDRROBUCULOD-UHFFFAOYSA-N,BloodExp:CID65512;;HMDB0060602;;PMHub:MS000000427;;DTXSID80199002,1.0,0.9999999992211547,0.9999999994548083
1,4-acetamidosalicylic acid,C9H9NO4,CC(=O)Nc1ccc(C(=O)O)c(O)c1,YBTVSGCNBZPRBD-UHFFFAOYSA-N,CHEBI:63816;;BloodExp:CID65509;;HMDB0246329;;PMHub:MS000006907,1.0,0.943938701526688,0.9607570910686816
2,3-Acetamido-5-hydroxybenzoic Acid,C9H9NO4,CC(=O)Nc1cc(O)cc(C(=O)O)c1,HODIZPWEHTVDMN-UHFFFAOYSA-N,PMHub:MS000161290,1.0,0.8918914620362849,0.9243240234253993
3,3-acetamido-4-hydroxybenzoic acid,C9H9NO4,CC(=O)Nc1cc(C(=O)O)ccc1O,BXBFVCYLJXGOGI-UHFFFAOYSA-N,CHEBI:140603,1.0,0.8649685903106428,0.9054780132174498
4,3-Amino-5-(methoxycarbonyl)benzoic acid,C9H9NO4,COC(=O)c1cc(N)cc(C(=O)O)c1,QGGKQIDRZUUHAR-UHFFFAOYSA-N,BloodExp:CID13557643,1.0,0.770334038528311,0.8392338269698176
5,2-(4'-hydroxy-3'-methoxyphenyl)-2-oxoacetamide,C9H9NO4,COc1cc(C(=O)C(N)=O)ccc1O,WYENAAOBQDROIB-UHFFFAOYSA-N,PMHub:MS000075450,1.0,0.7677346358431534,0.8374142450902073
6,2-[(Methoxycarbonyl)amino]benzoic acid,C9H9NO4,COC(=O)Nc1ccccc1C(=O)O,VRBXNTUDJOJJDK-UHFFFAOYSA-N,NIST:CASNone,1.0,0.7304320767955875,0.8113024537569111
7,4-Carboxyphenylglycine,C9H9NO4,NC(C(=O)O)c1ccc(C(=O)O)cc1,VTMJKPGFERYGJF-UHFFFAOYSA-N,BloodExp:CID5115;;HMDB0002016;;PMHub:MS000007569,1.0,0.7181393387529714,0.8026975371270799
8,Acetyl 4-aminosalicylic acid,C9H9NO4,CC(=O)Oc1cc(N)ccc1C(=O)O,OGBZOXBEULJKHF-UHFFFAOYSA-N,BloodExp:CID147034;;HMDB0247923,1.0,0.7091968981889255,0.7964378287322478
9,amino-(3-carboxy-phenyl)-acetic acid,C9H9NO4,NC(C(=O)O)c1cccc(C(=O)O)c1,REEQCKHBOMHDKN-UHFFFAOYSA-N,PMHub:MS000032279,1.0,0.7047629086351783,0.7933340360446248
10,"Benzoic acid, 2-(acetyloxy)-5-amino-",C9H9NO4,CC(=O)Oc1ccc(N)cc1C(=O)O,PNKIVCMRLDCYJE-UHFFFAOYSA-N,BloodExp:CID13140652;;HMDB0247698,1.0,0.6991241734848449,0.7893869214393914
11,n-Acetylaminosalicylic acid,C9H9NO4,CC(=O)NOc1ccccc1C(=O)O,ZGIBSKHPEMBBCT-UHFFFAOYSA-N,BloodExp:CID19086689,1.0,0.6930414029266273,0.7851289820486391
12,Acetic Acid Salicyloyl-Amino-Ester,C9H9NO4,CC(=O)ONC(=O)c1ccccc1O,PCFWLDHLJWUGSU-UHFFFAOYSA-N,DB03667;;PMHub:MS000242119,1.0,0.681910120855965,0.7773370845991755
13,salicyluric acid,C9H9NO4,O=C(O)CNC(=O)c1ccccc1O,ONJSZLXSECQROL-UHFFFAOYSA-N,CHEBI:9008;;BloodExp:CID10253;;FDB010505;;HMDB0000840;;C07588;;PMHub:MS000000446;;DTXSID70197592;;YMDB01569,1.0,0.6816728939464897,0.7771710257625427
14,6-(Ethoxycarbonyl)picolinic acid,C9H9NO4,CCOC(=O)c1cccc(C(=O)O)n1,MFCXAUVIKVGIFK-UHFFFAOYSA-N,PMHub:MS000053057,1.0,0.6693279999215533,0.7685295999450873
15,N-(2-hydroxyphenyl)malonamic acid,C9H9NO4,O=C(O)CC(=O)Nc1ccccc1O,TXXGQRAXXNILFB-UHFFFAOYSA-N,CHEBI:195238,1.0,0.6602007165251523,0.7621405015676066
16,2-(carboxymethylamino)benzoic acid,C9H9NO4,O=C(O)CNc1ccccc1C(=O)O,PJUXPMVQAZLJEX-UHFFFAOYSA-N,NANPDB:2323;;PMHub:MS000141015,1.0,0.6544738699401141,0.7581317089580799
17,"dimethyl pyridine-2,6-dicarboxylate",C9H9NO4,COC(=O)c1cccc(C(=O)OC)n1,SNQQJEJPJMXYTR-UHFFFAOYSA-N,PMHub:MS000098052,1.0,0.6535884864852599,0.757511940539682
18,p-hydroxyhippuric acid,C9H9NO4,O=C(O)CNC(=O)c1ccc(O)cc1,ZMHLUFWWWPBTIU-UHFFFAOYSA-N,CHEBI:71018;;BloodExp:CID151012;;FDB029984;;HMDB0013678;;PMHub:MS000008015,1.0,0.6524998833631085,0.7567499183541759
19,"(2E)-3-(3,4-DIHYDROXYPHENYL)-2-IMINOPROPANOIC ACID",C9H9NO4,[H]/N=C(\Cc1ccc(O)c(O)c1)C(=O)O,VFINRVRRNHRWEQ-UXBLZVDNSA-N,DB07979,1.0,0.6441234288845984,0.7508864002192188
