structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.15477808684767747	-41.03359308830077	C15H28O3	[M + H3N + H]+	ODDNJYHUVXKJBI	InChI=1S/C15H28O3/c1-13(2,17)10-5-7-14(3)11(9-10)15(4,18)8-6-12(14)16/h10-12,16-18H,5-9H2,1-4H3	(1S,4S,4aS,6S,8aS)-6-(2-hydroxypropan-2-yl)-4,8a-dimethyl-1,2,3,4a,5,6,7,8-octahydronaphthalene-1,4-diol	CC12CCC(CC1C(CCC2O)(C)O)C(C)(C)O	1.60000002	15226662	COCONUT:(CNP0272879);Natural Products:(UNPD186882 UNPD230645 UNPD212924);database;PubChem:(15226662);SuperNatural:(SN00030941 SN00030940 SN00030943 SN00030942);ZINC bio:(ZINC35271239 ZINC35271243 ZINC35271245 ZINC35271248);KEGG Mine	77312598018
2	1	N/A	-45.276667004421874	C15H28O3	[M + H3N + H]+	ICCKZPGSLVPVEM	InChI=1S/C15H28O3/c1-9-5-6-11(16)15(4)8-7-10(14(2,3)18)13(17)12(9)15/h9-13,16-18H,5-8H2,1-4H3	null	CC1CCC(C2(C1C(C(CC2)C(C)(C)O)O)C)O	2.4000001	54754033;76187279;102202599;124857879;124857880;124857881;124857882;123945806	COCONUT:(CNP0385772);Natural Products:(UNPD204740);database;Training Set;PubChem:(54754033 76187279 102202599 124857879 124857880 124857881 124857882 123945806);PubMed	68721623106
3	1	N/A	-45.57667907793323	C15H28O3	[M + H3N + H]+	GCABARKLIDPDND	InChI=1S/C15H28O3/c1-9-5-6-11-12(13(9)16)10(14(2,3)17)7-8-15(11,4)18/h9-13,16-18H,5-8H2,1-4H3	null	CC1CCC2C(C1O)C(CCC2(C)O)C(C)(C)O	1.70000005	10587196;85196090;124857664;124857665;124857666;124857667	COCONUT:(CNP0314451);KNApSAcK:(45712);Natural Products:(UNPD7338);database;PubChem:(10587196 85196090 124857664 124857665 124857666 124857667);SuperNatural:(SN00263706);Training Set	68722671634
4	1	N/A	-55.506011504102695	C15H28O3	[M + H3N + H]+	ZPDHVDPIZLFYGN	InChI=1S/C15H28O3/c1-13(2,17)10-6-5-8-14(3)11(16)7-9-15(4,18)12(10)14/h10-12,16-18H,5-9H2,1-4H3	null	CC12CCCC(C1C(CCC2O)(C)O)C(C)(C)O	2.42749286	""	COCONUT:(CNP0280348);Natural Products:(UNPD214909 UNPD216984 UNPD210678 UNPD212826);database	68721606656
5	1	N/A	-57.041629007915695	C15H28O3	[M + H3N + H]+	QRVJFHKYVKNIIK	InChI=1S/C15H28O3/c1-13(2,17)10-5-6-14(3)8-11(16)9-15(4,18)12(14)7-10/h10-12,16-18H,5-9H2,1-4H3	null	CC12CCC(CC1C(CC(C2)O)(C)O)C(C)(C)O	1.79999995	14805261;10445161	COCONUT:(CNP0133446);KNApSAcK:(12771);Natural Products:(UNPD19659 UNPD53115 UNPD48516);database;PubChem:(14805261 10445161);SuperNatural:(SN00354584 SN00393408 SN00361367);KEGG Mine	77312589842
6	1	N/A	-58.525614408012835	C15H28O3	[M + H3N + H]+	JFFDQHXNWJLFQW	InChI=1S/C15H28O3/c1-6-14(4,17)9-7-11-13(2,3)12(16)8-10-15(11,5)18/h6,11-12,16-18H,1,7-10H2,2-5H3	null	CC1(C(CCC(C1CCC(C)(C=C)O)(C)O)O)C	2.0	56837422	COCONUT:(CNP0284356);Natural Products:(UNPD205721);database;PubChem:(56837422)	68721606658
7	1	N/A	-59.04253862717906	C15H28O3	[M + H3N + H]+	DMJVEWLHVIFEJI	InChI=1S/C15H28O3/c1-13(2,17)10-6-9-14(3)7-5-8-15(4,18)12(14)11(10)16/h10-12,16-18H,5-9H2,1-4H3	2-(2-hydroxypropan-2-yl)-4a,8-dimethyl-1,2,3,4,5,6,7,8a-octahydronaphthalene-1,8-diol	CC12CCCC(C1C(C(CC2)C(C)(C)O)O)(C)O	2.5	10038055;14167387;14167388	COCONUT:(CNP0276219);KNApSAcK:(12773);Natural Products:(UNPD128175);database;PubChem:(10038055 14167387 14167388);SuperNatural:(SN00310579);KEGG Mine	77312589842
8	1	N/A	-59.06858861213384	C15H28O3	[M + H3N + H]+	JQHTXZNYHSCIFE	InChI=1S/C15H28O3/c1-13(2,17)9-10-5-7-14(3)11(16)6-8-15(4,18)12(10)14/h10-12,16-18H,5-9H2,1-4H3	Bullatantriol	CC12CCC(C1C(CCC2O)(C)O)CC(C)(C)O	1.79999995	72203165;78069537;71430886;133561763	COCONUT:(CNP0130437);KNApSAcK:(13556);Natural Products:(UNPD206600 UNPD51060);database;PubChem:(72203165 78069537 71430886 133561763);SuperNatural:(SN00163412);CHEBI:(132904)	68722655282
9	1	N/A	-59.26755106847388	C15H28O3	[M + H3N + H]+	SFPWDWLORNWKSK	InChI=1S/C15H28O3/c1-9(2)10-5-7-14(3)11(16)6-8-15(4,18)13(14)12(10)17/h9-13,16-18H,5-8H2,1-4H3	(1R,4S,4aS,5R,6S,8aR)-4,8a-dimethyl-6-propan-2-yl-1,2,3,4a,5,6,7,8-octahydronaphthalene-1,4,5-triol	CC(C)C1CCC2(C(CCC(C2C1O)(C)O)O)C	2.0	10539025;12067223;11780138;14864716;14864717;14864718;14864719;25112859;51006708;91513479;91517934;102021581;102064883;129317065	COCONUT:(CNP0220532);KNApSAcK:(48255);Natural Products:(UNPD78467 UNPD106560 UNPD227486 UNPD9144 UNPD76156 UNPD18716 UNPD113504 UNPD126044);database;PubChem:(10539025 12067223 11780138 14864716 14864717 14864718 14864719 25112859 51006708 91513479 91517934 102021581 102064883 129317065);SuperNatural:(SN00378011 SN00163408 SN00296375 SN00388026 SN00363761 SN00334115);CHEBI:(132907);PubMed	68722655346
10	1	N/A	-59.4938612907106	C15H28O3	[M + H3N + H]+	HZQODNRPUJAVLV	InChI=1S/C15H28O3/c1-10(2)15(18)8-7-13(3)11(9-15)14(4,17)6-5-12(13)16/h10-12,16-18H,5-9H2,1-4H3	1,4,7-Eudesmanetriol	CC(C)C1(CCC2(C(CCC(C2C1)(C)O)O)C)O	1.89999998	16755673;53904797;56845261;73323499;71307321;86311188;86333702;101013582;101634632;121004744	COCONUT:(CNP0155553);KNApSAcK:(33538);Natural Products:(UNPD191570 UNPD216567 UNPD218703);database;PubChem:(16755673 53904797 56845261 73323499 71307321 86311188 86333702 101013582 101634632 121004744);SuperNatural:(SN00346898 SN00163420 SN00163419);CHEBI:(132902);PubMed	68722655346
11	1	N/A	-59.92330236012829	C15H28O3	[M + H3N + H]+	MOTZIEZYHAAEBY	InChI=1S/C15H28O3/c1-9(2)10-5-7-14(3,17)11-6-8-15(4,18)13(16)12(10)11/h9-13,16-18H,5-8H2,1-4H3	(1R,2S,4aS,5S,8S,8aS)-2,5-dimethyl-8-propan-2-yl-1,3,4,4a,6,7,8,8a-octahydronaphthalene-1,2,5-triol	CC(C)C1CCC(C2C1C(C(CC2)(C)O)O)(C)O	1.79999995	12111648;12111649;9992594;11054283;11807303;23241671;101603134;101254191;134865467;134865563	COCONUT:(CNP0202843);KNApSAcK:(31642);Natural Products:(UNPD104112 UNPD59600 UNPD182079 UNPD172221);database;PubChem:(12111648 12111649 9992594 11054283 11807303 23241671 101603134 101254191 134865467 134865563);SuperNatural:(SN00356647 SN00404199 SN00397084 SN00316339);MeSH:(23241671);PubMed	68722655318
12	1	N/A	-60.73131738717307	C15H28O3	[M + H3N + H]+	PSQSUHLTDGYHTN	InChI=1S/C15H28O3/c1-10(2)13(16)7-9-15(5,18)12-6-8-14(4,17)11(12)3/h11-13,16-18H,1,6-9H2,2-5H3	null	CC1C(CCC1(C)O)C(C)(CCC(C(=C)C)O)O	2.20000005	139590989	PubChem:(139590989);database	68719476738
13	1	N/A	-62.21236048550567	C15H28O3	[M + H3N + H]+	IQCWUMIWZFTOKX	InChI=1S/C15H28O3/c1-13-6-4-7-14(2,17)12(13)9-11(5-8-13)15(3,18)10-16/h11-12,16-18H,4-10H2,1-3H3	null	CC12CCCC(C1CC(CC2)C(C)(CO)O)(C)O	2.42418456	""	database;KEGG Mine	77309411328
14	1	N/A	-62.381819143294614	C15H28O3	[M + H3N + H]+	LTYSCRGHSLEUTB	InChI=1S/C15H28O3/c1-10(2)11-5-8-14(4,17)12-6-7-13(3,16)9-15(11,12)18/h10-12,16-18H,5-9H2,1-4H3	null	CC(C)C1CCC(C2C1(CC(CC2)(C)O)O)(C)O	2.37483335	""	COCONUT:(CNP0214841);Natural Products:(UNPD203618);database	68721606656
