structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3131855895136946	-34.376113105666754	C53H84O24	[M - H]-	AQOMLMMSAVDODV	InChI=1S/C53H84O24/c1-48(2)13-15-53(47(69)77-45-40(66)41(76-44-39(65)36(62)33(59)26(19-55)73-44)34(60)27(74-45)21-71-42-38(64)35(61)32(58)25(18-54)72-42)16-14-50(4)22(23(53)17-48)7-8-28-49(3)11-10-30(75-43-37(63)31(57)24(56)20-70-43)52(6,46(67)68)29(49)9-12-51(28,50)5/h7,23-45,54-66H,8-21H2,1-6H3,(H,67,68)	(3S,4S,4aR,6aR,6bS,8aS,12aS,14aR,14bR)-8a-[(2S,3R,4S,5R,6R)-3,5-dihydroxy-4-[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-6-[[(2R,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxymethyl]oxan-2-yl]oxycarbonyl-4,6a,6b,11,11,14b-hexamethyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)OC6C(C(C(CO6)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)C	-0.899999976	10606177;21670104;53496120;56776212;132472105	COCONUT:(CNP0199325);KNApSAcK:(49749);Natural Products:(UNPD1050 UNPD142826);database;PubChem:(10606177 21670104 53496120 56776212 132472105);SuperNatural:(SN00314181 SN00395961);Training Set	68722671634
2	1	N/A	-42.38475291798461	C53H84O24	[M - H]-	DSOVPWHTAYTWNB	InChI=1S/C53H84O24/c1-48(2)13-15-53(47(69)77-44-40(66)36(62)34(60)27(74-44)21-71-45-41(37(63)33(59)26(19-55)73-45)76-43-39(65)35(61)32(58)25(18-54)72-43)16-14-50(4)22(23(53)17-48)7-8-28-49(3)11-10-30(75-42-38(64)31(57)24(56)20-70-42)52(6,46(67)68)29(49)9-12-51(28,50)5/h7,23-45,54-66H,8-21H2,1-6H3,(H,67,68)	(3S,4S,4aR,6aR,6bS,8aS,12aS,14aR,14bR)-8a-[(2S,3R,4S,5S,6R)-6-[[(2R,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxymethyl]-3,4,5-trihydroxyoxan-2-yl]oxycarbonyl-4,6a,6b,11,11,14b-hexamethyl-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxy-1,2,3,4a,5,6,7,	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)OC6C(C(C(CO6)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)C	-0.899999976	10510388;21670105;132472106	COCONUT:(CNP0107620);KNApSAcK:(49750);Natural Products:(UNPD40060);database;PubChem:(10510388 21670105 132472106);SuperNatural:(SN00300183)	68722655250
3	1	N/A	-46.921659263075526	C53H84O24	[M - H]-	FOBVJJWYZKIPTA	InChI=1S/C53H84O24/c1-48(2)13-15-53(47(69)77-45-39(65)36(62)33(59)27(74-45)21-71-43-40(66)41(34(60)26(19-55)72-43)76-44-38(64)35(61)32(58)25(18-54)73-44)16-14-50(4)22(23(53)17-48)7-8-28-49(3)11-10-30(75-42-37(63)31(57)24(56)20-70-42)52(6,46(67)68)29(49)9-12-51(28,50)5/h7,23-45,54-66H,8-21H2,1-6H3,(H,67,68)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)OC6C(C(C(CO6)O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)COC8C(C(C(C(O8)CO)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)O)C	-0.899999976	24179855;102273185	COCONUT:(CNP0173581);Natural Products:(UNPD57913);database;PubChem:(24179855 102273185);SuperNatural:(SN00303068)	68722655234
4	1	N/A	-69.48506845513481	C53H84O24	[M - H]-	FLWVKSVFNCYENR	InChI=1S/C53H84O24/c1-48(2)14-15-53(47(69)77-43-38(66)39(23(56)20-70-43)74-44-36(64)32(60)30(58)24(18-54)71-44)22(16-48)21-8-9-27-50(5)12-11-29(49(3,4)26(50)10-13-51(27,6)52(21,7)17-28(53)57)73-46-41(35(63)34(62)40(75-46)42(67)68)76-45-37(65)33(61)31(59)25(19-55)72-45/h8,22-41,43-46,54-66H,9-20H2,1-7H3,(H,67,68)	null	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C(=O)OC8C(C(C(CO8)O)OC9C(C(C(C(O9)CO)O)O)O)O)C	0.600000024	101630873	COCONUT:(CNP0312186);KNApSAcK:(40524);Natural Products:(UNPD61285);database;PubChem:(101630873);SuperNatural:(SN00387510)	68722655250
5	1	N/A	-75.56386366184057	C53H84O24	[M - H]-	BLVIPBBMPJFHFA	InChI=1S/C53H84O24/c1-48(2)13-15-53(47(69)77-45-37(65)34(62)32(60)26(19-55)72-45)16-14-51(5)22(23(53)17-48)7-8-28-49(3)11-10-29(50(4,21-56)27(49)9-12-52(28,51)6)73-46-40(75-43-35(63)30(58)24(57)20-70-43)38(66)39(41(76-46)42(67)68)74-44-36(64)33(61)31(59)25(18-54)71-44/h7,23-41,43-46,54-66H,8-21H2,1-6H3,(H,67,68)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)CO)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(CO8)O)O)O)C)C)C2C1)C)C(=O)OC9C(C(C(C(O9)CO)O)O)O)C	-0.600000024	10582050;85194512	COCONUT:(CNP0003156);HMDB:(32932);database;PubChem:(10582050 85194512);PubChem class - bio and metabolites	68738351114
6	1	N/A	-99.10697709393821	C53H84O24	[M - H]-	VSPSMYBTMQXXMU	InChI=1S/C53H84O24/c1-48(2)14-15-53(69)22(16-48)21-8-9-27-50(5)12-11-29(49(3,4)26(50)10-13-51(27,6)52(21,7)17-28(53)57)73-47-42(77-45-37(65)34(62)31(59)24(19-55)71-45)39(38(66)40(75-47)43(67)68)74-46-41(35(63)32(60)25(20-56)72-46)76-44-36(64)33(61)30(58)23(18-54)70-44/h8,22-27,29-42,44-47,54-56,58-66,69H,9-20H2,1-7H3,(H,67,68)	(2S,3S,4S,5R,6R)-6-[[(3S,4aR,6aR,6bS,8aR,12aS,14aR,14bR)-8a-hydroxy-4,4,6a,6b,11,11,14b-heptamethyl-8-oxo-2,3,4a,5,6,7,9,10,12,12a,14,14a-dodecahydro-1H-picen-3-yl]oxy]-4-[(2S,3R,4S,5R,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-3-hydroxy-5-[(2S,3R,4S,5R,6R	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2=O)C)C)(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)O)C	-0.300000012	10975243;10124433;21633816;52949900;73816495	COCONUT:(CNP0304215);HMDB:(38976);KNApSAcK:(29894);Natural Products:(UNPD27798);database;PubChem:(10975243 10124433 21633816 52949900 73816495);SuperNatural:(SN00287522);PubChem class - bio and metabolites;MeSH:(21633816 52949900 73816495);PubMed	68739432542
7	1	N/A	-103.46912719317903	C53H84O24	[M - H]-	KRGPAORQCGZPGJ	InChI=1S/C53H84O24/c1-48(2)14-15-53(69)22(16-48)21-8-9-27-50(5)12-11-29(49(3,4)26(50)10-13-51(27,6)52(21,7)17-28(53)57)73-47-41(76-45-37(65)34(62)31(59)24(19-55)71-45)38(66)39(42(77-47)43(67)68)74-46-40(35(63)32(60)25(20-56)72-46)75-44-36(64)33(61)30(58)23(18-54)70-44/h8,22-27,29-42,44-47,54-56,58-66,69H,9-20H2,1-7H3,(H,67,68)	null	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2=O)C)C)(C)C)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)O)C	-0.899999976	131751638	COCONUT:(CNP0003035);HMDB:(34925);database;PubChem:(131751638);PubChem class - bio and metabolites	68738351114
8	1	N/A	-115.84788529313133	C53H84O24	[M - H]-	IILVEMAGCSQHDC	InChI=1S/C53H84O24/c1-48(2)13-10-21-22(57)16-52(7)28(53(21,69)20-48)9-8-27-50(5)14-12-29(49(3,4)26(50)11-15-51(27,52)6)73-47-42(77-45-37(65)34(62)31(59)24(18-55)71-45)39(38(66)40(75-47)43(67)68)74-46-41(35(63)32(60)25(19-56)72-46)76-44-36(64)33(61)30(58)23(17-54)70-44/h9,21,23-27,29-42,44-47,54-56,58-66,69H,8,10-20H2,1-7H3,(H,67,68)	Camellidin II	CC1(CCC2C(=O)CC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C2(C1)O)C)C	-0.400000006	178916;441912;118701258	COCONUT:(CNP0362226);KNApSAcK:(3508);database;PubChem:(178916 441912 118701258);SuperNatural:(SN00213544);CHEBI:(3339);KEGG:(C08934)	68722622770
9	1	N/A	-116.67779437042822	C53H84O24	[M - H]-	XAFLCSDAHCSMMO	InChI=1S/C53H84O24/c1-21-30(58)34(62)36(64)42(71-21)75-40-31(59)25(57)20-70-45(40)77-47(69)53-14-12-48(2,3)16-23(53)22-8-9-28-49(4)17-24(56)41(52(7,46(67)68)29(49)10-11-51(28,6)50(22,5)13-15-53)76-44-38(66)39(33(61)27(19-55)73-44)74-43-37(65)35(63)32(60)26(18-54)72-43/h8,21,23-45,54-66H,9-20H2,1-7H3,(H,67,68)	null	CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4)C)(CCC7C6(CC(C(C7(C)C(=O)O)OC8C(C(C(C(O8)CO)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)C)C)(C)C)O)O)O)O)O	-0.594419479	""	COCONUT:(CNP0255492);Natural Products:(UNPD157599);database;SuperNatural:(SN00330776)	68722655232
10	1	N/A	-120.21003539237199	C53H84O24	[M - H]-	WGKZIQFOMPKZLJ	InChI=1S/C53H84O24/c1-48(2)13-10-21-22(57)16-52(7)28(53(21,69)20-48)9-8-27-50(5)14-12-29(49(3,4)26(50)11-15-51(27,52)6)73-47-41(76-45-37(65)34(62)31(59)24(18-55)71-45)38(66)39(42(77-47)43(67)68)74-46-40(35(63)32(60)25(19-56)72-46)75-44-36(64)33(61)30(58)23(17-54)70-44/h9,21,23-27,29-42,44-47,54-56,58-66,69H,8,10-20H2,1-7H3,(H,67,68)	(2S,3S,4S,5R,6R)-6-[[(3S,4aR,6aR,6bS,8aS,12aS,14aR,14bR)-12a-hydroxy-4,4,6a,6b,11,11,14b-heptamethyl-8-oxo-2,3,4a,5,6,7,8a,9,10,12,14,14a-dodecahydro-1H-picen-3-yl]oxy]-3-[(2S,3R,4S,5S,6R)-4,5-dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxan-2-yl]oxy-4-hydroxy-5-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxyoxane-2-carboxylic acid	CC1(CCC2C(=O)CC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)OC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C2(C1)O)C)C	-1.0	6324871	COCONUT:(CNP0115653);Natural Products:(UNPD23909);database;PubChem:(6324871);SuperNatural:(SN00365100);KEGG Mine	77312589826
