structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.9862006329214902	-13.274322250732283	C19H20N2O2	[M + H]+	VYMDGNCVAMGZFE	InChI=1S/C19H20N2O2/c1-2-3-14-17-18(22)20(15-10-6-4-7-11-15)21(19(17)23)16-12-8-5-9-13-16/h4-13,17H,2-3,14H2,1H3	Anpuzone	CCCCC1C(=O)N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3	4.54357862	4781;45040227;71312581	HMDB:(14950);additional;HSDB:(50-33-9);MeSH:(4781);PubMed;NORMAN:(NS00000675);COCONUT:(CNP0251170 CNP0254262);database;PubChem:(4781 45040227 71312581);CHEBI:(48574);PubChem class - bio and metabolites;KEGG:(C07440);PubChem class - safety and toxic;Training Set;PubChem class - drug	68839818094
2	1	N/A	-241.24792261280413	C19H20N2O2	[M + H]+	PKYKNPLSFOKASK	InChI=1S/C19H20N2O2/c1-2-3-14-17-18(22)20(15-10-6-4-7-11-15)21(19(17)23)16-12-8-5-9-13-16/h4-13,22H,2-3,14H2,1H3	4-butyl-5-oxo-1,2-diphenylpyrazol-3-olate	CCCCC1=C(N(N(C1=O)C2=CC=CC=C2)C3=CC=CC=C3)O	4.9000001	31113;4433368	COCONUT:(CNP0066893);database;PubChem:(31113 4433368);SuperNatural:(SN00002649);PubMed;ZINC bio:(ZINC01999261)	68722630722
3	1	N/A	-419.9375297948124	C19H20N2O2	[M + H]+	OFCLARYYBGKCHN	InChI=1S/C19H20N2O2/c1-13(22)20-11-10-16-17-12-15(23-2)8-9-18(17)21-19(16)14-6-4-3-5-7-14/h3-9,12,21H,10-11H2,1-2H3,(H,20,22)	Tocris-0680	CC(=O)NCCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3	3.29999995	451035;4018512	MeSH:(4018512);database;PubChem:(451035 4018512);PubMed;CHEBI:(107661);PubChem class - bio and metabolites	68736254054
4	1	N/A	-466.3207748933728	C19H20N2O2	[M + H]+	YWPZHGWESJVRTM	InChI=1S/C19H20N2O2/c1-3-23-18(22)14-15(2)20-21-19(16-10-6-4-7-11-16)17-12-8-5-9-13-17/h4-14,20H,3H2,1-2H3	ethyl 3-(2-benzhydrylidenehydrazinyl)but-2-enoate	CCOC(=O)C=C(C)NN=C(C1=CC=CC=C1)C2=CC=CC=C2	5.0999999	2728855;5865145;22302710	PubChem:(2728855 5865145 22302710);NORMAN:(NS00016889);database	68719738882
5	1	N/A	-470.7478068194341	C19H20N2O2	[M + H]+	RZUVBPUJBSPEQR	InChI=1S/C19H20N2O2/c1-12(2)8-9-13-10-11-16(23-4)19-17(13)21-18-14(20-19)6-5-7-15(18)22-3/h5-8,10-11H,9H2,1-4H3	null	COc1cccc2nc3c(OC)ccc(CC=C(C)C)c3nc12	4.280801473974272	""	""	0
6	1	N/A	-481.06726411711105	C19H20N2O2	[M + H]+	IEZDSYLQJCAEHH	InChI=1S/C19H20N2O2/c1-12(2)10-11-13-6-4-8-15-17(13)20-18-14(19(22)23)7-5-9-16(18)21(15)3/h4-10,20H,11H2,1-3H3,(H,22,23)	null	CC(=CCC1=C2C(=CC=C1)N(C3=CC=CC(=C3N2)C(=O)O)C)C	4.4000001	10447986	COCONUT:(CNP0314974);KNApSAcK:(15087);Natural Products:(UNPD74068);database;PubChem:(10447986);SuperNatural:(SN00287016);MeSH:(10447986);PubMed	68722655318
7	1	N/A	-488.05477014316267	C19H20N2O2	[M + H]+	RPYWXZCFYPVCNQ	InChI=1S/C19H20N2O2/c1-22-17-8-7-14(18(12-17)23-2)11-15-5-4-10-21-19(15)16-6-3-9-20-13-16/h3,6-9,11-13H,4-5,10H2,1-2H3	Ambtos875551	COC1=CC(=C(C=C1)C=C2CCCN=C2C3=CN=CC=C3)OC	3.0	122226;5310985;6438362;44579637	COCONUT:(CNP0029697);database;PubChem:(122226 5310985 6438362 44579637);PubChem class - bio and metabolites;MeSH:(5310985);KEGG:(C19905);Training Set;PubMed;PubChem class - drug	68771922246
8	1	N/A	-488.95761246758065	C19H20N2O2	[M + H]+	LUXCFVAZXZITNG	InChI=1S/C19H20N2O2/c1-2-18-9-5-11-20-17(23)12-14-13-6-3-4-7-15(13)21(19(14,18)20)16(22)8-10-18/h3-4,6-7,12H,2,5,8-11H2,1H3	Melodinine E	CCC12CCCN3C14C(=CC3=O)C5=CC=CC=C5N4C(=O)CC2	1.70000005	44626860;134949938	COCONUT:(CNP0416674);Natural Products:(UNPD2865);database;PubChem:(44626860 134949938);SuperNatural:(SN00252855);MeSH:(44626860);PubMed	68722655302
9	1	N/A	-542.3000497066107	C19H20N2O2	[M + H]+	PGOIDIHIAATURZ	InChI=1S/C19H20N2O2/c1-2-11-7-10-8-13-16-15(12-5-3-4-6-14(12)20-16)18(22)19(23)21(9-10)17(11)13/h3-6,10-11,13,17,20H,2,7-9H2,1H3	null	CCC1CC2CC3C1N(C2)C(=O)C(=O)C4=C3NC5=CC=CC=C54	3.0	101494876	COCONUT:(CNP0276729);Natural Products:(UNPD161915);database;PubChem:(101494876)	68721606658
10	1	N/A	-556.1934683712618	C19H20N2O2	[M + H]+	RJIRPHLZZULVHZ	InChI=1S/C19H20N2O2/c1-12-13-6-9-21(19(23)16(13)8-11-22)10-7-15-14-4-2-3-5-17(14)20-18(12)15/h2-5,8,13,20,22H,1,6-7,9-11H2	null	C=C1C2CCN(CCC3=C1NC4=CC=CC=C34)C(=O)C2=CCO	1.70000005	102403225	COCONUT:(CNP0293890);Natural Products:(UNPD58375);database;PubChem:(102403225)	68721606658
