structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.8472214159503952	-28.886538832733567	C19H22N2O	[M + H]+	KMPWYEUPVWOPIM	InChI=1S/C19H22N2O/c1-2-13-12-21-10-8-14(13)11-18(21)19(22)16-7-9-20-17-6-4-3-5-15(16)17/h2-7,9,13-14,18-19,22H,1,8,10-12H2	cinchonine	C=CC1CN2CCC1CC2C(C3=CC=NC4=CC=CC=C34)O	2.9415071	2757;8350;11320;90454;101744;667469;688243;221508;1248596;1248597;854006;927899;968909;443155;2724372;3869260;5702153;7059502;7059572;7061071;6101640;5315887;5315888;6419449;6419964;6432465;6553396;6567558;6604644;6713564;6713950;6713951;6916001;6916142;6918949;6918951;6921647;6931353;6951037;6957610;6977972;12032282;12071305;12254721;12254722;10255677;11243373;11860866;11861167;11869406;11869407;15744132;14822549;14908223;16394527;16394529;22524159;21862290;25201430;25203360;24867546;45042199;45266919;45358337;44144641;59114951;66784789;68219497;75466425;92131260;101089152;101170346;101416232;122580713;134744336;134837510;135032741;134939432	HMDB:(30282);SuperNatural:(SN00006045 SN00355297 SN00001908 SN00155190 SN00379062 SN00001165 SN00001499 SN00064457 SN00005827);ZINC bio:(ZINC00155697 ZINC00404802 ZINC00967791 ZINC03872079 ZINC03874031 ZINC03881680 ZINC04245608 ZINC06660877);additional;MeSH:(2757 8350 11320 90454 101744 443155 688243 927899 968909 2724372 5702153 6419964 6432465 6713951 6916142 6918951 6957610 12032282 12254721 14822549 45358337 75466425 92131260);Plantcyc:(CPD-9835 CPD-9847);PubMed;NORMAN:(NS00010165);COCONUT:(CNP0085790 CNP0277594);KNApSAcK:(2147);Natural Products:(UNPD33390 UNPD50677 UNPD148374);database;PubChem:(2757 8350 11320 90454 101744 667469 688243 221508 1248596 1248597 854006 927899 968909 443155 2724372 3869260 5702153 7059502 7059572 7061071 6101640 5315887 5315888 6419449 6419964 6432465 6553396 6567558 6604644 6713564 6713950 6713951 6916001 6916142 6918949 6918951 6921647 6931353 6951037 6957610 6977972 12032282 12071305 12254721 12254722 10255677 11243373 11860866 11861167 11869406 11869407 15744132 14822549 14908223 16394527 16394529 22524159 21862290 25201430 25203360 24867546 45042199 45266919 45358337 44144641 59114951 66784789 68219497 75466425 92131260 101089152 101170346 101416232 122580713 134744336 134837510 135032741 134939432);CHEBI:(92258 115155 3703 95206 27509);PubChem class - bio and metabolites;KEGG:(C11379 C06528);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-9835 CPD-9847)	68807485822
2	1	N/A	-139.00269993765338	C19H22N2O	[M + H]+	NPDLTEZXGWRMLQ	InChI=1S/C19H22N2O/c1-14-2-4-15(5-3-14)18-7-6-17(12-20-18)22-19-13-21-10-8-16(19)9-11-21/h2-7,12,16,19H,8-11,13H2,1H3	(3R)-3-{[6-(4-methylphenyl)pyridin-3-yl]oxy}-1- azabicyclo[2.2.2]octane	CC1=CC=C(C=C1)C2=NC=C(C=C2)OC3CN4CCC3CC4	3.5	50914822;67042222;71553840;90322891	database;PubChem:(50914822 67042222 71553840 90322891);PubChem class - bio and metabolites;MeSH:(50914822 67042222);Training Set;PubMed;PubChem class - drug	68769824838
3	1	N/A	-234.29142484644348	C19H22N2O	[M + H]+	YBAHOZZVIXBKFO	InChI=1S/C19H22N2O/c1-3-14-15-7-6-13(22)10-17(15)20-18-16(14)11-19(4-2)8-5-9-21(18)12-19/h3,6-7,10,22H,1,4-5,8-9,11-12H2,2H3	null	CCC12CCCN(C1)C3=NC4=C(C=CC(=C4)O)C(=C3C2)C=C	4.5999999	136027126;137158159	COCONUT:(CNP0305832);Natural Products:(UNPD118081);database;PubChem:(136027126 137158159);SuperNatural:(SN00373107);MeSH:(136027126);PubMed	68722655302
4	1	N/A	-255.1900928109413	C19H22N2O	[M + H]+	PIIQLZXRLGJEKE	InChI=1S/C19H22N2O/c1-2-14-13-20-11-9-15(14)7-8-19(22)17-10-12-21-18-6-4-3-5-16(17)18/h2-6,10,12,14-15,20H,1,7-9,11,13H2	Cinchonicin	C=CC1CNCCC1CCC(=O)C2=CC=NC3=CC=CC=C23	3.0	3053309;5746175;12303230;68125988;70592071	COCONUT:(CNP0330925);Natural Products:(UNPD106695);database;PubChem:(3053309 5746175 12303230 68125988 70592071);SuperNatural:(SN00335138);PubMed	68722655298
5	1	N/A	-299.1912735747659	C19H22N2O	[M + H]+	LTUVVZKXVNALKM	InChI=1S/C19H22N2O/c20-18(22)19(17-9-5-2-6-10-17)11-13-21(14-12-19)15-16-7-3-1-4-8-16/h1-10H,11-15H2,(H2,20,22)	1-Benzyl-4-phenylpiperidine-4-carboxamide	C1CN(CCC1(C2=CC=CC=C2)C(=O)N)CC3=CC=CC=C3	2.5999999	96423	PubChem:(96423);NORMAN:(NS00038450);database	68719738882
6	1	N/A	-307.9737205123198	C19H22N2O	[M + H]+	RPSOLZRELOLSFM	InChI=1S/C19H22N2O/c1-14-17(10-11-20)18-12-16(22-2)8-9-19(18)21(14)13-15-6-4-3-5-7-15/h3-9,12H,10-11,13,20H2,1-2H3	Benanserin	CC1=C(C2=C(N1CC3=CC=CC=C3)C=CC(=C2)OC)CCN	3.29999995	9925;3443285	PubChem:(9925 3443285);database	68719476738
7	1	N/A	-319.99185085759143	C19H22N2O	[M + H]+	KSJURXGTMGUWGP	InChI=1S/C19H22N2O/c1-3-14-12-21-10-8-16-15-6-4-5-7-17(15)20-18(16)13(2)19(14,22)9-11-21/h3-7,20,22H,2,8-12H2,1H3	null	CC=C1CN2CCC3=C(C(=C)C1(CC2)O)NC4=CC=CC=C34	2.0999999	11098405;21609866;73801698	COCONUT:(CNP0167071);KNApSAcK:(26856);Natural Products:(UNPD161502);database;PubChem:(11098405 21609866 73801698)	68721606674
8	1	N/A	-321.7616405372289	C19H22N2O	[M + H]+	TVNBYCYZEQXVHN	InChI=1S/C19H22N2O/c1-14-5-10-18(15(2)13-14)19(22)20-16-6-8-17(9-7-16)21-11-3-4-12-21/h5-10,13H,3-4,11-12H2,1-2H3,(H,20,22)	2,4-dimethyl-N-(4-pyrrolidin-1-ylphenyl)benzamide	CC1=CC(=C(C=C1)C(=O)NC2=CC=C(C=C2)N3CCCC3)C	4.0999999	977715	database;PubChem:(977715);PubMed;CHEBI:(108958)	68719476834
9	1	N/A	-333.6618299869565	C19H22N2O	[M + H]+	WYJAPUKIYAZSEM	InChI=1S/C19H22N2O/c1-2-19-9-5-10-20-11-8-14-13-6-3-4-7-15(13)21(16(22)12-19)17(14)18(19)20/h3-4,6-7,18H,2,5,8-12H2,1H3	Eburnal	CCC12CCCN3C1C4=C(CC3)C5=CC=CC=C5N4C(=O)C2	3.0	3195;71203;92112;854491;2724040;6918932;6927034;6951528;6973663;6973664;22310114;101638792;101638793	SuperNatural:(SN00095187 SN00024471 SN00024526);ZINC bio:(ZINC00119825 ZINC19796061 ZINC20113198 ZINC20432308);additional;MeSH:(3195 71203 92112 6973664);PubMed;NORMAN:(NS00003481);COCONUT:(CNP0280464);KNApSAcK:(1714);Natural Products:(UNPD150687 UNPD48988);database;PubChem:(3195 71203 92112 854491 2724040 6918932 6927034 6951528 6973663 6973664 22310114 101638792 101638793);CHEBI:(95313 4740);PubChem class - bio and metabolites;KEGG:(C09149);PubChem class - safety and toxic;Training Set	68807352694
10	1	N/A	-335.47387965639376	C19H22N2O	[M + H]+	VSGPGYWZVPDDSK	InChI=1S/C19H22N2O/c1-21(2)12-11-16-17-13-15(22-3)9-10-18(17)20-19(16)14-7-5-4-6-8-14/h4-10,13,20H,11-12H2,1-3H3	5-Methoxy-2-phenyl-N,N-dimethyltryptamine Oxalate	CN(C)CCC1=C(NC2=C1C=C(C=C2)OC)C3=CC=CC=C3	4.0	6918515	database;PubChem:(6918515);PubMed;PubChem class - bio and metabolites	68736254018
11	1	N/A	-336.09951246574985	C19H22N2O	[M + H]+	JWJLMBUDXBZVLW	InChI=1S/C19H22N2O/c1-2-5-15-13(4-1)14-6-10-20-9-3-7-19-8-11-22-16(12-19)21(15)17(14)18(19)20/h1-2,4-5,16,18H,3,6-12H2	(3alpha,14beta)-14,15-dihydro-14,21-epoxyeburnamenine	C1CC23CCOC(C2)N4C5=CC=CC=C5C6=C4C3N(C1)CC6	2.70000005	639558;11087694;15287569;118705237	COCONUT:(CNP0273449);Natural Products:(UNPD168216);database;PubChem:(639558 11087694 15287569 118705237);SuperNatural:(SN00361311)	68722655234
12	1	N/A	-353.4799026965908	C19H22N2O	[M + H]+	ZYPNUZSUCACZSR	InChI=1S/C19H22N2O/c1-4-13-10-21-8-7-15(13)12(2)19-17(11-21)16-9-14(22-3)5-6-18(16)20-19/h4-6,9,15,20H,2,7-8,10-11H2,1,3H3	null	CC=C1CN2CCC1C(=C)C3=C(C2)C4=C(N3)C=CC(=C4)OC	2.70000005	21763848;57406559	COCONUT:(CNP0378744);Natural Products:(UNPD171332);database;PubChem:(21763848 57406559)	68721606658
