structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.10086062436406203	-25.496988132850593	C15H10O5	[M + H]+	OBWHQJYOOCRPST	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)15-14(19)13(18)11-6-5-10(17)7-12(11)20-15/h1-7,16-17,19H	Resokaempherol	C1=CC(=CC=C1C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O)O	2.21257329	5281611	HMDB:(34004);SuperNatural:(SN00013909);ZINC bio:(ZINC06093351);additional;MeSH:(5281611);PubMed;COCONUT:(CNP0281946);KNApSAcK:(4540);Natural Products:(UNPD3968);database;PubChem:(5281611);PubChem class - bio and metabolites;KEGG:(C10037)	68739965278
2	1	N/A	-27.31367316603237	C15H10O5	[M + H]+	BMZFZTMWBCFKSS	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-15-10(13(11)18)5-6-12(17)14(15)19/h1-7,16-17,19H	8-Hydroxydaidzein	C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3O)O)O	2.0999999	5466139	HMDB:(33860);SuperNatural:(SN00013910);ZINC bio:(ZINC06093399);additional;MeSH:(5466139);PubMed;COCONUT:(CNP0206647);KNApSAcK:(9852);Natural Products:(UNPD107203);database;PubChem:(5466139);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	77397024862
3	1	N/A	-32.19902218682326	C15H10O5	[M + H]+	GYLUFQJZYAJQDI	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)11-7-20-14-6-13(18)12(17)5-10(14)15(11)19/h1-7,16-18H	Demethyltexasin	C1=CC(=CC=C1C2=COC3=CC(=C(C=C3C2=O)O)O)O	2.0999999	5284649;101430400;101430402	HMDB:(31715);SuperNatural:(SN00001423);ZINC bio:(ZINC00391977);additional;MeSH:(5284649);Plantcyc:(CPD-6998);PubMed;COCONUT:(CNP0288404);KNApSAcK:(9385);Natural Products:(UNPD157673);database;PubChem:(5284649 101430400 101430402);CHEBI:(74957);PubChem class - bio and metabolites;KEGG:(C14314);Training Set;Biocyc:(CPD-6998)	68740114814
4	1	N/A	-34.760561004051034	C15H10O5	[M + H]+	ZLNYYIOAMRCRGD	InChI=1S/C15H10O5/c16-9-6-4-8(5-7-9)15-14(19)13(18)12-10(17)2-1-3-11(12)20-15/h1-7,16-17,19H	3,5-dihydroxy-2-(4-hydroxyphenyl)chromen-4-one	C1=CC(=C2C(=C1)OC(=C(C2=O)O)C3=CC=C(C=C3)O)O	2.21257329	5393154	COCONUT:(CNP0222623);Natural Products:(UNPD42738);database;PubChem:(5393154);SuperNatural:(SN00000610);ZINC bio:(ZINC00057752);additional;Training Set;PubMed	68723204162
5	1	N/A	-36.14183486018258	C15H10O5	[M + H]+	HJCIUNMVLYBADX	InChI=1S/C15H10O5/c16-9-3-1-8(2-4-9)13-7-12(18)10-5-6-11(17)14(19)15(10)20-13/h1-7,16-17,19H	7,8,4-trihydroxyflavone	C1=CC(=CC=C1C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O)O	2.23494625	688853	SuperNatural:(SN00000760);ZINC bio:(ZINC00057915);additional;MeSH:(688853);Plantcyc:(CPD-15480);PubMed;COCONUT:(CNP0280104);Natural Products:(UNPD11848);database;PubChem:(688853);Training Set;Biocyc:(CPD-15480);KEGG Mine	77313271878
6	1	N/A	-38.24230987297762	C15H10O5	[M + H]+	PSGKFXVPVUNGDT	InChI=1S/C15H10O5/c16-9-3-1-2-8(6-9)15-14(19)13(18)11-5-4-10(17)7-12(11)20-15/h1-7,16-17,19H	3,7-dihydroxy-2-(3-hydroxyphenyl)chromen-4-one	C1=CC(=CC(=C1)O)C2=C(C(=O)C3=C(O2)C=C(C=C3)O)O	2.29999995	5393165	COCONUT:(CNP0034353);database;PubChem:(5393165);SuperNatural:(SN00000697);ZINC bio:(ZINC00057845);additional;PubMed	68723155010
7	1	N/A	-40.92187823658173	C15H10O5	[M + H]+	KPGMHZQXQVDYNT	InChI=1S/C15H10O5/c16-10-6-5-8(7-11(10)17)15-14(19)13(18)9-3-1-2-4-12(9)20-15/h1-7,16-17,19H	3'',4''-dihydroxyflavonol	C1=CC=C2C(=C1)C(=O)C(=C(O2)C3=CC(=C(C=C3)O)O)O	2.21257329	145826	COCONUT:(CNP0333750);Natural Products:(UNPD99561);database;PubChem:(145826);SuperNatural:(SN00000378);ZINC bio:(ZINC00039321);additional;MeSH:(145826);PubChem class - safety and toxic;Training Set;PubMed	68790313030
8	1	N/A	-42.55914501141464	C15H10O5	[M + H]+	DDKGKOOLFLYZDL	InChI=1S/C15H10O5/c16-9-2-3-10-14(6-9)20-7-11(15(10)19)8-1-4-12(17)13(18)5-8/h1-7,16-18H	3''-Hydroxydaidzein	C1=CC(=C(C=C1C2=COC3=C(C2=O)C=CC(=C3)O)O)O	2.0999999	5284648	HMDB:(41655);SuperNatural:(SN00001422);ZINC bio:(ZINC00391976);additional;MeSH:(5284648);PubMed;COCONUT:(CNP0123344 CNP0191283);KNApSAcK:(9384);Natural Products:(UNPD30644);database;PubChem:(5284648);CHEBI:(50399);PubChem class - bio and metabolites;KEGG:(C14313);Training Set	68739981694
9	1	N/A	-46.980760320231354	C15H10O5	[M + H]+	PVFGJHYLIHMCQD	InChI=1S/C15H10O5/c16-9-2-3-10-12(18)7-14(20-15(10)6-9)8-1-4-11(17)13(19)5-8/h1-7,16-17,19H	3'',4'',7-Trihydroxyflavon	C1=CC(=C(C=C1C2=CC(=O)C3=C(O2)C=C(C=C3)O)O)O	2.23494625	5322065	HMDB:(133311);SuperNatural:(SN00013903);ZINC bio:(ZINC06092199);additional;MeSH:(5322065);PubMed;COCONUT:(CNP0232047 CNP0418861);KNApSAcK:(3825);Natural Products:(UNPD184579);database;PubChem:(5322065);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set;KEGG Mine	77397024862
10	1	N/A	-48.019123702730816	C15H10O5	[M + H]+	ZJZSQGDOCUHCCW	InChI=1S/C15H10O5/c16-9-3-1-2-8(6-9)13-7-12(18)10-4-5-11(17)14(19)15(10)20-13/h1-7,16-17,19H	7,8,3''-Trihydroxy Flavone	C1=CC(=CC(=C1)O)C2=CC(=O)C3=C(O2)C(=C(C=C3)O)O	2.0999999	676310	COCONUT:(CNP0065942);database;PubChem:(676310);SuperNatural:(SN00000377);ZINC bio:(ZINC00039320);additional;MeSH:(676310);PubMed	68723155014
