structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.19574967865178688	-27.55556834551568	C15H12O6	[M + H]+	CRBYNQCDRNZCNX	InChI=1S/C15H12O6/c16-9-6-13(20)15(14(21)7-9)11(18)4-2-8-1-3-10(17)12(19)5-8/h1-7,16-17,19-21H	Eriodictyol chalcone	C1=CC(=C(C=C1C=CC(=O)C2=C(C=C(C=C2O)O)O)O)O	1.64476442	5461154;25200812;86289291;124351262	HMDB:(126020 130325);SuperNatural:(SN00009644);ZINC bio:(ZINC04252698);additional;Plantcyc:(CPD-3021);PubMed;NORMAN:(NS00059430);COCONUT:(CNP0178183);KNApSAcK:(6973);Natural Products:(UNPD27736);database;PubChem:(5461154 25200812 86289291 124351262);CHEBI:(77621 48967 10836);PubChem class - bio and metabolites;KEGG:(C15525);Training Set;Biocyc:(CPD-3021)	68740376954
2	1	N/A	-32.17685490470444	C15H12O6	[M + H]+	GSBNFGRTUCCBTK	InChI=1S/C15H12O6/c16-10(9-3-6-12(18)15(21)14(9)20)4-1-8-2-5-11(17)13(19)7-8/h1-7,17-21H	Okanin	C1=CC(=C(C=C1C=CC(=O)C2=C(C(=C(C=C2)O)O)O)O)O	2.5	261164;5281294;12311053	COCONUT:(CNP0132848);KNApSAcK:(6969);Natural Products:(UNPD114076);database;PubChem:(261164 5281294 12311053);SuperNatural:(SN00156952);CHEBI:(7734);ZINC bio:(ZINC04097756);MeSH:(5281294);KEGG:(C08724);PubMed	68722663798
3	1	N/A	-37.87929523920932	C15H12O6	[M + H]+	SBHXYTNGIZCORC	InChI=1S/C15H12O6/c16-8-4-11(19)15-12(20)6-13(21-14(15)5-8)7-1-2-9(17)10(18)3-7/h1-5,13,16-19H,6H2	Eriodictiol	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	2.0	11095;373261;440735;90657147	HMDB:(5810 126018);PubChem class - food;SuperNatural:(SN00000953 SN00000952);ZINC bio:(ZINC00058116 ZINC00058117);additional;MeSH:(440735);Plantcyc:(CPD-6994);PubMed;NORMAN:(NS00014833);COCONUT:(CNP0076746 CNP0229912);KNApSAcK:(960);Natural Products:(UNPD127923 UNPD144986);database;PubChem:(11095 373261 440735 90657147);CHEBI:(91645 28412);PubChem class - bio and metabolites;KEGG:(C05631);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-6994)	68941703550
4	1	N/A	-62.251409366550355	C15H12O6	[M + H]+	ZPVNWCMRCGXRJD	InChI=1S/C15H12O6/c16-9-3-1-7(5-12(9)19)13-6-11(18)8-2-4-10(17)14(20)15(8)21-13/h1-5,13,16-17,19-20H,6H2	Isookanin	C1C(OC2=C(C1=O)C=CC(=C2O)O)C3=CC(=C(C=C3)O)O	1.5	12309904;91196552	COCONUT:(CNP0134900);KNApSAcK:(8281);Natural Products:(UNPD28677);database;PubChem:(12309904 91196552);SuperNatural:(SN00271321);MeSH:(12309904);PubMed;KEGG Mine	77312589910
5	1	N/A	-74.50883786268164	C15H12O6	[M + H]+	QBLQLKNOKUHRCH	InChI=1S/C15H12O6/c16-7-1-2-9(10(18)3-7)13-6-12(20)15-11(19)4-8(17)5-14(15)21-13/h1-5,13,16-19H,6H2	steppogenin	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C=C(C=C3)O)O	2.0	10356745;21596130;26213324	COCONUT:(CNP0209702);HMDB:(37314);KNApSAcK:(8367);Natural Products:(UNPD10194 UNPD45391);database;PubChem:(10356745 21596130 26213324);SuperNatural:(SN00020986 SN00020985);ZINC bio:(ZINC14728050 ZINC14728051);PubChem class - bio and metabolites;Training Set;PubMed;KEGG Mine	77329391706
6	1	N/A	-74.52332974493665	C15H12O6	[M + H]+	UXMSXTSYAWPJNB	InChI=1S/C15H12O6/c16-10(9-6-13(19)15(21)14(20)7-9)3-1-8-2-4-11(17)12(18)5-8/h1-7,17-21H	null	C1=CC(=C(C=C1C=CC(=O)C2=CC(=C(C(=C2)O)O)O)O)O	1.64476442	""	COCONUT:(CNP0156676);Natural Products:(UNPD175464 UNPD209884);database	68721606656
7	1	N/A	-76.72693798380627	C15H12O6	[M + H]+	TWELZOKMSAJRKP	InChI=1S/C15H12O6/c16-7-4-10(19)15-11(20)6-13(21-12(15)5-7)14-8(17)2-1-3-9(14)18/h1-5,13,16-19H,6H2	2'',5,6'',7-Tetrahydroxyflavanone	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C=CC=C3O)O	2.0	157671;42607849;86311109	COCONUT:(CNP0316808);KNApSAcK:(8338);Natural Products:(UNPD162149);database;PubChem:(157671 42607849 86311109);SuperNatural:(SN00352297);additional;Training Set;PubMed	68723195986
8	1	N/A	-82.64250465122441	C15H12O6	[M + H]+	ZIKILYZOICUSQT	InChI=1S/C15H12O6/c16-9-2-1-7(3-11(9)18)14-5-10(17)8-4-12(19)13(20)6-15(8)21-14/h1-4,6,14,16,18-20H,5H2	Plathymenin	C1C(OC2=CC(=C(C=C2C1=O)O)O)C3=CC(=C(C=C3)O)O	1.5	12314367;102196479	COCONUT:(CNP0233572);KNApSAcK:(8280);Natural Products:(UNPD124802);database;PubChem:(12314367 102196479);SuperNatural:(SN00288173 SN00159127);PubMed;KEGG Mine	77312589906
9	1	N/A	-88.52234327512052	C15H12O6	[M + H]+	XVXXIRQXOYAJAF	InChI=1S/C15H12O6/c16-7-1-2-10(18)9(3-7)13-6-12(20)15-11(19)4-8(17)5-14(15)21-13/h1-5,13,16-19H,6H2	5,7,2'',5''-Tetrahydroxyflavanone	C1C(OC2=CC(=CC(=C2C1=O)O)O)C3=C(C=CC(=C3)O)O	2.0	11522086;25073757	COCONUT:(CNP0415965);KNApSAcK:(8354);Natural Products:(UNPD15741);database;PubChem:(11522086 25073757);SuperNatural:(SN00347951);PubMed	68722655314
10	1	N/A	-94.75285711639701	C15H12O6	[M + H]+	NLAXFZHJXUCLDR	InChI=1S/C15H12O6/c16-9-2-3-10(12(18)7-9)11(17)4-1-8-5-13(19)15(21)14(20)6-8/h1-7,16,18-21H	Robtein	C1=CC(=C(C=C1O)O)C(=O)C=CC2=CC(=C(C(=C2)O)O)O	2.5	2763155;5320470	COCONUT:(CNP0119260);KNApSAcK:(6968);Natural Products:(UNPD22529 UNPD227972);database;PubChem:(2763155 5320470);SuperNatural:(SN00158892);ZINC bio:(ZINC14640373);KEGG Mine	77312598034
