structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.30884437427954226	-45.444948020546384	C26H36O11	[M + H3N + H]+	PCWPSOCJBMEHGK	InChI=1S/C26H36O11/c1-34-20-9-14(3-5-18(20)30)7-16(11-27)17(12-28)8-15-4-6-19(21(10-15)35-2)36-26-25(33)24(32)23(31)22(13-29)37-26/h3-6,9-10,16-17,22-33H,7-8,11-13H2,1-2H3	(2S,3R,4S,5S,6R)-2-[4-[4-hydroxy-3-[(4-hydroxy-3-methoxyphenyl)methyl]-2-(hydroxymethyl)butyl]-2-methoxyphenoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)CO)O	1.21377933	14704360;21605933;45359589	COCONUT:(CNP0291832);KNApSAcK:(31447);Natural Products:(UNPD46376 UNPD8130 UNPD161212);database;PubChem:(14704360 21605933 45359589);SuperNatural:(SN00163561 SN00039890 SN00268948 SN00295339);CHEBI:(139407);ZINC bio:(ZINC67903383)	68722663474
2	1	N/A	-49.722880280856344	C26H36O11	[M + H3N + H]+	DRLPXFRWJUZTMG	InChI=1S/C26H36O11/c1-34-20-9-14(3-5-18(20)29)7-16(11-27)17(8-15-4-6-19(30)21(10-15)35-2)13-36-26-25(33)24(32)23(31)22(12-28)37-26/h3-6,9-10,16-17,22-33H,7-8,11-13H2,1-2H3	2-[4-hydroxy-2,3-bis[(4-hydroxy-3-methoxyphenyl)methyl]butoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)COC3C(C(C(C(O3)CO)O)O)O)O	0.899999976	14704357;90658054;101138945;101637230	COCONUT:(CNP0290576);HMDB:(37083);Natural Products:(UNPD57953 UNPD71932 UNPD142447 UNPD165473 UNPD19534);database;PubChem:(14704357 90658054 101138945 101637230);SuperNatural:(SN00313148 SN00037032 SN00037031 SN00373788 SN00032766 SN00294110 SN00032767 SN00400913 SN00037029 SN00037030 SN00032768 SN00293330 SN00032765);CHEBI:(139406);ZINC bio:(ZINC14694395 ZINC14694397 ZINC14694399 ZINC14694401 ZINC35455227 ZINC35455231 ZINC35455235 ZINC35455239);PubChem class - bio and metabolites;Plantcyc:(CPD-16683);PubMed;Biocyc:(CPD-16683)	68739573866
3	1	N/A	-60.34898906971264	C26H36O11	[M + H3N + H]+	GEDHAYKSNRLYHH	InChI=1S/C26H36O11/c1-33-20-11-15(4-3-9-27)5-7-18(20)35-17(13-28)10-16-6-8-19(21(12-16)34-2)36-26-25(32)24(31)23(30)22(14-29)37-26/h5-8,11-12,17,22-32H,3-4,9-10,13-14H2,1-2H3	null	COC1=C(C=CC(=C1)CCCO)OC(CC2=CC(=C(C=C2)OC3C(C(C(C(O3)CO)O)O)O)OC)CO	1.59857321	""	COCONUT:(CNP0184388);Natural Products:(UNPD47573);database;SuperNatural:(SN00350475)	68722655232
4	1	N/A	-76.66499228884284	C26H36O11	[M + H3N + H]+	BAVLMBOWTIUCML	InChI=1S/C26H36O11/c1-14-22(29)24(31)25(32)26(36-14)35-13-21(23(30)16-7-8-17(28)19(12-16)33-2)37-18-9-6-15(5-4-10-27)11-20(18)34-3/h6-9,11-12,14,21-32H,4-5,10,13H2,1-3H3	null	CC1C(C(C(C(O1)OCC(C(C2=CC(=C(C=C2)O)OC)O)OC3=C(C=C(C=C3)CCCO)OC)O)O)O	0.5	101791981	COCONUT:(CNP0257696);Natural Products:(UNPD88210);database;PubChem:(101791981);SuperNatural:(SN00331551)	68722655234
5	1	N/A	-85.04323598959269	C26H36O11	[M + H3N + H]+	HZGGHVGIXDRDDH	InChI=1S/C26H36O11/c1-14-22(29)24(31)25(32)26(36-14)35-10-4-5-15-6-9-18(20(11-15)34-3)37-21(13-27)23(30)16-7-8-17(28)19(12-16)33-2/h6-9,11-12,14,21-32H,4-5,10,13H2,1-3H3	(2R,3R,4R,5R,6S)-2-[3-[4-[(1S,2R)-1,3-dihydroxy-1-(4-hydroxy-3-methoxyphenyl)propan-2-yl]oxy-3-methoxyphenyl]propoxy]-6-methyloxane-3,4,5-triol	CC1C(C(C(C(O1)OCCCC2=CC(=C(C=C2)OC(CO)C(C3=CC(=C(C=C3)O)OC)O)OC)O)O)O	0.5	13893591;13893592;21672402;21672403;75411928	COCONUT:(CNP0121470);Natural Products:(UNPD16647 UNPD163296 UNPD185480 UNPD123392);database;PubChem:(13893591 13893592 21672402 21672403 75411928);SuperNatural:(SN00331795 SN00261651 SN00383598 SN00248474);additional;Training Set	68723195906
6	1	N/A	-87.73434814270688	C26H36O11	[M + H3N + H]+	BFTMSSAJWZRYLC	InChI=1S/C26H36O11/c1-34-20-11-14(3-5-18(20)29)16(7-9-27)17(15-4-6-19(30)21(12-15)35-2)8-10-36-26-25(33)24(32)23(31)22(13-28)37-26/h3-6,11-12,16-17,22-33H,7-10,13H2,1-2H3	null	COC1=C(C=CC(=C1)C(CCO)C(CCOC2C(C(C(C(O2)CO)O)O)O)C3=CC(=C(C=C3)O)OC)O	1.21377933	""	COCONUT:(CNP0107802);Natural Products:(UNPD128457);database;SuperNatural:(SN00274728)	68722655232
7	1	N/A	-89.0952026504202	C26H36O11	[M + H3N + H]+	LEGVQDWMCXTVHB	InChI=1S/C26H36O11/c1-34-19-10-15(5-6-18(19)30)8-16(12-28)17-9-14(4-3-7-27)11-20(35-2)25(17)37-26-24(33)23(32)22(31)21(13-29)36-26/h5-6,9-11,16,21-24,26-33H,3-4,7-8,12-13H2,1-2H3	null	COC1=CC(=CC(=C1OC2C(C(C(C(O2)CO)O)O)O)C(CC3=CC(=C(C=C3)O)OC)CO)CCCO	0.600000024	14135391	COCONUT:(CNP0264944);KNApSAcK:(15789);Natural Products:(UNPD10464 UNPD28487 UNPD185380 UNPD51274);database;PubChem:(14135391);SuperNatural:(SN00243305 SN00226822 SN00313069 SN00335072)	68722655250
8	1	N/A	-122.53526299917272	C26H36O11	[M + H3N + H]+	REBVNKVLUNZIRF	InChI=1S/C26H36O11/c1-35-21-11-15(5-9-19(21)30)3-7-17(36-26-25(34)24(33)23(32)22(13-27)37-26)12-16(28)6-2-14-4-8-18(29)20(31)10-14/h4-5,8-11,16-17,22-34H,2-3,6-7,12-13H2,1H3	null	COC1=C(C=CC(=C1)CCC(CC(CCC2=CC(=C(C=C2)O)O)O)OC3C(C(C(C(O3)CO)O)O)O)O	1.29999995	11005885	COCONUT:(CNP0139072);Natural Products:(UNPD118678 UNPD129767);database;PubChem:(11005885);SuperNatural:(SN00332725 SN00284472);PubMed	68722655298
9	1	N/A	-151.36576584630137	C26H36O11	[M + H3N + H]+	SRSSHWDBZSSKME	InChI=1S/C26H36O11/c1-34-18-11-15(6-7-16(18)26-25(33)24(32)23(31)21(13-29)37-26)22(30)20(12-28)36-17-8-5-14(4-3-9-27)10-19(17)35-2/h5-8,10-11,20-33H,3-4,9,12-13H2,1-2H3	null	COC1=C(C=CC(=C1)CCCO)OC(CO)C(C2=CC(=C(C=C2)C3C(C(C(C(O3)CO)O)O)O)OC)O	0.58331424	""	COCONUT:(CNP0168608);Natural Products:(UNPD221992);database	68721606656
10	1	N/A	-159.64502869430297	C26H36O11	[M + H3N + H]+	HDOOJQQREVNVBO	InChI=1S/C26H36O11/c1-33-18-10-14(5-6-17(18)29)24-16(12-35-26-23(32)22(31)21(30)20(11-28)36-26)15-8-13(4-3-7-27)9-19(34-2)25(15)37-24/h5-6,8-10,16-18,20-24,26-32H,3-4,7,11-12H2,1-2H3	null	COC1C=C(C=CC1O)C2C(C3=CC(=CC(=C3O2)OC)CCCO)COC4C(C(C(C(O4)CO)O)O)O	0.036828123	""	COCONUT:(CNP0107795);Natural Products:(UNPD39726);database;SuperNatural:(SN00260729)	68722655232
