structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2966042586133147	-41.61013711952866	C20H30O4	[M + H]+	HITLMPHPGUZLGI	InChI=1S/C20H30O4/c1-18-7-3-8-19(2,17(23)24)14(18)6-9-20-10-12(4-5-15(18)20)13(11-20)16(21)22/h12-15H,3-11H2,1-2H3,(H,21,22)(H,23,24)	Kaurane-17,18-dioic acid	CC12CCCC(C1CCC34C2CCC(C3)C(C4)C(=O)O)(C)C(=O)O	4.80000019	256520;494049;5352008;22209943;44575984;44133323;52326006;52326009;52326011;75826609;102007952;101769703;118708063;124871192;124871193;124871194;124871195;129316973	COCONUT:(CNP0066322 CNP0242928);Natural Products:(UNPD12586 UNPD23969 UNPD153962 UNPD22404);database;PubChem:(256520 494049 5352008 22209943 44575984 44133323 52326006 52326009 52326011 75826609 102007952 101769703 118708063 124871192 124871193 124871194 124871195 129316973);SuperNatural:(SN00039361 SN00258915 SN00039363 SN00338265 SN00162488 SN00390529 SN00341778 SN00039360 SN00039362);ZINC bio:(ZINC49601521 ZINC49601523 ZINC49601524 ZINC49601525);additional;PubChem class - bio and metabolites;Plantcyc:(CPD-13540);Training Set;PubMed;Biocyc:(CPD-13540)	68740114498
2	1	N/A	-68.55281950721644	C20H30O4	[M + H]+	MXCZWKLLVGCJTB	InChI=1S/C20H30O4/c1-11-9-20-10-12(11)5-6-13(20)18(2)7-4-8-19(3,17(23)24)15(18)14(21)16(20)22/h12-16,21-22H,1,4-10H2,2-3H3,(H,23,24)	6beta,7beta-Dihydroxykaurenoic acid	CC12CCCC(C1C(C(C34C2CCC(C3)C(=C)C4)O)O)(C)C(=O)O	2.9000001	443468;14635434;25201725;118701468	COCONUT:(CNP0109040);HMDB:(36763);Natural Products:(UNPD36927);database;PubChem:(443468 14635434 25201725 118701468);SuperNatural:(SN00389824);CHEBI:(29502);PubChem class - bio and metabolites;KEGG:(C11876);Biocyc:(CPD-5001)	68739434794
3	1	N/A	-76.81137794165285	C20H30O4	[M + H]+	RONBIYCSDVBSJS	InChI=1S/C20H30O4/c1-11-9-20-10-12(11)13(21)7-15(20)18(2)5-4-6-19(3,17(23)24)14(18)8-16(20)22/h12-16,21-22H,1,4-10H2,2-3H3,(H,23,24)	null	CC12CCCC(C1CC(C34C2CC(C(C3)C(=C)C4)O)O)(C)C(=O)O	3.10362649	""	COCONUT:(CNP0262526);Natural Products:(UNPD157208 UNPD22204);database;SuperNatural:(SN00262637 SN00383323);KEGG Mine	77312589824
4	1	N/A	-78.06619097768248	C20H30O4	[M + H]+	ONXUYXGSOQGYEO	InChI=1S/C20H30O4/c1-5-18(2)11-12-13(9-16(18)22)19(3)7-6-8-20(4,17(23)24)15(19)10-14(12)21/h5,11,13-16,21-22H,1,6-10H2,2-4H3,(H,23,24)	null	CC12CCCC(C1CC(C3=CC(C(CC23)O)(C)C=C)O)(C)C(=O)O	3.1913929	""	COCONUT:(CNP0142396);Natural Products:(UNPD188335);database;SuperNatural:(SN00238164)	68722655232
5	1	N/A	-83.06131544161423	C20H30O4	[M + H]+	QYCOHMYDSOZCQD	InChI=1S/C20H30O4/c1-13(12-17(21)22)6-8-15-14(2)7-9-16-19(15,3)10-5-11-20(16,4)18(23)24/h12,15-16H,2,5-11H2,1,3-4H3,(H,21,22)(H,23,24)	agathicacid	CC(=CC(=O)O)CCC1C(=C)CCC2C1(CCCC2(C)C(=O)O)C	4.80000019	541901;5364174;6436877;21600032;22568711;23786453;101609218;101609219;101297672;132838614	COCONUT:(CNP0122177);HMDB:(36828);KNApSAcK:(22522);Natural Products:(UNPD45603 UNPD156998 UNPD173052 UNPD224155 UNPD89011 UNPD111637);database;PubChem:(541901 5364174 6436877 21600032 22568711 23786453 101609218 101609219 101297672 132838614);SuperNatural:(SN00401998 SN00261602 SN00245962 SN00299516 SN00341073);PubChem class - bio and metabolites;MeSH:(6436877);PubMed	68739432542
6	1	N/A	-86.18620366882838	C20H30O4	[M + H]+	VRVOLALMVUEAHP	InChI=1S/C20H30O4/c1-11-12-9-13(21)15-18(2)6-4-7-19(3,17(23)24)14(18)5-8-20(15,10-12)16(11)22/h12-16,21-22H,1,4-10H2,2-3H3,(H,23,24)	11,15-Dihydroxy-16-kauren-19-oic acid	CC12CCCC(C1CCC34C2C(CC(C3)C(=C)C4O)O)(C)C(=O)O	2.5999999	14610549;21593616;21593621;21672521;21678092;23260136;73350604;73554070;91668393;98042525;98042526;98063188;98063189;98063190;98063191;125508908;125508915;125508919;125508920;129317099;133612145;139022373;138113723	COCONUT:(CNP0144248);Natural Products:(UNPD187275 UNPD96921 UNPD192673);database;PubChem:(14610549 21593616 21593621 21672521 21678092 23260136 73350604 73554070 91668393 98042525 98042526 98063188 98063189 98063190 98063191 125508908 125508915 125508919 125508920 129317099 133612145 139022373 138113723);SuperNatural:(SN00390364 SN00396866);PubMed;KEGG Mine	77312589890
7	1	N/A	-87.17456781300174	C20H30O4	[M + H]+	ZWMCKTRPQRKFAP	InChI=1S/C20H30O4/c1-12-13-5-10-20(24)18(3)8-4-7-17(2,16(22)23)14(18)6-9-19(20,11-13)15(12)21/h13-15,21,24H,1,4-11H2,2-3H3,(H,22,23)	null	CC1(CCCC2(C1CCC34C2(CCC(C3)C(=C)C4O)O)C)C(=O)O	2.29999995	101277344	COCONUT:(CNP0137978);Natural Products:(UNPD194204 UNPD24842);database;PubChem:(101277344);SuperNatural:(SN00244356 SN00288828);KEGG Mine	77312589826
8	1	N/A	-87.30403384725241	C20H30O4	[M + H]+	UFEHYRPBLFGEJW	InChI=1S/C20H30O4/c1-12(2)20(24)9-6-14-13(11-20)15(21)10-16-18(14,3)7-5-8-19(16,4)17(22)23/h11-12,14,16,24H,5-10H2,1-4H3,(H,22,23)	(1R,4aR,4bR,7S,10aR)-7-hydroxy-1,4a-dimethyl-9-oxo-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid	CC(C)C1(CCC2C(=C1)C(=O)CC3C2(CCCC3(C)C(=O)O)C)O	3.0999999	15450492;24066904;51520229;51520231;51520233;124871204;124871205;124432827;124432828	COCONUT:(CNP0064475 CNP0281148);Natural Products:(UNPD25151 UNPD151165);database;PubChem:(15450492 24066904 51520229 51520231 51520233 124871204 124871205 124432827 124432828);SuperNatural:(SN00019834 SN00278582 SN00036798 SN00019836 SN00019833 SN00036797 SN00278193 SN00036796 SN00036799 SN00019835);ZINC bio:(ZINC13303387 ZINC13303389 ZINC13303394 ZINC13303397 ZINC14411497 ZINC14411500 ZINC14411503 ZINC14411506);additional;Training Set;PubMed	68723204162
9	1	N/A	-89.41475245085414	C20H30O4	[M + H]+	JSXYBZIRJXMIMK	InChI=1S/C20H30O4/c1-5-17(2)11-14(21)20(12-17)10-7-13-18(3,15(20)22)8-6-9-19(13,4)16(23)24/h5,13-14,21H,1,6-12H2,2-4H3,(H,23,24)	null	CC12CCCC(C1CCC3(C2=O)CC(CC3O)(C)C=C)(C)C(=O)O	3.29999995	57509504;95790404;95790405;95790406;95790407;100855165;100894974;124853180;124853181	COCONUT:(CNP0087064 CNP0382153);database;PubChem:(57509504 95790404 95790405 95790406 95790407 100855165 100894974 124853180 124853181);SuperNatural:(SN00042098 SN00042100 SN00042099 SN00042101);ZINC bio:(ZINC72320543 ZINC72320544 ZINC72320545 ZINC72320546);additional;Training Set	68723171330
10	1	N/A	-91.83669286514517	C20H30O4	[M + H]+	KWNUDBJXLCXXHR	InChI=1S/C20H30O4/c1-11-12-10-20(16(11)22)8-5-14-18(2,15(20)9-13(12)21)6-4-7-19(14,3)17(23)24/h12-16,21-22H,1,4-10H2,2-3H3,(H,23,24)	null	CC12CCCC(C1CCC34C2CC(C(C3)C(=C)C4O)O)(C)C(=O)O	2.5999999	101281332	COCONUT:(CNP0369561);Natural Products:(UNPD101537);database;PubChem:(101281332);SuperNatural:(SN00233006);KEGG Mine	77312589826
