structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.35288046187033667	-48.63502712204446	C47H72O20	[M - H]-	DGLQIOJLFVRFMT	InChI=1S/C47H72O20/c1-42(2)11-13-47(41(61)67-39-31(56)29(54)28(53)24(17-48)63-39)14-12-45(5)20(21(47)15-42)7-8-26-43(3)16-22(50)36(44(4,19-49)25(43)9-10-46(26,45)6)66-40-33(58)34(32(57)35(65-40)37(59)60)64-38-30(55)27(52)23(51)18-62-38/h7,19,21-36,38-40,48,50-58H,8-18H2,1-6H3,(H,59,60)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C=O)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(CO7)O)O)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C	0.429918915	""	COCONUT:(CNP0116271);Natural Products:(UNPD230393);database	68721606656
2	1	N/A	-66.91377994188569	C47H72O20	[M - H]-	CSEWFOLHCYTFOR	InChI=1S/C47H72O20/c1-42(2)13-15-47(41(61)67-38-33(56)29(52)28(51)23(18-48)63-38)16-14-44(4)20(21(47)17-42)7-8-24-43(3)11-10-26(46(6,40(59)60)25(43)9-12-45(24,44)5)64-39-35(31(54)30(53)34(65-39)36(57)58)66-37-32(55)27(50)22(49)19-62-37/h7,21-35,37-39,48-56H,8-19H2,1-6H3,(H,57,58)(H,59,60)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C(=O)O)OC6C(C(C(C(O6)C(=O)O)O)O)OC7C(C(C(CO7)O)O)O)C)C)C2C1)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)C	1.1121974	""	COCONUT:(CNP0229756);Natural Products:(UNPD113043 UNPD156879);database;SuperNatural:(SN00234674)	68722655232
3	1	N/A	-75.29694039809259	C47H72O20	[M - H]-	KUOJCJXXMJCHIN	InChI=1S/C47H72O20/c1-42(2)13-14-47(41(60)61)21(15-42)20-7-8-25-43(3)11-10-27(44(4,19-49)24(43)9-12-45(25,5)46(20,6)16-26(47)51)64-40-36(67-39-32(56)30(54)29(53)23(17-48)63-39)34(33(57)35(66-40)37(58)59)65-38-31(55)28(52)22(50)18-62-38/h7,19,21-36,38-40,48,50-57H,8-18H2,1-6H3,(H,58,59)(H,60,61)	(2S,3S,4S,5R,6R)-6-[[(3S,4S,4aR,6aR,6bS,8R,8aR,12aS,14aR,14bR)-8a-carboxy-4-formyl-8-hydroxy-4,6a,6b,11,11,14b-hexamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3-hydroxy-5-[(2S,3R,4S,5R,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-4-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxane-2-carboxylic	CC1(CCC2(C(C1)C3=CCC4C5(CCC(C(C5CCC4(C3(CC2O)C)C)(C)C=O)OC6C(C(C(C(O6)C(=O)O)O)OC7C(C(C(CO7)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)C(=O)O)C	1.0	21672139;45258670;45360162;73820821;89016091;125042041;125042042;125042043;125042044;130278993;129601987;129601988;129601989;133145239;135292502	COCONUT:(CNP0191288);HMDB:(33406);Natural Products:(UNPD26192 UNPD124047 UNPD63021);database;PubChem:(21672139 45258670 45360162 73820821 89016091 125042041 125042042 125042043 125042044 130278993 129601987 129601988 129601989 133145239 135292502);SuperNatural:(SN00302285 SN00279410 SN00342448);PubChem class - bio and metabolites;Training Set;PubMed	68739448906
4	1	N/A	-77.06507249847051	C47H72O20	[M - H]-	OOEKGRNKSNRRKJ	InChI=1S/C47H72O20/c1-19-26(50)28(52)31(55)37(63-19)65-34-27(51)23(49)18-62-39(34)67-41(61)47-14-12-42(2,3)16-21(47)20-8-9-24-43(4)17-22(48)35(66-38-32(56)29(53)30(54)33(64-38)36(57)58)46(7,40(59)60)25(43)10-11-45(24,6)44(20,5)13-15-47/h8,19,21-35,37-39,48-56H,9-18H2,1-7H3,(H,57,58)(H,59,60)	null	CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4)C)(CCC7C6(CC(C(C7(C)C(=O)O)OC8C(C(C(C(O8)C(=O)O)O)O)O)O)C)C)(C)C)O)O)O)O)O	1.0	101385767	COCONUT:(CNP0109630);Natural Products:(UNPD139390);database;PubChem:(101385767);SuperNatural:(SN00404761)	68722655234
5	1	N/A	-135.13755737641964	C47H72O20	[M - H]-	GNCYMXULNXKROG	InChI=1S/C47H72O20/c1-42(2)14-16-47(41(61)67-39-30(53)29(52)28(51)23(19-48)63-39)17-15-45(6)21(22(47)18-42)8-9-25-44(5)12-11-26(43(3,4)24(44)10-13-46(25,45)7)64-40-32(55)34(31(54)35(66-40)37(59)60)65-38(33(56)36(57)58)62-20-27(49)50/h8,22-26,28-35,38-40,48,51-56H,9-20H2,1-7H3,(H,49,50)(H,57,58)(H,59,60)	Betavulgaroside III	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC(C(C(=O)O)O)OCC(=O)O)O)C)C)C2C1)C)C(=O)OC7C(C(C(C(O7)CO)O)O)O)C	3.4000001	178118;6918742;10350916;10350917;10440913;78172884;102409991	COCONUT:(CNP0169345);HMDB:(31024);KNApSAcK:(29636);Natural Products:(UNPD12822);database;PubChem:(178118 6918742 10350916 10350917 10440913 78172884 102409991);SuperNatural:(SN00244611);PubChem class - bio and metabolites;MeSH:(178118 6918742 10440913 78172884);PubMed	68739432542
6	1	N/A	-148.10497834513814	C47H72O20	[M - H]-	UKKDZMBJHFJKBJ	InChI=1S/C47H72O20/c1-20-21(16-48)8-13-47(42(61)67-40-35(57)33(55)31(53)25(18-50)64-40)15-14-44(3)22(29(20)47)6-7-26-43(2)11-10-28(46(5,41(59)60)27(43)9-12-45(26,44)4)65-38-36(58)37(23(51)19-62-38)66-39-34(56)32(54)30(52)24(17-49)63-39/h6,23-40,48-58H,7-19H2,1-5H3,(H,59,60)	null	CC1=C(CCC2(C1C3=CCC4C5(CCC(C(C5CCC4(C3(CC2)C)C)(C)C(=O)O)OC6C(C(C(CO6)O)OC7C(C(C(C(O7)CO)O)O)O)O)C)C(=O)OC8C(C(C(C(O8)CO)O)O)O)CO	0.0214556027	""	COCONUT:(CNP0127308);Natural Products:(UNPD212622);database	68721606656
7	1	N/A	-170.5121505598332	C47H72O20	[M - H]-	AMFATATVKIIQQF	InChI=1S/C47H72O20/c1-19-28(52)31(55)33(57)37(62-19)65-35-29(53)22(50)17-61-39(35)67-40(59)46-12-11-42(2,3)13-21(46)20-7-8-25-43(4)14-23-36(66-38-34(58)32(56)30(54)24(16-48)63-38)47(18-49,41(60)64-23)26(43)9-10-44(25,5)45(20,6)15-27(46)51/h7,19,21-39,48-58H,8-18H2,1-6H3	null	CC1C(C(C(C(O1)OC2C(C(COC2OC(=O)C34CCC(CC3C5=CCC6C(C5(CC4O)C)(CCC7C6(CC8C(C7(C(=O)O8)CO)OC9C(C(C(C(O9)CO)O)O)O)C)C)(C)C)O)O)O)O)O	0.300000012	101403596	COCONUT:(CNP0335666);KNApSAcK:(31064);Natural Products:(UNPD152388);database;PubChem:(101403596);SuperNatural:(SN00366284)	68722655250
8	1	N/A	-172.18457074817746	C47H72O20	[M - H]-	PPCAKIXUPHBIEC	InChI=1S/C47H72O20/c1-42(2)14-16-47(41(60)61)17-15-45(6)21(22(47)18-42)8-9-25-44(5)12-11-26(43(3,4)24(44)10-13-46(25,45)7)64-40-35(67-39-30(53)29(52)28(51)23(19-48)63-39)33(31(54)34(66-40)37(58)59)65-38(32(55)36(56)57)62-20-27(49)50/h8,22-26,28-35,38-40,48,51-55H,9-20H2,1-7H3,(H,49,50)(H,56,57)(H,58,59)(H,60,61)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)OC6C(C(C(C(O6)C(=O)O)O)OC(C(C(=O)O)O)OCC(=O)O)OC7C(C(C(C(O7)CO)O)O)O)C)C)C2C1)C)C(=O)O)C	3.5999999	10079576;101451271	MeSH:(101451271);KNApSAcK:(29640);database;PubChem:(10079576 101451271);PubMed	68719476822
9	1	N/A	-197.12492828087076	C47H72O20	[M - H]-	HRWAJIFKUIATQL	InChI=1S/C47H72O20/c1-43(18-50)11-8-20-21(14-43)22-6-7-27-44(2)12-10-28(45(3,19-51)26(44)9-13-46(27,4)47(22,5)15-23(20)52)64-42-37(66-41-34(58)32(56)30(54)25(17-49)63-41)35(59)36(38(67-42)39(60)61)65-40-33(57)31(55)29(53)24(16-48)62-40/h19,22,24-38,40-42,48-50,53-59H,6-18H2,1-5H3,(H,60,61)	null	CC1(CCC2=C(C1)C3CCC4C5(CCC(C(C5CCC4(C3(CC2=O)C)C)(C)C=O)OC6C(C(C(C(O6)C(=O)O)OC7C(C(C(C(O7)CO)O)O)O)O)OC8C(C(C(C(O8)CO)O)O)O)C)CO	-0.699999988	45258669;102173303	COCONUT:(CNP0156528);Natural Products:(UNPD175589);database;PubChem:(45258669 102173303);SuperNatural:(SN00282223)	68722655234
10	1	N/A	-224.19144042190558	C47H72O20	[M - H]-	VMAYMNVJZYKARL	InChI=1S/C47H72O20/c1-43(2)15-20-19(21(16-43)38(59)67-40-34(56)30(52)29(51)24(17-48)63-40)9-13-45(4)22(20)7-8-25-44(3)12-11-27(47(6,42(60)61)26(44)10-14-46(25,45)5)64-41-36(32(54)31(53)35(65-41)37(57)58)66-39-33(55)28(50)23(49)18-62-39/h7,19-21,23-36,39-41,48-56H,8-18H2,1-6H3,(H,57,58)(H,60,61)	null	CC1(C)CC(C(=O)OC2OC(CO)C(O)C(O)C2O)C2CCC3(C)C(=CCC4C5(C)CCC(OC6OC(C(=O)O)C(O)C(O)C6OC6OCC(O)C(O)C6O)C(C)(C(=O)O)C5CCC43C)C2C1	0.9060346496592535	""	""	0
