structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.1500608675979556	-62.05955874732311	C15H18O3	[M + H]+	BPLQJGDRWSHVJJ	InChI=1S/C15H18O3/c1-8-10-6-11-9(2)12(16)4-5-15(11,3)7-13(10)18-14(8)17/h10,13H,1,4-7H2,2-3H3	3-Oxoalloalatolactone	CC1=C2CC3C(CC2(CCC1=O)C)OC(=O)C3=C	1.89999998	474519;101313327	COCONUT:(CNP0162687);KNApSAcK:(12941);Natural Products:(UNPD57618 UNPD170089);database;PubChem:(474519 101313327);SuperNatural:(SN00270940 SN00249259);PubMed	68722655314
2	1	N/A	-65.7572436019884	C15H18O3	[M + H]+	UQNONRHPSCIIJO	InChI=1S/C15H18O3/c1-7-4-14-12(9(3)15(17)18-14)5-11-8(2)13(16)6-10(7)11/h7,10,12,14H,3-6H2,1-2H3	Xerantholide	CC1CC2C(CC3=C(C(=O)CC13)C)C(=C)C(=O)O2	1.79999995	375107;442337;495417;21634938;118701372;133556460	SuperNatural:(SN00006956 SN00014122);ZINC bio:(ZINC04098229 ZINC06481532);additional;MeSH:(21634938 133556460);PubMed;COCONUT:(CNP0169061);KNApSAcK:(3396);Natural Products:(UNPD128498 UNPD178292);database;PubChem:(375107 442337 495417 21634938 118701372 133556460);CHEBI:(10076);KEGG:(C09605);Training Set	68723204470
3	1	N/A	-66.50418035101669	C15H18O3	[M + H]+	KYCKEGJVFFKZTR	InChI=1S/C15H18O3/c1-9-5-4-6-10(2)13(16)8-12-11(3)15(17)18-14(12)7-9/h5,12,14H,2-4,6-8H2,1H3	null	CC1=CCCC(=C)C(=O)CC2C(C1)OC(=O)C2=C	2.89256549	""	COCONUT:(CNP0233989);Natural Products:(UNPD165595);database;SuperNatural:(SN00310515)	68722655232
4	1	N/A	-67.01581810203844	C15H18O3	[M + H]+	SSRIXHPLUYPDEB	InChI=1S/C15H18O3/c1-9-4-6-12-11(3)15(17)18-14(12)8-10(2)13(16)7-5-9/h5,8,12,14H,3-4,6-7H2,1-2H3	null	CC1=CCC(=O)C(=CC2C(CC1)C(=C)C(=O)O2)C	2.80922055	""	COCONUT:(CNP0269440);KNApSAcK:(12188);Natural Products:(UNPD142590);database;SuperNatural:(SN00251324)	68722655248
5	1	N/A	-72.70296601332159	C15H18O3	[M + H]+	USQSHXAIPZHJMS	InChI=1S/C15H18O3/c1-9-4-6-12-11(3)15(17)18-14(12)8-10(2)13(16)7-5-9/h4,12,14H,2-3,5-8H2,1H3	null	CC1=CCC2C(CC(=C)C(=O)CC1)OC(=O)C2=C	2.89256549	""	COCONUT:(CNP0164394);Natural Products:(UNPD158848);database;SuperNatural:(SN00228982)	68722655232
6	1	N/A	-75.42233862952126	C15H18O3	[M + H]+	DINAUSDUEQEZGW	InChI=1S/C15H18O3/c1-9-4-7-13(16)10(2)5-6-12-11(3)15(17)18-14(12)8-9/h8,12,14H,2-7H2,1H3	10-methyl-3,6-dimethylidene-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-2,7-dione	CC1=CC2C(CCC(=C)C(=O)CC1)C(=C)C(=O)O2	2.89256549	325147;5358986;14355472	COCONUT:(CNP0190980);KNApSAcK:(12176);Natural Products:(UNPD115925);database;PubChem:(325147 5358986 14355472);SuperNatural:(SN00317262);KEGG Mine	77312589842
7	1	N/A	-76.95785279034779	C15H18O3	[M + H]+	HOIDSLSDZLEMRW	InChI=1S/C15H18O3/c1-7-4-12(16)14-8(2)5-13-11(6-10(7)14)9(3)15(17)18-13/h7-8,11,13H,3-6H2,1-2H3	null	CC1CC2C(CC3=C1C(=O)CC3C)C(=C)C(=O)O2	1.79999995	44398257;44398292	COCONUT:(CNP0186198);Natural Products:(UNPD56715 UNPD34459);database;PubChem:(44398257 44398292);SuperNatural:(SN00253151 SN00236807);PubMed	68722655298
8	1	N/A	-79.77334852111798	C15H18O3	[M + H]+	CPHPAWJXZHHPEN	InChI=1S/C15H18O3/c1-8-5-4-6-15(3)11(16)7-10-9(2)14(17)18-13(10)12(8)15/h10,13H,2,4-7H2,1,3H3	(3aS,5aS,9bR)-5a,9-dimethyl-3-methylidene-3a,4,6,7,8,9b-hexahydrobenzo[g][1]benzofuran-2,5-dione	CC1=C2C3C(CC(=O)C2(CCC1)C)C(=C)C(=O)O3	1.39999998	13855800	COCONUT:(CNP0296362);KNApSAcK:(13049);Natural Products:(UNPD136784);database;PubChem:(13855800);SuperNatural:(SN00020602);ZINC bio:(ZINC14452287);additional;Training Set	68723204114
9	1	N/A	-81.07266068001455	C15H18O3	[M + H]+	DSTJGYCTYZXZNH	InChI=1S/C15H18O3/c1-8-4-10(16)6-15(3)7-13-11(5-12(8)15)9(2)14(17)18-13/h5,8,11,13H,2,4,6-7H2,1,3H3	null	CC1CC(=O)CC2(C1=CC3C(C2)OC(=O)C3=C)C	1.79999995	73356469;131751096	COCONUT:(CNP0118870);HMDB:(30911);KNApSAcK:(12896);Natural Products:(UNPD4652);database;PubChem:(73356469 131751096);SuperNatural:(SN00379947);PubChem class - bio and metabolites;PubMed	68739432538
10	1	N/A	-81.42610907499437	C15H18O3	[M + H]+	WFHQPKSRGIPWQY	InChI=1S/C15H18O3/c1-7-4-14-12(9(3)15(17)18-14)5-11-8(2)13(16)6-10(7)11/h6-8,11-12,14H,3-5H2,1-2H3	thieleanin	CC1CC2C(CC3C1=CC(=O)C3C)C(=C)C(=O)O2	1.89999998	11658824;44398238;44398293	COCONUT:(CNP0288985);KNApSAcK:(20949);Natural Products:(UNPD59540 UNPD153335 UNPD33540 UNPD58763 UNPD16483);database;PubChem:(11658824 44398238 44398293);SuperNatural:(SN00331593 SN00237187 SN00343185 SN00403471 SN00374051);MeSH:(44398293);PubMed	68722655318
11	1	N/A	-85.18421215240757	C15H18O3	[M + H]+	REZOKDKHEDAFQF	InChI=1S/C15H18O3/c1-9-4-6-13(16)10(2)5-7-14-12(8-9)11(3)15(17)18-14/h4-5,12,14H,3,6-8H2,1-2H3	null	CC1=CCC(=O)C(=CCC2C(C1)C(=C)C(=O)O2)C	2.80922055	""	COCONUT:(CNP0208094);Natural Products:(UNPD172529);database;SuperNatural:(SN00255942)	68722655232
12	1	N/A	-87.07822967323254	C15H18O3	[M + H]+	UARTZADUMKNODM	InChI=1S/C15H18O3/c1-9-12-7-11(16)6-10-4-3-5-15(10,2)8-13(12)18-14(9)17/h4,12-13H,1,3,5-8H2,2H3	null	CC12CCC=C1CC(=O)CC3C(C2)OC(=O)C3=C	2.37906122	""	COCONUT:(CNP0145616);Natural Products:(UNPD194660);database;SuperNatural:(SN00393343)	68722655232
13	1	N/A	-89.28643356685866	C15H18O3	[M + H]+	UHGPVULWHVSKDS	InChI=1S/C15H18O3/c1-9-5-4-6-10(2)8-13-14(12(16)7-9)11(3)15(17)18-13/h5,8,13-14H,3-4,6-7H2,1-2H3	null	CC1=CC2C(C(=C)C(=O)O2)C(=O)CC(=CCC1)C	2.66543293	""	COCONUT:(CNP0324406);Natural Products:(UNPD18727 UNPD35332);database;SuperNatural:(SN00267030 SN00384318);KEGG Mine	77312589824
14	1	N/A	-90.29232987559601	C15H18O3	[M + H]+	QGQADWRNOSFXOZ	InChI=1S/C15H18O3/c1-10-4-3-5-12(9-16)6-7-13-11(2)15(17)18-14(13)8-10/h4,6,9,13-14H,2-3,5,7-8H2,1H3	null	CC1=CCCC(=CCC2C(C1)OC(=O)C2=C)C=O	2.20000005	71440319;90475851;102117154	COCONUT:(CNP0383133);KNApSAcK:(12388);Natural Products:(UNPD114421 UNPD31589);database;PubChem:(71440319 90475851 102117154);SuperNatural:(SN00260050 SN00347187)	68722655250
15	1	N/A	-90.92151216545533	C15H18O3	[M + H]+	VYLLFUOJMGLWSN	InChI=1S/C15H18O3/c1-9-11-6-12-10(8-16)4-3-5-15(12,2)7-13(11)18-14(9)17/h8,11,13H,1,3-7H2,2H3	null	CC12CCCC(=C1CC3C(C2)OC(=O)C3=C)C=O	2.78177738	""	COCONUT:(CNP0173093);KNApSAcK:(12930);Natural Products:(UNPD105637);database;SuperNatural:(SN00250643)	68722655248
16	1	N/A	-91.7887000099799	C15H18O3	[M + H]+	QHZJDZMUOAWFAX	InChI=1S/C15H18O3/c1-9-11-6-12-10(8-16)4-3-5-15(12,2)7-13(11)18-14(9)17/h4,8,11-13H,1,3,5-7H2,2H3	null	CC12CCC=C(C1CC3C(C2)OC(=O)C3=C)C=O	2.66307688	""	COCONUT:(CNP0283976);KNApSAcK:(12927);Natural Products:(UNPD94705 UNPD129764);database;SuperNatural:(SN00301017 SN00375873)	68722655248
17	1	N/A	-92.82587317043323	C15H18O3	[M + H]+	OXOKNXVZMNZEGP	InChI=1S/C15H18O3/c1-10-4-3-5-12(9-16)8-14-13(7-6-10)11(2)15(17)18-14/h5-6,9,13-14H,2-4,7-8H2,1H3	6-methyl-3-methylidene-2-oxo-3a,4,7,8,11,11a-hexahydrocyclodeca[b]furan-10-carbaldehyde	CC1=CCC2C(CC(=CCC1)C=O)OC(=O)C2=C	2.20000005	5256880;101650349	COCONUT:(CNP0239252);KNApSAcK:(12393);Natural Products:(UNPD196904 UNPD119141);database;PubChem:(5256880 101650349);SuperNatural:(SN00346846 SN00380063)	68722655250
