structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.3525763522314675	-69.5655010353835	C10H10O	[M + H]+	BWHOZHOGCMHOBV	InChI=1S/C10H10O/c1-9(11)7-8-10-5-3-2-4-6-10/h2-8H,1H3	ACMC-20aplv	CC(=O)C=CC1=CC=CC=C1	2.16102242	15909;637759;12224733;12224734;11147801;16213774;16213775;57369762;101900579;118797102;118797466	HMDB:(31617 141081);PubChem class - food;SuperNatural:(SN00159659);ZINC bio:(ZINC08580219 ZINC19230125);additional;MeSH:(637759);PubMed;NORMAN:(NS00003742);COCONUT:(CNP0331521);Natural Products:(UNPD96428);database;PubChem:(15909 637759 12224733 12224734 11147801 16213774 16213775 57369762 101900579 118797102 118797466);YMDB Mine;CHEBI:(78399 78400 217301);PubChem class - bio and metabolites;PubChem class - safety and toxic;Biocyc:(CPD-16997);KEGG Mine	111891228782
2	1	N/A	-78.49296213552078	C10H10O	[M + H]+	DKOUYOVAEBQFHU	InChI=1S/C10H10O/c1-9-4-6-10(7-5-9)3-2-8-11/h2-8H,1H3	3-P-Tolylpropenal	CC1=CC=C(C=C1)C=CC=O	2.55498672	582941;5371802;12378022	COCONUT:(CNP0112831);HMDB:(29640);database;PubChem class - food;PubChem:(582941 5371802 12378022);YMDB Mine;ZINC bio:(ZINC13542657 ZINC13542658);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubMed;KEGG Mine	111889358922
3	1	N/A	-91.2965232373926	C10H10O	[M + H]+	WLNLUFZWBZXINT	InChI=1S/C10H10O/c11-9-5-4-8-10-6-2-1-3-7-10/h1-7,9H,8H2	2-Butenal, 4-phenyl-	C1=CC=C(C=C1)CC=CC=O	2.52082229	11008054;13699864;54437140	COCONUT:(CNP0157371);HMDB:(29602);Natural Products:(UNPD218284 UNPD174788);database;PubChem:(11008054 13699864 54437140);SuperNatural:(SN00305533);ZINC bio:(ZINC14651502);PubChem class - bio and metabolites;KEGG Mine	77329375242
4	1	N/A	-94.3799321600543	C10H10O	[M + H]+	DYAOGZLLMZQVHY	InChI=1S/C10H10O/c1-2-9(8-11)10-6-4-3-5-7-10/h2-8H,1H3	ACMC-20annu	CC=C(C=O)C1=CC=CC=C1	2.20000005	20446;5370644;6429333	HMDB:(31619);PubChem class - food;SuperNatural:(SN00282847);ZINC bio:(ZINC02037864);NORMAN:(NS00049278);COCONUT:(CNP0164159);Natural Products:(UNPD172556 UNPD211850 UNPD13324);database;PubChem:(20446 5370644 6429333);CHEBI:(89904);PubChem class - bio and metabolites;PubChem class - safety and toxic;YMDB:(1440);KEGG Mine	77531029546
5	1	N/A	-94.92619779951248	C10H10O	[M + H]+	VLUMOWNVWOXZAU	InChI=1S/C10H10O/c1-9(8-11)7-10-5-3-2-4-6-10/h2-8H,1H3	alpha-Methylcinnimal	CC(=CC1=CC=CC=C1)C=O	2.20000005	7557;5354896;5372813	HMDB:(31566);PubChem class - food;SuperNatural:(SN00074545);ZINC bio:(ZINC01589931 ZINC04501386);PubMed;NORMAN:(NS00005057);COCONUT:(CNP0107200);database;PubChem:(7557 5354896 5372813);YMDB Mine;CHEBI:(89992);PubChem class - bio and metabolites;PubChem class - safety and toxic;KEGG Mine	111890669674
6	1	N/A	-96.93559410786449	C10H10O	[M + H]+	KCKZIWSINLBROE	InChI=1S/C10H10O/c11-10-6-5-8-3-1-2-4-9(8)7-10/h1-4H,5-7H2	2-Tetralone	C1CC2=CC=CC=C2CC1=O	1.60000002	68266;10240958;102461229	NORMAN:(NS00032650);COCONUT:(CNP0253800);Natural Products:(UNPD133227);database;PubChem:(68266 10240958 102461229);MeSH:(68266);PubChem class - safety and toxic;PubMed	68788977734
7	1	N/A	-112.65600349957988	C10H10O	[M + H]+	XHLHPRDBBAGVEG	InChI=1S/C10H10O/c11-10-7-3-5-8-4-1-2-6-9(8)10/h1-2,4,6H,3,5,7H2	tetralone	C1CC2=CC=CC=C2C(=O)C1	2.0	10724;10654364;10057721;11789468;11804911;10419339;10441829;54590416;71752486	NORMAN:(NS00001796);COCONUT:(CNP0265726);Natural Products:(UNPD101652);database;PubChem:(10724 10654364 10057721 11789468 11804911 10419339 10441829 54590416 71752486);ZINC bio:(ZINC03860775);HSDB:(529-34-0);PubChem class - safety and toxic;PubMed;KEGG Mine	77378921026
8	1	N/A	-115.23444101025476	C10H10O	[M + H]+	IRWAASJGTLXGMV	InChI=1S/C10H10O/c1-8(2)10-5-3-9(7-11)4-6-10/h3-7H,1H2,2H3	4-prop-1-en-2-ylbenzaldehyde	CC(=C)C1=CC=C(C=C1)C=O	2.79999995	14597914	COCONUT:(CNP0243600);HMDB:(35925);KNApSAcK:(10858);Natural Products:(UNPD176932);database;PubChem:(14597914);SuperNatural:(SN00310614);ZINC bio:(ZINC14591755);PubChem class - bio and metabolites;MeSH:(14597914);PubMed;KEGG Mine	77329375326
9	1	N/A	-118.06841149285772	C10H10O	[M + H]+	BREUSQKDALZQGO	InChI=1S/C10H10O/c1-2-3-4-5-6-7-8-9-10-11/h2-5,8-10H,1H3	null	CC=CC=CC#CC=CC=O	2.20000005	101408849;131242089	COCONUT:(CNP0254877);Natural Products:(UNPD99478);database;PubChem:(101408849 131242089)	68721606658
10	1	N/A	-118.41577239421335	C10H10O	[M + H]+	IBHSROAJVVUWSC	InChI=1S/C10H10O/c11-9-5-4-8-10-6-2-1-3-7-10/h1-3,6-7,11H,5,9H2	4-Phenyl-3-butyn-1-ol	C1=CC=C(C=C1)C#CCCO	1.89999998	575462	COCONUT:(CNP0323944);Natural Products:(UNPD86103);database;PubChem:(575462);ZINC bio:(ZINC02168923)	68721614850
