structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4145476869529682	-5.155475186804702	C16H18O9	[M + H]+	CWVRJTMFETXNAD	InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)	Heriguard	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O	-0.400000006	9476;73081;91492;1794424;1794425;1794426;1794427;348159;7003561;7067332;7067333;7067334;7067335;5280633;5282098;5315832;5318529;6353336;6436237;6537496;6574999;6575000;6604240;6604619;6875767;12310829;12310830;12310831;9998242;11870307;11870308;11870309;11870310;16757870;26297970;25210304;24207715;25244622;25789091;44135450;44426057;51136363;53744398;57476659;60074140;58545420;59400402;58877657;68047465;68056103;70639896;71314735;71314736;75360770;76319361;89007322;90714044;89043351;89049934;90057486;90835443;90933851;92448125;89360385;91150816;94854309;89953037;102053183;123134024;123773323;123426002;123802666;129010242;131707983;134694233;134725522;134298658;139557019	HMDB:(3164 29278 32849 40690);SuperNatural:(SN00282142 SN00177844 SN00134926 SN00272998 SN00387708 SN00156132 SN00156298 SN00383487 SN00354548 SN00243784 SN00286759 SN00161467 SN00133578 SN00287762 SN00358540 SN00002781 SN00158572 SN00379641 SN00344288 SN00285739 SN00158497 SN00348645 SN00380369 SN00256471 SN00050532 SN00307664 SN00006879 SN00037353);ZINC bio:(ZINC01532490 ZINC01532763 ZINC01599733 ZINC02138728 ZINC03947475 ZINC03947476 ZINC04096248 ZINC04102407 ZINC05567588 ZINC12153524 ZINC13508092 ZINC17263588 ZINC27644079);additional;MeSH:(73081 348159 1794427 5280633 5315832 6436237 12310829);Plantcyc:(CAFFEOYLQUINATE);PubMed;NORMAN:(NS00015066);COCONUT:(CNP0148557 CNP0182857);KNApSAcK:(49091);Natural Products:(UNPD19126 UNPD135177 UNPD226240 UNPD33682 UNPD182361 UNPD224133 UNPD224611 UNPD127950 UNPD209950 UNPD85158 UNPD230482 UNPD129293 UNPD222004 UNPD209933 UNPD163715 UNPD207559 UNPD207630 UNPD109307 UNPD187115 UNPD207560 UNPD98798 UNPD211502 UNPD211484 UNPD35448 UNPD118510 UNPD107088 UNPD11387 UNPD105351 UNPD106185 UNPD76313 UNPD24385);database;PubChem:(9476 73081 91492 1794424 1794425 1794426 1794427 348159 7003561 7067332 7067333 7067334 7067335 5280633 5282098 5315832 5318529 6353336 6436237 6537496 6574999 6575000 6604240 6604619 6875767 12310829 12310830 12310831 9998242 11870307 11870308 11870309 11870310 16757870 26297970 25210304 24207715 25244622 25789091 44135450 44426057 51136363 53744398 57476659 60074140 58545420 59400402 58877657 68047465 68056103 70639896 71314735 71314736 75360770 76319361 89007322 90714044 89043351 89049934 90057486 90835443 90933851 92448125 89360385 91150816 94854309 89953037 102053183 123134024 123773323 123426002 123802666 129010242 131707983 134694233 134725522 134298658 139557019);CHEBI:(16384 16112 143036 139434 57644 57754 143538 75489 95271);PubChem class - bio and metabolites;KEGG:(C00852 C17147);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CAFFEOYLQUINATE)	68841040254
2	1	N/A	-13.297948060130887	C16H18O9	[M + H]+	GYFFKZTYYAFCTR	InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(21)25-14-11(19)6-16(24,15(22)23)7-12(14)20/h1-5,11-12,14,17-20,24H,6-7H2,(H,22,23)	4-Caffeoylquinic acid	C1C(C(C(CC1(C(=O)O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O	-0.400000006	5315599;5315600;9798666;12305664;45109829;58427569;92135678;89953038;124136972	COCONUT:(CNP0043862 CNP0190199);HMDB:(30653);KNApSAcK:(29540);Natural Products:(UNPD31253 UNPD49725 UNPD217795 UNPD219879 UNPD226360 UNPD164733 UNPD169920 UNPD210275);database;PubChem:(5315599 5315600 9798666 12305664 45109829 58427569 92135678 89953038 124136972);SuperNatural:(SN00325899 SN00295238 SN00224315 SN00160073 SN00158340 SN00028368 SN00279969 SN00038314);CHEBI:(75491);ZINC bio:(ZINC31154929 ZINC33830037 ZINC33830038);additional;PubMed;KEGG Mine	77313122426
3	1	N/A	-32.17268596660583	C16H18O9	[M + H]+	GWTUHAXUUFROTF	InChI=1S/C16H18O9/c17-9-3-1-8(5-10(9)18)2-4-13(21)25-16(15(23)24)6-11(19)14(22)12(20)7-16/h1-5,11-12,14,17-20,22H,6-7H2,(H,23,24)	1-Caffeoylquinic acid	C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O	-0.400000006	6451212;10155076;45109764;53393476;75092775;124929576;131751066;131846085	COCONUT:(CNP0065718 CNP0137587);HMDB:(30652);Natural Products:(UNPD34199 UNPD217808);database;PubChem:(6451212 10155076 45109764 53393476 75092775 124929576 131751066 131846085);SuperNatural:(SN00335331 SN00028389);CHEBI:(136555);ZINC bio:(ZINC31155033);additional;PubChem class - bio and metabolites;KEGG Mine	77329899562
4	1	N/A	-88.95999490254296	C16H18O9	[M + H]+	MUFNHZJDHKPFLB	InChI=1S/C16H18O9/c17-9-3-1-2-8(13(9)21)4-5-12(20)25-14-10(18)6-16(24,15(22)23)7-11(14)19/h1-5,10-11,14,17-19,21,24H,6-7H2,(H,22,23)	null	C1C(C(C(CC1(C(=O)O)O)O)OC(=O)C=CC2=C(C(=CC=C2)O)O)O	-0.2372749	""	COCONUT:(CNP0205371);Natural Products:(UNPD50669);database;SuperNatural:(SN00292634)	68722655232
5	1	N/A	-100.67404414787022	C16H18O9	[M + H]+	SNJMEIIRYSEQFZ	InChI=1S/C16H18O9/c17-9-3-8(4-10(18)5-9)1-2-13(20)25-12-7-16(24,15(22)23)6-11(19)14(12)21/h1-5,11-12,14,17-19,21,24H,6-7H2,(H,22,23)	null	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=CC(=C2)O)O)O)O	-0.400000006	139342201	COCONUT:(CNP0221792);Natural Products:(UNPD207644 UNPD230499 UNPD104856);database;PubChem:(139342201);SuperNatural:(SN00285717)	68722655234
6	1	N/A	-121.62195201629578	C16H18O9	[M + H]+	UGCJUFITGAQJDV	InChI=1S/C16H18O9/c17-9-3-1-7(5-10(9)18)2-4-12(19)25-11-6-8(16(23)24)13(20)15(22)14(11)21/h1-5,8,11,13-15,17-18,20-22H,6H2,(H,23,24)	null	C1C(C(C(C(C1OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)O)C(=O)O	-0.392285645	""	COCONUT:(CNP0114905);Natural Products:(UNPD46271);database;SuperNatural:(SN00379859);KEGG Mine	77312589824
7	1	N/A	-205.91562919785315	C16H18O9	[M + H]+	JYGULFKBNOEBGT	InChI=1S/C16H18O9/c1-16(15(22)23)7-11(19)13(21)14(25-16)24-12(20)5-3-8-2-4-9(17)10(18)6-8/h2-6,11,13-14,17-19,21H,7H2,1H3,(H,22,23)	null	CC1(CC(C(C(O1)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)O)C(=O)O	0.296820402	""	COCONUT:(CNP0196495);Natural Products:(UNPD117138);database;SuperNatural:(SN00300295)	68722655232
8	1	N/A	-226.76983670062774	C16H18O9	[M + H]+	RQESGOWYIIHJON	InChI=1S/C16H18O9/c1-23-11-6-8(2-4-9(11)17)3-5-12(19)24-7-10(18)15-13(20)14(21)16(22)25-15/h2-6,10,13-15,17-18,20-21H,7H2,1H3	null	COC1=C(C=CC(=C1)C=CC(=O)OCC(C2C(C(C(=O)O2)O)O)O)O	-0.132059962	""	COCONUT:(CNP0282210);Natural Products:(UNPD223977);database	68721606656
9	1	N/A	-250.08554409081063	C16H18O9	[M + H]+	RWJNZXADBICLRQ	InChI=1S/C16H18O9/c1-6-2-8(18)7-3-9(19)11(4-10(7)23-6)24-16-15(22)14(21)13(20)12(5-17)25-16/h2-4,12-17,19-22H,5H2,1H3	null	CC1=CC(=O)C2=CC(=C(C=C2O1)OC3C(C(C(C(O3)CO)O)O)O)O	-0.29274258	""	COCONUT:(CNP0294621);Natural Products:(UNPD81464);database;SuperNatural:(SN00394310)	68722655232
10	1	N/A	-255.81725425701597	C16H18O9	[M + H]+	WBAVLTNIRYDCPM	InChI=1S/C16H18O9/c1-22-9-5-8-7(2-3-12(18)23-8)4-10(9)24-16-15(21)14(20)13(19)11(6-17)25-16/h2-5,11,13-17,19-21H,6H2,1H3	2H-1-Benzopyran-2-one, 6-(b-D-glucopyranosyloxy)-7-methoxy-	COC1=C(C=C2C=CC(=O)OC2=C1)OC3C(C(C(C(O3)CO)O)O)O	-0.208474621	3084335;71358772;78062648	COCONUT:(CNP0141957);Natural Products:(UNPD56301 UNPD189684);database;PubChem:(3084335 71358772 78062648);SuperNatural:(SN00389148 SN00028529);CHEBI:(139433);ZINC bio:(ZINC31156113);additional;Training Set;PubMed;Biocyc:(CPD-21596);KEGG Mine	77313140834
