structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.8906363227691662	-12.00224396370498	C16H12O5	[M + H]+	HUKSJTUUSUGIDC	InChI=1S/C16H12O5/c17-8-1-2-9-12(3-8)18-6-11-10-4-14-15(20-7-19-14)5-13(10)21-16(9)11/h1-5,11,16-17H,6-7H2	Inermine	C1C2C(C3=C(O1)C=C(C=C3)O)OC4=CC5=C(C=C24)OCO5	2.5	91510;161298;363863;36689162;36689163;138107352	HMDB:(36629);SuperNatural:(SN00001855 SN00002377 SN00002378 SN00002379);ZINC bio:(ZINC00899884 ZINC01620280 ZINC01620281 ZINC01620282);additional;MeSH:(91510 161298 363863);Plantcyc:(CPD-3631 CPD-4462);PubMed;NORMAN:(NS00015825);COCONUT:(CNP0366241);KNApSAcK:(2546);Natural Products:(UNPD220821 UNPD23867 UNPD67605);database;PubChem:(91510 161298 363863 36689162 36689163 138107352);CHEBI:(99 73030 73029);PubChem class - bio and metabolites;KEGG:(C10502 C16229);Training Set;Biocyc:(CPD-4462 CPD-3631)	68740376958
2	1	N/A	-151.38487228928798	C16H12O5	[M + H]+	NSLWGXNKAGTHTP	InChI=1S/C16H12O5/c17-11-2-1-9-3-10(7-19-14(9)4-11)12-5-15-16(6-13(12)18)21-8-20-15/h1-6,17-18H,7-8H2	null	C1C(=CC2=C(O1)C=C(C=C2)O)C3=CC4=C(C=C3O)OCO4	2.5	85605044	database;Plantcyc:(CPD-17616);PubChem:(85605044);PubMed;Biocyc:(CPD-17616);PubChem class - bio and metabolites	68736387138
3	1	N/A	-181.95110249724584	C16H12O5	[M + H]+	FJZRCLCBDONNNU	InChI=1S/C16H12O5/c17-6-11-13(19)4-3-9-12-7-20-14-5-8(18)1-2-10(14)16(12)21-15(9)11/h1-6,12,16,18-19H,7H2	Erythribyssin B	C1C2C(C3=C(O1)C=C(C=C3)O)OC4=C2C=CC(=C4C=O)O	2.29999995	46879997	COCONUT:(CNP0107614);Natural Products:(UNPD40077);database;PubChem:(46879997);SuperNatural:(SN00323813);PubMed	68722655298
4	1	N/A	-201.05328256304963	C16H12O5	[M + H]+	MXDNXMXAOOHCKT	InChI=1S/C16H12O5/c1-20-14-6-9(17)2-4-11(14)13-8-21-15-7-10(18)3-5-12(15)16(13)19/h2-8,17-18H,1H3	Ambap56581-76-1	COC1=C(C=CC(=C1)O)C2=COC3=C(C2=O)C=CC(=C3)O	2.4000001	14077813	COCONUT:(CNP0209490);KNApSAcK:(9388);Natural Products:(UNPD169010);database;PubChem:(14077813);SuperNatural:(SN00363478);ZINC bio:(ZINC02559341);PubMed;KEGG Mine	77312598098
5	1	N/A	-205.9484567740637	C16H12O5	[M + H]+	IFBRBJZDJUDCQS	InChI=1S/C16H12O5/c1-18-13-7-16-15(19-8-20-16)6-11(13)14-4-9-2-3-10(17)5-12(9)21-14/h2-7,17H,8H2,1H3	6-Benzofuranol, 2-(6-methoxy-1,3-benzodioxol-5-yl)-	COC1=CC2=C(C=C1C3=CC4=C(O3)C=C(C=C4)O)OCO2	3.4000001	10636767	COCONUT:(CNP0281835);KNApSAcK:(19232);Natural Products:(UNPD23596);database;PubChem:(10636767);SuperNatural:(SN00293901);MeSH:(10636767);PubMed	68722655318
6	1	N/A	-222.1342277519032	C16H12O5	[M + H]+	KWOIKCKVKSXBPU	InChI=1S/C16H12O5/c1-18-13-6-10(17)2-3-11(13)14-4-9-5-15-16(20-8-19-15)7-12(9)21-14/h2-7,17H,8H2,1H3	null	COC1=C(C=CC(=C1)O)C2=CC3=CC4=C(C=C3O2)OCO4	3.4000001	44474402	COCONUT:(CNP0148799);Natural Products:(UNPD182766);database;PubChem:(44474402);SuperNatural:(SN00346226)	68722655234
7	1	N/A	-236.88468746174138	C16H12O5	[M + H]+	JZOYQACMFLYEJG	InChI=1S/C16H12O5/c1-20-10-3-5-12-15(7-10)21-8-13(16(12)19)11-4-2-9(17)6-14(11)18/h2-8,17-18H,1H3	null	COC1=CC2=C(C=C1)C(=O)C(=CO2)C3=C(C=C(C=C3)O)O	2.4000001	11471620	COCONUT:(CNP0376346);KNApSAcK:(19506);Natural Products:(UNPD142045);database;PubChem:(11471620);SuperNatural:(SN00269507);KEGG Mine	77312589842
8	1	N/A	-239.52306832301954	C16H12O5	[M + H]+	MUYAUELJBWQNDH	InChI=1S/C16H12O5/c1-20-15-6-9(2-5-13(15)18)12-8-21-14-7-10(17)3-4-11(14)16(12)19/h2-8,17-18H,1H3	3''-Methoxydaidzein	COC1=C(C=CC(=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O	2.4000001	5319422	COCONUT:(CNP0135794);HMDB:(130379);KNApSAcK:(9390);Natural Products:(UNPD124557);database;PubChem:(5319422);SuperNatural:(SN00232418);CHEBI:(65780);PubChem class - bio and metabolites;PubMed;KEGG Mine	77329367162
9	1	N/A	-240.23457742591896	C16H12O5	[M + H]+	XKHHKXCBFHUOHM	InChI=1S/C16H12O5/c1-20-10-3-5-11(14(18)7-10)13-8-21-15-6-9(17)2-4-12(15)16(13)19/h2-8,17-18H,1H3	Xenognosin B	COC1=CC(=C(C=C1)C2=COC3=C(C2=O)C=CC(=C3)O)O	2.4000001	5280551;86289330;101621880	HMDB:(31720);SuperNatural:(SN00157841);Plantcyc:(2-HYDROXYFORMONONETIN);PubMed;COCONUT:(CNP0098927 CNP0297210);KNApSAcK:(257);Natural Products:(UNPD52833);database;PubChem:(5280551 86289330 101621880);CHEBI:(17678 77687);PubChem class - bio and metabolites;KEGG:(C02920);Biocyc:(2-HYDROXYFORMONONETIN)	68739565946
10	1	N/A	-240.33133503750685	C16H12O5	[M + H]+	XPWNRECAMQNDNB	InChI=1S/C16H12O5/c17-9-1-2-10-14(4-9)21-7-16(20)6-8-3-12(18)13(19)5-11(8)15(10)16/h1-6,17-20H,7H2	null	C1C2(C=C3C=C(C(=CC3=C2C4=C(O1)C=C(C=C4)O)O)O)O	0.300000012	124159551	PubChem:(124159551);database	68719476738
