structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.45196401413820125	-22.775778142609518	C27H44O	[M + H]+	QYSXJUFSXHHAJI	InChI=1S/C27H44O/c1-19(2)8-6-9-21(4)25-15-16-26-22(10-7-17-27(25,26)5)12-13-23-18-24(28)14-11-20(23)3/h12-13,19,21,24-26,28H,3,6-11,14-18H2,1-2,4-5H3	Ricketon	CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CCC3=C)O)C	7.9000001	2735;6221;1548920;1548921;1548922;1548923;7067439;7067440;7251172;7251174;5280795;5283710;5283711;5283712;5353527;5363362;6393768;6432644;6451358;6604201;6604662;6708595;6713938;6992015;6992016;9821465;12303085;12303090;12303092;12303099;12303103;10883523;10000117;10894379;10045875;11014566;11025493;11058152;10340013;11463269;17756775;20849436;22811020;25057171;25127095;25203321;25245915;24779639;25749216;25749217;25886211;25886212;42051934;42051935;40976976;44120164;44281724;46783254;51398173;51412568;51412569;50990069;54253997;54253998;54253999;54254000;54254001;57369435;53442272;57484195;59105885;57853712;66509018;66577030;71679245;71679246;71679247;71772573;71310874;73891144;73946685;76974359;88060377;87058084;88100830;88558217;87495473;88929345;89077613;90787517;89154175;90889268;92131197;89690182;91602203;91463052;101182058;101182060;102372242;117064495;117590619;123256248;124203107;124203108;123977226;129009980;129010296;129627856;131697801;131954764;135221919;135391163;139407593	HMDB:(876 6719);PubChem class - food;SuperNatural:(SN00006565 SN00011179 SN00006566 SN00006564 SN00257765);ZINC bio:(ZINC03978666 ZINC03978667 ZINC03978669 ZINC04474460 ZINC05380435 ZINC09231972 ZINC11592611 ZINC11592613 ZINC13813120 ZINC13813123 ZINC31356923 ZINC38140518 ZINC38557647);additional;HSDB:(67-97-0);MeSH:(5280795 5283710);PubMed;NORMAN:(NS00008889);COCONUT:(CNP0117742);KNApSAcK:(41217);Natural Products:(UNPD41501 UNPD30380);database;PubChem:(2735 6221 1548920 1548921 1548922 1548923 7067439 7067440 7251172 7251174 5280795 5283710 5283711 5283712 5353527 5363362 6393768 6432644 6451358 6604201 6604662 6708595 6713938 6992015 6992016 9821465 12303085 12303090 12303092 12303099 12303103 10883523 10000117 10894379 10045875 11014566 11025493 11058152 10340013 11463269 17756775 20849436 22811020 25057171 25127095 25203321 25245915 24779639 25749216 25749217 25886211 25886212 42051934 42051935 40976976 44120164 44281724 46783254 51398173 51412568 51412569 50990069 54253997 54253998 54253999 54254000 54254001 57369435 53442272 57484195 59105885 57853712 66509018 66577030 71679245 71679246 71679247 71772573 71310874 73891144 73946685 76974359 88060377 87058084 88100830 88558217 87495473 88929345 89077613 90787517 89154175 90889268 92131197 89690182 91602203 91463052 101182058 101182060 102372242 117064495 117590619 123256248 124203107 124203108 123977226 129009980 129010296 129627856 131697801 131954764 135221919 135391163 139407593);CHEBI:(28940);PubChem class - bio and metabolites;KEGG:(C05443);PubChem class - safety and toxic;PubChem class - drug;Biocyc:(VITAMIN_D3)	68975111038
2	1	N/A	-51.24102832549657	C27H44O	[M + H]+	AVSXSVCZWQODGV	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,9,19,21-25,28H,6,8,10-17H2,1-5H3	desmesterol	CC(CCC=C(C)C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	7.55075121	9401;313036;439577;5314026;6432322;10000182;10091439;16052044;20849418;25167215;58104993;71007137;92210071;99566026;99566028;101223372;101233522;101753494;126969096;129627301;131706666;132048574;135015429;137704869	HMDB:(2719);SuperNatural:(SN00378602 SN00278666 SN00359597 SN00006019 SN00272198 SN00389856);ZINC bio:(ZINC03876073);MeSH:(439577);Plantcyc:(DESMOSTEROL-CPD);PubMed;NORMAN:(NS00005490);COCONUT:(CNP0236491);KNApSAcK:(23743);Natural Products:(UNPD42350 UNPD169183 UNPD196237 UNPD78617 UNPD155949 UNPD50946);database;PubChem:(9401 313036 439577 5314026 6432322 10000182 10091439 16052044 20849418 25167215 58104993 71007137 92210071 99566026 99566028 101223372 101233522 101753494 126969096 129627301 131706666 132048574 135015429 137704869);YMDB Mine;CHEBI:(17737);PubChem class - bio and metabolites;KEGG:(C01802);Biocyc:(DESMOSTEROL-CPD)	103099574654
3	1	N/A	-66.22594245513235	C27H44O	[M + H]+	UPGTYLFCVNHBTN	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h6,8-9,18-19,21-25,28H,7,10-17H2,1-5H3	22-Dehydrocholesterol	CC(C)CC=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	7.4320507	5283661;5364685;6428693;6428694;6441561;13845851;10407706;52931330;54365161;54365162;134688392	COCONUT:(CNP0242456);KNApSAcK:(23745);Natural Products:(UNPD7865 UNPD13047 UNPD163417 UNPD140013 UNPD162076 UNPD80992 UNPD92179 UNPD16302 UNPD160200 UNPD214087 UNPD228384 UNPD40762 UNPD136442);database;PubChem:(5283661 5364685 6428693 6428694 6441561 13845851 10407706 52931330 54365161 54365162 134688392);SuperNatural:(SN00360839 SN00289544 SN00372959 SN00387964 SN00337570 SN00389401 SN00225718 SN00288075 SN00376212 SN00257201 SN00235810);MeSH:(5283661);PubMed	68722655318
4	1	N/A	-67.89528387539077	C27H44O	[M + H]+	UCTLRSWJYQTBFZ	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9-10,18-19,21,23-25,28H,6-8,11-17H2,1-5H3	lumisterol 3	CC(C)CCCC(C)C1CCC2C1(CCC3C2=CC=C4C3(CCC(C4)O)C)C	8.0	172;111049;439423;7568439;7568440;7059392;7059393;5316437;6432435;12314638;12314645;11710737;17757251;20056519;25201813;44135503;57853709;67890885;70699278;101894619;118593268;125462904;124914521;124914522;124914523;124914524;124226107;124226108;124226109;126502570;129637796;131705860;131708176;134472972;139036102;137455382	HMDB:(32 6505);SuperNatural:(SN00282290 SN00332229 SN00005651 SN00304531);ZINC bio:(ZINC03860325 ZINC03869371 ZINC03869372 ZINC03869373 ZINC03869374 ZINC05758784);additional;MeSH:(439423);Plantcyc:(CPD-4187);PubMed;NORMAN:(NS00010100);COCONUT:(CNP0167595);KNApSAcK:(23747);Natural Products:(UNPD53723 UNPD6736 UNPD12930 UNPD187473);database;PubChem:(172 111049 439423 7568439 7568440 7059392 7059393 5316437 6432435 12314638 12314645 11710737 17757251 20056519 25201813 44135503 57853709 67890885 70699278 101894619 118593268 125462904 124914521 124914522 124914523 124914524 124226107 124226108 124226109 126502570 129637796 131705860 131708176 134472972 139036102 137455382);YMDB Mine;CHEBI:(17759);PubChem class - bio and metabolites;KEGG:(C01164);PubChem class - safety and toxic;Biocyc:(CPD-4187)	103167207806
5	1	N/A	-70.14804092489123	C27H44O	[M + H]+	UBEHHDQAQBJTAE	InChI=1S/C27H44O/c1-6-18(2)7-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7-9,18-19,21-25,28H,6,10-17H2,1-5H3	Occelasterol	CCC(C)C=CC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	7.80000019	5377403;15481847;21670844;21161007;70997289;101287847;100961500	COCONUT:(CNP0253792);Natural Products:(UNPD685 UNPD188115 UNPD190996 UNPD95402 UNPD213704 UNPD108616 UNPD162172);database;PubChem:(5377403 15481847 21670844 21161007 70997289 101287847 100961500);SuperNatural:(SN00236588 SN00254187 SN00266585 SN00248968 SN00358155 SN00293867)	68722655234
6	1	N/A	-71.6090690325779	C27H44O	[M + H]+	KQRCOBZIWSKXCB	InChI=1S/C27H44O/c1-17(5-6-19-15-18(19)2)23-9-10-24-22-8-7-20-16-21(28)11-13-26(20,3)25(22)12-14-27(23,24)4/h7,17-19,21-25,28H,5-6,8-16H2,1-4H3	24,26-Cyclocholesterol	CC1CC1CCC(C)C2CCC3C2(CCC4C3CC=C5C4(CCC(C5)O)C)C	8.0	134853;14680449;21121969;23424915;50990655	COCONUT:(CNP0257001);Natural Products:(UNPD184422);database;PubChem:(134853 14680449 21121969 23424915 50990655);SuperNatural:(SN00372824);MeSH:(134853 14680449);PubMed	68722655302
7	1	N/A	-72.77974580389423	C27H44O	[M + H]+	HUJDFUNCWLFKGW	InChI=1S/C27H44O/c1-17(2)15-18(3)19(4)23-9-10-24-22-8-7-20-16-21(28)11-13-26(20,5)25(22)12-14-27(23,24)6/h7,15,17,19,21-25,28H,8-14,16H2,1-6H3	null	CC(C)C=C(C)C(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	7.33117962	""	COCONUT:(CNP0284535);Natural Products:(UNPD153879);database;SuperNatural:(SN00277064)	68722655232
8	1	N/A	-75.74857800366811	C27H44O	[M + H]+	QWRSWWMDQCPOTC	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h6-7,9,18-19,21-25,28H,8,10-17H2,1-5H3	(3S,8S,9S,10R,13R,14S,17R)-10,13-dimethyl-17-[(Z,2R)-6-methylhept-4-en-2-yl]-2,3,4,7,8,9,11,12,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-3-ol	CC(C)C=CCC(C)C1CCC2C1(CCC3C2CC=C4C3(CCC(C4)O)C)C	7.4320507	14298786;21638477;129726128	COCONUT:(CNP0185913);Natural Products:(UNPD90863 UNPD224214);database;PubChem:(14298786 21638477 129726128)	68721606658
9	1	N/A	-80.83108171261516	C27H44O	[M + H]+	VUKORTMHZDZZFR	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h9,18-19,21,23-24,28H,6-8,10-17H2,1-5H3	8-Dehydrocholesterol	CC(C)CCCC(C)C1CCC2C1(CCC3=C2CC=C4C3(CCC(C4)O)C)C	7.4000001	129846;6400602;11463270;22833577;54411424;56625046;136212454;139035612	COCONUT:(CNP0296511);HMDB:(2027);database;PubChem:(129846 6400602 11463270 22833577 54411424 56625046 136212454 139035612);CHEBI:(89982);additional;PubChem class - bio and metabolites;MeSH:(129846);PubMed	68738875502
10	1	N/A	-83.06484642332464	C27H44O	[M + H]+	PKEPPDGGTSZLBL	InChI=1S/C27H44O/c1-18(2)7-6-8-19(3)23-11-12-24-22-10-9-20-17-21(28)13-15-26(20,4)25(22)14-16-27(23,24)5/h7,10,19-21,23-25,28H,6,8-9,11-17H2,1-5H3	Cholesta-7,24-dien-3-ol	CC(CCC=C(C)C)C1CCC2C1(CCC3C2=CCC4C3(CCC(C4)O)C)C	7.80000019	623172;440557;440670;5459827;16061334;22295536;70699277	HMDB:(6842 59615);SuperNatural:(SN00252721 SN00255411 SN00396120 SN00362298);MeSH:(5459827);Plantcyc:(5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL);PubMed;COCONUT:(CNP0162109);KNApSAcK:(23748);Natural Products:(UNPD53766 UNPD54864 UNPD170587 UNPD190404);database;PubChem:(623172 440557 440670 5459827 16061334 22295536 70699277);YMDB Mine;CHEBI:(16290 10542);PubChem class - bio and metabolites;KEGG:(C05104 C05439);Biocyc:(5-ALPHA-CHOLESTA-724-DIEN-3-BETA-OL)	103099304318
