structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.2272702761725625	-91.49414256262577	C45H73NO16	[M + H]+	QCTMYNGDIBTNSK	InChI=1S/C45H73NO16/c1-19-8-13-45(46-16-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-42-39(61-40-36(54)34(52)31(49)21(3)56-40)38(33(51)29(18-48)59-42)60-41-37(55)35(53)32(50)28(17-47)58-41/h6,19-21,23-42,46-55H,7-18H2,1-5H3	Solasonin	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1	1.10000002	537159;73410;119247;255983;6326050;9876101;9942086;23304644;60124155;58666235;70680623;71307575;101050964;101838896;118701087;125039842;125039843;125039844;125039845;131705946;131707230;132201463;132208741;132353270;137795219	NORMAN:(NS00048370);COCONUT:(CNP0252414);KNApSAcK:(2265);Natural Products:(UNPD168018 UNPD193461 UNPD57509 UNPD58025 UNPD61967 UNPD71569 UNPD108677 UNPD75951 UNPD164151 UNPD197147 UNPD58089);database;PubChem:(537159 73410 119247 255983 6326050 9876101 9942086 23304644 60124155 58666235 70680623 71307575 101050964 101838896 118701087 125039842 125039843 125039844 125039845 131705946 131707230 132201463 132208741 132353270 137795219);SuperNatural:(SN00259563 SN00330578 SN00255057 SN00311252 SN00271834 SN00294330 SN00294808 SN00359516 SN00322514);CHEBI:(9191);MeSH:(73410 119247 255983 537159 70680623 71307575 101050964 118701087 137795219);KEGG:(C10824);PubChem class - safety and toxic;PubMed	68790026614
2	1	N/A	-92.37412495495234	C45H73NO16	[M + H]+	KNLOWJPFLKGYGQ	InChI=1S/C45H73NO16/c1-19-8-13-45(46-16-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-42-39(61-40-35(53)33(51)31(49)21(3)56-40)37(55)38(29(18-48)59-42)60-41-36(54)34(52)32(50)28(17-47)58-41/h6,19-21,23-42,46-55H,7-18H2,1-5H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1	0.600000024	11205236;15950011;71812504;76318695;101151877	COCONUT:(CNP0190203);Natural Products:(UNPD73430 UNPD113278 UNPD119582 UNPD221309);database;PubChem:(11205236 15950011 71812504 76318695 101151877);SuperNatural:(SN00321293 SN00230999 SN00374100);PubMed;KEGG Mine	77312589890
3	1	N/A	-122.02920289320295	C45H73NO16	[M + H]+	PMGYNLXCHVRBIS	InChI=1S/C45H73NO16/c1-18-13-29(48)45(46-16-18)19(2)30-27(62-45)15-26-24-8-7-22-14-23(9-11-43(22,5)25(24)10-12-44(26,30)6)58-41-37(55)35(53)38(28(17-47)59-41)60-42-39(34(52)32(50)21(4)57-42)61-40-36(54)33(51)31(49)20(3)56-40/h7,18-21,23-42,46-55H,8-17H2,1-6H3	null	CC1CC(C2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)OC9C(C(C(C(O9)C)O)O)O)O)O)C)C)C)NC1)O	0.998759568	""	COCONUT:(CNP0148962);Natural Products:(UNPD182595);database;SuperNatural:(SN00364419)	68722655232
4	1	N/A	-126.16650801709964	C45H73NO16	[M + H]+	RCTKRNCKOYYRIO	InChI=1S/C45H73NO16/c1-19-8-13-45(46-16-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-41-37(55)38(33(51)29(18-48)58-41)60-42-39(35(53)32(50)28(17-47)59-42)61-40-36(54)34(52)31(49)21(3)56-40/h6,19-21,23-42,46-55H,7-18H2,1-5H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)C)O)O)O)O)C)C)C)NC1	1.10000002	14428446;102004671;125039950;125039951;125039952;125039953	COCONUT:(CNP0231199);HMDB:(34356);Natural Products:(UNPD100575);database;PubChem:(14428446 102004671 125039950 125039951 125039952 125039953);SuperNatural:(SN00387212);PubChem class - bio and metabolites	68739432458
5	1	N/A	-126.17057548285119	C45H73NO16	[M + H]+	RIVIQJIJCOXJBE	InChI=1S/C45H73NO16/c1-18-9-12-45(46-16-18)19(2)30-27(62-45)14-26-24-8-7-22-13-23(10-11-43(22,5)25(24)15-29(48)44(26,30)6)58-42-39(61-41-36(54)34(52)32(50)21(4)57-41)37(55)38(28(17-47)59-42)60-40-35(53)33(51)31(49)20(3)56-40/h7,18-21,23-42,46-55H,8-17H2,1-6H3	null	CC1CCC2(C(C3C(O2)CC4C3(C(CC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)O)C)C)NC1	-0.300000012	17751711;17751712;16109797;101868570;101447948	COCONUT:(CNP0179717);KNApSAcK:(34031);Natural Products:(UNPD13329 UNPD121365);database;PubChem:(17751711 17751712 16109797 101868570 101447948);SuperNatural:(SN00351015 SN00317081);MeSH:(16109797);PubMed;KEGG Mine	77312589910
6	1	N/A	-151.38816335547318	C45H73NO16	[M + H]+	QVPFHCBFGWCLEX	InChI=1S/C45H73NO16/c1-19-9-14-45(46(55)17-19)20(2)30-28(62-45)16-27-25-8-7-23-15-24(10-12-43(23,5)26(25)11-13-44(27,30)6)58-42-39(61-41-36(53)34(51)32(49)22(4)57-41)37(54)38(29(18-47)59-42)60-40-35(52)33(50)31(48)21(3)56-40/h7,19-22,24-42,47-55H,8-18H2,1-6H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)N(C1)O	1.0	101929544	COCONUT:(CNP0292317);Natural Products:(UNPD161694);database;PubChem:(101929544);SuperNatural:(SN00380370)	68722655234
7	1	N/A	-159.3200500367426	C45H73NO16	[M + H]+	HXGPJVFMLZBAHJ	InChI=1S/C45H73NO16/c1-18-13-29(48)45(46-16-18)19(2)30-27(62-45)15-26-24-8-7-22-14-23(9-11-43(22,5)25(24)10-12-44(26,30)6)58-38-37(60-41-35(53)33(51)31(49)20(3)56-41)28(17-47)59-40(55)39(38)61-42-36(54)34(52)32(50)21(4)57-42/h7,18-21,23-42,46-55H,8-17H2,1-6H3	null	CC1CC(C2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(OC(C7OC8C(C(C(C(O8)C)O)O)O)O)CO)OC9C(C(C(C(O9)C)O)O)O)C)C)C)NC1)O	0.998759568	""	COCONUT:(CNP0205798);Natural Products:(UNPD118161);database;SuperNatural:(SN00380478)	68722655232
8	1	N/A	-209.40142272970232	C45H73NO16	[M + H]+	RXVGBQCEAQZMLW	InChI=1S/C45H73NO16/c1-19-5-8-26-20(2)31-27(46(26)15-19)14-25-23-7-6-21-13-22(9-11-44(21,3)24(23)10-12-45(25,31)4)57-43-40(62-42-38(56)36(54)33(51)29(17-48)59-42)39(34(52)30(18-49)60-43)61-41-37(55)35(53)32(50)28(16-47)58-41/h6,19-20,22-43,47-56H,5,7-18H2,1-4H3	null	CC1CCC2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C	0.492858231	""	COCONUT:(CNP0126499);Natural Products:(UNPD167773);database;SuperNatural:(SN00231800);KEGG Mine	77312589824
9	1	N/A	-210.729701819466	C45H73NO16	[M + H]+	JLFJEGBBEGUZBB	InChI=1S/C45H73NO16/c1-18-12-27(49)31-19(2)30-26(46(31)15-18)14-25-23-7-6-21-13-22(8-10-44(21,4)24(23)9-11-45(25,30)5)58-43-40(62-41-37(55)35(53)32(50)20(3)57-41)39(34(52)29(17-48)60-43)61-42-38(56)36(54)33(51)28(16-47)59-42/h6,18-20,22-43,47-56H,7-17H2,1-5H3	null	CC1CC(C2C(C3C(N2C1)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)O	0.800000012	101699425	COCONUT:(CNP0176394);KNApSAcK:(42693);Natural Products:(UNPD179822);database;PubChem:(101699425);SuperNatural:(SN00312983);KEGG Mine	77312589842
10	1	N/A	-746.9015628865367	C45H73NO16	[M + H]+	JPZXZKRKWCZOBZ	InChI=1S/C45H73NO16/c1-12-14-20-35(50)60-43-29(6)56-37(25-45(43,8)53)61-40-28(5)57-44(39(52)38(40)46(9)10)62-41-31(21-22-47)23-26(3)32(59-34(49)13-2)19-17-15-16-18-27(4)55-36(51)24-33(42(41)54-11)58-30(7)48/h15-17,19,22,26-29,31-33,37-44,52-53H,12-14,18,20-21,23-25H2,1-11H3	null	CCCCC(=O)OC1C(OC(CC1(C)O)OC2C(OC(C(C2N(C)C)O)OC3C(CC(C(C=CC=CCC(OC(=O)CC(C3OC)OC(=O)C)C)OC(=O)CC)C)CC=O)C)C	4.58392525	""	COCONUT:(CNP0312905);Natural Products:(UNPD71308);database;SuperNatural:(SN00307362)	68722655232
