structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4823023625293488	-39.5066561720978	C15H31NO2	[M + H]+	MMBILEWCGWTAOV	InChI=1S/C15H31NO2/c1-3-4-5-6-7-8-9-10-11-12-15(18)16-13-14(2)17/h14,17H,3-13H2,1-2H3,(H,16,18)	Lauramide MIPA	CCCCCCCCCCCC(=O)NCC(C)O	4.4000001	9903249;76967848;76967849;138402724	NORMAN:(NS00014428);COCONUT:(CNP0340826);database;PubChem class - safety and toxic;PubChem:(9903249 76967848 76967849 138402724);additional	68789469186
2	1	N/A	-124.09707008597283	C15H31NO2	[M + H]+	AEDQNOLIADXSBB	InChI=1S/C15H31NO2/c1-2-3-4-5-6-7-8-9-10-11-13-16-14-12-15(17)18/h16H,2-14H2,1H3,(H,17,18)	N-Lauryl-beta-alanine	CCCCCCCCCCCCNCCC(=O)O	2.5999999	15099;22023815;59269989;122367196	NORMAN:(NS00013545);database;PubChem class - safety and toxic;PubChem:(15099 22023815 59269989 122367196);PubMed	68786847810
3	1	N/A	-135.7014962791953	C15H31NO2	[M + H]+	LDOUJNADNJHDOO	InChI=1S/C15H31NO2/c16-14-12-10-8-6-4-2-1-3-5-7-9-11-13-15(17)18/h1-14,16H2,(H,17,18)	Pentadecanoic acid, 15-amino-	C(CCCCCCCN)CCCCCCC(=O)O	4.18054342	15420362	PubChem:(15420362);database	68719476738
4	1	N/A	-142.2347388663087	C15H31NO2	[M + H]+	YASYAQIAFYRYBX	InChI=1S/C15H31NO2/c1-3-6-14(17)10-12-8-5-9-13(16-12)11-15(18)7-4-2/h12-18H,3-11H2,1-2H3	null	CCCC(CC1CCCC(N1)CC(CCC)O)O	2.79999995	11021533;134714976	COCONUT:(CNP0197272);KNApSAcK:(47001);Natural Products:(UNPD124617);database;PubChem:(11021533 134714976);SuperNatural:(SN00362002)	68722655250
5	1	N/A	-151.11948679202916	C15H31NO2	[M + H]+	BMYCCWYAFNPAQC	InChI=1S/C15H31NO2/c1-3-4-5-6-7-8-9-10-11-12-13-16(2)14-15(17)18/h3-14H2,1-2H3,(H,17,18)	N-Dodecylsarcosinate	CCCCCCCCCCCCN(C)CC(=O)O	3.20000005	61426;22501103;59297422	NORMAN:(NS00046816);MeSH:(61426);database;PubChem:(61426 22501103 59297422);PubMed	68719738950
6	1	N/A	-157.72554846379927	C15H31NO2	[M + H]+	RXJHXBORQMLXBV	InChI=1S/C15H31NO2/c1-3-5-9-15(18)11-13-8-6-7-12(16-13)10-14(17)4-2/h12-18H,3-11H2,1-2H3	null	CCCCC(CC1CCCC(N1)CC(CC)O)O	2.9000001	101369279;101369284	COCONUT:(CNP0117517);Natural Products:(UNPD39539);database;PubChem:(101369279 101369284);SuperNatural:(SN00343648)	68722655234
7	1	N/A	-159.24903155419304	C15H31NO2	[M + H]+	KWQIYZIHZCLRSR	InChI=1S/C15H31NO2/c1-2-3-4-5-6-7-8-9-10-11-12-15(18)14(16)13-17/h11-12,14-15,17-18H,2-10,13,16H2,1H3	D-erythro-Sphingosine C-15	CCCCCCCCCCC=CC(C(CO)N)O	3.70000005	57347473;53394046;95065734;91746220;91886102;101159160	COCONUT:(CNP0265396);database;Training Set;PubChem:(57347473 53394046 95065734 91746220 91886102 101159160);additional	68722114562
8	1	N/A	-199.9228158805766	C15H31NO2	[M + H]+	PRFSPTJBPXYTAI	InChI=1S/C15H31NO2/c1-12(2)10-8-6-5-7-9-11-15(18)13(3)16-14(4)17/h12-13,15,18H,5-11H2,1-4H3,(H,16,17)	Clavaminol N	CC(C)CCCCCCCC(C(C)NC(=O)C)O	4.0999999	44127629	COCONUT:(CNP0260117);Natural Products:(UNPD14237);database;PubChem:(44127629);SuperNatural:(SN00249223);PubMed	68722655298
9	1	N/A	-218.85812066617575	C15H31NO2	[M + H]+	TXNJAVCZNMSELK	InChI=1S/C15H31NO2/c1-3-4-5-6-7-8-9-10-11-12-13-18-15(17)14-16-2/h16H,3-14H2,1-2H3	null	CCCCCCCCCCCCOC(=O)CNC	4.66877604	9816569	PubChem:(9816569);PubMed;database	68719476802
10	1	N/A	-230.401658836965	C15H31NO2	[M + H]+	BXDMRIPPLXNONS	InChI=1S/C15H31NO2/c1-4-7-15(18)11-13-9-6-8-12(16(13)3)10-14(17)5-2/h12-15,17-18H,4-11H2,1-3H3	N-methyl-2-(2-hydroxybutyl)-6-(2-hydroxypentyl)-piperidine	CCCC(CC1CCCC(N1C)CC(CC)O)O	2.9000001	398123;15838352	COCONUT:(CNP0186944);KNApSAcK:(44268);Natural Products:(UNPD2826);database;PubChem:(398123 15838352);SuperNatural:(SN00390654)	68722655250
