structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.48024309741845506	-85.81989552485858	C22H18O4	[M + H]+	UCVPKAZCQPRWAY	InChI=1S/C22H18O4/c23-21(25-15-17-9-3-1-4-10-17)19-13-7-8-14-20(19)22(24)26-16-18-11-5-2-6-12-18/h1-14H,15-16H2	Benzyl phthalate	C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2C(=O)OCC3=CC=CC=C3	4.80834103	220773;71312366	NORMAN:(NS00020092);database;PubChem class - food;PubChem:(220773 71312366);ZINC bio:(ZINC01470694);additional;PubChem class - safety and toxic;PubMed	68921598018
2	1	N/A	-131.06255562205033	C22H18O4	[M + H]+	PJIHOMLREDSYPG	InChI=1S/C22H18O4/c1-25-19-7-3-5-15-13(9-11-17(23)21(15)19)14-10-12-18(24)22-16(14)6-4-8-20(22)26-2/h3-12,23-24H,1-2H3	Daldinol	COC1=CC=CC2=C(C=CC(=C21)O)C3=C4C=CC=C(C4=C(C=C3)O)OC	5.30000019	10020507	COCONUT:(CNP0297107);KNApSAcK:(37001);Natural Products:(UNPD52735);database;PubChem:(10020507);SuperNatural:(SN00393155);MeSH:(10020507);PubMed	68722655318
3	1	N/A	-134.9786748946538	C22H18O4	[M + H]+	ZEAFEAWABQVDLG	InChI=1S/C22H18O4/c1-25-18-7-3-5-13-9-10-16(22(24)20(13)18)14-11-12-17(23)21-15(14)6-4-8-19(21)26-2/h3-12,23-24H,1-2H3	2-(4-hydroxy-5-methoxynaphthalen-1-yl)-8-methoxynaphthalen-1-ol	COC1=CC=CC2=C1C(=C(C=C2)C3=C4C=CC=C(C4=C(C=C3)O)OC)O	5.30000019	16080323	COCONUT:(CNP0242119);Natural Products:(UNPD42445);database;PubChem:(16080323);SuperNatural:(SN00307086)	68722655234
4	1	N/A	-148.131505244511	C22H18O4	[M + H]+	ATGBDIJBTXFUFY	InChI=1S/C22H18O4/c1-11-7-13-3-5-15(21(25)19(13)17(23)9-11)16-6-4-14-8-12(2)10-18(24)20(14)22(16)26/h3-10,23-26H,1-2H3	Diospyrol	CC1=CC2=C(C(=C1)O)C(=C(C=C2)C3=C(C4=C(C=C3)C=C(C=C4O)C)O)O	6.5	28681	COCONUT:(CNP0167548);Natural Products:(UNPD46754);database;PubChem:(28681);SuperNatural:(SN00157284);MeSH:(28681);PubChem class - safety and toxic;PubMed	68789764166
5	1	N/A	-149.51490772946153	C22H18O4	[M + H]+	VCBDQZVZKRLTPA	InChI=1S/C22H18O4/c1-25-17-7-3-5-13-9-11-15(21(23)19(13)17)16-12-10-14-6-4-8-18(26-2)20(14)22(16)24/h3-12,23-24H,1-2H3	2-(1-hydroxy-8-methoxynaphthalen-2-yl)-8-methoxynaphthalen-1-ol	COC1=CC=CC2=C1C(=C(C=C2)C3=C(C4=C(C=CC=C4OC)C=C3)O)O	5.30000019	16080326	COCONUT:(CNP0175821);Natural Products:(UNPD101922);database;PubChem:(16080326);SuperNatural:(SN00340994)	68722655234
6	1	N/A	-157.6075909718311	C22H18O4	[M + H]+	HYXJAVXHSQPNCA	InChI=1S/C22H18O4/c1-11-9-13-5-3-7-15(23)19(13)21(25)17(11)18-12(2)10-14-6-4-8-16(24)20(14)22(18)26/h3-10,23-26H,1-2H3	null	CC1=CC2=C(C(=CC=C2)O)C(=C1C3=C(C4=C(C=CC=C4O)C=C3C)O)O	6.5	101293601	PubChem:(101293601);database	68719476738
7	1	N/A	-163.0569564980098	C22H18O4	[M + H]+	NYLMZJJRTNVOAI	InChI=1S/C22H18O4/c23-20(16-25-19-14-8-3-9-15-19)26-22(18-12-6-2-7-13-18)21(24)17-10-4-1-5-11-17/h1-15,22H,16H2	Oprea1_477874	C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)OC(=O)COC3=CC=CC=C3	4.9000001	2642698;2642701;3439283	database;PubChem:(2642698 2642701 3439283);PubMed;CHEBI:(108262)	68719476834
8	1	N/A	-165.58904042982866	C22H18O4	[M + H]+	NCEMILFELLGZJP	InChI=1S/C22H18O4/c1-16(25-21(23)18-8-4-2-5-9-18)17-12-14-20(15-13-17)26-22(24)19-10-6-3-7-11-19/h2-16H,1H3	null	CC(C1=CC=C(C=C1)OC(=O)C2=CC=CC=C2)OC(=O)C3=CC=CC=C3	5.2961216	""	COCONUT:(CNP0330211);Natural Products:(UNPD94606);database	68721606656
9	1	N/A	-189.47406050389526	C22H18O4	[M + H]+	CPBJMKMKNCRKQB	InChI=1S/C22H18O4/c1-13-11-15(7-9-19(13)23)22(16-8-10-20(24)14(2)12-16)18-6-4-3-5-17(18)21(25)26-22/h3-12,23-24H,1-2H3	Cresolphthalein	CC1=C(C=CC(=C1)C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4)O)C)O	4.5	68995	NORMAN:(NS00019909);MeSH:(68995);database;PubChem class - safety and toxic;PubChem:(68995);PubMed	68786847814
10	1	N/A	-200.2766641905456	C22H18O4	[M + H]+	VCSUYXUJFRFUEL	InChI=1S/C22H18O4/c1-13-7-9-15(11-19(13)23)22(16-10-8-14(2)20(24)12-16)18-6-4-3-5-17(18)21(25)26-22/h3-12,23-24H,1-2H3	null	CC1=C(C=C(C=C1)C2(C3=CC=CC=C3C(=O)O2)C4=CC(=C(C=C4)C)O)O	4.5	25021460	PubChem:(25021460);PubMed;database	68719476802
