structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.30576940682381265	-4.282307769468893	C10H8O4	[M + H]+	RODXRVNMMDRFIK	InChI=1S/C10H8O4/c1-13-9-4-6-2-3-10(12)14-8(6)5-7(9)11/h2-5,11H,1H3	Murrayetin	COC1=C(C=C2C(=C1)C=CC(=O)O2)O	1.5	5280460;90972240;91140160;91440104;139025753	HMDB:(34344);SuperNatural:(SN00000594);ZINC bio:(ZINC00057733);additional;MeSH:(5280460);Plantcyc:(SCOPOLETIN);PubMed;NORMAN:(NS00007731);COCONUT:(CNP0095717 CNP0184442);KNApSAcK:(2499);Natural Products:(UNPD123796);database;PubChem:(5280460 90972240 91140160 91440104 139025753);CHEBI:(17488);PubChem class - bio and metabolites;KEGG:(C01752);PubChem class - safety and toxic;Training Set;Biocyc:(SCOPOLETIN)	68807485822
2	1	N/A	-7.575210032569759	C10H8O4	[M + H]+	SYTYLPHCLSSCOJ	InChI=1S/C10H8O4/c1-13-9-5-8-6(4-7(9)11)2-3-10(12)14-8/h2-5,11H,1H3	Isoscopoletin	COC1=C(C=C2C=CC(=O)OC2=C1)O	1.5	69894	HMDB:(132246);SuperNatural:(SN00002595);ZINC bio:(ZINC01845692);additional;MeSH:(69894);Plantcyc:(CPD-14453 CPD-9831);PubMed;NORMAN:(NS00037942);COCONUT:(CNP0262443);KNApSAcK:(39452);Natural Products:(UNPD138161);database;PubChem:(69894);CHEBI:(81484);PubChem class - bio and metabolites;KEGG:(C18079);Training Set;Biocyc:(CPD-14453 CPD-9831)	68740376958
3	1	N/A	-63.514369220019574	C10H8O4	[M + H]+	KIGCGZUAVODHMD	InChI=1S/C10H8O4/c1-13-7-4-2-6-3-5-8(11)14-10(6)9(7)12/h2-5,12H,1H3	ACMC-20alwe	COC1=C(C2=C(C=C1)C=CC(=O)O2)O	1.5	146487	HMDB:(30692);SuperNatural:(SN00003072);ZINC bio:(ZINC02545403);additional;MeSH:(146487);PubMed;COCONUT:(CNP0201546);Natural Products:(UNPD127765);database;PubChem:(146487);PubChem class - bio and metabolites;Biocyc:(CPD-21587);KEGG Mine	77329901646
4	1	N/A	-74.60382958226158	C10H8O4	[M + H]+	HAQWEMHXSIRYBE	InChI=1S/C10H8O4/c1-13-10-7(11)4-2-6-3-5-8(12)14-9(6)10/h2-5,11H,1H3	7-Hydroxy-8-methoxycoumarin	COC1=C(C=CC2=C1OC(=O)C=C2)O	1.5	5316302	COCONUT:(CNP0130357);KNApSAcK:(45589);Natural Products:(UNPD162815);database;PubChem:(5316302);SuperNatural:(SN00158459);ZINC bio:(ZINC13481600);PubChem class - bio and metabolites;Plantcyc:(CPD-14430);PubMed;Biocyc:(CPD-14430);KEGG Mine	77329508434
5	1	N/A	-100.27693672404013	C10H8O4	[M + H]+	XAKPXVHELMEQCF	InChI=1S/C10H8O4/c1-13-7-3-2-6-4-8(11)10(12)14-9(6)5-7/h2-5,11H,1H3	null	COC1=CC2=C(C=C1)C=C(C(=O)O2)O	1.70000005	12539021	COCONUT:(CNP0304807);Natural Products:(UNPD6158);database;PubChem:(12539021);SuperNatural:(SN00335449);KEGG Mine	77312589826
6	1	N/A	-103.37143619502832	C10H8O4	[M + H]+	PGPVICRXSGQXJL	InChI=1S/C10H8O4/c1-13-9-4-6-2-3-7(11)5-8(6)14-10(9)12/h2-5,11H,1H3	null	COC1=CC2=C(C=C(C=C2)O)OC1=O	1.70000005	12466112	COCONUT:(CNP0312328);Natural Products:(UNPD70615);database;PubChem:(12466112);SuperNatural:(SN00234812);ZINC bio:(ZINC13481514)	68722663426
7	1	N/A	-114.22268211302668	C10H8O4	[M + H]+	CIWXNUFLRXYBQV	InChI=1S/C10H8O4/c1-13-8-4-3-7-6(10(8)12)2-5-9(11)14-7/h2-5,12H,1H3	null	COC1=C(C2=C(C=C1)OC(=O)C=C2)O	1.5	71440520	COCONUT:(CNP0390709);Natural Products:(UNPD53291);database;PubChem:(71440520);SuperNatural:(SN00350307)	68722655234
8	1	N/A	-119.82503002586918	C10H8O4	[M + H]+	FWYIBGHGBOVPNL	InChI=1S/C10H8O4/c1-13-7-4-6-2-3-9(12)14-10(6)8(11)5-7/h2-5,11H,1H3	null	COC1=CC(=C2C(=C1)C=CC(=O)O2)O	1.5	102395048	COCONUT:(CNP0331080);Natural Products:(UNPD95833);database;PubChem:(102395048)	68721606658
9	1	N/A	-120.42514173224927	C10H8O4	[M + H]+	IFIRYJJHHOCCHT	InChI=1S/C10H8O4/c1-13-8-4-6(11)5-9-7(8)2-3-10(12)14-9/h2-5,11H,1H3	7-hydroxy-5-methoxychromen-2-one	COC1=CC(=CC2=C1C=CC(=O)O2)O	1.5	5487854	COCONUT:(CNP0352366);HMDB:(136675);Natural Products:(UNPD14948);database;PubChem:(5487854);ZINC bio:(ZINC13481528);PubChem class - bio and metabolites;PubMed;Biocyc:(CPD-19825)	68738394186
10	1	N/A	-130.03492175727476	C10H8O4	[M + H]+	MJBHLQMPKBMZSF	InChI=1S/C10H8O4/c1-13-6-2-3-7-8(11)5-10(12)14-9(7)4-6/h2-5,11H,1H3	4-Hydroxy-7-methoxycoumarin	COC1=CC2=C(C=C1)C(=CC(=O)O2)O	1.20000005	54691408	COCONUT:(CNP0052526);database;PubChem:(54691408);SuperNatural:(SN00000872);ZINC bio:(ZINC00058031);additional;PubChem class - safety and toxic;Training Set;PubMed;KEGG Mine	77380214850
