structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5330078065751311	-106.99716519386105	C15H23NO4	[M + H]+	UVZTZBRGZXIBLZ	InChI=1S/C15H23NO4/c17-13-10-11-14(18)16(13)12-8-6-4-2-1-3-5-7-9-15(19)20/h10-11H,1-9,12H2,(H,19,20)	11-Maleimidoundecanoic acid	C1=CC(=O)N(C1=O)CCCCCCCCCCC(=O)O	2.86204433	4618600	database;PubChem class - safety and toxic;PubChem:(4618600);PubMed	68786585666
2	1	N/A	-140.31406251735893	C15H23NO4	[M + H]+	ZTRSQJLZEQIYQY	InChI=1S/C15H23NO4/c1-3-4-5-6-8-12-11(2)14(19)16(15(12)20)10-7-9-13(17)18/h3-10H2,1-2H3,(H,17,18)	null	CCCCCCC1=C(C(=O)N(C1=O)CCCC(=O)O)C	2.70000005	124432830	COCONUT:(CNP0367854);database;Training Set;PubChem:(124432830)	68721590274
3	1	N/A	-170.07986974732583	C15H23NO4	[M + H]+	YPHMISFOHDHNIV	InChI=1S/C15H23NO4/c1-8-3-9(2)15(20)11(4-8)12(17)5-10-6-13(18)16-14(19)7-10/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)	Actidion	CC1CC(C(=O)C(C1)C(CC2CC(=O)NC(=O)C2)O)C	1.13963223	2900;6197;120760;1770295;219202;7059506;7059507;6604199;6610291;12313108;16757558;16757791;16760040;23616204;23616205;23947063;42052097;42052098;40773389;45489161;44274197;68777335;92267775;101282291;100922775;118483974;124490261	SuperNatural:(SN00284784 SN00002771 SN00005835 SN00036502 SN00036503 SN00005833 SN00036487 SN00036287 SN00307803 SN00005834);ZINC bio:(ZINC02115567 ZINC03872170 ZINC03872171 ZINC03872172 ZINC04073970 ZINC04536598 ZINC08579261 ZINC11592912 ZINC11592913);additional;HSDB:(66-81-9);MeSH:(6197);Plantcyc:(CPD-7099);PubMed;NORMAN:(NS00004971);COCONUT:(CNP0294126);KNApSAcK:(47211);Natural Products:(UNPD141131 UNPD43379 UNPD75210 UNPD71347 UNPD65831 UNPD165757);database;PubChem:(2900 6197 120760 1770295 219202 7059506 7059507 6604199 6610291 12313108 16757558 16757791 16760040 23616204 23616205 23947063 42052097 42052098 40773389 45489161 44274197 68777335 92267775 101282291 100922775 118483974 124490261);CHEBI:(95322 91792 27641);PubChem class - bio and metabolites;KEGG:(C06685);PubChem class - safety and toxic;Training Set;PubChem class - drug;Biocyc:(CPD-7099)	68841040758
4	1	N/A	-220.25824657875404	C15H23NO4	[M + H]+	ASXNZRSELVPGQC	InChI=1S/C15H23NO4/c1-8-5-9(2)15(20)12-7-14(19)16-13(18)6-10(17)3-4-11(8)12/h8-12,17H,3-7H2,1-2H3,(H,16,18,19)	null	CC1CC(C(=O)C2C1CCC(CC(=O)NC(=O)C2)O)C	0.5	44545204;139585529	PubChem:(44545204 139585529);COCONUT:(CNP0413192);database	68721573890
5	1	N/A	-253.57779934624293	C15H23NO4	[M + H]+	SAVFIMRLAWCZGX	InChI=1S/C15H23NO4/c1-8-3-9(2)15(19)11(4-8)12-5-10(6-13(16)17)7-14(18)20-12/h8-12H,3-7H2,1-2H3,(H2,16,17)	null	CC1CC(C(=O)C(C1)C2CC(CC(=O)O2)CC(=O)N)C	0.899999976	9817196;9925726;10923981	COCONUT:(CNP0251913);KNApSAcK:(16060);Natural Products:(UNPD42644);database;PubChem:(9817196 9925726 10923981);SuperNatural:(SN00036776 SN00380441 SN00019979 SN00019978 SN00019980 SN00036774 SN00019977 SN00036059 SN00036775);ZINC bio:(ZINC00023222 ZINC13366753 ZINC13366756 ZINC13366759 ZINC13366762 ZINC13911833 ZINC13911834 ZINC13911835);additional;MeSH:(9925726);Training Set;PubMed	68723204182
6	1	N/A	-278.97555645986	C15H23NO4	[M + H]+	VUHCEJPYCQSKEW	InChI=1S/C15H23NO4/c1-9-5-10(2)15(20)12(6-9)4-3-11(7-13(16)17)8-14(18)19/h4,9-11H,3,5-8H2,1-2H3,(H2,16,17)(H,18,19)	null	CC1CC(C(=O)C(=CCC(CC(=O)N)CC(=O)O)C1)C	1.10000002	38350859;38350872;44715187;98642732;129446887	COCONUT:(CNP0061037 CNP0203720);database;PubChem:(38350859 38350872 44715187 98642732 129446887);SuperNatural:(SN00028841 SN00028838 SN00028840 SN00028839);ZINC bio:(ZINC31158719 ZINC31158725 ZINC31158730 ZINC31158735);additional;Training Set	68723171330
7	1	N/A	-340.9336634029693	C15H23NO4	[M + H]+	MCNIZUBFGYPIIP	InChI=1S/C15H23NO4/c1-4-10(2)15(18)20-13-6-8-16-7-5-12(14(13)16)9-19-11(3)17/h4,12-14H,5-9H2,1-3H3	null	CC=C(C)C(=O)OC1CCN2C1C(CC2)COC(=O)C	1.73613822	""	COCONUT:(CNP0328214);Natural Products:(UNPD3970);database;SuperNatural:(SN00281259)	68722655232
8	1	N/A	-342.73657336293724	C15H23NO4	[M + H]+	FGXRWRTWXUADQM	InChI=1S/C15H23NO4/c1-4-16-9-5-6-10-20-15(17)12-7-8-13(18-2)14(11-12)19-3/h7-8,11,16H,4-6,9-10H2,1-3H3	4-(ethylamino)butyl 3,4-dimethoxybenzoate	CCNCCCCOC(=O)C1=CC(=C(C=C1)OC)OC	2.65831757	20303586	PubChem:(20303586);database	68719476738
9	1	N/A	-357.48820885707505	C15H23NO4	[M + H]+	PZYVTIFZRODWEN	InChI=1S/C15H23NO4/c1-2-3-4-5-6-15(20)16-10-14(19)11-7-8-12(17)13(18)9-11/h7-9,14,17-19H,2-6,10H2,1H3,(H,16,20)	null	CCCCCCC(=O)NCC(O)c1ccc(O)c(O)c1	2.245991028935221	""	""	0
10	1	N/A	-378.0406726087985	C15H23NO4	[M + H]+	MAEOWCPXCUFIRS	InChI=1S/C15H23NO4/c1-11(2)6-3-4-8-13(17)14-10-12(16-20-14)7-5-9-15(18)19/h10-11H,3-9H2,1-2H3,(H,18,19)	null	CC(C)CCCCC(=O)c1cc(CCCC(=O)O)no1	3.539090043881538	""	""	0
11	1	N/A	-382.2585887649442	C15H23NO4	[M + H]+	GSLRBTJVJMDETK	InChI=1S/C15H23NO4/c1-9(2)5-4-6-10(3)12-8-16-14(15(19)20)11(12)7-13(17)18/h5-6,11-12,14,16H,4,7-8H2,1-3H3,(H,17,18)(H,19,20)	null	CC(C)=CC/C=C(/C)[C@H]1CN[C@H](C(=O)O)[C@H]1CC(=O)O	1.7203209599607716	""	""	0
