structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4863530031321785	-97.25989977590726	C21H34O7	[M + H]+	OZZNTAYWTGDTHK	InChI=1S/C21H34O7/c1-11-7-13(23)9-21(4)6-5-12(8-14(11)21)20(2,3)28-19-18(26)17(25)16(24)15(10-22)27-19/h7,12,14-19,22,24-26H,5-6,8-10H2,1-4H3	null	CC1=CC(=O)CC2(C1CC(CC2)C(C)(C)OC3C(C(C(C(O3)CO)O)O)O)C	0.5	11079849	COCONUT:(CNP0160954);Natural Products:(UNPD45477 UNPD37329);database;PubChem:(11079849);SuperNatural:(SN00394198 SN00253855)	68722655234
2	1	N/A	-114.28899413198036	C21H34O7	[M + H]+	FKHKXGQDMKLQLK	InChI=1S/C21H34O7/c1-9(2)17-13-5-11(4)15(7-12(13)10(3)6-14(17)23)27-21-20(26)19(25)18(24)16(8-22)28-21/h5,9-10,12-13,15-22,24-26H,6-8H2,1-4H3	null	CC1CC(=O)C(C2C1CC(C(=C2)C)OC3C(C(C(C(O3)CO)O)O)O)C(C)C	0.600000024	45360217	COCONUT:(CNP0050000);database;PubChem:(45360217);SuperNatural:(SN00038142 SN00038145 SN00034044 SN00034043 SN00038143 SN00034045 SN00034046 SN00038144);ZINC bio:(ZINC31167954 ZINC31167958 ZINC31167962 ZINC31167966 ZINC35464832 ZINC35464837 ZINC35464839 ZINC35464842);additional;Training Set	68723171330
3	1	N/A	-129.68315700554928	C21H34O7	[M + H]+	XHAUOHBDNZKIEL	InChI=1S/C21H34O7/c1-11-13-9-12(5-7-21(13,4)8-6-14(11)23)20(2,3)28-19-18(26)17(25)16(24)15(10-22)27-19/h12,15-19,22,24-26H,5-10H2,1-4H3	null	CC1=C2CC(CCC2(CCC1=O)C)C(C)(C)OC3C(C(C(C(O3)CO)O)O)O	0.699999988	71654868	COCONUT:(CNP0201567);Natural Products:(UNPD223495);database;PubChem:(71654868);PubMed	68721606722
4	1	N/A	-135.2023916533511	C21H34O7	[M + H]+	YCPOPAUEGHAQIJ	InChI=1S/C21H34O7/c1-11-4-5-16(23)21(3)7-6-13(8-14(11)21)12(2)10-27-20-19(26)18(25)17(24)15(9-22)28-20/h4,13-20,22-26H,2,5-10H2,1,3H3	null	CC1=CCC(C2(C1CC(CC2)C(=C)COC3C(C(C(C(O3)CO)O)O)O)C)O	1.0	101607214	COCONUT:(CNP0141317);Natural Products:(UNPD105584);database;PubChem:(101607214);SuperNatural:(SN00321233)	68722655234
5	1	N/A	-150.21890717362297	C21H34O7	[M + H]+	VGMXDSYTGIFDBM	InChI=1S/C21H34O7/c1-10(2)12-5-6-21(4)13(7-12)11(3)14(8-16(21)23)27-20-19(26)18(25)17(24)15(9-22)28-20/h12-20,22-26H,1,3,5-9H2,2,4H3	null	CC(=C)C1CCC2(C(C1)C(=C)C(CC2O)OC3C(C(C(C(O3)CO)O)O)O)C	1.16906667	""	COCONUT:(CNP0136704);KNApSAcK:(33948);Natural Products:(UNPD31124 UNPD19559);database;SuperNatural:(SN00340026 SN00367088)	68722655248
6	1	N/A	-151.01558149310202	C21H34O7	[M + H]+	WVAZFPRTVUSMPH	InChI=1S/C21H34O7/c1-11(2)12-4-5-13(14-6-7-16(23)21(14,3)8-12)10-27-20-19(26)18(25)17(24)15(9-22)28-20/h4-7,11-20,22-26H,8-10H2,1-3H3	2-[[(1S,3aS,4R,8aS)-1-hydroxy-8a-methyl-7-propan-2-yl-3a,4,7,8-tetrahydro-1H-azulen-4-yl]methoxy]-6-(hydroxymethyl)oxane-3,4,5-triol	CC(C)C1CC2(C(C=CC2O)C(C=C1)COC3C(C(C(C(O3)CO)O)O)O)C	0.899999976	59197864	COCONUT:(CNP0103057);Natural Products:(UNPD170516);database;PubChem:(59197864);SuperNatural:(SN00391250)	68722655234
7	1	N/A	-152.41366271046616	C21H34O7	[M + H]+	GEPTZQCOTWXOER	InChI=1S/C21H34O7/c1-10-5-6-12(7-14-11(2)15(23)8-13(10)14)21(3,4)28-20-19(26)18(25)17(24)16(9-22)27-20/h10,12-13,16-20,22,24-26H,5-9H2,1-4H3	null	CC1CCC(CC2=C(C(=O)CC12)C)C(C)(C)OC3C(C(C(C(O3)CO)O)O)O	1.31506097	""	COCONUT:(CNP0132422);database	68721573888
8	1	N/A	-168.7555094433587	C21H34O7	[M + H]+	ZMWRFLCUMHFFRS	InChI=1S/C21H34O7/c1-11(9-22)13-4-6-21(3)7-5-15(12(2)14(21)8-13)27-20-19(26)18(25)17(24)16(10-23)28-20/h13-20,22-26H,1-2,4-10H2,3H3	null	CC12CCC(CC1C(=C)C(CC2)OC3C(C(C(C(O3)CO)O)O)O)C(=C)CO	1.10000002	102073803	COCONUT:(CNP0368406);Natural Products:(UNPD135051);database;PubChem:(102073803);SuperNatural:(SN00256794)	68722655234
9	1	N/A	-197.9421846037063	C21H34O7	[M + H]+	QRARAADIQONICG	InChI=1S/C21H34O7/c1-11(22)19(26)6-7-20(27)18(19,3)15(24)10-14-17(2)5-4-13(23)8-12(17)9-16(25)21(14,20)28/h9,11,13-16,22-28H,4-8,10H2,1-3H3	null	CC(C1(CCC2(C1(C(CC3C2(C(C=C4C3(CCC(C4)O)C)O)O)O)C)O)O)O	-0.0221187528	""	COCONUT:(CNP0359903);Natural Products:(UNPD7815);database;SuperNatural:(SN00229912);KEGG Mine	77312589824
10	1	N/A	-200.45073022414834	C21H34O7	[M + H]+	JBQLQIMCKFDOHK	InChI=1S/C21H34O7/c1-11(22)19(26)8-9-21(28)18(19,3)16(25)14(24)15-17(2)6-5-13(23)10-12(17)4-7-20(15,21)27/h4,11,13-16,22-28H,5-10H2,1-3H3	null	CC(C1(CCC2(C1(C(C(C3C2(CC=C4C3(CCC(C4)O)C)O)O)O)C)O)O)O	-1.29999995	101289689	COCONUT:(CNP0210793);Natural Products:(UNPD3829 UNPD1548 UNPD65532);database;PubChem:(101289689);SuperNatural:(SN00266065 SN00382801);KEGG Mine	77312589826
11	1	N/A	-241.7906345168855	C21H34O7	[M + H]+	RHSWUVSQGOLHGB	InChI=1S/C21H34O7/c1-12-5-8-19(2)14(9-12)28-21(7-4-6-20(19,21)3)11-26-18-17(25)16(24)15(23)13(10-22)27-18/h9,13-18,22-25H,4-8,10-11H2,1-3H3	null	CC1=C[C@@H]2O[C@]3(CO[C@@H]4O[C@H](CO)[C@@H](O)[C@H](O)[C@@H]4O)CCC[C@]3(C)[C@@]2(C)CC1	1.033279184686985	""	""	0
12	1	N/A	-263.77741752749034	C21H34O7	[M + H]+	YUXDDKUUZPWPGV	InChI=1S/C21H34O7/c1-11(23)15-16(25)17(26)21(28)18(15,2)6-5-14-19(10-22)7-4-13(24)9-12(19)3-8-20(14,21)27/h12-17,22,24-28H,3-10H2,1-2H3	null	CC(=O)C1C(C(C2(C1(CCC3C2(CCC4C3(CCC(C4)O)CO)O)C)O)O)O	-0.0775820985	""	COCONUT:(CNP0198798);Natural Products:(UNPD104026);database;SuperNatural:(SN00283038)	68722655232
13	1	N/A	-270.1785546441237	C21H34O7	[M + H]+	GNEHABOQLSVVFN	InChI=1S/C21H34O7/c1-13(2)7-5-8-14(3)9-6-10-15(4)11-12-27-21-18(24)16(22)17(23)19(28-21)20(25)26/h7,9,11,16-19,21-24H,5-6,8,10,12H2,1-4H3,(H,25,26)	null	CC(=CCCC(=CCCC(=CCOC1C(C(C(C(O1)C(=O)O)O)O)O)C)C)C	3.4000001	90715086	PubChem:(90715086);PubMed;database	68719476802
14	1	N/A	-271.21894900881523	C21H34O7	[M + H]+	DCPIDRDWRBSZBR	InChI=1S/C21H34O7/c1-9(2)12-6-5-11(4)15-13(12)7-10(3)8-14(15)27-21-18(24)16(22)17(23)19(28-21)20(25)26/h8-9,11-19,21-24H,5-7H2,1-4H3,(H,25,26)	null	CC1CCC(C2C1C(C=C(C2)C)OC3C(C(C(C(O3)C(=O)O)O)O)O)C(C)C	2.5999999	25005515;59197870;59197872;68009907;70918404;101561208	COCONUT:(CNP0287413);Natural Products:(UNPD156663);database;PubChem:(25005515 59197870 59197872 68009907 70918404 101561208);SuperNatural:(SN00334592)	68722655234
15	1	N/A	-279.97837716187337	C21H34O7	[M + H]+	PVXSCEGGDVHDMG	InChI=1S/C21H34O7/c1-10(2)12-5-6-21(4)11(3)13(7-22)16(12)14(21)9-27-20-19(26)18(25)17(24)15(8-23)28-20/h7,10,12,14-20,23-26H,5-6,8-9H2,1-4H3	null	CC1=C(C=O)[C@H]2[C@@H](C(C)C)CC[C@]1(C)[C@H]2CO[C@@H]1O[C@H](CO)[C@@H](O)[C@H](O)[C@H]1O	1.141690414173433	""	""	0
16	1	N/A	-281.03396262780075	C21H34O7	[M + H]+	RPPIEMRSJTZHEF	InChI=1S/C21H34O7/c1-10(2)12-7-8-21(4,14-6-5-11(3)9-13(12)14)28-20-17(24)15(22)16(23)18(27-20)19(25)26/h9-10,12-18,20,22-24H,5-8H2,1-4H3,(H,25,26)	null	CC1=CC2C(C(C)C)CCC(C)(OC3OC(C(=O)O)C(O)C(O)C3O)C2CC1	2.0923574657451978	""	""	0
17	1	N/A	-309.39675211151706	C21H34O7	[M + H]+	DLMYKQYCHJGJSP	InChI=1S/C21H34O7/c1-16(2)7-5-8-17(3)12(16)6-9-18-10-19(25,13(22)14(23)21(17,18)27)20(26,11-18)15(24)28-4/h12-13,15,22,24-27H,5-11H2,1-4H3	null	CC1(CCCC2(C1CCC34C2(C(=O)C(C(C3)(C(C4)(C(O)OC)O)O)O)O)C)C	1.29999995	101286202	COCONUT:(CNP0269014);Natural Products:(UNPD56450 UNPD142303);database;PubChem:(101286202);SuperNatural:(SN00357744 SN00352216)	68722655234
18	1	N/A	-320.3236173026522	C21H34O7	[M + H]+	JNHPBAOKJPVXPD	InChI=1S/C21H34O7/c1-5-13(3)19(24)15(20(25)26)8-6-7-12(2)9-10-16(22)18-17(23)11-14(4)28-21(18)27/h12-15,19,23-24H,5-11H2,1-4H3,(H,25,26)	null	CCC(C)C(O)C(CCCC(C)CCC(=O)C1=C(O)CC(C)OC1=O)C(=O)O	3.700713918833307	""	""	0
19	1	N/A	-340.0300734495786	C21H34O7	[M + H]+	NIWSYGGVEJKUFU	InChI=1S/C21H34O7/c1-10(2)19(25)14(27-6)12-15(4)9-18(24)16(19,5)20(12,26)21(28-18)13(22)11(3)7-8-17(15,21)23/h10-14,22-26H,7-9H2,1-6H3	null	CC1CCC2(C3(CC4(C5(C(C3C(C5(C(C)C)O)OC)(C2(C1O)O4)O)C)O)C)O	-0.200000003	16750992;102200717;102321445	PubChem:(16750992 102200717 102321445);COCONUT:(CNP0264555);database	68721573890
20	1	N/A	-420.09052338390524	C21H34O7	[M + H]+	JLVZVGQWWZKQQV	InChI=1S/C21H34O7/c1-7-16-19(5,24)9-13(2)8-14(3)10-21(26-6)11-20(25,12-27-21)17(22)15(4)18(23)28-16/h9,14-16,24-25H,7-8,10-12H2,1-6H3	Neorustmicin B	CCC1C(C=C(CC(CC2(CC(CO2)(C(=O)C(C(=O)O1)C)O)OC)C)C)(C)O	1.89999998	6444104;101283368;139589008	COCONUT:(CNP0296679);KNApSAcK:(17784);Natural Products:(UNPD149172);database;PubChem:(6444104 101283368 139589008);SuperNatural:(SN00268882);MeSH:(6444104 101283368);PubMed	68722655318
