structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.307360120035935	-14.682276421052407	C45H72O17	[M + H]+	OLAMGHNQGZIWHZ	InChI=1S/C45H72O17/c1-19-8-13-45(55-18-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-42-39(61-40-35(52)33(50)31(48)21(3)56-40)37(54)38(29(17-47)59-42)60-41-36(53)34(51)32(49)28(16-46)58-41/h6,19-21,23-42,46-54H,7-18H2,1-5H3	Weltonin	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1	0.800000012	150714;401302;441884;4483040;6324830;6325045;11274517;15950009;11377975;21550268;23304276;23304336;24883846;24883847;44576182;49873595;102204092;101407231;102503698;102503703;118014814;118014845;118018146;118018192;118701244;125039630;125039631;125039632;125039633	COCONUT:(CNP0235668);HMDB:(29311);KNApSAcK:(3571);Natural Products:(UNPD169163 UNPD18999 UNPD59654 UNPD112091);database;PubChem:(150714 401302 441884 4483040 6324830 6325045 11274517 15950009 11377975 21550268 23304276 23304336 24883846 24883847 44576182 49873595 102204092 101407231 102503698 102503703 118014814 118014845 118018146 118018192 118701244 125039630 125039631 125039632 125039633);SuperNatural:(SN00248656 SN00353558 SN00282921 SN00364280);CHEBI:(4389);PubChem class - bio and metabolites;MeSH:(441884 44576182);KEGG:(C08894);PubMed	68739432830
2	1	N/A	-28.37256257255124	C45H72O17	[M + H]+	IGGJLWGOQNBJHC	InChI=1S/C45H72O17/c1-19-30-28(62-45(19)13-8-22(16-46)18-55-45)15-27-25-7-6-23-14-24(9-11-43(23,4)26(25)10-12-44(27,30)5)58-42-39(61-41-36(53)34(51)32(49)21(3)57-41)37(54)38(29(17-47)59-42)60-40-35(52)33(50)31(48)20(2)56-40/h6,19-22,24-42,46-54H,7-18H2,1-5H3	null	CC1C2C(CC3C2(CCC4C3CC=C5C4(CCC(C5)OC6C(C(C(C(O6)CO)OC7C(C(C(C(O7)C)O)O)O)O)OC8C(C(C(C(O8)C)O)O)O)C)C)OC19CCC(CO9)CO	0.100000001	44575741	COCONUT:(CNP0232934);KNApSAcK:(32096);Natural Products:(UNPD102958 UNPD186116);database;PubChem:(44575741);SuperNatural:(SN00319461 SN00286145);PubMed;KEGG Mine	77312589906
3	1	N/A	-30.48837745258827	C45H72O17	[M + H]+	HNWUTIDLRGRBEP	InChI=1S/C45H72O17/c1-19-8-13-45(55-18-19)27(16-46)30-28(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)58-42-39(61-41-36(53)34(51)32(49)21(3)57-41)37(54)38(29(17-47)59-42)60-40-35(52)33(50)31(48)20(2)56-40/h6,19-21,23-42,46-54H,7-18H2,1-5H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)CO)OC1	1.26989257	""	COCONUT:(CNP0241695);Natural Products:(UNPD118026);database;SuperNatural:(SN00360352);KEGG Mine	77312589824
4	1	N/A	-30.9570307147889	C45H72O17	[M + H]+	LPZCNTXUCIGYQK	InChI=1S/C45H72O17/c1-18-9-14-45(62-39(18)54)19(2)29-27(61-45)16-26-24-8-7-22-15-23(10-12-43(22,5)25(24)11-13-44(26,29)6)57-42-38(60-41-35(52)33(50)31(48)21(4)56-41)36(53)37(28(17-46)58-42)59-40-34(51)32(49)30(47)20(3)55-40/h7,18-21,23-42,46-54H,8-17H2,1-6H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)O)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1O	0.800000012	10795761;85271213	COCONUT:(CNP0142938);KNApSAcK:(32707);Natural Products:(UNPD72924);database;PubChem:(10795761 85271213);SuperNatural:(SN00313049);MeSH:(10795761);PubMed;KEGG Mine	77312589910
5	1	N/A	-35.3811967199246	C45H72O17	[M + H]+	JZZCFIBGDOEISI	InChI=1S/C45H72O17/c1-19-8-13-45(55-18-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-41-36(53)33(50)39(28(16-46)58-41)61-42-37(54)34(51)38(29(17-47)59-42)60-40-35(52)32(49)31(48)21(3)56-40/h6,19-21,23-42,46-54H,7-18H2,1-5H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)OC9C(C(C(C(O9)C)O)O)O)O)O)O)O)C)C)C)OC1	1.26989257	""	COCONUT:(CNP0263949);Natural Products:(UNPD146886);database;SuperNatural:(SN00354953)	68722655232
6	1	N/A	-38.70234943395438	C45H72O17	[M + H]+	YIINVROKKFPIQD	InChI=1S/C45H72O17/c1-19-8-13-45(55-18-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-41-37(54)34(51)39(29(17-47)59-41)61-40-36(53)33(50)38(21(3)56-40)60-42-35(52)32(49)31(48)28(16-46)58-42/h6,19-21,23-42,46-54H,7-18H2,1-5H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)C)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)O)C)C)C)OC1	0.800000012	13964445;13964446;101896087	COCONUT:(CNP0247403);HMDB:(40535);Natural Products:(UNPD170291);database;PubChem:(13964445 13964446 101896087);PubChem class - bio and metabolites	68738383882
7	1	N/A	-41.89668672834758	C45H72O17	[M + H]+	FXOMQOAAJCQQCO	InChI=1S/C45H72O17/c1-19-8-13-45(55-18-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-41-37(54)35(52)38(29(17-47)59-41)60-42-39(34(51)32(49)28(16-46)58-42)61-40-36(53)33(50)31(48)21(3)56-40/h6,19-21,23-42,46-54H,7-18H2,1-5H3	null	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)OC8C(C(C(C(O8)CO)O)O)OC9C(C(C(C(O9)C)O)O)O)O)O)C)C)C)OC1	0.800000012	101635466	COCONUT:(CNP0306873);Natural Products:(UNPD36709 UNPD173050);database;PubChem:(101635466);SuperNatural:(SN00356313 SN00283713)	68722655234
8	1	N/A	-42.1449294466372	C45H72O17	[M + H]+	YQEMAEKYNNOCBY	InChI=1S/C45H72O17/c1-19-8-13-45(55-18-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-42-39(61-40-36(53)34(51)31(48)21(3)56-40)38(33(50)29(17-47)59-42)60-41-37(54)35(52)32(49)28(16-46)58-41/h6,19-21,23-42,46-54H,7-18H2,1-5H3	Gracillin	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)CO)O)O)O)OC9C(C(C(C(O9)C)O)O)O)C)C)C)OC1	1.39999998	159861;496769;6325298;6712583;10010932;15949923;11964528;11968372;10440734;21550260;22210323;23304422;71698480;101254249;101340581;101921639;125463423;129317287;131675182;131706145;131801310;138107432;137705996	COCONUT:(CNP0209381);KNApSAcK:(3579);Natural Products:(UNPD221953 UNPD81199 UNPD116535 UNPD73116 UNPD138684 UNPD143799 UNPD146082 UNPD153541 UNPD171007 UNPD110474);database;PubChem:(159861 496769 6325298 6712583 10010932 15949923 11964528 11968372 10440734 21550260 22210323 23304422 71698480 101254249 101340581 101921639 125463423 129317287 131675182 131706145 131801310 138107432 137705996);SuperNatural:(SN00384306 SN00371796 SN00332707 SN00371155 SN00247401 SN00343467 SN00280969 SN00284000 SN00302401);CHEBI:(5528);MeSH:(159861 496769 6712583 129317287 131675182 131801310 137705996 138107432);KEGG:(C08901);PubMed	68722655606
9	1	N/A	-42.1449294466372	C45H72O17	[M + H]+	DAIAMOGGSOXZSO	InChI=1S/C45H72O17/c1-19-8-13-45(55-18-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)57-42-39(61-41-37(54)35(52)32(49)28(16-46)58-41)38(33(50)29(17-47)59-42)60-40-36(53)34(51)31(48)21(3)56-40/h6,19-21,23-42,46-54H,7-18H2,1-5H3	spirost-5-en-3-yl 6-deoxyhexopyranosyl-(1->3)-[hexopyranosyl-(1->2)]hexopyranoside	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)CO)O)OC8C(C(C(C(O8)C)O)O)O)OC9C(C(C(C(O9)CO)O)O)O)C)C)C)OC1	1.39999998	3826176;16395813;44661781;46397424;124867336;124867337;124867338;124867339;124901927;124901928;124901930;124901931;124904211;124904212;124904213;124904214	COCONUT:(CNP0195132);HMDB:(40497);Natural Products:(UNPD177599);database;PubChem:(3826176 16395813 44661781 46397424 124867336 124867337 124867338 124867339 124901927 124901928 124901930 124901931 124904211 124904212 124904213 124904214);SuperNatural:(SN00326692);PubChem class - bio and metabolites	68739432458
10	1	N/A	-48.728776268174336	C45H72O17	[M + H]+	CLTHDRYPLHEQEI	InChI=1S/C45H72O17/c1-19-8-13-45(56-17-19)20(2)30-27(62-45)15-26-24-7-6-22-14-23(9-11-43(22,4)25(24)10-12-44(26,30)5)58-40-37(53)35(51)33(49)29(60-40)18-55-42-39(36(52)31(47)21(3)57-42)61-41-38(54)34(50)32(48)28(16-46)59-41/h6,19-21,23-42,46-54H,7-18H2,1-5H3	alpha-D-Glucopyranoside, (3beta,25R)-spirost-5-en-3-ylO-alpha-D-glucopyranosyl-(1-2)-O-6-deoxy-alpha-L-mannopyranosyl-(1-6)-	CC1CCC2(C(C3C(O2)CC4C3(CCC5C4CC=C6C5(CCC(C6)OC7C(C(C(C(O7)COC8C(C(C(C(O8)C)O)O)OC9C(C(C(C(O9)CO)O)O)O)O)O)O)C)C)C)OC1	0.800000012	156784	COCONUT:(CNP0330676);HMDB:(39514);Natural Products:(UNPD95268);database;PubChem:(156784);SuperNatural:(SN00356532);PubChem class - bio and metabolites	68739432458
