structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5268770812803518	-28.079209987206642	C17H27NO3	[M + H]+	RGOVYLWUIBMPGK	InChI=1S/C17H27NO3/c1-3-4-5-6-7-8-9-17(20)18-13-14-10-11-15(19)16(12-14)21-2/h10-12,19H,3-9,13H2,1-2H3,(H,18,20)	Nonivamida	CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	4.19999981	2998;69091229;138396019	HMDB:(29846);PubChem class - food;SuperNatural:(SN00156428);ZINC bio:(ZINC01697652);additional;MeSH:(2998);PubMed;NORMAN:(NS00002166);COCONUT:(CNP0188271);Natural Products:(UNPD101157);database;PubChem:(2998 69091229 138396019);CHEBI:(46936);PubChem class - bio and metabolites;PubChem class - safety and toxic;PubChem class - drug;Biocyc:(CPD-9183)	68975110254
2	1	N/A	-30.68615499573809	C17H27NO3	[M + H]+	VQEONGKQWIFHMN	InChI=1S/C17H27NO3/c1-13(2)7-5-4-6-8-17(20)18-12-14-9-10-15(19)16(11-14)21-3/h9-11,13,19H,4-8,12H2,1-3H3,(H,18,20)	Ambap28789-35-7	CC(C)CCCCCC(=O)NCC1=CC(=C(C=C1)O)OC	3.9000001	168836	HMDB:(36328);SuperNatural:(SN00266393);ZINC bio:(ZINC05757941);additional;MeSH:(168836);PubMed;NORMAN:(NS00021103);COCONUT:(CNP0162604);Natural Products:(UNPD170150);database;PubChem:(168836);PubChem class - bio and metabolites;KEGG:(C20216);PubChem class - safety and toxic;Biocyc:(CPD-9182)	68807338318
3	1	N/A	-101.65704187894966	C17H27NO3	[M + H]+	RRCXCIBDXPXSRA	InChI=1S/C17H27NO3/c1-3-4-5-6-7-8-11-18-17(20)13-14-9-10-15(19)16(12-14)21-2/h9-10,12,19H,3-8,11,13H2,1-2H3,(H,18,20)	Octylhomovanillamide	CCCCCCCCNC(=O)CC1=CC(=C(C=C1)O)OC	4.19999981	3041745	database;PubChem class - safety and toxic;PubChem:(3041745);PubMed;CHEBI:(64041)	68786585698
4	1	N/A	-149.01985150371135	C17H27NO3	[M + H]+	KTWNQIGDYSOLGD	InChI=1S/C17H27NO3/c1-2-3-4-5-6-7-8-17(21)18-12-11-14-9-10-15(19)16(20)13-14/h9-10,13,19-20H,2-8,11-12H2,1H3,(H,18,21)	N-Pelargonoyldopamine	CCCCCCCCC(=O)NCCC1=CC(=C(C=C1)O)O	4.08245039	16385805	PubChem:(16385805);database	68719476738
5	1	N/A	-166.63878086369243	C17H27NO3	[M + H]+	LFJIMPMPCRGDQL	InChI=1S/C17H27NO3/c1-3-4-5-6-7-8-9-12-18-17(20)14-10-11-15(19)16(13-14)21-2/h10-11,13,19H,3-9,12H2,1-2H3,(H,18,20)	Benzamide, 4-hydroxy-3-methoxy-N-nonyl-	CCCCCCCCCNC(=O)C1=CC(=C(C=C1)O)OC	4.33054161	11976140	PubChem:(11976140);PubMed;database	68719476802
6	1	N/A	-270.86618239130996	C17H27NO3	[M + H]+	LMBMDLOSPKIWAP	InChI=1S/C17H27NO3/c1-4-17(5-2,13-18-16(20)10-7-11-19)14-8-6-9-15(12-14)21-3/h6,8-9,12,19H,4-5,7,10-11,13H2,1-3H3,(H,18,20)	Embutane	CCC(CC)(CNC(=O)CCCO)C1=CC(=CC=C1)OC	2.70000005	27453	NORMAN:(NS00006548);COCONUT:(CNP0270371);database;PubChem:(27453);ZINC bio:(ZINC02018676);additional;MeSH:(27453);PubChem class - safety and toxic;PubMed	68789477446
7	1	N/A	-322.77625292546463	C17H27NO3	[M + H]+	DQKXQSGTHWVTAD	InChI=1S/C17H27NO3/c1-2-3-12-20-16-5-7-17(8-6-16)21-13-4-9-18-10-14-19-15-11-18/h5-8H,2-4,9-15H2,1H3	pramoxine	CCCCOC1=CC=C(C=C1)OCCCN2CCOCC2	3.0999999	4886;36688148;131709100	SuperNatural:(SN00024412);ZINC bio:(ZINC01530941 ZINC19594594);additional;MeSH:(4886);PubMed;NORMAN:(NS00000592);COCONUT:(CNP0337311);database;PubChem:(4886 36688148 131709100);CHEBI:(8357);PubChem class - bio and metabolites;KEGG:(C07892);PubChem class - safety and toxic;Training Set;PubChem class - drug	68840874342
8	1	N/A	-336.96693497468686	C17H27NO3	[M + H]+	JDKKETUMMFOHQQ	InChI=1S/C17H27NO3/c1-16(2,3)11-17(4,5)18-15(19)14-12(20-6)9-8-10-13(14)21-7/h8-10H,11H2,1-7H3,(H,18,19)	Oprea1_689988	CC(C)(C)CC(C)(C)NC(=O)C1=C(C=CC=C1OC)OC	3.71075654	2726034	PubChem:(2726034);PubMed;database	68719476802
9	1	N/A	-372.30950899170557	C17H27NO3	[M + H]+	LASJEFFANGIOGZ	InChI=1S/C17H27NO3/c1-18(2,20)13-16(17(19)11-5-4-6-12-17)14-7-9-15(21-3)10-8-14/h7-10,16,19H,4-6,11-13H2,1-3H3	null	C[N+](C)(CC(C1=CC=C(C=C1)OC)C2(CCCCC2)O)[O-]	2.4000001	57539252;57539253;76559643	NORMAN:(NS00000630);database;Training Set;PubChem:(57539252 57539253 76559643);additional	68720279554
10	1	N/A	-387.1457558431418	C17H27NO3	[M + H]+	WQDDSULPVSBTBO	InChI=1S/C17H27NO3/c1-13(2)8-6-4-3-5-7-11-21-17(20)15-12-14(19)9-10-16(15)18/h9-10,12-13,19H,3-8,11,18H2,1-2H3	Isodecyl 5-hydroxyanthranilate	CC(C)CCCCCCCOC(=O)C1=C(C=CC(=C1)O)N	5.5	192421	COCONUT:(CNP0171071);MeSH:(192421);database;PubChem:(192421);PubMed	68721573958
