structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.6328579630968649	-6.677076833468132	C18H15NO2	[M + H]+	NBBZFRCZVJXXHT	InChI=1S/C18H15NO2/c1-12-6-8-15(9-7-12)19-18(21)16-10-13-4-2-3-5-14(13)11-17(16)20/h2-11,20H,1H3,(H,19,21)	Azotol PT	CC1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C=C2O	4.5999999	77215	NORMAN:(NS00021135);database;Training Set;PubChem:(77215);PubMed	68719755330
2	1	N/A	-20.89350383762874	C18H15NO2	[M + H]+	FBLAHUMENIHUGG	InChI=1S/C18H15NO2/c1-12-6-2-5-9-16(12)19-18(21)15-10-13-7-3-4-8-14(13)11-17(15)20/h2-11,20H,1H3,(H,19,21)	Azotol OT	CC1=CC=CC=C1NC(=O)C2=CC3=CC=CC=C3C=C2O	4.5999999	67273	NORMAN:(NS00005551);MeSH:(67273);database;PubChem class - safety and toxic;PubChem:(67273);PubMed	68786847814
3	1	N/A	-108.27733936968276	C18H15NO2	[M + H]+	OFVPMKZSPQQCQY	InChI=1S/C18H15NO2/c1-21-17-10-7-14(8-11-17)18(20)19-16-9-6-13-4-2-3-5-15(13)12-16/h2-12H,1H3,(H,19,20)	Oprea1_145869	COC1=CC=C(C=C1)C(=O)NC2=CC3=CC=CC=C3C=C2	4.0	224146	PubChem:(224146);PubMed;database	68719476802
4	1	N/A	-226.85695528501864	C18H15NO2	[M + H]+	LJROKJGQSPMTKB	InChI=1S/C18H15NO2/c20-15-8-4-13(5-9-15)18(17-3-1-2-12-19-17)14-6-10-16(21)11-7-14/h1-12,18,20-21H	deacetylbisacodyl	C1=CC=NC(=C1)C(C2=CC=C(C=C2)O)C3=CC=C(C=C3)O	3.5999999	69046;71315568	NORMAN:(NS00003912);MeSH:(69046);database;PubChem class - safety and toxic;PubChem:(69046 71315568);PubMed	68786847814
5	1	N/A	-246.027873087642	C18H15NO2	[M + H]+	CNLKWENHJGIEDX	InChI=1S/C18H15NO2/c20-18(13-21-15-9-2-1-3-10-15)19-17-12-6-8-14-7-4-5-11-16(14)17/h1-12H,13H2,(H,19,20)	Oprea1_114659	C1=CC=C(C=C1)OCC(=O)NC2=CC=CC3=CC=CC=C32	3.87500668	306492	PubChem:(306492);database	68719476738
6	1	N/A	-320.5210965128534	C18H15NO2	[M + H]+	IAJNXBNRYMEYAZ	InChI=1S/C18H15NO2/c1-2-21-18(20)16(13-19)17(14-9-5-3-6-10-14)15-11-7-4-8-12-15/h3-12H,2H2,1H3	Etocrilene	CCOC(=O)C(=C(C1=CC=CC=C1)C2=CC=CC=C2)C#N	4.4000001	243274;53905947	NORMAN:(NS00002771);database;PubChem class - food;PubChem:(243274 53905947);ZINC bio:(ZINC00001404);HSDB:(5232-99-5);PubChem class - safety and toxic;PubMed	68921074242
7	1	N/A	-368.79473804244896	C18H15NO2	[M + H]+	BWMPOMGPQZGVFC	InChI=1S/C18H15NO2/c20-13-7-12-16-19-17(14-8-3-1-4-9-14)18(21-16)15-10-5-2-6-11-15/h1-6,8-11,13H,7,12H2	2-Oxazolepropanal, 4,5-diphenyl-	C1=CC=C(C=C1)C2=C(OC(=N2)CCC=O)C3=CC=CC=C3	4.1759758	13310002	PubChem:(13310002);database	68719476738
8	1	N/A	-388.6862380179503	C18H15NO2	[M + H]+	ZDRLPWFUZOCXJT	InChI=1S/C18H15NO2/c1-2-4-16-14(3-1)7-9-15(19-16)8-5-13-6-10-17-18(11-13)21-12-20-17/h1-4,6-7,9-11H,5,8,12H2	2-(3,4-Methylenedioxyphenylethyl)Quinoleine	C1OC2=C(O1)C=C(C=C2)CCC3=NC4=CC=CC=C4C=C3	4.30000019	10084876	COCONUT:(CNP0164701);Natural Products:(UNPD168387);database;PubChem:(10084876);SuperNatural:(SN00386817);PubMed	68722655298
9	1	N/A	-491.4918978828332	C18H15NO2	[M + H]+	UBTAPPWQYRWQOH	InChI=1S/C18H15NO2/c1-18(2)8-7-13-16-14(9-11(10-20)17(13)21-18)12-5-3-4-6-15(12)19-16/h3-10,19H,1-2H3	3,3-dimethyl-11H-pyrano[3,2-a]carbazole-5-carbaldehyde	CC1(C=CC2=C(O1)C(=CC3=C2NC4=CC=CC=C43)C=O)C	3.79999995	5319962	COCONUT:(CNP0269097);HMDB:(34110);Natural Products:(UNPD153088);database;PubChem:(5319962);PubChem class - bio and metabolites	68738383882
10	1	N/A	-549.2993808832648	C18H15NO2	[M + H]+	FRMZBXPPHFLARB	InChI=1S/C18H15NO2/c1-10(2)16-9-13-15(21-16)8-7-12-17(13)19-14-6-4-3-5-11(14)18(12)20/h3-8,16H,1,9H2,2H3,(H,19,20)	null	CC(=C)C1CC2=C(O1)C=CC3=C2NC4=CC=CC=C4C3=O	4.01228094	""	COCONUT:(CNP0250698);Natural Products:(UNPD131674);database	68721606656
