structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.20114575685822828	-29.86726023779653	C7H6BrNO2	[M + H]+	SGNCOKUHMXLGAH	InChI=1S/C7H6BrNO2/c1-11-7(10)5-3-2-4-6(8)9-5/h2-4H,1H3	Methyl 6-bromopicolinate	COC(=O)C1=NC(=CC=C1)Br	2.0999999	16217886;133553832	PubChem:(16217886 133553832);database;PubChem class - safety and toxic	68786585602
2	1	N/A	-39.39841347011599	C7H6BrNO2	[M + H]+	NFLROFLPSNZIAH	InChI=1S/C7H6BrNO2/c1-11-7(10)5-2-3-6(8)9-4-5/h2-4H,1H3	Methyl-6-bromonictinate	COC(=O)C1=CN=C(C=C1)Br	1.70000005	13349623;133552189;133553833	PubChem:(13349623 133552189 133553833);database;PubChem class - safety and toxic	68786585602
3	1	N/A	-43.59216347435005	C7H6BrNO2	[M + H]+	AAJZXPWBILCHAW	InChI=1S/C7H6BrNO2/c1-11-7(10)5-2-6(8)4-9-3-5/h2-4H,1H3	Maybridge3_004992	COC(=O)C1=CC(=CN=C1)Br	1.39999998	699336;133553063;133553927	database;PubChem class - safety and toxic;PubChem:(699336 133553063 133553927);PubMed	68786585666
4	1	N/A	-103.46830309318284	C7H6BrNO2	[M + H]+	UETIDNDXXGCJCE	InChI=1S/C7H6BrNO2/c8-6-1-5(2-7(10)11)3-9-4-6/h1,3-4H,2H2,(H,10,11)	Oprea1_684958	C1=C(C=NC=C1Br)CC(=O)O	1.0	2802539;40432071	database;PubChem class - safety and toxic;PubChem:(2802539 40432071);PubMed	68786585666
5	1	N/A	-164.48387796851753	C7H6BrNO2	[M + H]+	BFIVZIVVJNFTIQ	InChI=1S/C7H6BrNO2/c8-5-3-4(7(10)11)1-2-6(5)9/h1-3H,9H2,(H,10,11)	4-amino-3-bromobenzoate	C1=CC(=C(C=C1C(=O)O)Br)N	1.5	238935;6993991	database;PubChem class - safety and toxic;PubChem:(238935 6993991);PubMed	68786585666
6	1	N/A	-173.48497414545034	C7H6BrNO2	[M + H]+	CUKXRHLWPSBCTI	InChI=1S/C7H6BrNO2/c8-4-1-2-6(9)5(3-4)7(10)11/h1-3H,9H2,(H,10,11)	2-amino-5-bromobenzoate	C1=CC(=C(C=C1Br)C(=O)O)N	1.46477544	79858;5091448	NORMAN:(NS00033820);database;PubChem:(79858 5091448);PubChem class - bio and metabolites;MeSH:(79858);PubChem class - safety and toxic;PubMed	68803625030
7	1	N/A	-176.27955139391844	C7H6BrNO2	[M + H]+	AQBXIOGPHBWBFP	InChI=1S/C7H6BrNO2/c8-6-3-4(9)1-2-5(6)7(10)11/h1-3H,9H2,(H,10,11)	4-amino-2-bromobenzoate	C1=CC(=C(C=C1N)Br)C(=O)O	1.46477544	325340	PubChem:(325340);database	68719476738
8	1	N/A	-180.0337942013807	C7H6BrNO2	[M + H]+	BNNICQAVXPXQAH	InChI=1S/C7H6BrNO2/c8-4-1-2-5(7(10)11)6(9)3-4/h1-3H,9H2,(H,10,11)	zlchem 336	C1=CC(=C(C=C1Br)N)C(=O)O	1.46477544	88691;19088354	NORMAN:(NS00026735);database;PubChem class - safety and toxic;PubChem:(88691 19088354);PubMed	68786847810
9	1	N/A	-220.32000532299162	C7H6BrNO2	[M + H]+	MRMOPHYFXXZTFN	InChI=1S/C7H6BrNO2/c8-4-1-2-6(10)5(3-4)7(9)11/h1-3,10H,(H2,9,11)	Bromosalicylamide	C1=CC(=C(C=C1Br)C(=O)N)O	1.18097675	72876	NORMAN:(NS00035414);database;PubChem class - safety and toxic;Training Set;PubChem:(72876)	68786864130
10	1	N/A	-227.89884675717485	C7H6BrNO2	[M + H]+	VOLRSQPSJGXRNJ	InChI=1S/C7H6BrNO2/c8-5-6-1-3-7(4-2-6)9(10)11/h1-4H,5H2	4-Nitrobenzylbromide	C1=CC(=CC=C1CBr)[N+](=O)[O-]	2.72008872	66011;10443355	NORMAN:(NS00022945);database;PubChem:(66011 10443355);CHEBI:(62822);MeSH:(66011);PubChem class - safety and toxic;PubMed	68786847846
