structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.21489401182759127	-64.31531151230334	C30H46O7	[M + H]+	BBJQJXRZAZWPBL	InChI=1S/C30H46O7/c1-25(2)11-13-30(24(36)37)14-12-27(4)16(20(30)22(25)33)7-8-18-26(3)15-17(31)21(32)29(6,23(34)35)19(26)9-10-28(18,27)5/h7,17-22,31-33H,8-15H2,1-6H3,(H,34,35)(H,36,37)	bartogenic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1O)C)C(=O)O)C	4.4000001	21593944;45272347;69569292;69569295;69569378;69570821;118657506	COCONUT:(CNP0217146);KNApSAcK:(44565);Natural Products:(UNPD48130 UNPD155503 UNPD60043 UNPD84604 UNPD25180 UNPD111601);database;PubChem:(21593944 45272347 69569292 69569295 69569378 69570821 118657506);SuperNatural:(SN00389731 SN00385546 SN00258191 SN00248135);MeSH:(21593944 45272347);PubMed	68722655318
2	1	N/A	-70.36190838735932	C30H46O7	[M + H]+	MNEYOGQPVROFPV	InChI=1S/C30H46O7/c1-16-8-11-29(24(34)35)13-12-27(4)18(22(29)17(16)2)6-7-20-26(3)14-19(32)23(33)30(15-31,25(36)37)21(26)9-10-28(20,27)5/h6,16-17,19-23,31-33H,7-15H2,1-5H3,(H,34,35)(H,36,37)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(CO)C(=O)O)O)O)C)C)C2C1C)C)C(=O)O	4.4000001	91446463;101630394	COCONUT:(CNP0252238);Natural Products:(UNPD128422);database;PubChem:(91446463 101630394);SuperNatural:(SN00346299);PubMed	68722655298
3	1	N/A	-76.62167963791987	C30H46O7	[M + H]+	HHASUBSYZJPQLE	InChI=1S/C30H46O7/c1-25(2)12-14-29(23(34)35)15-13-27(4)17(21(29)22(25)33)6-7-18-26(3)10-9-20(32)30(16-31,24(36)37)19(26)8-11-28(18,27)5/h6,18-22,31-33H,7-16H2,1-5H3,(H,34,35)(H,36,37)	null	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(CO)C(=O)O)O)C)C)C2C1O)C)C(=O)O)C	4.19999981	102588662	COCONUT:(CNP0107112);Natural Products:(UNPD41063);database;PubChem:(102588662);SuperNatural:(SN00327456)	68722655234
4	1	N/A	-79.46376688882089	C30H46O7	[M + H]+	FYGSMJAMPMZYFS	InChI=1S/C30H46O7/c1-16-9-12-30(24(35)36)14-13-26(3)17(21(30)29(16,6)37)7-8-19-25(2)15-18(31)22(32)28(5,23(33)34)20(25)10-11-27(19,26)4/h7,16,18-22,31-32,37H,8-15H2,1-6H3,(H,33,34)(H,35,36)	Corosin	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1(C)O)C)C(=O)O	4.19999981	286498;11226139;11295336;21606530;56613112;69569684;101365640	COCONUT:(CNP0139289);HMDB:(35699);Natural Products:(UNPD48487 UNPD192729);database;PubChem:(286498 11226139 11295336 21606530 56613112 69569684 101365640);SuperNatural:(SN00254736 SN00367265);PubChem class - bio and metabolites;PubMed	68739432522
5	1	N/A	-87.02292158328778	C30H46O7	[M + H]+	PLERLWUIYWAWRU	InChI=1S/C30H46O7/c1-25(2)11-12-30(24(36)37)17(13-25)16-7-8-19-26(3)14-18(31)22(33)29(6,23(34)35)20(26)9-10-27(19,4)28(16,5)15-21(30)32/h7,17-22,31-33H,8-15H2,1-6H3,(H,34,35)(H,36,37)	Olean-12-ene-23,28-dioic acid, 2,3,16-trihydroxy-, (2beta,3beta,4alpha,16alpha)-	CC1(CCC2(C(C1)C3=CCC4C(C3(CC2O)C)(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C(=O)O)C	5.19999981	158610;21123674;23132222;69569085;100938719	COCONUT:(CNP0296843);Natural Products:(UNPD11867);database;PubChem:(158610 21123674 23132222 69569085 100938719);SuperNatural:(SN00384352)	68722655234
6	1	N/A	-90.05546159272309	C30H46O7	[M + H]+	UJQPTRSGJSZUQW	InChI=1S/C30H46O7/c1-17-8-13-29(23(33)34)15-14-26(3)18(22(29)28(17,5)37)6-7-19-25(2)11-10-21(32)30(16-31,24(35)36)20(25)9-12-27(19,26)4/h6,17,19-22,31-32,37H,7-16H2,1-5H3,(H,33,34)(H,35,36)	null	CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(CO)C(=O)O)O)C)C)C2C1(C)O)C)C(=O)O	4.0	90871141;102588661	COCONUT:(CNP0146766);Natural Products:(UNPD103557);database;PubChem:(90871141 102588661);SuperNatural:(SN00351157);PubMed	68722655298
7	1	N/A	-90.92623318516324	C30H46O7	[M + H]+	OWODMVTTWPVWQA	InChI=1S/C30H46O7/c1-25(23(34)35)10-12-30(24(36)37)13-11-28(4)17(18(30)14-25)6-7-21-26(2)15-19(32)22(33)27(3,16-31)20(26)8-9-29(21,28)5/h6,18-22,31-33H,7-16H2,1-5H3,(H,34,35)(H,36,37)	Jaligonic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)CO)O)O)C)C)C2C1)C)C(=O)O)C(=O)O	4.19999981	99610;317501;44516663;44473423;69570755;69570757;69571082;91049651	COCONUT:(CNP0199367);KNApSAcK:(51020);Natural Products:(UNPD112105 UNPD2435 UNPD73094);database;PubChem:(99610 317501 44516663 44473423 69570755 69570757 69571082 91049651);SuperNatural:(SN00339592 SN00329392);MeSH:(99610 317501);PubMed	68722655318
8	1	N/A	-96.5739384418313	C30H46O7	[M + H]+	ZMWXJWXIYVFLNS	InChI=1S/C30H46O7/c1-16-21-17-7-8-19-25(2)15-18(31)22(32)29(6,23(33)34)20(25)9-10-27(19,4)26(17,3)11-13-30(21,24(35)36)14-12-28(16,5)37/h7,16,18-22,31-32,37H,8-15H2,1-6H3,(H,33,34)(H,35,36)	null	CC1C2C3=CCC4C(C3(CCC2(CCC1(C)O)C(=O)O)C)(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C	4.19999981	101607226	COCONUT:(CNP0141819);Natural Products:(UNPD78283 UNPD33448);database;PubChem:(101607226);SuperNatural:(SN00286631 SN00386151)	68722655234
9	1	N/A	-109.56189564800782	C30H46O7	[M + H]+	VGTALXLMFZXQSK	InChI=1S/C30H46O7/c1-25(2)10-11-29(24(36)37)12-13-30(16-31)17(18(29)14-25)6-7-20-26(3)15-19(32)22(33)28(5,23(34)35)21(26)8-9-27(20,30)4/h6,18-22,31-33H,7-16H2,1-5H3,(H,34,35)(H,36,37)	(2S,3R,4S,4aR,6aR,6bR,8aS,12aS,14aR,14bR)-2,3-dihydroxy-6b-(hydroxymethyl)-4,6a,11,11,14b-pentamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicene-4,8a-dicarboxylic acid	CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C(=O)O)O)O)C)C)C2C1)CO)C(=O)O)C	4.4000001	10324330;21594224;44202123;69570851;69571094;69571096;70187326;73755726	COCONUT:(CNP0294789);KNApSAcK:(37683);Natural Products:(UNPD164749);database;PubChem:(10324330 21594224 44202123 69570851 69571094 69571096 70187326 73755726);SuperNatural:(SN00252533);MeSH:(21594224);PubMed	68722655318
10	1	N/A	-114.60701576404173	C30H46O7	[M + H]+	LQQVWKXGDPCPEO	InChI=1S/C30H46O7/c1-7-29(5)18(17-14-26(2,25(36)37)15-19(32)23(17)24(34)35)8-9-21-27(3)12-11-22(33)28(4,16-31)20(27)10-13-30(21,29)6/h8,16-17,19-23,32-33H,7,9-15H2,1-6H3,(H,34,35)(H,36,37)	null	CCC1(C(=CCC2C1(CCC3C2(CCC(C3(C)C=O)O)C)C)C4CC(CC(C4C(=O)O)O)(C)C(=O)O)C	4.63508463	""	COCONUT:(CNP0209314);Natural Products:(UNPD138686);database;SuperNatural:(SN00305991)	68722655232
