49.502259,0
49.502589,0
49.50292,0
49.50325,0
51.021904,0
51.022249,0
51.022595,0
51.022941,0
51.023287,3271.237305
51.023632,6130.229004
51.023978,8670.875977
51.024324,8833.40625
51.02467,6321.479004
51.025016,2787.307861
51.025336,0
51.025682,0
51.026028,0
51.026374,0
54.028213,0
54.02859,0
54.028967,0
54.029344,0
54.02972,0
54.030097,0
54.030474,0
54.030851,0
54.031227,0
54.031604,0
54.031981,0
54.032358,0
54.032735,0
54.033111,0
54.033488,0
54.033865,0
54.034242,0
54.034619,0
54.034995,0
54.035372,0
54.035749,0
54.036117,0
54.036494,0
54.036871,0
54.037248,0
55.052987,0
55.053375,0
55.053762,0
55.05415,0
55.054537,2274.098145
55.054925,3763.367676
55.055313,4334.353516
55.0557,3458.591797
55.056088,1737.626587
55.056467,0
55.056854,0
55.057242,0
55.05763,0
56.045848,0
56.046246,0
56.046644,0
56.047042,0
56.04744,0
56.047838,0
56.048236,0
56.048605,7457.154297
56.049003,30871.88672
56.049402,91067.89844
56.0498,154905.6563
56.050198,193896.8594
56.050596,145210.5313
56.050994,82783.99219
56.051392,26909.5332
56.05179,8222.371094
56.052188,3841.958008
56.052586,3058.030518
56.053013,9741.704102
56.053411,0
56.053801,0
56.054199,0
56.054597,0
56.054995,0
57.067447,0
57.067856,0
57.068264,0
57.068673,0
57.069082,947.454895
57.069491,3456.382568
57.0699,7338.515625
57.070309,10529.68164
57.070718,10750.20801
57.071128,7849.479492
57.071537,3935.780029
57.071946,1316.485229
57.072349,0
57.072758,0
57.073167,0
57.073576,0
57.782023,0
57.782439,0
57.782856,0
57.783273,0
57.783689,0
57.784106,0
57.784523,0
57.78494,0
57.785356,0
57.785773,0
57.78619,0
57.786606,0
57.787023,0
57.78744,0
57.787857,0
57.788273,0
57.788689,0
57.789106,0
57.789523,0
57.789939,0
57.910574,0
57.910992,0
57.91141,0
57.911828,0
57.912246,0
57.912665,5235.583008
57.913083,12007.78809
57.913501,9708.873047
57.913919,5059.257813
57.914337,1078.270264
57.914754,0
57.915172,0
57.91559,0
57.916009,0
58.026973,0
58.027392,0
58.027812,0
58.028231,0
58.02865,2871.03125
58.02907,5099.32959
58.029489,5917.539063
58.029909,4562.871582
58.030328,2131.779297
58.030747,0
58.031167,0
58.031586,0
58.032005,0
58.034102,0
58.034522,0
58.034941,0
58.035361,0
58.03578,0
58.0362,0
58.036619,0
58.037038,0
58.037458,0
58.037877,0
58.038297,0
58.038716,0
58.039138,0
58.039557,0
58.039977,0
58.040396,0
58.062635,0
58.063055,0
58.063475,0
58.063894,0
58.064314,1810.557739
58.064734,9390.413086
58.065154,21160.35156
58.065573,33750.44141
58.065993,35013.55859
58.066413,22855.23047
58.066833,10831.17676
58.067252,2561.68457
58.067672,509.943787
