structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.38960564476336423	-4.9397364629074	C13H10O5	[M - H]-	WXNRYSGJLQFHBR	InChI=1S/C13H10O5/c14-7-1-3-9(11(16)5-7)13(18)10-4-2-8(15)6-12(10)17/h1-6,14-17H	Uvinol D-50	C1=CC(=C(C=C1O)O)C(=O)C2=C(C=C(C=C2)O)O	2.4000001	8571;58602106;138396118	SuperNatural:(SN00042696);ZINC bio:(ZINC00039103);additional;HSDB:(131-55-5);MeSH:(8571);PubMed;NORMAN:(NS00002972);COCONUT:(CNP0416449);database;PubChem:(8571 58602106 138396118);PubChem class - bio and metabolites;PubChem class - safety and toxic;Training Set	68807320134
2	1	N/A	-51.750206239171064	C13H10O5	[M - H]-	AOJWDTJDEGSHOA	InChI=1S/C13H10O5/c14-8-3-1-7(2-4-8)13(18)12-10(16)5-9(15)6-11(12)17/h1-6,14-17H	iriflophenone	C1=CC(=CC=C1C(=O)C2=C(C=C(C=C2O)O)O)O	2.4000001	11311158	COCONUT:(CNP0372858);KNApSAcK:(42626);Natural Products:(UNPD177342);database;PubChem:(11311158);SuperNatural:(SN00301099);MeSH:(11311158);PubMed	68722655318
3	1	N/A	-68.90663055811326	C13H10O5	[M - H]-	QWRYPHZJTWQLFX	InChI=1S/C13H10O5/c14-8-3-1-2-7(4-8)13(18)12-10(16)5-9(15)6-11(12)17/h1-6,14-17H	2,3'',4,6-Tetrahydroxybenzophenone	C1=CC(=CC(=C1)O)C(=O)C2=C(C=C(C=C2O)O)O	2.4000001	440991;86289308	SuperNatural:(SN00036093);ZINC bio:(ZINC00896125);additional;Plantcyc:(2346-TETRAHYDROXYBENZOPHENONE);PubMed;COCONUT:(CNP0254920);KNApSAcK:(29431);Natural Products:(UNPD133875);database;PubChem:(440991 86289308);CHEBI:(77647 15718);PubChem class - bio and metabolites;KEGG:(C06355);Training Set;Biocyc:(2346-TETRAHYDROXYBENZOPHENONE)	68740114802
4	1	N/A	-82.21213667146104	C13H10O5	[M - H]-	JNBCSHKPZIPRJF	InChI=1S/C13H10O5/c14-8-3-1-7(2-4-8)13(18)9-5-11(16)12(17)6-10(9)15/h1-6,14-17H	null	C1=CC(=CC=C1C(=O)C2=CC(=C(C=C2O)O)O)O	1.57215798	129701901	COCONUT:(CNP0239945);Natural Products:(UNPD101056);database;PubChem:(129701901);SuperNatural:(SN00316002)	68722655234
5	1	N/A	-100.95830581857156	C13H10O5	[M - H]-	GZEGXIHIBGTJNO	InChI=1S/C13H10O5/c14-8-4-7(5-9(15)6-8)13(18)12-10(16)2-1-3-11(12)17/h1-6,14-17H	(2,6-dihydroxyphenyl)-(3,5-dihydroxyphenyl)methanone	C1=CC(=C(C(=C1)O)C(=O)C2=CC(=CC(=C2)O)O)O	2.4000001	21477441	COCONUT:(CNP0120165);Natural Products:(UNPD216475);database;PubChem:(21477441);PubMed	68721606722
6	1	N/A	-107.81373179068237	C13H10O5	[M - H]-	ZRDYULMDEGRWRC	InChI=1S/C13H10O5/c14-8-3-1-7(2-4-8)11(16)9-5-6-10(15)13(18)12(9)17/h1-6,14-15,17-18H	Oprea1_408626	C1=CC(=CC=C1C(=O)C2=C(C(=C(C=C2)O)O)O)O	2.4000001	919792;59940325	NORMAN:(NS00001422);database;PubChem class - safety and toxic;PubChem:(919792 59940325);PubMed	68786847810
7	1	N/A	-138.85469136348294	C13H10O5	[M - H]-	BGRHXPHEMQYXJP	InChI=1S/C13H10O5/c14-9-3-1-2-7(4-9)12(17)8-5-10(15)13(18)11(16)6-8/h1-6,14-16,18H	3,4,5,3''-Tetrahydroxybenzophenone	C1=CC(=CC(=C1)O)C(=O)C2=CC(=C(C(=C2)O)O)O	1.79999995	52948815	COCONUT:(CNP0290508);Natural Products:(UNPD199657);database;PubChem:(52948815);PubMed	68721606722
8	1	N/A	-203.08247932411044	C13H10O5	[M - H]-	SGJNQVTUYXCBKH	InChI=1S/C13H10O5/c14-9-6-10(18-13(17)7-9)3-1-8-2-4-11(15)12(16)5-8/h1-7,14-16H	hispidin	C1=CC(=C(C=C1C=CC2=CC(=CC(=O)O2)O)O)O	1.70000005	54685921;54686776;54722180;54726287	SuperNatural:(SN00264552);ZINC bio:(ZINC18068118);MeSH:(54685921);Plantcyc:(CPD-6989);PubMed;COCONUT:(CNP0086009 CNP0121061 CNP0261158);Natural Products:(UNPD197725 UNPD39949 UNPD222313);database;PubChem:(54685921 54686776 54722180 54726287);CHEBI:(36332 131178);PubChem class - bio and metabolites;Biocyc:(CPD-6989);KEGG Mine	77329508454
9	1	N/A	-212.12085756792519	C13H10O5	[M - H]-	KRSZHEVDRHWBEN	InChI=1S/C13H10O5/c1-8-12(11(15)6-7-17-8)18-13(16)9-4-2-3-5-10(9)14/h2-7,14H,1H3	Salicylic acid maltol ester	CC1=C(C(=O)C=CO1)OC(=O)C2=CC=CC=C2O	2.29999995	3073200	MeSH:(3073200);database;PubChem class - safety and toxic;PubChem:(3073200);PubMed	68786585670
10	1	N/A	-228.6028582614461	C13H10O5	[M - H]-	DAXPPWAZMFBKSW	InChI=1S/C13H10O5/c14-9-2-4-10(5-3-9)18-12-7-8(13(16)17)1-6-11(12)15/h1-7,14-15H,(H,16,17)	null	C1=CC(=CC=C1O)OC2=C(C=CC(=C2)C(=O)O)O	2.09435964	12661648	COCONUT:(CNP0193054);Natural Products:(UNPD115086);database;PubChem:(12661648)	68721606658
