structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4588428609199247	-79.41732216515652	C26H42O11	[M + Na]+	QUCGBWQRLWOVBR	InChI=1S/C26H42O11/c1-23-6-3-7-24(2,22(34)35)19(23)18(32)20(33)25-8-12(4-5-14(23)25)26(10-25,11-28)37-21-17(31)16(30)15(29)13(9-27)36-21/h12-21,27-33H,3-11H2,1-2H3,(H,34,35)	pharboside F	CC12CCCC(C1C(C(C34C2CCC(C3)C(C4)(CO)OC5C(C(C(C(O5)CO)O)O)O)O)O)(C)C(=O)O	-0.5	45268193;44179026;45783047;95224688;95224689;98050733;98050735;124871100;124871101;124871102;124871103;133053391	COCONUT:(CNP0172061 CNP0286805);KNApSAcK:(47544);Natural Products:(UNPD126117);database;PubChem:(45268193 44179026 45783047 95224688 95224689 98050733 98050735 124871100 124871101 124871102 124871103 133053391);SuperNatural:(SN00040959 SN00163722 SN00040958 SN00319127);ZINC bio:(ZINC67912763 ZINC67912764);additional;Training Set;PubMed	68723204178
2	1	N/A	-108.24195917320696	C26H42O11	[M + Na]+	INOGPOMWKUDGDF	InChI=1S/C26H42O11/c1-23-6-3-7-24(2,22(33)34)19(23)18(31)20(32)25-8-12(4-5-14(23)25)26(35,10-25)11-36-21-17(30)16(29)15(28)13(9-27)37-21/h12-21,27-32,35H,3-11H2,1-2H3,(H,33,34)	pharboside E	CC12CCCC(C1C(C(C34C2CCC(C3)C(C4)(COC5C(C(C(C(O5)CO)O)O)O)O)O)O)(C)C(=O)O	-0.5	45271592;44179104;44481737	COCONUT:(CNP0070872 CNP0225158);KNApSAcK:(47543);Natural Products:(UNPD28632);database;PubChem:(45271592 44179104 44481737);SuperNatural:(SN00362062 SN00163758);PubMed	68722655314
3	1	N/A	-109.36541502643568	C26H42O11	[M + Na]+	DCKNJQNATNEITF	InChI=1S/C26H42O11/c1-23-6-3-7-24(2,22(34)37-21-17(31)16(30)15(29)13(9-27)36-21)19(23)18(32)20(33)25-8-12(4-5-14(23)25)26(35,10-25)11-28/h12-21,27-33,35H,3-11H2,1-2H3	pharboside D	CC12CCCC(C1C(C(C34C2CCC(C3)C(C4)(CO)O)O)O)(C)C(=O)OC5C(C(C(C(O5)CO)O)O)O	-0.699999988	45272493;44179025;44481736	COCONUT:(CNP0321344);KNApSAcK:(47542);Natural Products:(UNPD82609);database;PubChem:(45272493 44179025 44481736);SuperNatural:(SN00162286);PubMed	68722655314
4	1	N/A	-110.43986935804301	C26H42O11	[M + Na]+	SVYBOHRTHBUZLO	InChI=1S/C26H42O11/c1-23-5-3-6-24(2,22(34)37-20-18(32)17(31)16(30)14(10-27)36-20)15(23)4-7-25-9-12(8-13(29)19(23)25)26(35,11-28)21(25)33/h12-21,27-33,35H,3-11H2,1-2H3	null	CC12CCCC(C1CCC34C2C(CC(C3)C(C4O)(CO)O)O)(C)C(=O)OC5C(C(C(C(O5)CO)O)O)O	-0.200000003	21672525;23260140	COCONUT:(CNP0290253);Natural Products:(UNPD159619 UNPD16380);database;PubChem:(21672525 23260140);SuperNatural:(SN00383294 SN00349100)	68722655234
5	1	N/A	-114.16432407838194	C26H42O11	[M + Na]+	LEKTUMKPHTXIPV	InChI=1S/C26H42O11/c1-23(22(33)34)7-6-16(37-20-19(31)18(30)17(29)13(10-27)36-20)24(2)14(23)5-8-25-9-12(3-4-15(24)25)26(35,11-28)21(25)32/h12-21,27-32,35H,3-11H2,1-2H3,(H,33,34)	null	CC1(CCC(C2(C1CCC34C2CCC(C3)C(C4O)(CO)O)C)OC5C(C(C(C(O5)CO)O)O)O)C(=O)O	-0.100000001	24749803	COCONUT:(CNP0369525);KNApSAcK:(32404);Natural Products:(UNPD147650);database;PubChem:(24749803);SuperNatural:(SN00307080)	68722655250
6	1	N/A	-119.85729097318668	C26H42O11	[M + Na]+	ONSNJTFTHFPRNL	InChI=1S/C26H42O11/c1-23(2,22(33)34)15-6-7-25-8-13(4-5-16(25)24(15,3)9-17(28)29)26(35,11-25)12-36-21-20(32)19(31)18(30)14(10-27)37-21/h13-16,18-21,27,30-32,35H,4-12H2,1-3H3,(H,28,29)(H,33,34)	null	CC1(C2CCC3CC2(CCC1C(C)(C)C(=O)O)CC3(COC4C(C(C(C(O4)CO)O)O)O)O)CC(=O)O	0.49040705	""	COCONUT:(CNP0191208);Natural Products:(UNPD148313);database;SuperNatural:(SN00263477)	68722655232
7	1	N/A	-167.06457723360708	C26H42O11	[M + Na]+	ZEMQFTZMZRGZNP	InChI=1S/C26H42O11/c1-10-11-5-6-12-20(33)25(11,9-24(12,4)34)7-14(28)26(35)15(10)17(30)21(23(26,2)3)37-22-19(32)18(31)16(29)13(8-27)36-22/h11-22,27-35H,1,5-9H2,2-4H3	null	CC1(C(C(C2C1(C(CC34CC(C(C3O)CCC4C2=C)(C)O)O)O)O)OC5C(C(C(C(O5)CO)O)O)O)C	-2.20000005	127025012;127040203	COCONUT:(CNP0103135);Natural Products:(UNPD50174);database;PubChem:(127025012 127040203);SuperNatural:(SN00380614);PubMed	68722655298
8	1	N/A	-181.229223063632	C26H42O11	[M + Na]+	UPEGWQJBOXUCSZ	InChI=1S/C26H42O11/c1-11(9-35-20-17(30)16(29)15(28)13(8-27)36-20)12-7-14-21(2)10-25(33)23(12,4)26(14,34)19(37-25)18-22(3,31)5-6-24(18,21)32/h11-20,27-34H,5-10H2,1-4H3	null	CC(COC1C(C(C(C(O1)CO)O)O)O)C2CC3C4(CC5(C2(C3(C(O5)C6C4(CCC6(C)O)O)O)C)O)C	-1.70000005	131751607	COCONUT:(CNP0003058);HMDB:(34679);database;PubChem:(131751607);PubChem class - bio and metabolites	68738351114
9	1	N/A	-194.19661522333027	C26H42O11	[M + Na]+	POAKWLJIRSSCBT	InChI=1S/C26H42O11/c1-6-24(4)8-11(28)19-25(5)13(7-14(29)26(19,35)10-24)23(2,3)20(34)18(33)21(25)37-22-17(32)16(31)15(30)12(9-27)36-22/h6,11-17,19-22,27-32,34-35H,1,7-10H2,2-5H3	null	CC1(C2CC(C3(CC(CC(C3C2(C(C(=O)C1O)OC4C(C(C(C(O4)CO)O)O)O)C)O)(C)C=C)O)O)C	-0.600000024	102165888	COCONUT:(CNP0138503);Natural Products:(UNPD193611);database;PubChem:(102165888);SuperNatural:(SN00270566)	68722655234
10	1	N/A	-202.32278123085834	C26H42O11	[M + Na]+	BVLRDIICKBCWPQ	InChI=1S/C26H42O11/c1-22(16(29)11-35-20-19(32)18(31)17(30)13(10-27)36-20)8-9-26-24(3)14(4-7-25(26,12-22)37-26)23(2,21(33)34)6-5-15(24)28/h13-20,27-32H,4-12H2,1-3H3,(H,33,34)	null	CC1(C(O)COC2OC(CO)C(O)C(O)C2O)CCC23OC2(CCC2C(C)(C(=O)O)CCC(O)C23C)C1	-0.1770416539006492	""	""	0
