structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.4274237407380135	-6.01665682954285	C25H24O12	[M + H]+	UFCLZKMFXSILNL	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(31)36-20-12-25(35,24(33)34)11-19(30)23(20)37-22(32)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-30,35H,11-12H2,(H,33,34)	Isochlorogenic acid C	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O	1.5	153946;460890;3802778;5927076;5281780;5316648;6325421;5459216;6474309;6711966;9892741;10207978;13887344;13887345;13887346;10324242;44306621;60099140;58645079;68103159;89953036;91615458;102170141;118710978;123727332;124157618;129316855;129361406;131708171;134769983;138538320;138538473;137704517	HMDB:(30705 30707);SuperNatural:(SN00020489 SN00363407 SN00159344 SN00308743 SN00253585 SN00390878 SN00379963 SN00160949 SN00006991 SN00291687 SN00241272 SN00290471 SN00300059);ZINC bio:(ZINC04098735 ZINC13556374);additional;MeSH:(153946 3802778 5281780 5927076 6325421 6474309 13887346 129316855);PubMed;COCONUT:(CNP0063832 CNP0242282);KNApSAcK:(29480);Natural Products:(UNPD12489 UNPD64095 UNPD28667 UNPD82523 UNPD158840 UNPD224711 UNPD219670 UNPD111087 UNPD13564 UNPD37789 UNPD73830 UNPD124411 UNPD226773 UNPD230484);database;PubChem:(153946 460890 3802778 5927076 5281780 5316648 6325421 5459216 6474309 6711966 9892741 10207978 13887344 13887345 13887346 10324242 44306621 60099140 58645079 68103159 89953036 91615458 102170141 118710978 123727332 124157618 129316855 129361406 131708171 134769983 138538320 138538473 137704517);CHEBI:(5995 141136);PubChem class - bio and metabolites;KEGG:(C10468);Training Set	68739981694
2	1	N/A	-14.128966855359215	C25H24O12	[M + H]+	KRZBCHWVBQOTNZ	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(30)36-19-11-25(35,24(33)34)12-20(23(19)32)37-22(31)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-29,32,35H,11-12H2,(H,33,34)	Isochlorogenic acid A	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O	1.5	460891;483517;6474310;6475855;13604687;13604688;44306684;44364880;60150332;58645078;76319363;122173187	HMDB:(29280 30706);SuperNatural:(SN00240634 SN00020478 SN00020286 SN00270777 SN00020287 SN00310834 SN00381837 SN00020288);ZINC bio:(ZINC03919243 ZINC13451185 ZINC13451189 ZINC13451199 ZINC13541601 ZINC38143877);additional;MeSH:(6474310 6475855);PubMed;COCONUT:(CNP0225644 CNP0247287);KNApSAcK:(33559);Natural Products:(UNPD229367 UNPD42918 UNPD101522 UNPD138107 UNPD219881 UNPD210137 UNPD104407 UNPD209614 UNPD222006);database;PubChem:(460891 483517 6474310 6475855 13604687 13604688 44306684 44364880 60150332 58645078 76319363 122173187);CHEBI:(65751 521393);Training Set	68723204222
3	1	N/A	-21.89536052976416	C25H24O12	[M + H]+	YDDUMTOHNYZQPO	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(31)36-20-12-25(24(34)35,11-19(30)23(20)33)37-22(32)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-30,33H,11-12H2,(H,34,35)	Cynarine	C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O	1.5	122685;205954;465405;6124212;5281769;6474640;10075231;13520496;24720973;44306801;51399539;54502128;56845506;59977180;86579332;92449248;92449249;92849134;99719311;99719312;99719313;102282942;124356147;124406597;124406598;124406599;126755519;129316856;134688153;137705908	HMDB:(29279 30093);SuperNatural:(SN00021141 SN00279071 SN00020285 SN00329604 SN00161348 SN00278452 SN00036251 SN00034695 SN00356897 SN00361194 SN00020284 SN00034954);ZINC bio:(ZINC04098728 ZINC13451138 ZINC13451142 ZINC14966421 ZINC15657687 ZINC38150659 ZINC40817993);additional;MeSH:(122685 205954 465405 5281769 6124212 6474640 24720973 129316856 134688153);PubMed;NORMAN:(NS00007039);COCONUT:(CNP0220934 CNP0296073);KNApSAcK:(44046);Natural Products:(UNPD39410 UNPD167729 UNPD94640 UNPD118290 UNPD230485 UNPD220095 UNPD136229 UNPD224670 UNPD211699);database;PubChem:(122685 205954 465405 6124212 5281769 6474640 10075231 13520496 24720973 44306801 51399539 54502128 56845506 59977180 86579332 92449248 92449249 92849134 99719311 99719312 99719313 102282942 124356147 124406597 124406598 124406599 126755519 129316856 134688153 137705908);CHEBI:(520 86332);PubChem class - bio and metabolites;KEGG:(C10445);Training Set	68740243838
4	1	N/A	-29.938128690201836	C25H24O12	[M + H]+	IYXQRCXQQWUFQV	InChI=1S/C25H24O12/c26-15-5-1-13(9-17(15)28)3-7-21(32)36-23-19(30)11-25(24(34)35,12-20(23)31)37-22(33)8-4-14-2-6-16(27)18(29)10-14/h1-10,19-20,23,26-31H,11-12H2,(H,34,35)	Cinarcaf	C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O	1.5	14446;5316279;5316647;5380281;12358846;25768287;40498425;44306981;54610010;68326315;92543361;92953399;92953400;121232733;125183246;125183247	NORMAN:(NS00023804);COCONUT:(CNP0063884 CNP0170979);HMDB:(34766);Natural Products:(UNPD40278 UNPD129877 UNPD220901);database;PubChem:(14446 5316279 5316647 5380281 12358846 25768287 40498425 44306981 54610010 68326315 92543361 92953399 92953400 121232733 125183246 125183247);SuperNatural:(SN00020498 SN00159655 SN00404432 SN00246853);ZINC bio:(ZINC13597248 ZINC18256410);MeSH:(12358846 54610010);PubChem class - safety and toxic;PubMed	68790034510
5	1	N/A	-40.62075235536872	C25H24O12	[M + H]+	YIEASZQRMGWKDX	InChI=1S/C25H24O12/c26-15-7-4-13(10-17(15)28)5-8-20(30)36-19-12-25(35,24(33)34)11-18(29)23(19)37-21(31)9-6-14-2-1-3-16(27)22(14)32/h1-10,18-19,23,26-29,32,35H,11-12H2,(H,33,34)	null	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=C(C(=CC=C3)O)O)O	1.35144627	""	COCONUT:(CNP0251771);Natural Products:(UNPD166856);database;SuperNatural:(SN00321972)	68722655232
6	1	N/A	-47.426963378635556	C25H24O12	[M + H]+	LZCZBWWWZFZYMM	InChI=1S/C25H24O12/c26-15-7-14(8-16(27)10-15)3-6-22(32)37-23-19(30)11-25(35,24(33)34)12-20(23)36-21(31)5-2-13-1-4-17(28)18(29)9-13/h1-10,19-20,23,26-30,35H,11-12H2,(H,33,34)	null	C1C(C(C(CC1(C(=O)O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=CC(=C3)O)O)O	1.5	53393511;71307081	PubChem:(53393511 71307081);database	68719476738
7	1	N/A	-64.5422242160299	C25H24O12	[M + H]+	SITQVDJAXQSXSA	InChI=1S/C25H24O12/c26-15-7-4-13(10-17(15)28)5-8-20(31)36-23-18(29)11-25(24(34)35,12-19(23)30)37-21(32)9-6-14-2-1-3-16(27)22(14)33/h1-10,18-19,23,26-30,33H,11-12H2,(H,34,35)	null	C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=C(C(=CC=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O	1.35144627	""	COCONUT:(CNP0365773);Natural Products:(UNPD226219 UNPD132512 UNPD207544);database;SuperNatural:(SN00310968)	68722655232
8	1	N/A	-69.28050311067655	C25H24O12	[M + H]+	UQAHPDFQRBGRCU	InChI=1S/C25H24O12/c26-15-5-1-13(11-17(15)28)3-7-20(30)36-19-9-10-25(35,24(33)34)23(32)22(19)37-21(31)8-4-14-2-6-16(27)18(29)12-14/h1-8,11-12,19,22-23,26-29,32,35H,9-10H2,(H,33,34)	null	C1CC(C(C(C1OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)(C(=O)O)O	1.35144627	""	COCONUT:(CNP0258811);Natural Products:(UNPD136090);database	68721606656
9	1	N/A	-107.5640768372387	C25H24O12	[M + H]+	QLTPXGNGQMBIQH	InChI=1S/C25H24O12/c26-15-5-1-13(11-17(15)28)3-7-20(30)36-19-9-10-25(35,24(33)34)23(22(19)32)37-21(31)8-4-14-2-6-16(27)18(29)12-14/h1-8,11-12,19,22-23,26-29,32,35H,9-10H2,(H,33,34)	null	C1CC(C(C(C1OC(=O)C=CC2=CC(=C(C=C2)O)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)(C(=O)O)O	1.5	53309222	COCONUT:(CNP0194909);Natural Products:(UNPD66898 UNPD212027 UNPD143254);database;PubChem:(53309222);SuperNatural:(SN00243521 SN00394977)	68722655234
10	1	N/A	-115.80956246454116	C25H24O12	[M + H]+	NHLROEQWBKMPPH	InChI=1S/C25H24O12/c26-15-5-1-13(11-18(15)29)3-7-20(31)36-22-17(28)9-10-25(23(22)33,24(34)35)37-21(32)8-4-14-2-6-16(27)19(30)12-14/h1-8,11-12,17,22-23,26-30,33H,9-10H2,(H,34,35)	null	C1CC(C(C(C1O)OC(=O)C=CC2=CC(=C(C=C2)O)O)O)(C(=O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O	2.0999999	57096034;57417252;97050299;97050300;97050301;97050302;124559694;124559695;124937598	PubChem:(57096034 57417252 97050299 97050300 97050301 97050302 124559694 124559695 124937598);PubMed;database	68719476802
