structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.28012761389634533	-38.15095748651505	C34H58O4	[M + H]+	YCZJVRCZIPDYHH	InChI=1S/C34H58O4/c1-3-5-7-9-11-13-15-17-19-21-25-29-37-33(35)31-27-23-24-28-32(31)34(36)38-30-26-22-20-18-16-14-12-10-8-6-4-2/h23-24,27-28H,3-22,25-26,29-30H2,1-2H3	Nuoplaz	CCCCCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCCCC	12.3583107	8379	HSDB:(119-06-2);NORMAN:(NS00010819);database;PubChem class - safety and toxic;PubChem:(8379);PubMed	68786848322
2	1	N/A	-44.0500316559185	C34H58O4	[M + H]+	IFSGOFCDQVTXIU	InChI=1S/C34H58O4/c1-5-9-11-13-15-17-19-23-29(7-3)27-37-33(35)31-25-21-22-26-32(31)34(36)38-28-30(8-4)24-20-18-16-14-12-10-6-2/h21-22,25-26,29-30H,5-20,23-24,27-28H2,1-4H3	null	CCCCCCCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCC(CC)CCCCCCCCC	11.9191675	91147637	COCONUT:(CNP0368563);database;PubChem:(91147637);PubMed	68721573954
3	1	N/A	-44.073722959234594	C34H58O4	[M + H]+	BCSGAWBQJHXXSE	InChI=1S/C34H58O4/c1-29(2)23-17-13-9-5-7-11-15-21-27-37-33(35)31-25-19-20-26-32(31)34(36)38-28-22-16-12-8-6-10-14-18-24-30(3)4/h19-20,25-26,29-30H,5-18,21-24,27-28H2,1-4H3	Vestinol TD	CC(C)CCCCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCCCCC(C)C	11.9191675	161559	NORMAN:(NS00004533);database;PubChem class - safety and toxic;PubChem:(161559)	68786847746
4	1	N/A	-151.78546220012942	C34H58O4	[M + H]+	UYTHABPMQOISOZ	InChI=1S/C34H58O4/c1-3-5-7-9-11-12-13-14-15-16-17-18-19-20-21-22-24-26-28-30-34(37)38-32(31-33(35)36)29-27-25-23-10-8-6-4-2/h11-12,14-15,17-18,20-21,32H,3-10,13,16,19,22-31H2,1-2H3,(H,35,36)	null	CCCCCC=CCC=CCC=CCC=CCCCCCC(=O)OC(CCCCCCCCC)CC(=O)O	11.302269189103876	""	""	0
5	1	N/A	-217.05338832993343	C34H58O4	[M + H]+	VUUWEVURXOCTGG	InChI=1S/C34H58O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-29-38-34(36)28-26-31-25-27-32(35)33(30-31)37-2/h25-28,30,35H,3-24,29H2,1-2H3	2-Propenoic acid, 3-(4-hydroxy-3-methoxyphenyl)-, tetracosyl ester	CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=CC1=CC(=C(C=C1)O)OC	12.1033506	14238617;54412038	COCONUT:(CNP0139406);KNApSAcK:(34722);Natural Products:(UNPD90324 UNPD132552 UNPD225233);database;PubChem:(14238617 54412038);SuperNatural:(SN00230503 SN00379789);MeSH:(14238617);PubMed	68722655318
6	1	N/A	-219.69546556681854	C34H58O4	[M + H]+	FVFCQHVXXOWKMY	InChI=1S/C34H58O4/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-29-38-34(37)28-26-31-25-27-32(35)33(36)30-31/h25-28,30,35-36H,2-24,29H2,1H3	null	CCCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=CC1=CC(=C(C=C1)O)O	12.1428347	101928789	COCONUT:(CNP0189631);Natural Products:(UNPD79023);database;PubChem:(101928789)	68721606658
7	1	N/A	-223.60690348586897	C34H58O4	[M + H]+	NHUMAIWIOFKIGU	InChI=1S/C34H58O4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-29-38-34(36)28-26-31-25-27-33(37-2)32(35)30-31/h25-28,30,35H,3-24,29H2,1-2H3	null	CCCCCCCCCCCCCCCCCCCCCCCCOC(=O)C=CC1=CC(=C(C=C1)OC)O	12.1033506	""	COCONUT:(CNP0134001);Natural Products:(UNPD8003 UNPD212029);database;SuperNatural:(SN00321413)	68722655232
8	1	N/A	-239.5264604049961	C34H58O4	[M + H]+	KKMFUIKNKMCWCQ	InChI=1S/C34H58O4/c1-4-5-6-7-8-9-10-11-12-13-14-16-30(35)38-25-27-24-34-22-19-28-32(2,29(34)18-17-26(27)23-34)20-15-21-33(28,3)31(36)37/h26-29H,4-25H2,1-3H3,(H,36,37)	null	CCCCCCCCCCCCCC(=O)OCC1CC23CCC4C(C2CCC1C3)(CCCC4(C)C(=O)O)C	10.1089602	""	COCONUT:(CNP0217800);Natural Products:(UNPD186524);database;SuperNatural:(SN00301086)	68722655232
9	1	N/A	-261.84128172900654	C34H58O4	[M + H]+	NVVVEUHSRRLMKO	InChI=1S/C34H58O4/c1-5-6-7-8-9-10-11-12-32(37)38-26-19-21-33(3)25(23-26)14-15-27-29-17-16-28(24(2)13-18-31(35)36)34(29,4)22-20-30(27)33/h24-30H,5-23H2,1-4H3,(H,35,36)	null	CCCCCCCCCC(=O)OC1CCC2(C)C(CCC3C2CCC2(C)C(C(C)CCC(=O)O)CCC32)C1	9.761814071491838	""	""	0
10	1	N/A	-269.62126847585154	C34H58O4	[M + H]+	LGSBMPVBUGKTMQ	InChI=1S/C34H58O4/c1-8-9-10-11-12-13-14-26-38-32(36)29(4)20-17-25-34(7,37)24-15-18-27(2)21-22-30(35)31-28(3)19-16-23-33(31,5)6/h13-14,16,19,27,29,37H,8-12,15,17-18,20-26H2,1-7H3	null	CCCCCCC=CCOC(=O)C(C)CCCC(C)(CCCC(C)CCC(=O)C1=C(C=CCC1(C)C)C)O	9.73861504	""	COCONUT:(CNP0120824);Natural Products:(UNPD72887 UNPD211712);database;SuperNatural:(SN00296495)	68722655232
11	1	N/A	-334.8711611560638	C34H58O4	[M + H]+	RCAWJUYLDQRENX	InChI=1S/C34H58O4/c1-21(2)12-14-26-20-33(19-17-24(7)8)29(36)27(15-13-22(3)4)30(37)34(31(33)38,28(35)25(9)10)32(26,11)18-16-23(5)6/h21-26,36H,12-20H2,1-11H3	null	CC(C)CCC1CC2(C(=C(C(=O)C(C2=O)(C1(C)CCC(C)C)C(=O)C(C)C)CCC(C)C)O)CCC(C)C	10.5	102215607	MeSH:(102215607);database;PubChem:(102215607);PubMed	68719476806
