structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.5023951723036962	-5.184482918337273	C9H9ClO3	[M - H]-	WHKUVVPPKQRRBV	InChI=1S/C9H9ClO3/c1-6-4-7(10)2-3-8(6)13-5-9(11)12/h2-4H,5H2,1H3,(H,11,12)	Agroxone	CC1=C(C=CC(=C1)Cl)OCC(=O)O	2.33946586	7204;3865578;76974381;101016518;129318198;139024790;138396091	ZINC bio:(ZINC00404797);HSDB:(94-74-6);MeSH:(7204);Plantcyc:(CPD-10614);PubMed;NORMAN:(NS00000243);database;PubChem:(7204 3865578 76974381 101016518 129318198 139024790 138396091);CHEBI:(50099);PubChem class - bio and metabolites;KEGG:(C18528);PubChem class - safety and toxic;Training Set;Biocyc:(CPD-10614)	68803783526
2	1	N/A	-59.416848445372416	C9H9ClO3	[M - H]-	GLSHQWWBXCWJDK	InChI=1S/C9H9ClO3/c1-6-7(10)3-2-4-8(6)13-5-9(11)12/h2-4H,5H2,1H3,(H,11,12)	2-(3-chloro-2-methylphenoxy)acetate	CC1=C(C=CC=C1Cl)OCC(=O)O	2.5	21515018;21516792	PubChem:(21515018 21516792);database	68719476738
3	1	N/A	-67.25847478152421	C9H9ClO3	[M - H]-	WHLKFTSLSDHFMU	InChI=1S/C9H9ClO3/c1-6-3-2-4-7(10)9(6)13-5-8(11)12/h2-4H,5H2,1H3,(H,11,12)	2-Chloro-6-methylphenoxyacetic acid	CC1=C(C(=CC=C1)Cl)OCC(=O)O	2.33946586	87930	PubChem:(87930);NORMAN:(NS00020761);database	68719738882
4	1	N/A	-97.30838286025774	C9H9ClO3	[M - H]-	DKHJWWRYTONYHB	InChI=1S/C9H9ClO3/c1-6(9(11)12)13-8-4-2-7(10)3-5-8/h2-6H,1H3,(H,11,12)	2-(4-chlorophenoxy)propanoate	CC(C(=O)O)OC1=CC=C(C=C1)Cl	2.31460142	18703;736071;736072;4556388;6931294;6931295	NORMAN:(NS00049040);COCONUT:(CNP0119097);database;PubChem:(18703 736071 736072 4556388 6931294 6931295);SuperNatural:(SN00214162);CHEBI:(34603);ZINC bio:(ZINC00155443 ZINC00155444);MeSH:(18703);KEGG:(C13701);PubChem class - safety and toxic;PubMed	68790002022
5	1	N/A	-124.02935917904948	C9H9ClO3	[M - H]-	YNTJKQDWYXUTLZ	InChI=1S/C9H9ClO3/c1-6(9(11)12)13-8-4-2-3-7(10)5-8/h2-6H,1H3,(H,11,12)	Cloprop	CC(C(=O)O)OC1=CC(=CC=C1)Cl	2.31460142	7542;736062;736063;4740730;6931290;6931291	NORMAN:(NS00015265);database;PubChem:(7542 736062 736063 4740730 6931290 6931291);HSDB:(101-10-0);MeSH:(7542);PubChem class - safety and toxic;Training Set;PubMed	68786864710
6	1	N/A	-129.5703641894987	C9H9ClO3	[M - H]-	NDXRPDJVAUCBOH	InChI=1S/C9H9ClO3/c1-12-6-4-3-5-7(13-2)8(6)9(10)11/h3-5H,1-2H3	2,6-Dimethoxybenzoyl chloride	COC1=C(C(=CC=C1)OC)C(=O)Cl	2.20058632	74810	NORMAN:(NS00026475);COCONUT:(CNP0174274);Natural Products:(UNPD190816);database;PubChem:(74810);SuperNatural:(SN00263085);PubChem class - safety and toxic	68790026242
7	1	N/A	-134.32511503305537	C9H9ClO3	[M - H]-	QSGKVNYPPAQLDO	InChI=1S/C9H9ClO3/c10-7-2-1-3-8(6-7)13-5-4-9(11)12/h1-3,6H,4-5H2,(H,11,12)	3-(3-chlorophenoxy)propanoate	C1=CC(=CC(=C1)Cl)OCCC(=O)O	2.02970934	81599;6946789	PubChem:(81599 6946789);NORMAN:(NS00037278);database	68719738882
8	1	N/A	-146.88012904287496	C9H9ClO3	[M - H]-	WCFMGDDKGCCBRK	InChI=1S/C9H9ClO3/c10-7-5-6(1-3-8(7)11)2-4-9(12)13/h1,3,5,11H,2,4H2,(H,12,13)	3-(3-chloro-4-hydroxyphenyl)propanoic acid	C1=CC(=C(C=C1CCC(=O)O)Cl)O	2.0	61683218	PubChem:(61683218);database	68719476738
9	1	N/A	-172.48439452328026	C9H9ClO3	[M - H]-	AXRYZFBFJQXCSR	InChI=1S/C9H9ClO3/c10-8(9(11)12)6-13-7-4-2-1-3-5-7/h1-5,8H,6H2,(H,11,12)	2-chloro-3-phenoxypropanoic acid	C1=CC=C(C=C1)OCC(C(=O)O)Cl	2.0999999	11287504	PubChem:(11287504);PubMed;database	68719476802
10	1	N/A	-186.70768481576522	C9H9ClO3	[M - H]-	GTEZQOCVTNORJP	InChI=1S/C9H9ClO3/c1-12-7-3-6(5-11)4-8(13-2)9(7)10/h3-5H,1-2H3	4-Chloro-3,5-dimethoxybenzaldehyde	COC1=CC(=CC(=C1Cl)OC)C=O	2.0	12398450	COCONUT:(CNP0247714);HMDB:(40932);Natural Products:(UNPD67696);database;PubChem:(12398450);SuperNatural:(SN00225104);ZINC bio:(ZINC13385871);PubChem class - bio and metabolites;PubMed	68739440714
