structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.08232390947480228	-87.98679665170654	C20H30O3	[M + H]+	GPQVVJQEBXAKBJ	InChI=1S/C20H30O3/c1-2-18-19(23-18)16-14-12-10-8-6-4-3-5-7-9-11-13-15-17-20(21)22/h3,5-6,8-9,11-12,14,18-19H,2,4,7,10,13,15-17H2,1H3,(H,21,22)	17,18-Epete	CCC1C(O1)CC=CCC=CCC=CCC=CCCCC(=O)O	4.80000019	131367;5282277;5283206;6439311;16061089;27076754;27076755;40490621;57370015;72551584;102339148	HMDB:(10212);SuperNatural:(SN00214233);ZINC bio:(ZINC04654965 ZINC04654966 ZINC04654967 ZINC16347026);additional;MeSH:(131367 6439311 16061089 27076755);PubMed;COCONUT:(CNP0127519);database;PubChem:(131367 5282277 5283206 6439311 16061089 27076754 27076755 40490621 57370015 72551584 102339148);CHEBI:(76633 72853 76955 76635 76953 76634);PubChem class - bio and metabolites;KEGG:(C13843);Training Set	68739948910
2	1	N/A	-91.44615153853265	C20H30O3	[M + H]+	QHOKDYBJJBDJGY	InChI=1S/C20H30O3/c1-2-3-4-5-9-12-15-18-19(23-18)16-13-10-7-6-8-11-14-17-20(21)22/h3-4,6,8-10,12-13,18-19H,2,5,7,11,14-17H2,1H3,(H,21,22)	(+/-)-11(12)-epoxy-5Z,8Z,14Z,17Z-eicosatetraenoic acid	CCC=CCC=CCC1C(O1)CC=CCC=CCCCC(=O)O	4.69999981	16061087;53394022;93024519;93024521;93024523;93024524;126456539	database;Training Set;PubChem:(16061087 53394022 93024519 93024521 93024523 93024524 126456539);CHEBI:(137267 136441);KEGG Mine;additional	77309952034
3	1	N/A	-91.78383825987798	C20H30O3	[M + H]+	YKIOHMXLFWMWKD	InChI=1S/C20H30O3/c1-2-3-4-5-6-7-8-9-12-15-18-19(23-18)16-13-10-11-14-17-20(21)22/h3-4,6-7,9-10,12-13,18-19H,2,5,8,11,14-17H2,1H3,(H,21,22)	(+/-)-8(9)-epoxy-5Z,11Z,14Z,17Z-eicosatetraenoic acid	CCC=CCC=CCC=CCC1C(O1)CC=CCCCC(=O)O	4.69999981	16061086;53394044;93024515;93024516;93024517;93024518;126456538	COCONUT:(CNP0346908);database;PubChem:(16061086 53394044 93024515 93024516 93024517 93024518 126456538);CHEBI:(137193 136439);KEGG Mine;additional	77312032802
4	1	N/A	-92.53260358653218	C20H30O3	[M + H]+	DKZUGBXOAOLWAX	InChI=1S/C20H30O3/c1-5-18(2)12-9-14-13(16(18)21)7-8-15-19(14,3)10-6-11-20(15,4)17(22)23/h5,7,14-16,21H,1,6,8-12H2,2-4H3,(H,22,23)	null	CC1(CCC2C(=CCC3C2(CCCC3(C)C(=O)O)C)C1O)C=C	4.0	101202149;102375494;132553895	COCONUT:(CNP0271764);Natural Products:(UNPD14411);database;PubChem:(101202149 102375494 132553895);SuperNatural:(SN00397743);PubMed;KEGG Mine	77312589890
5	1	N/A	-100.01617657758679	C20H30O3	[M + H]+	RGZIXZYRGZWDMI	InChI=1S/C20H30O3/c1-2-3-12-15-18-19(23-18)16-13-10-8-6-4-5-7-9-11-14-17-20(21)22/h3-4,6-7,9-10,12-13,18-19H,2,5,8,11,14-17H2,1H3,(H,21,22)	(+/-)-14(15)-epoxy-5Z,8Z,11Z,17Z-eicosatetraenoate	CCC=CCC1C(O1)CC=CCC=CCC=CCCCC(=O)O	4.69999981	16061088;35020736;35020754;53394073;71433622;126456540	COCONUT:(CNP0347425);HMDB:(10205);database;PubChem:(16061088 35020736 35020754 53394073 71433622 126456540);CHEBI:(137269 136443 88457);ZINC bio:(ZINC27638889 ZINC27638896 ZINC27638901 ZINC27638905);additional;PubChem class - bio and metabolites;Training Set;KEGG Mine	77328834602
6	1	N/A	-106.43447555807576	C20H30O3	[M + H]+	IDPOCGHKMNIWBB	InChI=1S/C20H30O3/c21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20(22)23/h1,3-4,6-7,9-10,12,19H,2,5,8,11,13-18H2,(H,22,23)	20-ketoarachidonate	C(CCC=O)CC=CCC=CCC=CCC=CCCCC(=O)O	4.5	72551582;72551583;91185258	database;PubChem:(72551582 72551583 91185258);CHEBI:(76965 76645);KEGG Mine	77309411362
7	1	N/A	-107.21686101667193	C20H30O3	[M + H]+	AMWMHSPIXDEJLI	InChI=1S/C20H30O3/c1-17-9-10-20(12-17)8-5-13-18(2,14(20)11-15(17)21)6-4-7-19(13,3)16(22)23/h9-10,13-15,21H,4-8,11-12H2,1-3H3,(H,22,23)	null	CC12CCCC(C1CCC34C2CC(C(C3)(C=C4)C)O)(C)C(=O)O	3.90358686	""	COCONUT:(CNP0187877);Natural Products:(UNPD63957);database;SuperNatural:(SN00372772)	68722655232
8	1	N/A	-108.8340295233129	C20H30O3	[M + H]+	DYNISIGUMYFVJW	InChI=1S/C20H30O3/c1-12(2)14-10-13-6-7-17-19(3,15(13)11-16(14)21)8-5-9-20(17,4)18(22)23/h6,10,12,15-17,21H,5,7-9,11H2,1-4H3,(H,22,23)	6-hydroxy-1,4a-dimethyl-7-propan-2-yl-2,3,4,4b,5,6,10,10a-octahydrophenanthrene-1-carboxylic acid	CC(C)C1=CC2=CCC3C(C2CC1O)(CCCC3(C)C(=O)O)C	3.5	288368;21128900;51136293;52325853;66825318;90471905;129316935;133613118	COCONUT:(CNP0061802 CNP0200236);HMDB:(39716);Natural Products:(UNPD190779 UNPD209939 UNPD25206);database;PubChem:(288368 21128900 51136293 52325853 66825318 90471905 129316935 133613118);SuperNatural:(SN00036316 SN00039312 SN00036317 SN00227550 SN00352721 SN00039311);ZINC bio:(ZINC05104581 ZINC05104582 ZINC05104583 ZINC05104584 ZINC49601327 ZINC49601330);additional;PubChem class - bio and metabolites;Training Set;KEGG Mine	77329915914
9	1	N/A	-109.82559248517744	C20H30O3	[M + H]+	MSLXIYYWGHOJNU	InChI=1S/C20H30O3/c1-13(11-18(22)23)7-8-15-14(2)16(21)12-17-19(3,4)9-6-10-20(15,17)5/h11,17H,6-10,12H2,1-5H3,(H,22,23)	(E)-5-[(4aS,8aS)-2,5,5,8a-tetramethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalen-1-yl]-3-methylpent-2-enoic acid	CC1=C(C2(CCCC(C2CC1=O)(C)C)C)CCC(=CC(=O)O)C	4.80000019	14039184;11771531;75411923;97423503	COCONUT:(CNP0283099);KNApSAcK:(22475);Natural Products:(UNPD52102 UNPD208564);database;PubChem:(14039184 11771531 75411923 97423503);SuperNatural:(SN00304231);Training Set	68722671634
10	1	N/A	-109.83471061688768	C20H30O3	[M + H]+	UAXNLFQWKCSHGV	InChI=1S/C20H30O3/c1-5-18(2)12-13-7-8-15-19(3,14(13)11-16(18)21)9-6-10-20(15,4)17(22)23/h5,12,14-16,21H,1,6-11H2,2-4H3,(H,22,23)	Oprea1_622303	CC12CCCC(C1CCC3=CC(C(CC23)O)(C)C=C)(C)C(=O)O	4.19999981	577913;697546;6732844;11859247;22216161;24124981;101640132;101289554	COCONUT:(CNP0165201);Natural Products:(UNPD176327 UNPD167991);database;PubChem:(577913 697546 6732844 11859247 22216161 24124981 101640132 101289554);SuperNatural:(SN00394440 SN00236275);CHEBI:(93803);PubMed;KEGG Mine	77312589922
11	1	N/A	-111.53729329041404	C20H30O3	[M + H]+	PPMOWWAALQWWLJ	InChI=1S/C20H30O3/c21-19-17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16-18-20(22)23/h1,3-4,6-7,9-10,12-13,15,21H,2,5,8,11,14,16-19H2,(H,22,23)	20-OH-C20:5(omega-3) (1-)	C(CC=CCC=CCC=CCC=CCC=CCCO)CC(=O)O	4.4000001	72551578;72551579	database;PubChem:(72551578 72551579);CHEBI:(76639 76962);KEGG Mine	77309411362
12	1	N/A	-111.83059827630802	C20H30O3	[M + H]+	HZIPQMQRBXJVNO	InChI=1S/C20H30O3/c1-13(12-18(22)23)6-8-15-14(2)7-9-16-19(3,4)17(21)10-11-20(15,16)5/h12,15-16H,2,6-11H2,1,3-5H3,(H,22,23)	3-Oxoanticopalic Acid	CC(=CC(=O)O)CCC1C(=C)CCC2C1(CCC(=O)C2(C)C)C	4.4000001	13858184	COCONUT:(CNP0280590);Natural Products:(UNPD52783);database;PubChem:(13858184);SuperNatural:(SN00324166);PubMed	68722655298
13	1	N/A	-113.08874904070662	C20H30O3	[M + H]+	SQEKYOLLXDEHLF	InChI=1S/C20H30O3/c1-19(21)17-15-13-11-9-7-5-3-2-4-6-8-10-12-14-16-18-20(22)23/h3-6,9-12,15,17,19,21H,2,7-8,13-14,16,18H2,1H3,(H,22,23)	19-OH-C20:5(omega-3) (1-)	CC(C=CCC=CCC=CCC=CCC=CCCCC(=O)O)O	4.30000019	72551574;72551575	database;PubChem:(72551574 72551575);CHEBI:(76636 76959);KEGG Mine	77309411362
