structureRankPerFormula	formulaRank	ConfidenceScore	CSI:FingerIDScore	molecularFormula	adduct	InChIkey2D	InChI	name	smiles	xlogp	pubchemids	links	dbflags
1	1	0.18388004516512452	-148.12533523929264	C21H22O8	[M - H]-	UVAVDEYYPDTVJS	InChI=1S/C21H22O8/c1-9-17(25-3)14-13(21(29-7)18(9)26-4)15(22)10-8-11(24-2)19(27-5)20(28-6)12(10)16(14)23/h8H,1-7H3	null	CC1=C(C2=C(C(=C1OC)OC)C(=O)C3=CC(=C(C(=C3C2=O)OC)OC)OC)OC	3.23839331	""	COCONUT:(CNP0103980);Natural Products:(UNPD163773);database;SuperNatural:(SN00382062)	68722655232
2	1	N/A	-152.2639657895925	C21H22O8	[M - H]-	LSOXXVVXTACYFO	InChI=1S/C21H22O8/c1-23-11-7-15(24-2)18-13(22)10-14(29-16(18)8-11)12-9-17(25-3)20(27-5)21(28-6)19(12)26-4/h7-10H,1-6H3	null	COC1=CC2=C(C(=C1)OC)C(=O)C=C(O2)C3=CC(=C(C(=C3OC)OC)OC)OC	3.0	118222868	COCONUT:(CNP0233174);Natural Products:(UNPD217202);database;PubChem:(118222868)	68721606658
3	1	N/A	-153.41599371048355	C21H22O8	[M - H]-	OOEIHSIXXSHLPL	InChI=1S/C21H22O8/c1-23-14-7-11(8-15(24-2)19(14)26-4)13-10-29-18-12(17(13)22)9-16(25-3)20(27-5)21(18)28-6/h7-10H,1-6H3	null	COC1=CC(=CC(=C1OC)OC)C2=COC3=C(C(=C(C=C3C2=O)OC)OC)OC	3.0	15289430	COCONUT:(CNP0330610);KNApSAcK:(19493);Natural Products:(UNPD9519);database;PubChem:(15289430);SuperNatural:(SN00267686)	68722655250
4	1	N/A	-155.12150198357165	C21H22O8	[M - H]-	VFCQDIMKNSYQHX	InChI=1S/C21H22O8/c1-23-11-7-8-14(24-2)12(9-11)17-20(27-5)16(22)13-10-15(25-3)19(26-4)21(28-6)18(13)29-17/h7-10H,1-6H3	null	COC1=CC(=C(C=C1)OC)C2=C(C(=O)C3=CC(=C(C(=C3O2)OC)OC)OC)OC	3.20000005	101568829	COCONUT:(CNP0284669);Natural Products:(UNPD207001);database;PubChem:(101568829)	68721606658
5	1	N/A	-159.87593125060698	C21H22O8	[M - H]-	DYDFNKUHYXHWFM	InChI=1S/C21H22O8/c1-23-15-7-11(8-16(24-2)19(15)26-4)13-9-12(22)18-14(29-13)10-17(25-3)20(27-5)21(18)28-6/h7-10H,1-6H3	3'',4'',5,5'',6,7-Hexamethoxyflavone	COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC	3.0	185670	COCONUT:(CNP0250824 CNP0295246);KNApSAcK:(4082);Natural Products:(UNPD48693);database;PubChem:(185670);SuperNatural:(SN00003146);ZINC bio:(ZINC02566199);additional;PubMed	68723187794
6	1	N/A	-162.73879460601893	C21H22O8	[M - H]-	MRIAQLRQZPPODS	InChI=1S/C21H22O8/c1-23-13-8-7-11(9-15(13)24-2)14-10-12(22)16-17(25-3)19(26-4)21(28-6)20(27-5)18(16)29-14/h7-10H,1-6H3	Nobiletin	COC1=C(C=C(C=C1)C2=CC(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC	3.0	72344;53348952	HMDB:(29540);SuperNatural:(SN00002179);ZINC bio:(ZINC01531669);additional;MeSH:(72344);PubMed;NORMAN:(NS00018303);COCONUT:(CNP0209864 CNP0238603);KNApSAcK:(1076);Natural Products:(UNPD118756);database;PubChem:(72344 53348952);CHEBI:(7602);PubChem class - bio and metabolites;KEGG:(C10112);Training Set;PubChem class - drug	68773798270
7	1	N/A	-163.691595269606	C21H22O8	[M - H]-	QLVJRZMVFHRFAV	InChI=1S/C21H22O8/c1-23-14-10-17(26-4)20(28-6)21-18(14)12(22)9-13(29-21)11-7-15(24-2)19(27-5)16(8-11)25-3/h7-10H,1-6H3	Bannamurpanisin	COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(O2)C(=C(C=C3OC)OC)OC	3.0	633619	COCONUT:(CNP0323105);KNApSAcK:(3962);Natural Products:(UNPD8489);database;PubChem:(633619);SuperNatural:(SN00158615)	68722655250
8	1	N/A	-164.1845602487131	C21H22O8	[M - H]-	NXEVGRAOXFKGGA	InChI=1S/C21H22O8/c1-23-12-10-8-7-9-11(12)15-18(25-3)14(22)13-16(24-2)19(26-4)21(28-6)20(27-5)17(13)29-15/h7-10H,1-6H3	null	COC1=CC=CC=C1C2=C(C(=O)C3=C(O2)C(=C(C(=C3OC)OC)OC)OC)OC	3.20000005	54135212	PubChem:(54135212);PubMed;database	68719476802
9	1	N/A	-164.9962717611734	C21H22O8	[M - H]-	CMRBCUQYNLDSKE	InChI=1S/C21H22O8/c1-23-12-9-13(24-2)17-14(10-12)29-19(21(28-6)18(17)22)11-7-15(25-3)20(27-5)16(8-11)26-4/h7-10H,1-6H3	Myricetin hexamethyl ether	COC1=CC2=C(C(=C1)OC)C(=O)C(=C(O2)C3=CC(=C(C(=C3)OC)OC)OC)OC	3.20000005	634113	COCONUT:(CNP0154503);KNApSAcK:(4778);Natural Products:(UNPD27386);database;PubChem:(634113);SuperNatural:(SN00287162);PubMed	68722655314
10	1	N/A	-166.8392083490266	C21H22O8	[M - H]-	RJUQTZSXHUUIHT	InChI=1S/C21H22O8/c1-23-13-9-16(25-3)15(24-2)7-11(13)14-8-12(22)19-17(29-14)10-18(26-4)20(27-5)21(19)28-6/h7-10H,1-6H3	4H-1-Benzopyran-4-one, 5,6,7-trimethoxy-2-(2,4,5-trimethoxyphenyl)-	COC1=CC(=C(C=C1C2=CC(=O)C3=C(C(=C(C=C3O2)OC)OC)OC)OC)OC	3.0	71372395	COCONUT:(CNP0306354);Natural Products:(UNPD97484);database;PubChem:(71372395)	68721606658
11	1	N/A	-169.4711094650994	C21H22O8	[M - H]-	NCEXCGUAXVAJMI	InChI=1S/C21H22O8/c1-23-14-7-11(8-15(24-2)19(14)26-4)12-10-29-13-9-16(25-3)20(27-5)21(28-6)17(13)18(12)22/h7-10H,1-6H3	Spectrum_000649	COC1=CC(=CC(=C1OC)OC)C2=COC3=CC(=C(C(=C3C2=O)OC)OC)OC	3.0	4303569	COCONUT:(CNP0194027);database;PubChem:(4303569);SuperNatural:(SN00003389);CHEBI:(113560);ZINC bio:(ZINC03197555);additional;Training Set;PubMed	68723171426
12	1	N/A	-170.25372091771627	C21H22O8	[M - H]-	YSFDTCPVUDPZGB	InChI=1S/C21H22O8/c1-23-14-7-11(8-15(24-2)19(14)27-5)13-9-12(22)18-20(28-6)16(25-3)10-17(26-4)21(18)29-13/h7-10H,1-6H3	5,6,8,3'',4'',5''-Hexamethoxyflavone	COC1=CC(=CC(=C1OC)OC)C2=CC(=O)C3=C(O2)C(=CC(=C3OC)OC)OC	3.0	44257604	COCONUT:(CNP0367469);KNApSAcK:(3951);Natural Products:(UNPD180362);database;PubChem:(44257604)	68721606674
13	1	N/A	-170.30958028879365	C21H22O8	[M - H]-	OCORPZWADWHSGR	InChI=1S/C21H22O8/c1-10(22)28-15-8-12-13-9-27-17-11(6-7-14(23-2)19(17)24-3)16(13)29-18(12)21(26-5)20(15)25-4/h6-8,13,16H,9H2,1-5H3	null	CC(=O)OC1=C(C(=C2C(=C1)C3COC4=C(C3O2)C=CC(=C4OC)OC)OC)OC	3.00250721	""	COCONUT:(CNP0226674);Natural Products:(UNPD134059);database;SuperNatural:(SN00403842)	68722655232
14	1	N/A	-172.04326029887358	C21H22O8	[M - H]-	GVZDMHMTKCLEIO	InChI=1S/C21H22O8/c1-25-14-6-10(4-5-13(14)22)20-17-12(9-28-20)19(29-21(17)24)11-7-15(26-2)18(23)16(8-11)27-3/h4-8,12,17,19-20,22-23H,9H2,1-3H3	null	COC1=CC(=CC(=C1O)OC)C2C3COC(C3C(=O)O2)C4=CC(=C(C=C4)O)OC	2.0	101205411	COCONUT:(CNP0142585);Natural Products:(UNPD18901);database;PubChem:(101205411);SuperNatural:(SN00161462)	68722655234
